罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,現金被害の有無
窃盗,車上ねらい,中野,本郷通交番,131148,東京都,中野区,弥生町３丁目,2020-05-12,12,道路上,その他,施錠せず,あり
窃盗,車上ねらい,中野,鍋屋横丁交番,131148,東京都,中野区,中央３丁目,2020-05-26,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,中野,南台交番,131148,東京都,中野区,南台２丁目,2020-05-30,08,道路上,その他,施錠せず,なし
窃盗,車上ねらい,中野,南台交番,131148,東京都,中野区,弥生町５丁目,2020-09-17,11,道路上,その他,施錠せず,なし
窃盗,車上ねらい,中野,中央五丁目交番,131148,東京都,中野区,中央４丁目,2020-10-02,07,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,中野,中央五丁目交番,131148,東京都,中野区,中央５丁目,2020-03-18,19,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,中野,中央五丁目交番,131148,東京都,中野区,中央５丁目,2020-09-19,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,野方,上高田交番,131148,東京都,中野区,上高田２丁目,2020-09-19,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,野方,江古田四丁目交番,131148,東京都,中野区,江古田２丁目,2020-03-15,17,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,野方,江古田四丁目交番,131148,東京都,中野区,沼袋２丁目,2020-02-06,21,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,野方,江古田四丁目交番,131148,東京都,中野区,沼袋２丁目,2020-11-30,20,その他,その他,施錠せず,なし
窃盗,車上ねらい,野方,沼袋交番,131148,東京都,中野区,新井４丁目,2020-12-08,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,野方,沼袋交番,131148,東京都,中野区,沼袋３丁目,2020-06-29,10,道路上,その他,施錠せず,なし
窃盗,車上ねらい,野方,野方駅前交番,131148,東京都,中野区,野方４丁目,2020-06-10,04,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,野方,野方駅前交番,131148,東京都,中野区,野方４丁目,2020-11-23,11,道路上,その他,施錠せず,なし
窃盗,車上ねらい,野方,野方駅前交番,131148,東京都,中野区,野方５丁目,2020-03-21,09,道路上,その他,施錠せず,あり
窃盗,車上ねらい,野方,野方駅前交番,131148,東京都,中野区,野方６丁目,2020-07-24,12,道路上,その他,施錠せず,あり
窃盗,車上ねらい,野方,家政通交番,131148,東京都,中野区,鷺宮１丁目,2020-01-13,14,道路上,その他,施錠せず,あり
窃盗,車上ねらい,野方,家政通交番,131148,東京都,中野区,鷺宮２丁目,2020-02-14,11,道路上,その他,施錠せず,あり
窃盗,車上ねらい,野方,家政通交番,131148,東京都,中野区,若宮１丁目,2020-08-07,12,道路上,その他,施錠せず,なし
窃盗,車上ねらい,野方,家政通交番,131148,東京都,中野区,若宮３丁目,2020-01-09,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,野方,鷺宮駅前交番,131148,東京都,中野区,鷺宮４丁目,2020-06-14,18,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,野方,鷺宮駅前交番,131148,東京都,中野区,鷺宮４丁目,2020-08-27,12,その他の住宅（３階建て以下共同住宅等）,その他,施錠せず,あり
窃盗,車上ねらい,野方,若宮交番,131148,東京都,中野区,大和町３丁目,2020-07-09,06,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,野方,若宮交番,131148,東京都,中野区,大和町３丁目,2020-11-11,14,その他,その他,施錠せず,なし
窃盗,車上ねらい,野方,若宮交番,131148,東京都,中野区,大和町４丁目,2018-10-28,10,その他,その他,施錠せず,あり
窃盗,車上ねらい,野方,若宮交番,131148,東京都,中野区,大和町４丁目,2020-05-31,22,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,野方,若宮交番,131148,東京都,中野区,若宮２丁目,2020-04-25,23,その他の住宅（３階建て以下共同住宅等）,その他,施錠せず,あり
窃盗,車上ねらい,野方,野方一丁目交番,131148,東京都,中野区,中野４丁目,2020-08-11,16,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,野方,野方一丁目交番,131148,東京都,中野区,野方１丁目,2020-04-11,18,一戸建住宅,その他,施錠せず,なし
窃盗,車上ねらい,野方,野方一丁目交番,131148,東京都,中野区,野方１丁目,2020-10-31,18,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,野方,野方一丁目交番,131148,東京都,中野区,大和町１丁目,2020-11-02,07,道路上,その他,施錠せず,なし
窃盗,車上ねらい,野方,野方一丁目交番,131148,東京都,中野区,大和町２丁目,2020-08-30,11,道路上,その他,施錠せず,あり
窃盗,車上ねらい,杉並,東田町交番,131156,東京都,杉並区,阿佐谷北１丁目,2020-07-11,11,道路上,その他,施錠せず,なし
窃盗,車上ねらい,杉並,新高円寺駅前交番,131156,東京都,杉並区,梅里２丁目,2020-08-09,18,道路上,その他,施錠せず,なし
窃盗,車上ねらい,杉並,新高円寺駅前交番,131156,東京都,杉並区,高円寺南３丁目,2020-02-07,19,道路上,その他,施錠せず,なし
窃盗,車上ねらい,杉並,高円寺交番,131156,東京都,杉並区,高円寺南１丁目,2020-08-24,21,道路上,その他,施錠せず,あり
窃盗,車上ねらい,杉並,高円寺交番,131156,東京都,杉並区,高円寺南５丁目,2020-09-02,20,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,杉並,高円寺南四丁目交番,131156,東京都,杉並区,高円寺南４丁目,2020-01-14,12,道路上,その他,施錠せず,なし
窃盗,車上ねらい,杉並,高円寺駅前交番,131156,東京都,杉並区,高円寺北１丁目,2020-08-08,00,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,杉並,高円寺駅前交番,131156,東京都,杉並区,高円寺北２丁目,2020-02-18,15,道路上,その他,施錠せず,あり
窃盗,車上ねらい,杉並,高円寺駅前交番,131156,東京都,杉並区,高円寺北３丁目,2020-07-31,23,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,杉並,高円寺駅前交番,131156,東京都,杉並区,高円寺北３丁目,2020-10-21,18,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,杉並,高円寺駅前交番,131156,東京都,杉並区,高円寺南３丁目,2020-07-10,21,道路上,その他,施錠せず,なし
窃盗,車上ねらい,杉並,阿佐谷駅前交番,131156,東京都,杉並区,阿佐谷北１丁目,2020-12-23,11,道路上,その他,施錠せず,なし
窃盗,車上ねらい,杉並,阿佐谷駅前交番,131156,東京都,杉並区,阿佐谷北２丁目,2020-06-19,13,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,杉並,阿佐谷駅前交番,131156,東京都,杉並区,阿佐谷北５丁目,2020-02-02,09,道路上,その他,施錠せず,あり
窃盗,車上ねらい,杉並,阿佐谷駅前交番,131156,東京都,杉並区,阿佐谷北５丁目,2020-07-27,19,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,杉並,阿佐谷駅前交番,131156,東京都,杉並区,阿佐谷南１丁目,2020-06-06,11,道路上,その他,施錠せず,なし
窃盗,車上ねらい,杉並,阿佐谷駅前交番,131156,東京都,杉並区,阿佐谷南３丁目,2020-07-31,09,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,杉並,成田交番,131156,東京都,杉並区,成田東３丁目,2020-02-22,01,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,高井戸,西荻南交番,131156,東京都,杉並区,松庵２丁目,2020-01-13,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,高井戸,西荻南交番,131156,東京都,杉並区,西荻南１丁目,2020-04-14,16,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,高井戸,西荻南交番,131156,東京都,杉並区,西荻南１丁目,2020-05-26,18,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,高井戸,西荻南交番,131156,東京都,杉並区,宮前２丁目,2020-12-01,07,その他の住宅（３階建て以下共同住宅等）,その他,施錠せず,なし
窃盗,車上ねらい,高井戸,西荻南交番,131156,東京都,杉並区,宮前３丁目,2020-01-15,15,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,高井戸,西荻南交番,131156,東京都,杉並区,宮前５丁目,2020-08-20,18,道路上,その他,施錠せず,なし
窃盗,車上ねらい,高井戸,下高井戸交番,131156,東京都,杉並区,下高井戸１丁目,2020-11-05,08,道路上,その他,施錠せず,なし
窃盗,車上ねらい,高井戸,浜田山交番,131156,東京都,杉並区,高井戸東４丁目,2020-01-24,17,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,荻窪,西荻窪交番,131156,東京都,杉並区,西荻北３丁目,2020-01-14,14,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,荻窪,荻窪五丁目交番,131156,東京都,杉並区,荻窪５丁目,2020-02-03,10,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,荻窪,荻窪駅北口交番,131156,東京都,杉並区,天沼３丁目,2020-12-19,17,道路上,その他,施錠せず,なし
窃盗,車上ねらい,荻窪,荻窪駅北口交番,131156,東京都,杉並区,上荻１丁目,2020-02-05,08,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,荻窪,天沼交番,131156,東京都,杉並区,天沼２丁目,2020-10-20,08,道路上,その他,施錠せず,あり
窃盗,車上ねらい,荻窪,天沼交番,131156,東京都,杉並区,本天沼２丁目,2020-09-30,13,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,荻窪,天沼交番,131156,東京都,杉並区,本天沼３丁目,2020-04-19,09,道路上,その他,施錠せず,あり
窃盗,車上ねらい,荻窪,下井草駅前交番,131156,東京都,杉並区,下井草１丁目,2020-03-24,09,道路上,その他,施錠せず,あり
窃盗,車上ねらい,荻窪,井荻駅前交番,131156,東京都,杉並区,井草３丁目,2020-12-18,19,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,荻窪,井荻駅前交番,131156,東京都,杉並区,井草３丁目,2020-12-23,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,荻窪,井荻駅前交番,131156,東京都,杉並区,下井草５丁目,2020-07-04,19,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,荻窪,井荻駅前交番,131156,東京都,杉並区,下井草５丁目,2020-07-19,20,道路上,その他,施錠せず,なし
窃盗,車上ねらい,荻窪,井荻駅前交番,131156,東京都,杉並区,下井草５丁目,2020-08-09,18,道路上,その他,施錠せず,なし
窃盗,車上ねらい,荻窪,井荻駅前交番,131156,東京都,杉並区,下井草５丁目,2020-08-10,18,道路上,その他,施錠せず,あり
窃盗,車上ねらい,荻窪,井荻駅前交番,131156,東京都,杉並区,下井草５丁目,2020-10-30,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,荻窪,井荻駅前交番,131156,東京都,杉並区,下井草５丁目,2020-11-05,19,道路上,その他,施錠せず,なし
窃盗,車上ねらい,荻窪,井荻駅前交番,131156,東京都,杉並区,下井草５丁目,2020-11-06,20,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,荻窪,今川交番,131156,東京都,杉並区,桃井２丁目,2020-07-10,22,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,富坂,春日交番,131059,東京都,文京区,春日１丁目,2020-04-21,17,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,富坂,春日交番,131059,東京都,文京区,春日１丁目,2020-06-10,12,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,富坂,春日交番,131059,東京都,文京区,春日１丁目,2020-12-10,10,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,富坂,春日交番,131059,東京都,文京区,小石川１丁目,2020-08-04,11,道路上,その他,施錠せず,なし
窃盗,車上ねらい,富坂,千石一丁目交番,131059,東京都,文京区,千石４丁目,2020-02-03,19,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,富坂,後楽交番,131059,東京都,文京区,小石川３丁目,2020-01-27,23,その他,その他,施錠せず,あり
窃盗,車上ねらい,大塚,茗荷谷駅前交番,131059,東京都,文京区,大塚３丁目,2020-12-26,22,道路上,その他,施錠せず,なし
窃盗,車上ねらい,大塚,大塚六丁目交番,131059,東京都,文京区,大塚６丁目,2020-09-18,20,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,大塚,江戸川橋交番,131059,東京都,文京区,関口１丁目,2020-07-10,15,道路上,その他,施錠せず,あり
窃盗,車上ねらい,大塚,江戸川橋交番,131059,東京都,文京区,関口１丁目,2020-07-26,19,道路上,その他,施錠せず,なし
窃盗,車上ねらい,本富士,壱岐坂交番,131059,東京都,文京区,本郷２丁目,2020-02-03,20,道路上,その他,施錠せず,なし
窃盗,車上ねらい,本富士,弥生町交番,131059,東京都,文京区,向丘２丁目,2020-10-23,13,道路上,その他,施錠せず,なし
窃盗,車上ねらい,本富士,弥生町交番,131059,東京都,文京区,弥生２丁目,2020-03-20,14,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,巣鴨,駒込駅前交番,131164,東京都,豊島区,駒込３丁目,2020-11-24,08,道路上,その他,施錠せず,あり
窃盗,車上ねらい,巣鴨,庚申塚交番,131164,東京都,豊島区,巣鴨４丁目,2020-04-30,14,道路上,その他,施錠せず,あり
窃盗,車上ねらい,巣鴨,庚申塚交番,131164,東京都,豊島区,西巣鴨２丁目,2020-05-06,10,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,巣鴨,庚申塚交番,131164,東京都,豊島区,西巣鴨２丁目,2020-05-08,08,道路上,その他,施錠せず,あり
窃盗,車上ねらい,巣鴨,庚申塚交番,131164,東京都,豊島区,西巣鴨２丁目,2020-08-13,23,その他,その他,施錠せず,なし
窃盗,車上ねらい,巣鴨,大塚駅前交番,131164,東京都,豊島区,北大塚２丁目,2020-11-14,04,道路上,その他,施錠せず,なし
窃盗,車上ねらい,巣鴨,大塚駅前交番,131164,東京都,豊島区,北大塚３丁目,2020-04-06,14,道路上,その他,施錠せず,あり
窃盗,車上ねらい,巣鴨,大塚駅前交番,131164,東京都,豊島区,南大塚１丁目,2020-08-05,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,巣鴨,サンシャイン前交番,131164,東京都,豊島区,東池袋３丁目,2020-01-21,09,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,巣鴨,サンシャイン前交番,131164,東京都,豊島区,東池袋４丁目,2020-03-06,16,道路上,その他,施錠せず,なし
窃盗,車上ねらい,池袋,六つ又交番,131164,東京都,豊島区,池袋２丁目,2020-03-23,09,道路上,その他,施錠せず,あり
