罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所の属性,現金以外の主な被害品
窃盗,部品ねらい,練馬,春日町交番,131202,東京都,練馬区,春日町３丁目,2018-10-24,23,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,練馬,春日町交番,131202,東京都,練馬区,春日町５丁目,2018-06-26,20,駐車（輪）場,その他
窃盗,部品ねらい,練馬,早宮交番,131202,東京都,練馬区,早宮４丁目,2018-03-26,17,一戸建住宅,その他
窃盗,部品ねらい,練馬,早宮交番,131202,東京都,練馬区,平和台４丁目,2017-05-20,02,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,練馬,早宮交番,131202,東京都,練馬区,平和台４丁目,2018-07-17,16,４階建て以上共同住宅,その他
窃盗,部品ねらい,練馬,氷川神社前交番,131202,東京都,練馬区,豊玉南３丁目,2018-07-07,21,一戸建住宅,ナンバープレート
窃盗,部品ねらい,練馬,氷川神社前交番,131202,東京都,練馬区,豊玉南３丁目,2018-10-01,13,４階建て以上共同住宅,その他
窃盗,部品ねらい,石神井,石神井公園駅前交番,131202,東京都,練馬区,石神井台１丁目,2018-11-30,10,駐車（輪）場,その他
窃盗,部品ねらい,石神井,石神井公園駅前交番,131202,東京都,練馬区,石神井町８丁目,2018-08-15,19,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,石神井,大泉学園駅前交番,131202,東京都,練馬区,東大泉１丁目,2018-02-24,12,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,石神井,大泉学園駅前交番,131202,東京都,練馬区,東大泉１丁目,2018-05-19,18,駐車（輪）場,その他
窃盗,部品ねらい,石神井,大泉学園駅前交番,131202,東京都,練馬区,東大泉３丁目,2018-07-23,08,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,石神井,大泉学園駅前交番,131202,東京都,練馬区,東大泉６丁目,2018-08-15,18,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,石神井,武蔵関駅前交番,131202,東京都,練馬区,石神井台７丁目,2018-04-10,18,一戸建住宅,その他
窃盗,部品ねらい,石神井,上石神井駅前交番,131202,東京都,練馬区,上石神井２丁目,2018-04-09,06,駐車（輪）場,その他
窃盗,部品ねらい,石神井,上石神井駅前交番,131202,東京都,練馬区,上石神井２丁目,2018-07-31,07,駐車（輪）場,その他
窃盗,部品ねらい,石神井,上石神井駅前交番,131202,東京都,練馬区,上石神井２丁目,2018-09-12,07,駐車（輪）場,その他
窃盗,部品ねらい,石神井,大泉学園交番,131202,東京都,練馬区,大泉学園町６丁目,2018-08-18,16,一戸建住宅,その他
窃盗,部品ねらい,石神井,大泉学園交番,131202,東京都,練馬区,大泉学園町８丁目,2018-01-08,16,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,石神井,大泉学園交番,131202,東京都,練馬区,大泉学園町８丁目,2018-06-21,14,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,石神井,大泉学園交番,131202,東京都,練馬区,大泉学園町８丁目,2018-12-21,17,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,石神井,関町交番,131202,東京都,練馬区,上石神井１丁目,2018-06-03,18,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,石神井,関町交番,131202,東京都,練馬区,関町北１丁目,2018-06-30,17,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,石神井,関町交番,131202,東京都,練馬区,関町南３丁目,2018-08-12,18,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,石神井,関町交番,131202,東京都,練馬区,関町南３丁目,2018-10-16,19,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,石神井,東大泉駐在所,131202,東京都,練馬区,東大泉２丁目,2018-07-06,20,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,石神井,北大泉交番,131202,東京都,練馬区,大泉町３丁目,2018-01-06,20,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,石神井,北大泉交番,131202,東京都,練馬区,大泉町３丁目,2018-10-28,01,駐車（輪）場,その他
窃盗,部品ねらい,石神井,西大泉交番,131202,東京都,練馬区,西大泉３丁目,2017-10-11,不明,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,石神井,西大泉交番,131202,東京都,練馬区,西大泉３丁目,2018-06-16,17,その他,その他
窃盗,部品ねらい,石神井,西大泉交番,131202,東京都,練馬区,西大泉３丁目,2018-06-24,15,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,石神井,西大泉交番,131202,東京都,練馬区,西大泉３丁目,2018-06-25,22,駐車（輪）場,その他
窃盗,部品ねらい,石神井,西大泉交番,131202,東京都,練馬区,西大泉３丁目,2018-09-09,19,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,石神井,西大泉交番,131202,東京都,練馬区,西大泉４丁目,2018-09-01,17,駐車（輪）場,その他
窃盗,部品ねらい,石神井,富士街道交番,131202,東京都,練馬区,石神井台３丁目,2018-05-06,09,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,石神井,石神井南駐在所,131202,東京都,練馬区,下石神井４丁目,2018-09-12,19,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,石神井,石神井南駐在所,131202,東京都,練馬区,下石神井５丁目,2018-07-23,11,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,高島平,高島平駅前交番,131199,東京都,板橋区,高島平２丁目,2018-04-02,10,その他,その他
窃盗,部品ねらい,高島平,高島平駅前交番,131199,東京都,板橋区,高島平２丁目,2018-07-30,17,４階建て以上共同住宅,その他
窃盗,部品ねらい,高島平,高島平駅前交番,131199,東京都,板橋区,高島平２丁目,2018-11-13,05,４階建て以上共同住宅,その他
窃盗,部品ねらい,高島平,高島平駅前交番,131199,東京都,板橋区,高島平２丁目,2018-12-15,16,４階建て以上共同住宅,その他
窃盗,部品ねらい,高島平,高島平駅前交番,131199,東京都,板橋区,高島平３丁目,2018-07-31,16,駐車（輪）場,その他
窃盗,部品ねらい,高島平,高島平駅前交番,131199,東京都,板橋区,高島平７丁目,2017-09-01,不明,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,高島平,高島平駅前交番,131199,東京都,板橋区,高島平７丁目,2018-04-01,12,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,高島平,高島平駅前交番,131199,東京都,板橋区,高島平７丁目,2018-07-01,10,道路上,その他
窃盗,部品ねらい,高島平,高島平駅前交番,131199,東京都,板橋区,高島平８丁目,2018-11-28,07,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,高島平,西台駅前交番,131199,東京都,板橋区,高島平１丁目,2018-09-19,09,その他,その他
窃盗,部品ねらい,高島平,西台駅前交番,131199,東京都,板橋区,高島平９丁目,2018-01-29,13,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,高島平,笹目橋交番,131199,東京都,板橋区,高島平６丁目,2018-11-03,10,駐車（輪）場,その他
窃盗,部品ねらい,高島平,笹目橋交番,131199,東京都,板橋区,三園１丁目,2018-05-01,07,駐車（輪）場,その他
窃盗,部品ねらい,高島平,笹目橋交番,131199,東京都,板橋区,三園２丁目,2018-07-23,14,駐車（輪）場,その他
窃盗,部品ねらい,高島平,北野交番,131199,東京都,板橋区,徳丸４丁目,2018-04-13,00,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,高島平,北野交番,131199,東京都,板橋区,徳丸５丁目,2018-09-19,17,４階建て以上共同住宅,その他
窃盗,部品ねらい,高島平,下赤塚交番,131199,東京都,板橋区,赤塚１丁目,2018-07-02,20,道路上,その他
窃盗,部品ねらい,高島平,下赤塚交番,131199,東京都,板橋区,赤塚新町３丁目,2018-01-04,15,４階建て以上共同住宅,その他
窃盗,部品ねらい,高島平,成増駅前交番,131199,東京都,板橋区,成増１丁目,2018-12-21,16,道路上,その他
窃盗,部品ねらい,高島平,松月院前交番,131199,東京都,板橋区,四葉２丁目,2018-12-28,16,駐車（輪）場,その他
窃盗,部品ねらい,光が丘,北町交番,131202,東京都,練馬区,北町２丁目,2018-10-21,18,４階建て以上共同住宅,その他
窃盗,部品ねらい,光が丘,田柄交番,131202,東京都,練馬区,北町７丁目,2018-09-01,18,駐車（輪）場,その他
窃盗,部品ねらい,光が丘,田柄交番,131202,東京都,練馬区,田柄１丁目,2018-10-19,18,駐車（輪）場,その他
窃盗,部品ねらい,光が丘,田柄交番,131202,東京都,練馬区,田柄４丁目,2018-08-20,19,駐車（輪）場,その他
窃盗,部品ねらい,光が丘,田柄交番,131202,東京都,練馬区,光が丘２丁目,2018-07-08,12,駐車（輪）場,その他
窃盗,部品ねらい,光が丘,光が丘三丁目交番,131202,東京都,練馬区,高松５丁目,2018-10-30,13,駐車（輪）場,その他
窃盗,部品ねらい,光が丘,光が丘三丁目交番,131202,東京都,練馬区,光が丘２丁目,2018-10-28,12,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,光が丘,光が丘三丁目交番,131202,東京都,練馬区,光が丘３丁目,2018-06-08,06,駐車（輪）場,その他
窃盗,部品ねらい,光が丘,光が丘三丁目交番,131202,東京都,練馬区,光が丘３丁目,2018-07-28,02,４階建て以上共同住宅,その他
窃盗,部品ねらい,光が丘,光が丘三丁目交番,131202,東京都,練馬区,光が丘５丁目,2018-09-21,08,その他の住宅（３階建て以下共同住宅等）,タイヤ・ホイール
窃盗,部品ねらい,光が丘,光が丘三丁目交番,131202,東京都,練馬区,光が丘５丁目,不明,不明,駐車（輪）場,その他
窃盗,部品ねらい,光が丘,光が丘三丁目交番,131202,東京都,練馬区,光が丘５丁目,2018-10-14,16,４階建て以上共同住宅,その他
窃盗,部品ねらい,光が丘,光が丘三丁目交番,131202,東京都,練馬区,光が丘５丁目,2018-12-02,12,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,光が丘,光が丘三丁目交番,131202,東京都,練馬区,光が丘７丁目,2018-10-04,23,駐車（輪）場,その他
窃盗,部品ねらい,光が丘,練馬高野台駅前交番,131202,東京都,練馬区,富士見台１丁目,2018-07-20,16,道路上,その他
窃盗,部品ねらい,光が丘,練馬高野台駅前交番,131202,東京都,練馬区,富士見台２丁目,2018-09-20,20,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,光が丘,練馬高野台駅前交番,131202,東京都,練馬区,南田中２丁目,2018-02-18,09,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,光が丘,練馬高野台駅前交番,131202,東京都,練馬区,南田中５丁目,2018-12-02,04,道路上,ナンバープレート
窃盗,部品ねらい,光が丘,谷原交番,131202,東京都,練馬区,高野台１丁目,2017-12-04,18,駐車（輪）場,その他
窃盗,部品ねらい,光が丘,土支田交番,131202,東京都,練馬区,旭町２丁目,2018-11-27,08,駐車（輪）場,その他
窃盗,部品ねらい,光が丘,三原台交番,131202,東京都,練馬区,土支田３丁目,2018-09-28,18,一戸建住宅,ナンバープレート
窃盗,部品ねらい,光が丘,高松駐在所,131202,東京都,練馬区,高松１丁目,2018-02-03,18,一戸建住宅,ナンバープレート
窃盗,部品ねらい,上野,台東交番,131067,東京都,台東区,台東１丁目,2018-04-01,18,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,上野,黒門交番,131067,東京都,台東区,上野３丁目,2018-10-20,12,道路上,その他
窃盗,部品ねらい,上野,御徒町交番,131067,東京都,台東区,東上野１丁目,2018-04-12,08,駐車（輪）場,その他
窃盗,部品ねらい,上野,御徒町交番,131067,東京都,台東区,東上野１丁目,2018-04-16,16,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,上野,御徒町交番,131067,東京都,台東区,東上野２丁目,2018-10-15,00,道路上,その他
窃盗,部品ねらい,上野,公園前交番,131067,東京都,台東区,上野公園,2018-12-26,11,駐車（輪）場,その他
窃盗,部品ねらい,上野,動物園前交番,131067,東京都,台東区,上野公園,2018-05-20,10,道路上,ナンバープレート
窃盗,部品ねらい,上野,動物園前交番,131067,東京都,台東区,上野公園,2018-06-01,16,道路上,ナンバープレート
窃盗,部品ねらい,下谷,鶯谷駅前交番,131067,東京都,台東区,根岸２丁目,2018-06-26,17,４階建て以上共同住宅,その他
窃盗,部品ねらい,下谷,鶯谷駅前交番,131067,東京都,台東区,根岸４丁目,2018-08-10,20,駐車（輪）場,その他
窃盗,部品ねらい,浅草,日本堤交番,131067,東京都,台東区,清川２丁目,2018-07-09,02,その他,その他
窃盗,部品ねらい,浅草,日本堤交番,131067,東京都,台東区,清川２丁目,2018-12-10,17,４階建て以上共同住宅,その他
窃盗,部品ねらい,浅草,吉原交番,131067,東京都,台東区,千束３丁目,2018-04-10,23,道路上,ナンバープレート
窃盗,部品ねらい,浅草,西浅草三丁目交番,131067,東京都,台東区,浅草３丁目,2018-02-01,不明,一戸建住宅,その他
窃盗,部品ねらい,浅草,公園六区交番,131067,東京都,台東区,浅草１丁目,2018-10-06,23,道路上,その他
窃盗,部品ねらい,浅草,公園六区交番,131067,東京都,台東区,浅草３丁目,2018-07-31,22,道路上,その他
窃盗,部品ねらい,浅草,聖天町交番,131067,東京都,台東区,浅草４丁目,2017-02-15,不明,道路上,ナンバープレート
窃盗,部品ねらい,浅草,橋場交番,131067,東京都,台東区,今戸２丁目,2018-04-30,01,道路上,その他
窃盗,部品ねらい,浅草,橋場交番,131067,東京都,台東区,橋場１丁目,2018-04-15,18,４階建て以上共同住宅,その他
窃盗,部品ねらい,蔵前,菊屋橋交番,131067,東京都,台東区,駒形１丁目,2018-04-20,20,４階建て以上共同住宅,その他
窃盗,部品ねらい,蔵前,菊屋橋交番,131067,東京都,台東区,東上野６丁目,2018-10-22,07,その他,その他
窃盗,部品ねらい,蔵前,須賀橋交番,131067,東京都,台東区,浅草橋３丁目,2018-09-06,17,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,蔵前,須賀橋交番,131067,東京都,台東区,柳橋２丁目,2018-10-17,18,道路上,ナンバープレート
