罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,現金被害の有無
窃盗,車上ねらい,新宿,百人町交番,131041,東京都,新宿区,百人町２丁目,2022/7/4,18,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,新宿,百人町交番,131041,東京都,新宿区,百人町２丁目,2022/7/26,14,道路上,その他,施錠せず,あり
窃盗,車上ねらい,新宿,百人町交番,131041,東京都,新宿区,百人町２丁目,2022/11/7,11,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,戸塚,下落合駅前交番,131041,東京都,新宿区,上落合１丁目,2022/12/7,16,道路上,その他,施錠せず,あり
窃盗,車上ねらい,戸塚,下落合駅前交番,131041,東京都,新宿区,下落合１丁目,2022/7/29,11,その他,その他,施錠せず,なし
窃盗,車上ねらい,戸塚,下落合駅前交番,131041,東京都,新宿区,中井２丁目,2022/8/25,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,戸塚,中落合交番,131041,東京都,新宿区,中落合４丁目,2022/10/23,12,道路上,その他,施錠せず,なし
窃盗,車上ねらい,戸塚,戸塚一丁目交番,131041,東京都,新宿区,西早稲田２丁目,2022/5/27,20,道路上,その他,施錠せず,あり
窃盗,車上ねらい,戸塚,西落合交番,131041,東京都,新宿区,西落合１丁目,2022/10/2,9,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,戸塚,西落合交番,131041,東京都,新宿区,西落合２丁目,2022/11/25,12,道路上,その他,施錠せず,なし
窃盗,車上ねらい,戸塚,高田馬場駅前交番,131041,東京都,新宿区,高田馬場１丁目,2022/5/31,14,道路上,その他,施錠せず,なし
窃盗,車上ねらい,戸塚,高田馬場駅前交番,131041,東京都,新宿区,高田馬場３丁目,2022/1/12,22,道路上,その他,施錠せず,あり
窃盗,車上ねらい,戸塚,高田馬場駅前交番,131041,東京都,新宿区,高田馬場３丁目,2022/5/26,21,その他の住宅（３階建て以下共同住宅等）,その他,施錠せず,あり
窃盗,車上ねらい,戸塚,高田馬場駅前交番,131041,東京都,新宿区,高田馬場３丁目,2022/10/30,22,４階建て以上共同住宅,その他,施錠せず,あり
窃盗,車上ねらい,戸塚,高田馬場駅前交番,131041,東京都,新宿区,高田馬場４丁目,2022/6/5,19,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,四谷,大京町交番,131041,東京都,新宿区,大京町,2022/10/11,8,その他,その他,施錠せず,あり
窃盗,車上ねらい,四谷,御苑大通交番,131041,東京都,新宿区,新宿１丁目,2022/11/26,13,道路上,その他,施錠せず,なし
窃盗,車上ねらい,四谷,御苑大通交番,131041,東京都,新宿区,新宿５丁目,2022/11/25,15,道路上,その他,施錠せず,あり
窃盗,車上ねらい,四谷,新宿四丁目交番,131041,東京都,新宿区,新宿４丁目,2022/9/24,21,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,四谷,新宿四丁目交番,131041,東京都,新宿区,新宿４丁目,2022/9/24,22,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,四谷,新宿四丁目交番,131041,東京都,新宿区,新宿４丁目,2022/9/24,23,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,四谷,花園交番,131041,東京都,新宿区,歌舞伎町１丁目,2022/5/9,8,道路上,その他,施錠せず,あり
窃盗,車上ねらい,四谷,花園交番,131041,東京都,新宿区,新宿５丁目,2022/8/25,13,道路上,その他,施錠せず,なし
窃盗,車上ねらい,四谷,追分交番,131041,東京都,新宿区,新宿３丁目,2022/8/25,11,道路上,その他,施錠せず,あり
窃盗,車上ねらい,四谷,追分交番,131041,東京都,新宿区,新宿３丁目,2022/9/7,7,道路上,その他,施錠せず,あり
窃盗,車上ねらい,中野,中央五丁目交番,131148,東京都,中野区,中央４丁目,2022/12/14,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,中野,中野坂上交番,131148,東京都,中野区,中央２丁目,2022/8/28,15,道路上,その他,施錠せず,あり
窃盗,車上ねらい,中野,中野坂上交番,131148,東京都,中野区,本町１丁目,2022/5/3,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,中野,中野坂上交番,131148,東京都,中野区,本町２丁目,2022/9/27,16,その他,その他,施錠せず,なし
窃盗,車上ねらい,中野,中野駅前交番,131148,東京都,中野区,中央２丁目,2022/10/23,0,道路上,その他,施錠せず,なし
窃盗,車上ねらい,中野,中野駅前交番,131148,東京都,中野区,中野５丁目,2022/6/16,11,その他,その他,施錠せず,なし
窃盗,車上ねらい,中野,中野駅前交番,131148,東京都,中野区,中野５丁目,2022/7/13,17,その他,その他,施錠せず,なし
窃盗,車上ねらい,中野,早稲田通交番,131148,東京都,中野区,東中野３丁目,2022/5/14,21,道路上,その他,施錠せず,あり
窃盗,車上ねらい,中野,鍋屋横丁交番,131148,東京都,中野区,中央２丁目,2022/3/2,17,道路上,その他,施錠せず,あり
窃盗,車上ねらい,中野,鍋屋横丁交番,131148,東京都,中野区,中央３丁目,2021/12/20,18,道路上,その他,施錠せず,なし
窃盗,車上ねらい,中野,鍋屋横丁交番,131148,東京都,中野区,本町３丁目,2022/5/24,14,道路上,その他,施錠せず,あり
窃盗,車上ねらい,中野,鍋屋横丁交番,131148,東京都,中野区,本町４丁目,2022/5/27,17,一戸建住宅,その他,施錠した,あり
窃盗,車上ねらい,野方,江古田四丁目交番,131148,東京都,中野区,江古田４丁目,2022/4/24,12,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,野方,江古田四丁目交番,131148,東京都,中野区,沼袋２丁目,2022/12/10,0,その他,その他,施錠した,あり
窃盗,車上ねらい,野方,沼袋交番,131148,東京都,中野区,新井３丁目,2022/4/12,20,道路上,その他,施錠せず,あり
窃盗,車上ねらい,野方,沼袋交番,131148,東京都,中野区,沼袋１丁目,2022/4/28,7,道路上,その他,施錠せず,なし
窃盗,車上ねらい,野方,野方一丁目交番,131148,東京都,中野区,中野４丁目,2022/9/10,19,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,野方,野方一丁目交番,131148,東京都,中野区,野方１丁目,2022/8/6,21,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,野方,野方一丁目交番,131148,東京都,中野区,野方２丁目,2022/1/17,18,道路上,その他,施錠せず,あり
窃盗,車上ねらい,野方,野方一丁目交番,131148,東京都,中野区,大和町１丁目,2022/4/22,13,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,野方,野方一丁目交番,131148,東京都,中野区,大和町１丁目,2022/6/30,20,道路上,その他,施錠せず,なし
窃盗,車上ねらい,野方,野方駅前交番,131148,東京都,中野区,野方５丁目,2022/8/9,13,道路上,その他,施錠せず,なし
窃盗,車上ねらい,野方,鷺宮六丁目交番,131148,東京都,中野区,鷺宮４丁目,2022/6/28,20,一戸建住宅,その他,施錠せず,あり
窃盗,車上ねらい,杉並,堀ノ内交番,131156,東京都,杉並区,堀ノ内２丁目,2022/2/17,13,その他,その他,施錠せず,あり
窃盗,車上ねらい,杉並,堀ノ内交番,131156,東京都,杉並区,堀ノ内２丁目,2022/11/8,10,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,杉並,堀ノ内交番,131156,東京都,杉並区,堀ノ内３丁目,2022/1/12,17,道路上,その他,施錠せず,なし
窃盗,車上ねらい,杉並,成宗交番,131156,東京都,杉並区,成田東５丁目,2022/12/17,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,杉並,新高円寺駅前交番,131156,東京都,杉並区,梅里１丁目,2022/4/21,12,４階建て以上共同住宅,その他,施錠せず,あり
窃盗,車上ねらい,杉並,東田町交番,131156,東京都,杉並区,阿佐谷南１丁目,2022/12/13,20,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,杉並,阿佐谷北交番,131156,東京都,杉並区,阿佐谷北２丁目,2022/9/29,17,道路上,その他,施錠せず,あり
窃盗,車上ねらい,杉並,阿佐谷北交番,131156,東京都,杉並区,阿佐谷北６丁目,2022/2/8,8,道路上,その他,施錠せず,あり
窃盗,車上ねらい,杉並,阿佐谷駅前交番,131156,東京都,杉並区,阿佐谷北１丁目,2022/8/28,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,杉並,阿佐谷駅前交番,131156,東京都,杉並区,阿佐谷北２丁目,2022/4/24,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,杉並,阿佐谷駅前交番,131156,東京都,杉並区,阿佐谷南２丁目,2022/10/6,19,一戸建住宅,その他,施錠せず,なし
窃盗,車上ねらい,杉並,阿佐谷駅前交番,131156,東京都,杉並区,阿佐谷南３丁目,2022/7/4,9,道路上,その他,施錠せず,あり
窃盗,車上ねらい,杉並,高円寺交番,131156,東京都,杉並区,梅里１丁目,2022/4/20,17,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,杉並,高円寺交番,131156,東京都,杉並区,高円寺南１丁目,2022/9/22,20,４階建て以上共同住宅,その他,施錠せず,なし
窃盗,車上ねらい,杉並,高円寺南四丁目交番,131156,東京都,杉並区,高円寺南４丁目,2022/11/28,10,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,杉並,高円寺駅前交番,131156,東京都,杉並区,高円寺北３丁目,2022/6/27,14,道路上,その他,施錠せず,なし
窃盗,車上ねらい,杉並,高円寺駅前交番,131156,東京都,杉並区,高円寺南３丁目,2022/1/23,11,道路上,その他,施錠せず,なし
窃盗,車上ねらい,杉並,高円寺駅前交番,131156,東京都,杉並区,高円寺南３丁目,2022/6/23,23,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,杉並,高円寺駅前交番,131156,東京都,杉並区,高円寺南４丁目,2022/8/9,22,道路上,その他,施錠せず,なし
窃盗,車上ねらい,杉並,高円寺駅前交番,131156,東京都,杉並区,高円寺南４丁目,2022/9/13,22,道路上,その他,施錠せず,あり
窃盗,車上ねらい,高井戸,上高井戸交番,131156,東京都,杉並区,上高井戸１丁目,2022/9/1,8,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,高井戸,下高井戸交番,131156,東京都,杉並区,下高井戸１丁目,2022/12/19,11,道路上,その他,施錠せず,なし
窃盗,車上ねらい,高井戸,富士見ヶ丘駐在所,131156,東京都,杉並区,久我山２丁目,2022/10/23,19,その他,その他,施錠せず,あり
窃盗,車上ねらい,高井戸,方南交番,131156,東京都,杉並区,方南２丁目,2022/3/11,20,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,高井戸,浜田山交番,131156,東京都,杉並区,高井戸東４丁目,2022/8/3,19,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,高井戸,浜田山交番,131156,東京都,杉並区,高井戸東４丁目,2022/11/6,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,高井戸,西荻南交番,131156,東京都,杉並区,宮前５丁目,2022/1/20,18,道路上,その他,施錠せず,なし
窃盗,車上ねらい,高井戸,西荻南交番,131156,東京都,杉並区,宮前５丁目,2022/9/6,23,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,高井戸,西荻南交番,131156,東京都,杉並区,宮前５丁目,2022/10/30,16,道路上,その他,施錠せず,あり
窃盗,車上ねらい,高井戸,高井戸西交番,131156,東京都,杉並区,高井戸西３丁目,2022/5/30,15,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,荻窪,上井草駅前交番,131156,東京都,杉並区,上井草３丁目,2022/11/20,14,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,荻窪,井荻駅前交番,131156,東京都,杉並区,下井草５丁目,2022/2/3,17,道路上,その他,施錠せず,あり
窃盗,車上ねらい,荻窪,井荻駅前交番,131156,東京都,杉並区,下井草５丁目,2022/6/16,16,道路上,その他,施錠せず,なし
窃盗,車上ねらい,荻窪,今川交番,131156,東京都,杉並区,桃井１丁目,2022/5/23,12,道路上,その他,施錠せず,なし
窃盗,車上ねらい,荻窪,神明駐在所,131156,東京都,杉並区,南荻窪２丁目,2022/12/9,13,その他,その他,施錠せず,なし
窃盗,車上ねらい,荻窪,荻窪五丁目交番,131156,東京都,杉並区,南荻窪１丁目,2022/4/2,12,道路上,その他,施錠せず,なし
窃盗,車上ねらい,荻窪,荻窪五丁目交番,131156,東京都,杉並区,南荻窪１丁目,2022/9/30,13,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,荻窪,荻窪五丁目交番,131156,東京都,杉並区,南荻窪４丁目,2022/1/16,19,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,荻窪,荻窪五丁目交番,131156,東京都,杉並区,南荻窪４丁目,2022/9/9,13,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,荻窪,荻窪駅北口交番,131156,東京都,杉並区,天沼２丁目,2022/5/25,14,道路上,その他,施錠せず,あり
窃盗,車上ねらい,荻窪,荻窪駅南口交番,131156,東京都,杉並区,荻窪５丁目,2022/9/30,18,その他,その他,施錠せず,あり
窃盗,車上ねらい,荻窪,西荻窪交番,131156,東京都,杉並区,西荻南３丁目,2022/3/29,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,富坂,後楽交番,131059,東京都,文京区,春日１丁目,2022/8/14,18,道路上,その他,施錠せず,なし
窃盗,車上ねらい,富坂,後楽交番,131059,東京都,文京区,小石川２丁目,2022/3/7,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,富坂,春日交番,131059,東京都,文京区,春日１丁目,2022/5/28,10,道路上,その他,施錠せず,なし
窃盗,車上ねらい,富坂,春日交番,131059,東京都,文京区,春日１丁目,2022/6/1,7,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,富坂,春日交番,131059,東京都,文京区,春日１丁目,2022/11/7,10,道路上,その他,施錠せず,なし
窃盗,車上ねらい,富坂,春日交番,131059,東京都,文京区,春日１丁目,2022/11/7,10,道路上,その他,施錠せず,なし
窃盗,車上ねらい,富坂,春日交番,131059,東京都,文京区,小石川２丁目,2022/9/10,0,道路上,その他,施錠せず,あり
窃盗,車上ねらい,富坂,春日交番,131059,東京都,文京区,小石川３丁目,2022/3/2,10,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,富坂,白山交番,131059,東京都,文京区,白山１丁目,2022/4/17,2,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,大塚,江戸川橋交番,131059,東京都,文京区,水道２丁目,2022/6/28,18,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,大塚,茗荷谷駅前交番,131059,東京都,文京区,小日向２丁目,2022/3/24,21,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,本富士,壱岐坂交番,131059,東京都,文京区,湯島１丁目,2022/12/4,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,本富士,天神町交番,131059,東京都,文京区,本郷３丁目,2022/3/10,14,道路上,その他,施錠せず,あり
窃盗,車上ねらい,本富士,天神町交番,131059,東京都,文京区,本郷３丁目,2022/9/30,10,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,本富士,天神町交番,131059,東京都,文京区,湯島２丁目,2022/8/30,15,道路上,その他,施錠せず,あり
窃盗,車上ねらい,本富士,天神町交番,131059,東京都,文京区,湯島３丁目,2022/6/4,19,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,本富士,天神町交番,131059,東京都,文京区,湯島４丁目,2022/5/6,13,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
