罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,被害者の年齢,被害者の職業,施錠関係
窃盗,自転車盗,代々木,代々木公園交番,131130,東京都,渋谷区,富ヶ谷２丁目,2022/3/7,22,道路上,その他,20歳代,大学生,施錠した
窃盗,自転車盗,代々木,代々木公園交番,131130,東京都,渋谷区,富ヶ谷２丁目,2022/3/13,9,４階建て以上共同住宅,その他,20歳代,その他,施錠せず
窃盗,自転車盗,代々木,代々木公園交番,131130,東京都,渋谷区,富ヶ谷２丁目,2022/3/31,18,４階建て以上共同住宅,駐車（輪）場,60-64歳,その他,施錠した
窃盗,自転車盗,代々木,代々木公園交番,131130,東京都,渋谷区,富ヶ谷２丁目,2022/6/4,13,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,代々木,代々木公園交番,131130,東京都,渋谷区,富ヶ谷２丁目,2022/7/11,18,４階建て以上共同住宅,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,代々木,代々木公園交番,131130,東京都,渋谷区,富ヶ谷２丁目,2022/7/13,12,道路上,その他,10歳代,その他,施錠した
窃盗,自転車盗,代々木,代々木公園交番,131130,東京都,渋谷区,富ヶ谷２丁目,2022/8/13,10,一戸建住宅,その他,20歳代,その他,施錠せず
窃盗,自転車盗,代々木,代々木公園交番,131130,東京都,渋谷区,富ヶ谷２丁目,2022/8/14,23,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,代々木,代々木公園交番,131130,東京都,渋谷区,富ヶ谷２丁目,2022/8/15,11,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,代々木,代々木公園交番,131130,東京都,渋谷区,富ヶ谷２丁目,2022/9/6,23,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,代々木,代々木公園交番,131130,東京都,渋谷区,富ヶ谷２丁目,2022/10/18,22,４階建て以上共同住宅,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,代々木,代々木公園交番,131130,東京都,渋谷区,富ヶ谷２丁目,2022/11/6,11,４階建て以上共同住宅,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,代々木,代々木公園交番,131130,東京都,渋谷区,富ヶ谷２丁目,2022/11/18,22,道路上,その他,20歳代,その他,施錠した
窃盗,自転車盗,代々木,代々木公園交番,131130,東京都,渋谷区,富ヶ谷２丁目,2022/11/28,0,４階建て以上共同住宅,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,代々木,代々木公園交番,131130,東京都,渋谷区,代々木５丁目,2022/5/21,20,その他の住宅（３階建て以下共同住宅等）,その他,20歳代,その他,施錠した
窃盗,自転車盗,代々木,初台二丁目交番,131130,東京都,渋谷区,初台１丁目,2022/12/29,22,４階建て以上共同住宅,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,代々木,初台二丁目交番,131130,東京都,渋谷区,初台２丁目,2022/7/6,21,道路上,その他,30歳代,その他,施錠した
窃盗,自転車盗,代々木,初台二丁目交番,131130,東京都,渋谷区,元代々木町,2021/8/15,12,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,代々木,初台二丁目交番,131130,東京都,渋谷区,元代々木町,2022/2/4,9,道路上,その他,30歳代,その他,施錠した
窃盗,自転車盗,代々木,初台二丁目交番,131130,東京都,渋谷区,元代々木町,2022/2/19,11,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,代々木,初台二丁目交番,131130,東京都,渋谷区,元代々木町,2022/3/15,12,４階建て以上共同住宅,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,代々木,初台二丁目交番,131130,東京都,渋谷区,元代々木町,2022/6/30,23,道路上,その他,20歳代,その他,施錠せず
窃盗,自転車盗,代々木,初台二丁目交番,131130,東京都,渋谷区,元代々木町,2022/7/21,22,道路上,その他,30歳代,その他,施錠せず
窃盗,自転車盗,代々木,初台二丁目交番,131130,東京都,渋谷区,元代々木町,2022/9/30,20,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,代々木,初台二丁目交番,131130,東京都,渋谷区,代々木３丁目,2022/3/18,18,４階建て以上共同住宅,その他,70歳以上,その他,施錠せず
窃盗,自転車盗,代々木,初台二丁目交番,131130,東京都,渋谷区,代々木５丁目,2022/4/4,7,４階建て以上共同住宅,駐車（輪）場,10歳未満,小学生,施錠せず
窃盗,自転車盗,代々木,初台二丁目交番,131130,東京都,渋谷区,代々木５丁目,2022/12/7,10,４階建て以上共同住宅,駐車（輪）場,法人・団体、被害者なし,法人・団体、被害者なし,施錠した
窃盗,自転車盗,代々木,初台駅前交番,131130,東京都,渋谷区,初台１丁目,2022/5/19,15,道路上,その他,30歳代,その他,施錠せず
窃盗,自転車盗,代々木,初台駅前交番,131130,東京都,渋谷区,初台１丁目,2022/6/10,8,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,代々木,初台駅前交番,131130,東京都,渋谷区,初台１丁目,2022/8/31,22,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,代々木,初台駅前交番,131130,東京都,渋谷区,初台１丁目,2022/12/4,18,駐車（輪）場,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,代々木,初台駅前交番,131130,東京都,渋谷区,初台１丁目,2022/12/26,23,４階建て以上共同住宅,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,代々木,初台駅前交番,131130,東京都,渋谷区,本町１丁目,2021/12/29,15,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,代々木,初台駅前交番,131130,東京都,渋谷区,本町１丁目,2022/2/17,0,道路上,その他,40歳代,その他,施錠した
窃盗,自転車盗,代々木,初台駅前交番,131130,東京都,渋谷区,本町１丁目,2022/2/28,10,道路上,その他,20歳代,その他,施錠せず
窃盗,自転車盗,代々木,初台駅前交番,131130,東京都,渋谷区,本町１丁目,2022/6/8,16,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,代々木,初台駅前交番,131130,東京都,渋谷区,本町１丁目,2022/6/11,9,道路上,その他,30歳代,その他,施錠した
窃盗,自転車盗,代々木,初台駅前交番,131130,東京都,渋谷区,本町１丁目,2022/8/24,21,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,代々木,初台駅前交番,131130,東京都,渋谷区,本町１丁目,2022/11/16,19,一戸建住宅,その他,10歳代,中学生,施錠した
窃盗,自転車盗,代々木,初台駅前交番,131130,東京都,渋谷区,本町２丁目,2022/7/28,12,道路上,その他,30歳代,その他,施錠した
窃盗,自転車盗,代々木,初台駅前交番,131130,東京都,渋谷区,代々木３丁目,2022/1/29,14,その他の住宅（３階建て以下共同住宅等）,その他,50歳代,その他,施錠せず
窃盗,自転車盗,代々木,初台駅前交番,131130,東京都,渋谷区,代々木３丁目,2022/5/17,23,４階建て以上共同住宅,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,代々木,初台駅前交番,131130,東京都,渋谷区,代々木３丁目,2022/6/23,23,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,代々木,初台駅前交番,131130,東京都,渋谷区,代々木３丁目,2022/7/27,18,一戸建住宅,その他,40歳代,その他,施錠せず
窃盗,自転車盗,代々木,初台駅前交番,131130,東京都,渋谷区,代々木３丁目,2022/8/29,7,道路上,その他,40歳代,その他,施錠した
窃盗,自転車盗,代々木,初台駅前交番,131130,東京都,渋谷区,代々木３丁目,2022/9/16,18,一戸建住宅,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,代々木,初台駅前交番,131130,東京都,渋谷区,代々木３丁目,2022/9/16,20,一戸建住宅,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,代々木,初台駅前交番,131130,東京都,渋谷区,代々木３丁目,2022/10/28,23,道路上,その他,50歳代,その他,施錠した
窃盗,自転車盗,代々木,初台駅前交番,131130,東京都,渋谷区,代々木４丁目,2022/5/15,19,その他,その他,10歳代,大学生,施錠せず
窃盗,自転車盗,代々木,初台駅前交番,131130,東京都,渋谷区,代々木４丁目,2022/7/14,1,一戸建住宅,その他,10歳代,高校生,施錠せず
窃盗,自転車盗,代々木,初台駅前交番,131130,東京都,渋谷区,代々木４丁目,2022/8/2,9,道路上,その他,30歳代,その他,施錠せず
窃盗,自転車盗,代々木,初台駅前交番,131130,東京都,渋谷区,代々木４丁目,2022/8/5,18,道路上,その他,10歳代,中学生,施錠せず
窃盗,自転車盗,代々木,初台駅前交番,131130,東京都,渋谷区,代々木４丁目,2022/8/5,21,４階建て以上共同住宅,駐車（輪）場,65-69歳,その他,施錠した
窃盗,自転車盗,代々木,初台駅前交番,131130,東京都,渋谷区,代々木４丁目,2022/12/19,20,道路上,その他,40歳代,その他,施錠せず
窃盗,自転車盗,代々木,初台駅前交番,131130,東京都,渋谷区,代々木５丁目,2022/11/30,9,駐車（輪）場,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,代々木,幡ケ谷駅前交番,131130,東京都,渋谷区,西原１丁目,2022/11/6,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,代々木,幡ケ谷駅前交番,131130,東京都,渋谷区,西原１丁目,2022/12/23,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,代々木,幡ケ谷駅前交番,131130,東京都,渋谷区,西原２丁目,2022/1/29,19,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,代々木,幡ケ谷駅前交番,131130,東京都,渋谷区,幡ヶ谷１丁目,2022/1/28,9,その他の住宅（３階建て以下共同住宅等）,その他,30歳代,その他,施錠せず
窃盗,自転車盗,代々木,幡ケ谷駅前交番,131130,東京都,渋谷区,幡ヶ谷１丁目,2022/2/15,21,４階建て以上共同住宅,駐車（輪）場,70歳以上,その他,施錠せず
窃盗,自転車盗,代々木,幡ケ谷駅前交番,131130,東京都,渋谷区,幡ヶ谷１丁目,2022/5/10,21,一戸建住宅,その他,30歳代,その他,施錠せず
窃盗,自転車盗,代々木,幡ケ谷駅前交番,131130,東京都,渋谷区,幡ヶ谷１丁目,2022/6/12,13,駐車（輪）場,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,代々木,幡ケ谷駅前交番,131130,東京都,渋谷区,幡ヶ谷１丁目,2022/7/9,20,道路上,その他,30歳代,その他,施錠した
窃盗,自転車盗,代々木,幡ケ谷駅前交番,131130,東京都,渋谷区,幡ヶ谷１丁目,2022/9/15,2,道路上,その他,50歳代,その他,施錠せず
窃盗,自転車盗,代々木,幡ケ谷駅前交番,131130,東京都,渋谷区,幡ヶ谷１丁目,2022/9/24,16,道路上,その他,40歳代,その他,施錠せず
窃盗,自転車盗,代々木,幡ケ谷駅前交番,131130,東京都,渋谷区,幡ヶ谷１丁目,2022/10/20,0,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,代々木,幡ケ谷駅前交番,131130,東京都,渋谷区,幡ヶ谷２丁目,2022/1/5,13,その他,その他,30歳代,その他,施錠した
窃盗,自転車盗,代々木,幡ケ谷駅前交番,131130,東京都,渋谷区,幡ヶ谷２丁目,2022/1/19,12,道路上,その他,30歳代,その他,施錠した
窃盗,自転車盗,代々木,幡ケ谷駅前交番,131130,東京都,渋谷区,幡ヶ谷２丁目,2022/2/16,15,道路上,その他,40歳代,その他,施錠せず
窃盗,自転車盗,代々木,幡ケ谷駅前交番,131130,東京都,渋谷区,幡ヶ谷２丁目,2022/2/28,0,４階建て以上共同住宅,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,代々木,幡ケ谷駅前交番,131130,東京都,渋谷区,幡ヶ谷２丁目,2022/3/29,2,道路上,その他,40歳代,その他,施錠した
窃盗,自転車盗,代々木,幡ケ谷駅前交番,131130,東京都,渋谷区,幡ヶ谷２丁目,2022/4/19,10,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,代々木,幡ケ谷駅前交番,131130,東京都,渋谷区,幡ヶ谷２丁目,2022/5/13,23,４階建て以上共同住宅,その他,20歳代,その他,施錠せず
窃盗,自転車盗,代々木,幡ケ谷駅前交番,131130,東京都,渋谷区,幡ヶ谷２丁目,2022/9/17,1,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,代々木,幡ケ谷駅前交番,131130,東京都,渋谷区,幡ヶ谷２丁目,2022/11/28,10,４階建て以上共同住宅,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,代々木,幡ケ谷駅前交番,131130,東京都,渋谷区,幡ヶ谷２丁目,2022/12/15,9,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,代々木,幡ケ谷駅前交番,131130,東京都,渋谷区,幡ヶ谷２丁目,2022/12/29,6,その他,その他,50歳代,その他,施錠した
窃盗,自転車盗,代々木,幡ケ谷駅前交番,131130,東京都,渋谷区,幡ヶ谷３丁目,2022/4/17,1,その他の住宅（３階建て以下共同住宅等）,その他,40歳代,その他,施錠せず
窃盗,自転車盗,代々木,幡ケ谷駅前交番,131130,東京都,渋谷区,幡ヶ谷３丁目,2022/4/21,2,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,代々木,幡ケ谷駅前交番,131130,東京都,渋谷区,幡ヶ谷３丁目,2022/7/10,22,一戸建住宅,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,代々木,幡ケ谷駅前交番,131130,東京都,渋谷区,幡ヶ谷３丁目,2022/10/8,17,４階建て以上共同住宅,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,代々木,幡ケ谷駅前交番,131130,東京都,渋谷区,幡ヶ谷３丁目,2022/10/9,9,その他,その他,10歳代,その他,施錠せず
窃盗,自転車盗,代々木,幡ケ谷駅前交番,131130,東京都,渋谷区,幡ヶ谷３丁目,2022/11/19,3,一戸建住宅,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,代々木,幡ケ谷駅前交番,131130,東京都,渋谷区,幡ヶ谷３丁目,2022/11/20,1,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,代々木,幡ケ谷駅前交番,131130,東京都,渋谷区,幡ヶ谷３丁目,2022/12/29,6,その他,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,代々木,清水橋交番,131130,東京都,渋谷区,本町２丁目,2022/6/13,23,その他の住宅（３階建て以下共同住宅等）,その他,40歳代,その他,施錠せず
窃盗,自転車盗,代々木,清水橋交番,131130,東京都,渋谷区,本町２丁目,2022/11/19,20,４階建て以上共同住宅,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,代々木,清水橋交番,131130,東京都,渋谷区,本町２丁目,2022/12/17,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠した
