罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所の属性,施錠関係,現金被害の有無
窃盗,車上ねらい,成城,給田交番,131121,東京都,世田谷区,給田５丁目,2019-09-19,15,４階建て以上共同住宅,施錠せず,あり
窃盗,車上ねらい,成城,桜上水交番,131121,東京都,世田谷区,桜上水１丁目,2019-12-03,20,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,成城,船橋交番,131121,東京都,世田谷区,八幡山２丁目,2019-08-31,05,道路上,施錠せず,あり
窃盗,車上ねらい,目黒,下目黒交番,131105,東京都,目黒区,目黒２丁目,2019-02-17,12,その他,施錠せず,なし
窃盗,車上ねらい,目黒,祐天寺駅前交番,131105,東京都,目黒区,上目黒３丁目,2019-03-26,14,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,目黒,祐天寺駅前交番,131105,東京都,目黒区,五本木２丁目,2019-07-05,12,道路上,施錠せず,あり
窃盗,車上ねらい,目黒,祐天寺駅前交番,131105,東京都,目黒区,中央町２丁目,2019-10-16,23,道路上,施錠せず,なし
窃盗,車上ねらい,目黒,中目黒駅前交番,131105,東京都,目黒区,上目黒２丁目,2019-07-03,19,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,目黒,中目黒駅前交番,131105,東京都,目黒区,上目黒３丁目,2019-07-20,10,道路上,施錠せず,あり
窃盗,車上ねらい,目黒,中目黒駅前交番,131105,東京都,目黒区,中目黒２丁目,2019-04-02,11,道路上,施錠せず,なし
窃盗,車上ねらい,目黒,宿山交番,131105,東京都,目黒区,上目黒４丁目,2019-08-18,08,道路上,施錠せず,あり
窃盗,車上ねらい,目黒,大橋交番,131105,東京都,目黒区,大橋１丁目,2019-05-21,13,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,目黒,大橋交番,131105,東京都,目黒区,大橋２丁目,2019-09-23,13,道路上,施錠せず,なし
窃盗,車上ねらい,目黒,大橋交番,131105,東京都,目黒区,駒場３丁目,2019-06-12,16,その他,施錠せず,なし
窃盗,車上ねらい,目黒,大橋交番,131105,東京都,目黒区,東山３丁目,2019-06-11,16,その他,施錠せず,なし
窃盗,車上ねらい,碑文谷,柿の木坂交番,131105,東京都,目黒区,八雲２丁目,2019-05-15,20,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,碑文谷,中根交番,131105,東京都,目黒区,八雲３丁目,2019-09-10,10,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,碑文谷,中根交番,131105,東京都,目黒区,八雲３丁目,2019-12-24,23,道路上,施錠せず,なし
窃盗,車上ねらい,碑文谷,自由が丘交番,131105,東京都,目黒区,自由が丘１丁目,2019-03-23,15,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,碑文谷,自由が丘交番,131105,東京都,目黒区,自由が丘１丁目,2019-07-06,09,道路上,施錠せず,あり
窃盗,車上ねらい,碑文谷,自由が丘交番,131105,東京都,目黒区,自由が丘２丁目,2019-07-19,11,道路上,施錠せず,なし
窃盗,車上ねらい,碑文谷,原町交番,131105,東京都,目黒区,原町１丁目,2019-06-05,10,その他,施錠せず,あり
窃盗,車上ねらい,碑文谷,本町二丁目交番,131105,東京都,目黒区,目黒本町２丁目,2019-07-06,16,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,渋谷,渋谷駅前交番,131130,東京都,渋谷区,宇田川町,2019-01-27,08,道路上,施錠せず,なし
窃盗,車上ねらい,渋谷,渋谷駅前交番,131130,東京都,渋谷区,渋谷１丁目,2019-02-22,16,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,渋谷,渋谷駅前交番,131130,東京都,渋谷区,渋谷２丁目,2019-04-05,11,その他,施錠せず,なし
窃盗,車上ねらい,渋谷,宇田川交番,131130,東京都,渋谷区,宇田川町,2019-02-02,20,４階建て以上共同住宅,施錠せず,なし
窃盗,車上ねらい,渋谷,宇田川交番,131130,東京都,渋谷区,宇田川町,2019-05-15,01,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,渋谷,宇田川交番,131130,東京都,渋谷区,宇田川町,2019-09-08,21,道路上,施錠せず,あり
窃盗,車上ねらい,渋谷,宇田川交番,131130,東京都,渋谷区,神泉町,2019-01-27,20,道路上,施錠せず,なし
窃盗,車上ねらい,渋谷,道玄坂上交番,131130,東京都,渋谷区,円山町,2019-09-20,02,その他,施錠せず,なし
窃盗,車上ねらい,渋谷,恵比寿駅前交番,131130,東京都,渋谷区,恵比寿４丁目,2019-02-07,15,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,渋谷,恵比寿駅前交番,131130,東京都,渋谷区,恵比寿４丁目,2019-04-04,08,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,渋谷,恵比寿駅前交番,131130,東京都,渋谷区,恵比寿４丁目,2019-11-17,22,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,渋谷,広尾五丁目交番,131130,東京都,渋谷区,広尾５丁目,2019-06-10,11,道路上,施錠せず,なし
窃盗,車上ねらい,渋谷,鉢山交番,131130,東京都,渋谷区,鉢山町,2019-03-14,22,道路上,施錠せず,なし
窃盗,車上ねらい,渋谷,常磐松交番,131130,東京都,渋谷区,渋谷４丁目,2019-09-27,16,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,渋谷,恵比寿四丁目交番,131130,東京都,渋谷区,恵比寿３丁目,2019-12-06,15,道路上,施錠せず,あり
窃盗,車上ねらい,渋谷,恵比寿四丁目交番,131130,東京都,渋谷区,恵比寿４丁目,2019-07-18,15,道路上,施錠せず,あり
窃盗,車上ねらい,原宿,代々木駅前交番,131130,東京都,渋谷区,千駄ヶ谷４丁目,2019-12-01,15,道路上,施錠せず,なし
窃盗,車上ねらい,原宿,代々木二丁目交番,131130,東京都,渋谷区,代々木２丁目,2019-02-16,01,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,原宿,代々木二丁目交番,131130,東京都,渋谷区,代々木２丁目,2019-03-24,15,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,原宿,千駄ケ谷五丁目交番,131130,東京都,渋谷区,千駄ヶ谷４丁目,2019-04-20,19,道路上,施錠せず,なし
窃盗,車上ねらい,原宿,千駄ケ谷五丁目交番,131130,東京都,渋谷区,千駄ヶ谷５丁目,2019-01-19,22,道路上,施錠せず,なし
窃盗,車上ねらい,原宿,千駄ケ谷駅前交番,131130,東京都,渋谷区,神宮前２丁目,2019-03-27,16,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,原宿,千駄ケ谷駅前交番,131130,東京都,渋谷区,千駄ヶ谷３丁目,2019-12-02,12,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,原宿,神宮前交番,131130,東京都,渋谷区,神宮前３丁目,2019-01-31,14,道路上,施錠せず,なし
窃盗,車上ねらい,原宿,神宮前交番,131130,東京都,渋谷区,神宮前３丁目,2019-12-03,13,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,代々木,初台駅前交番,131130,東京都,渋谷区,本町２丁目,2019-04-19,00,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,代々木,初台駅前交番,131130,東京都,渋谷区,本町２丁目,2019-10-22,21,道路上,施錠せず,あり
窃盗,車上ねらい,代々木,初台駅前交番,131130,東京都,渋谷区,代々木４丁目,2019-01-07,07,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,代々木,初台駅前交番,131130,東京都,渋谷区,代々木４丁目,2019-10-26,14,道路上,施錠せず,なし
窃盗,車上ねらい,代々木,清水橋交番,131130,東京都,渋谷区,本町２丁目,2019-07-09,11,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,代々木,清水橋交番,131130,東京都,渋谷区,本町２丁目,2019-07-12,21,その他の住宅（３階建て以下共同住宅等）,施錠せず,なし
窃盗,車上ねらい,代々木,不動前交番,131130,東京都,渋谷区,本町２丁目,2019-02-25,16,道路上,施錠せず,あり
窃盗,車上ねらい,代々木,不動前交番,131130,東京都,渋谷区,本町６丁目,2019-04-28,09,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,代々木,幡ケ谷駅前交番,131130,東京都,渋谷区,幡ヶ谷３丁目,2019-06-09,14,その他,施錠せず,あり
窃盗,車上ねらい,代々木,笹塚交番,131130,東京都,渋谷区,笹塚１丁目,2019-10-13,11,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,代々木,笹塚交番,131130,東京都,渋谷区,笹塚１丁目,2019-11-30,19,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,代々木,笹塚交番,131130,東京都,渋谷区,笹塚３丁目,2019-02-15,16,道路上,施錠せず,あり
窃盗,車上ねらい,代々木,代々木上原駅前交番,131130,東京都,渋谷区,西原３丁目,2019-03-20,16,その他の住宅（３階建て以下共同住宅等）,施錠せず,あり
窃盗,車上ねらい,代々木,初台二丁目交番,131130,東京都,渋谷区,代々木５丁目,2019-07-31,10,道路上,施錠せず,あり
窃盗,車上ねらい,代々木,代々木公園交番,131130,東京都,渋谷区,上原３丁目,2019-03-18,16,道路上,施錠せず,あり
窃盗,車上ねらい,牛込,富久町交番,131041,東京都,新宿区,住吉町,2019-06-13,17,道路上,施錠せず,あり
窃盗,車上ねらい,牛込,富久町交番,131041,東京都,新宿区,住吉町,2019-06-13,18,道路上,施錠せず,なし
窃盗,車上ねらい,牛込,富久町交番,131041,東京都,新宿区,富久町,2019-05-13,12,その他,施錠せず,あり
窃盗,車上ねらい,牛込,河田町交番,131041,東京都,新宿区,戸山２丁目,2019-03-23,06,その他,施錠せず,あり
窃盗,車上ねらい,牛込,大曲交番,131041,東京都,新宿区,水道町,2019-05-11,01,道路上,施錠せず,なし
窃盗,車上ねらい,牛込,神楽坂上交番,131041,東京都,新宿区,神楽坂５丁目,2019-08-28,14,道路上,施錠せず,あり
窃盗,車上ねらい,牛込,神楽坂上交番,131041,東京都,新宿区,矢来町,2019-12-17,20,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,新宿,新宿駅西口交番,131041,東京都,新宿区,西新宿１丁目,2019-07-17,08,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,新宿,新宿駅西口交番,131041,東京都,新宿区,西新宿１丁目,2019-08-16,11,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,新宿,西新宿三丁目交番,131041,東京都,新宿区,西新宿４丁目,2019-06-03,12,道路上,施錠せず,あり
窃盗,車上ねらい,新宿,熊野神社前交番,131041,東京都,新宿区,西新宿４丁目,2019-06-16,16,その他の住宅（３階建て以下共同住宅等）,施錠せず,なし
窃盗,車上ねらい,新宿,熊野神社前交番,131041,東京都,新宿区,西新宿５丁目,2019-01-26,16,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,新宿,熊野神社前交番,131041,東京都,新宿区,西新宿６丁目,2019-03-17,21,道路上,施錠せず,なし
窃盗,車上ねらい,新宿,熊野神社前交番,131041,東京都,新宿区,西新宿６丁目,2019-06-22,18,４階建て以上共同住宅,施錠せず,なし
窃盗,車上ねらい,新宿,成子坂交番,131041,東京都,新宿区,西新宿７丁目,2019-09-28,20,道路上,施錠せず,なし
窃盗,車上ねらい,新宿,淀橋市場前交番,131041,東京都,新宿区,百人町３丁目,2019-04-30,03,４階建て以上共同住宅,施錠せず,なし
窃盗,車上ねらい,新宿,百人町交番,131041,東京都,新宿区,百人町１丁目,2019-01-28,13,道路上,施錠せず,あり
窃盗,車上ねらい,新宿,百人町交番,131041,東京都,新宿区,百人町１丁目,2019-01-28,15,道路上,施錠せず,なし
窃盗,車上ねらい,新宿,百人町交番,131041,東京都,新宿区,百人町１丁目,2019-02-07,14,その他,施錠せず,なし
窃盗,車上ねらい,新宿,百人町交番,131041,東京都,新宿区,百人町２丁目,2019-01-06,12,その他,施錠せず,なし
窃盗,車上ねらい,新宿,百人町交番,131041,東京都,新宿区,百人町２丁目,2019-01-10,16,道路上,施錠せず,あり
窃盗,車上ねらい,新宿,大久保交番,131041,東京都,新宿区,大久保１丁目,2019-01-16,11,その他,施錠せず,あり
窃盗,車上ねらい,新宿,大久保交番,131041,東京都,新宿区,大久保１丁目,2019-01-22,15,道路上,施錠せず,あり
窃盗,車上ねらい,新宿,大久保交番,131041,東京都,新宿区,大久保１丁目,2019-06-10,19,道路上,施錠せず,あり
窃盗,車上ねらい,新宿,大久保交番,131041,東京都,新宿区,大久保１丁目,2019-08-13,09,道路上,施錠せず,あり
窃盗,車上ねらい,新宿,大久保交番,131041,東京都,新宿区,大久保２丁目,2019-01-19,12,その他,施錠せず,あり
窃盗,車上ねらい,新宿,大久保交番,131041,東京都,新宿区,大久保３丁目,2019-06-16,11,道路上,施錠せず,あり
窃盗,車上ねらい,新宿,大久保交番,131041,東京都,新宿区,大久保３丁目,2019-08-27,14,道路上,施錠せず,あり
窃盗,車上ねらい,新宿,新宿六丁目交番,131041,東京都,新宿区,新宿６丁目,2019-01-07,21,道路上,施錠せず,あり
窃盗,車上ねらい,新宿,新宿六丁目交番,131041,東京都,新宿区,新宿６丁目,2019-08-28,11,道路上,施錠せず,あり
窃盗,車上ねらい,新宿,歌舞伎町交番,131041,東京都,新宿区,歌舞伎町１丁目,2019-01-05,09,道路上,施錠せず,あり
窃盗,車上ねらい,新宿,歌舞伎町交番,131041,東京都,新宿区,歌舞伎町１丁目,2019-01-28,12,道路上,施錠せず,なし
窃盗,車上ねらい,新宿,歌舞伎町交番,131041,東京都,新宿区,歌舞伎町２丁目,2019-07-08,09,道路上,施錠せず,あり
窃盗,車上ねらい,新宿,新宿駅東口交番,131041,東京都,新宿区,新宿３丁目,2019-01-24,16,道路上,施錠せず,あり
窃盗,車上ねらい,新宿,新宿駅東口交番,131041,東京都,新宿区,新宿３丁目,2019-04-08,05,道路上,施錠せず,あり
窃盗,車上ねらい,新宿,新宿駅東口交番,131041,東京都,新宿区,新宿３丁目,2019-06-10,21,道路上,施錠せず,あり
窃盗,車上ねらい,新宿,新宿駅東口交番,131041,東京都,新宿区,新宿３丁目,2019-12-13,22,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,戸塚,戸塚一丁目交番,131041,東京都,新宿区,西早稲田３丁目,2019-11-01,18,４階建て以上共同住宅,施錠せず,あり
窃盗,車上ねらい,戸塚,高田馬場駅前交番,131041,東京都,新宿区,高田馬場１丁目,2019-08-27,14,４階建て以上共同住宅,施錠せず,あり
窃盗,車上ねらい,戸塚,高田馬場駅前交番,131041,東京都,新宿区,高田馬場３丁目,2019-04-16,18,４階建て以上共同住宅,施錠せず,なし
窃盗,車上ねらい,戸塚,高田馬場駅前交番,131041,東京都,新宿区,高田馬場３丁目,2019-09-26,16,道路上,施錠せず,なし
窃盗,車上ねらい,戸塚,下落合駅前交番,131041,東京都,新宿区,上落合１丁目,2019-07-24,13,道路上,施錠せず,あり
窃盗,車上ねらい,戸塚,下落合駅前交番,131041,東京都,新宿区,上落合１丁目,2019-07-28,18,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,戸塚,下落合駅前交番,131041,東京都,新宿区,下落合４丁目,2019-12-12,09,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,戸塚,西落合交番,131041,東京都,新宿区,中落合３丁目,2019-11-16,21,道路上,施錠せず,なし
窃盗,車上ねらい,戸塚,西落合交番,131041,東京都,新宿区,西落合１丁目,2019-09-27,06,道路上,施錠せず,あり
窃盗,車上ねらい,戸塚,上落合交番,131041,東京都,新宿区,上落合３丁目,2019-09-22,17,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,戸塚,下落合三丁目駐在所,131041,東京都,新宿区,下落合３丁目,2019-09-27,15,道路上,施錠せず,あり
窃盗,車上ねらい,四谷,四谷見附交番,131041,東京都,新宿区,,2019-08-24,12,道路上,施錠せず,あり
