支援情報ID,タグ（対象者）,事業（制度）名,概要,支援内容,問合せ先,詳細リンク先（URL）,対象者,利用・申請方法,受付開始日,受付終了日,タグ（個人向けカテゴリー）,タグ（ライフシーン）,タグ（個人向け行政サービス分類）,タグ（事業者向けカテゴリー）,タグ（事業者向け行政サービス分類）,タグ（事業ステージ）,掲載URL（個人向け）,掲載URL（事業者向け）,全国地方公共団体コード,制度所管組織,更新日,通称,対象年齢（未満）,対象年齢（以下）,対象年齢（以上）,対象年齢（超過）,支給内容（本文）,支給内容（金銭的支援）,支給内容（物的支援）,利用費用,実施期間（開始日時）,実施期間（終了日時）,実施場所（名称）,実施場所（住所）,定員,利用時間（開始時間）,利用時間（終了時間）,休日,手続きできる人,手続き方法,持ち物,手続き書類（様式）,手続き書類（記入例）,手続き窓口,タイトル,UMID,種別,根拠法令等（名称）,根拠法令等（条項）,タグ（コンテンツ）,タグ,市町村
1000000371,個人向け,肝炎初回精密検査費用助成・肝炎定期検査費用助成,補助金の目的：ウイルス性肝炎の重症化予防を図る。  ,補助対象経費：検査費用（一部自己負担あり） 負担割合　　：国1/2、都1/2,保健医療局保健政策部疾病対策課 03-5320-4476,https://www.hokeniryo.metro.tokyo.lg.jp/kenkou/kenkou/kanen_senryaku/kanen_kensahiyou_josei.html,【初回精密検査】肝炎ウイルス検査で陽性と判定された方　【定期検査】肝炎ウイルスによる慢性肝疾患で療養中の方（各検査とも要綱に詳細な規定あり）,,,,健康・医療,妊娠・出産,手当・助成金等,,,,https://www.support-navi.metro.tokyo.lg.jp/detail/1/uGKJHZ21iVznuYTy7,,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000370,両方,在宅人工呼吸器使用難病患者非常用電源設備整備事業補助金,停電時等における難病患者の安全確保を図るため、人工呼吸療法を実施する医療機関に対し、在宅で人工呼吸器を使用する難病患者さんに無償で貸与するための非常用電源の購入経費を補助します。,"医療機関が非常用電源の購入する際の費用を、以下の金額を上限に補助します。 ・自家発電装置　　 212,000円 ・無停電電源装置　   41,100円 ・蓄電池                     104,000円 ※自家発電装置と蓄電池は、どちらか一方を選んでご申請ください。 ※千円未満の端数は切り捨てとなります。 ",保健医療局保健政策部疾病対策課在宅難病事業担当 電話番号：03-5320-4477,https://www.hokeniryo.metro.tokyo.lg.jp/kenkou/nanbyo/portal/service/zaitaku/dengen.html,在宅人工呼吸器使用難病患者 ※原則常時人工呼吸器を使用している方,医療機関が東京都に申請書類を提出する。 ※詳細はリンク先からご確認ください。,,,健康・医療;高齢者・福祉,高齢者・介護,手当・助成金等,助成・補助金;成長・成熟期の支援,補助金,設備投資,https://www.support-navi.metro.tokyo.lg.jp/detail/1/EpAybqhZUPzcTxlYn,https://www.support-navi.metro.tokyo.lg.jp/detail/2/EpAybqhZUPzcTxlYn,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000369,事業者向け,受動喫煙防止対策支援補助金,補助金の目的：都内中小・個人規模の飲食店の受動喫煙防止対策に係る環境の整備を支援する。  ,補助対象経費：事業の実施に必要な経費 負担割合　　：都（客席面積により）2/3または9/10、事業者（客席面積により）1/3または1/10,保健医療局保健政策部健康推進課 03-5320-4361,https://www.hokeniryo.metro.tokyo.lg.jp/kensui/kitsuen/insyokutentaisaku/insyokutenhojo/index.html,飲食施設の運営事業者（要綱にて詳細な規定あり）,,,,,,,助成・補助金;成長・成熟期の支援,補助金,設備投資,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/dvi8hf4QJGy5vw94C,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000368,事業者向け,東京都地域自殺対策強化補助事業補助金等,補助金の目的：民間団体が実施する自殺対策強化事業について財政支援を行うことにより、地域における更なる自殺対策の強化を図る。  ,補助対象経費： 地域における自殺対策の強化に資する効果的な取組に係る経費 負担割合　　：国1/2～10/10、民間団体0～1/2　※新型コロナに対応した自殺防止対策事業は、国3/4、都1/4,保健医療局保健政策部健康推進課 03-5320-4310,https://www.hokeniryo.metro.tokyo.lg.jp/kenkou/tokyokaigi/minkandantai.html,民間団体,,,,,,,助成・補助金;成長・成熟期の支援;商業・地域・団体支援,補助金,設備投資;人材育成・教育・研修;商業・地域・団体支援,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/X7a9oPbHuN2m2bvCS,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000366,個人向け,東京都医療安全支援センター　「患者の声相談窓口」,患者や住民からの、医療に関する相談や苦情に対応しています。,・患者さんや都民と病院（２０床以上の病床を有する医療機関）等との信頼関係の構築を支援するようにします。 ・患者さんや都民と医療従事者や病院等の間にあって、中立的な立場から問題解決に向けた双方の取組みを支援するようにします。 ・患者・都民と病院等の双方から信頼されるようにします。 ・相談者のプライバシーを保護し、相談により相談者が不利益を被ることがないように配慮し、安心して相談できるようにします。 ・ご相談は匿名でも受けています。,患者の声相談窓口 電話：03-5320-4435,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/sodan/madoguchi.html,,・医療行為における過失や因果関係の有無、責任の所在の判断・決定は行いません。 ・医療機関との紛争の仲介や調停は行いません。 ・現在の症状に関する診断はできません。,,,健康・医療,,相談;施設,,,,https://www.support-navi.metro.tokyo.lg.jp/detail/1/CNYbUKSgewMzmrHvs,,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000365,両方,ホームページ「東京都がんポータルサイト」の運営,がん患者・家族の医療機関の選択や療養上の悩みの解決、がんに対する理解の促進に役立つよう、がんに関する各種の情報を集約し、分かりやすい形で提供しています。 　,本サイトでは、がんに関する様々な情報を掲載しています。 (例) ・がんに関する基礎的な情報 ・がんに関する公開講座等の情報 ・がん医療に関する情報 ・社会保障制度などの公的な支援制度の情報 ・緩和ケアに関する情報　　 ・がん相談に関する情報 ・各種関連サイト等とのリンク,保健医療局医療政策部医療政策課,https://www.hokeniryo.metro.tokyo.lg.jp/iryo/iryo_hoken/gan_portal/index.html,,,,,健康・医療,,教室・講習会;相談;情報提供,サービス;成長・成熟期の支援,情報提供・相談,社会保障・福利厚生,https://www.support-navi.metro.tokyo.lg.jp/detail/1/9sgmW7FRlSBaxqdYf,https://www.support-navi.metro.tokyo.lg.jp/detail/2/9sgmW7FRlSBaxqdYf,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000364,個人向け,肝疾患相談センター,東京都では、虎の門病院・武蔵野赤十字病院を東京都肝疾患診療連携拠点病院として指定し、肝疾患相談センターの設置など、患者や市民、医療従事者を対象とした講演会や研修会の開催をはじめ、肝疾患に関する総合的な相談支援を行っています。,肝炎患者さんやご家族の方、医療従事者の方からの肝疾患に関する電話又は面談による相談に対応しています（面談は予約制です）。また、肝臓病教室や講演会なども開催しています。,【国家公務員共済組合連合会虎の門病院】03-3560-7672 【武蔵野赤十字病院】0422-32-3135 ※いずれも、平日9時30分から16時まで,https://www.hokeniryo.metro.tokyo.lg.jp/kenkou/kenkou/kanen_senryaku/kanshikkan_soudancenter.html,,,,,健康・医療;子供・教育,,教室・講習会;相談;施設;情報提供,,,,https://www.support-navi.metro.tokyo.lg.jp/detail/1/xYw358oeX1zMICFqh,,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000363,個人向け,東京都難病ポータルサイト,難病医療費助成制度に関する情報や、難病患者さんの療養支援についての情報などを掲載しているホームページです。,難病医療費助成の対象疾病や助成内容、申請手続について掲載しているほか、指定医及び、指定医療機関の一覧から、難病指定医、指定医療機関の指定状況を確認できます。また、難病患者の方が利用できるサービスや、日常生活における相談・就労支援などの問合せ先を掲載しています。,東京都保健医療局保健政策部疾病対策課疾病対策担当 電話番号：03-5320-4471,https://www.hokeniryo.metro.tokyo.lg.jp/kenkou/nanbyo/portal/index.html,,,,,くらし・住まい;健康・医療;高齢者・福祉;産業・仕事,,情報提供,,,,https://www.support-navi.metro.tokyo.lg.jp/detail/1/PwU7RHNnfvmF9MqQs,,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000362,個人向け,ほっとけないぞ！CKD,慢性腎臓病（CKD）についての情報を掲載したホームページで、CKDの概要などを掲載しています。,CKDの概要や、ステージに応じた専門家によるアドバイスを掲載しているほか、血液検査の結果を入力することで腎機能の状態（CKDのステージ）を調べることができます。,東京都保健医療局保健政策部疾病対策課疾病対策推進担当 電話番号：03-5320-4476,https://www.hokeniryo.metro.tokyo.lg.jp/shippei/ckd/,,,,,健康・医療,,情報提供,,,,https://www.support-navi.metro.tokyo.lg.jp/detail/1/AZWutSsgXv2Rk1bfu,,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000361,個人向け,気軽に実践！　健康づくり応援ガイド,日常生活のなかで「今、できること」から取り組める健康づくりについて紹介しています。,日常生活のなかで「今、できること」から取り組める運動・食生活などの健康づくりを紹介し、都民の健康づくりを支援しています。,保健医療局保健政策部健康推進課健康推進担当 電話：03-5320-4356,https://www.hokeniryo.metro.tokyo.lg.jp/kensui/territory2/kenkoudukuri/index.html,【対象】 都内在住または在勤の方、都内事業者,URLからサイトをご覧ください。,,,健康・医療;スポーツ,,情報提供,,,,https://www.support-navi.metro.tokyo.lg.jp/detail/1/7IlsEwdGgw8ocDoaf,,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000360,個人向け,TOKYO 　WALKING　MAP,都民の方が楽しみながら健康づくりに取り組めるよう、都内区市町村等が作成したウォーキングマップを紹介しています。自分に合ったウォーキングコースを手軽に検索でき、Googleマップでルートを確認できるのが特徴です。,健康づくりのために大切な運動の中でも手軽で取り組みやすいウォーキングを促進するため、都内のウォーキングコースを紹介することで、都民の健康づくりを支援しています。,保健医療局保健政策部健康推進課健康推進担当 電話：03-5320-4356,https://www.hokeniryo.metro.tokyo.lg.jp/walkmap/,【対象】 都内在住または在勤の方、都内事業者,URLからサイトをご覧ください。,,,健康・医療;スポーツ,,情報提供,,,,https://www.support-navi.metro.tokyo.lg.jp/detail/1/hksrZ3B8eMcWqvZfg,,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000359,個人向け,TOKYO♯女子けんこう部,女性特有の病気や、女性が健康に過ごすために知っておきたいことをマンガで手軽に学べるサイトです。,女性の健康を支援するポータルサイトです。女性特有の病気や、女性が健康に過ごすために知っておきたいことを掲載しています。,保健医療局保健政策部健康推進課 電話番号：03-5320-4367,https://www.hokeniryo.metro.tokyo.lg.jp/joshi-kenkobu/,主に20歳以上の女性,URLからサイトをご覧ください。,,,健康・医療;スポーツ,,情報提供,,,,https://www.support-navi.metro.tokyo.lg.jp/detail/1/OxPejFJNimRSFLtaV,,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000358,個人向け,とうきょう健康ステーション,とうきょう健康ステーションでは、都民の健康づくりに役立つ情報を配信しています。,がん検診、生活習慣病や、身体活動や食生活等の生活習慣改善など、都民の健康づくりを支援する情報を提供しています。,保健医療局保健政策部健康推進課健康推進担当 電話：03-5320-4356,https://www.hokeniryo.metro.tokyo.lg.jp/kensui/,【対象】 都内在住または在勤の方、都内事業者,URLからサイトをご覧ください。,,,健康・医療,,情報提供,,,,https://www.support-navi.metro.tokyo.lg.jp/detail/1/YLQtXnEC7EBlqTrib,,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000357,個人向け,東京都立看護専門学校一日体験入学,　都立看護専門学校において、高校生及び社会人を対象に、看護に関する体験学習、施設見学及び懇談会を行い、看護に対する理解と関心を深めるとともに、将来の進路決定の参考となる機会を提供します。,各都立看護専門学校において、看護週間前後に一日体験入学をを実施します。 ※「看護の日・看護週間」：フローレンス・ナイチンゲールの誕生日にちなみ、旧厚生省が5月12日を「看護の日」とし、その日を含む週の日曜日～土曜日前後の一週間を「看護週間」としています。,保健医療局医療政策部医療人材課 03-5320-4447,https://www.hokeniryo.metro.tokyo.lg.jp/joho/soshiki/isei/ijin/oshirase/ichinichitaiken.html,個人向け,詳細リンク先からご確認ください。,,,健康・医療;子供・教育,学校教育,教室・講習会,,,,https://www.support-navi.metro.tokyo.lg.jp/detail/1/vuBnkAmoPZ7UczlyS,,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
