id,EPSGコード,経度,緯度,地域,目的,施設名称,施設名称かな,住所,住所かな,利用時間,休日,電話番号,FAX番号,e-mail,アクセス,施設ホームページ,利用者,車椅子使用者対応トイレ,スロープ,一般駐車場,車椅子対応駐車場,受付等,エレベータ,車椅子対応エレベータ,エスカレーター,音声誘導,磁気誘導,電光掲示板,筆談対応,手話対応,公衆ＦＡＸ,ベビーケアルーム,ベビーカーの貸出,オストメイト,車椅子対応車両,多目的シート,思いやり駐車場,自動体外式除細動器,ベビーチェア,ベビーベッド・シート,多目的シート_38,汚物流し,車椅子使用者対応トイレの設備その他,トイレ設備特記事項,バリアフリー対応,施設特記事項1,施設特記事項２,施設周辺地図,みんなのトイレマップ
419,EPSG:6668,139.4770786,35.58706206,鶴川地域,交通・移動>タクシー・介護タクシー,サルビア移送サービス,さるびあいそうさーびす,東京都町田市鶴川1-17-38,つるかわ1-17-38,,,090-3231-1435,,,,,車いす使用者・肢体不自由者,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,,,民間救急・介護タクシーです。一般のタクシーではありません。　　【上記「登録されている検索用キーワード」欄に記載の地域は移送サービス事業の本社、事務所等の所在地を意味しており、活動地域はこの地域表示とは無関係です】,,,0
420,EPSG:6668,139.4765959,35.52987047,成瀬・金森地域,交通・移動>タクシー・介護タクシー,レインボーサービス,れいんぼーさーびす,東京都町田市小川1-29-1　A303,おがわ1-29-1　A303,,,042-795-5494、080-4186-2216,042-795-5494,,,,車いす使用者・肢体不自由者,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,【上記「登録されている検索用キーワード」欄に記載の地域は移送サービス事業の本社、事務所等の所在地を意味しており、活動地域はこの地域表示とは無関係です】,,,0
424,EPSG:6668,139.4394778,35.57253364,町田中央地域,交通・移動>タクシー・介護タクシー,けあ・ねっと,けあねっと,東京都町田市本町田2980-9,ほんまちだ2980-9,,,050-1330-3006,042-729-8465,,,,車いす使用者・肢体不自由者,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,【上記「登録されている検索用キーワード」欄に記載の地域は移送サービス事業の本社、事務所等の所在地を意味しており、活動地域はこの地域表示とは無関係です】,,,0
425,EPSG:6668,139.4354293,35.56682375,町田中央地域,交通・移動>タクシー・介護タクシー,生活協同組合　東京高齢協町田地域センター,せいかつきょうどうくみあい　とうきょうこうれいきょうまちだちいきせんたー,東京都町田市本町田2507-7 ハ14-104,ほんまちだ2507-7 ハ14-104,,,042-789-5303,042-789-6046,,,,車いす使用者・肢体不自由者,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,【上記「登録されている検索用キーワード」欄に記載の地域は移送サービス事業の本社、事務所等の所在地を意味しており、活動地域はこの地域表示とは無関係です】,,,0
428,EPSG:6668,139.408076,35.593794,忠生・山崎地域,交通・移動>タクシー・介護タクシー,福祉タクシー優,ふくしたくしーゆう,東京都町田市下小山田町2734-1,しもおやまだまち2734-1,,,042-798-2316,042-798-2316,,,,車いす使用者・肢体不自由者,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,"車椅子貸出1,000円、ストレッチャー貸出2,000円",予約制　身体障害者、長距離割引あり　国土交通省関東運輸局許可事業福祉タクシー,,,0
429,EPSG:6668,139.4349462,35.55948428,町田中央地域,交通・移動>タクシー・介護タクシー,介護タクシー　青い鳥,かいごたくしー　あおいとり,東京都町田市本町田1786-51,ほんまちだ1786-51,予約受付：月～土　8:00～18:00　（営業時間外、休日のご利用はご相談下さい）,日曜、祝祭日,090-1509-4345,042-740-5142,,,,車いす使用者・肢体不自由者,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,障害者手帳提示で1割引　車椅子無料貸出、リクライニング車使用料2千円,国土交通省関東運輸局許可事業福祉タクシー　ヘルパー2級ケアドライバー　【上記「登録されている検索用キーワード」欄に記載の地域は移送サービス事業の本社、事務所等の所在地を意味しており、活動地域はこの地域表示とは無関係です】,,,0
431,EPSG:6668,139.4243757,35.56633897,町田中央地域,交通・移動>音響式信号機等,木曽交差点,きそこうさてん,東京都町田市木曽東4-26-11先,きそひがし4-26-11さき,,,,,,,,車いす使用者・肢体不自由者,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,シグナルエイド、エコーカードで反応します。,,,"https://www.google.co.jp/maps/place/35%C2%B033'58.9%22N+139%C2%B025'26.7%22E/@35.5663562,139.4229887,18z/data=!3m1!4b1!4m13!1m6!3m5!1s0x6018fc3fc5793525:0x19588be373d14dd5!2z55S655Sw55eF6Zmi!8m2!3d35.5654465!4d139.4252956!3m5!1s0x0:0xc20c9b599efe30be!7e2!8m2!3d35.5663541!4d139.4240832",0
432,EPSG:6668,139.4730176,35.58677158,鶴川地域,交通・移動>音響式信号機等,鶴川団地中央交差点,つるかわだんちちゅうおうこうさてん,東京都町田市鶴川2-6-11,つるかわ2-6-11,,,,,,,,車いす使用者・肢体不自由者,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,シグナルエイド、エコーカードで反応します。,,,"https://www.google.com/maps/search/%E9%B6%B4%E5%B7%9D%E5%9B%A3%E5%9C%B0%E4%B8%AD%E5%A4%AE/@35.5898465,139.468039,18z",0
433,EPSG:6668,139.459573,35.53455022,成瀬・金森地域,交通・移動>音響式信号機等,金森郵便局前交差点,かなもりゆうびんきょくまえこうさてん,東京都町田市金森東1-11-25,かなもりひがし1-11-25,,,,,,,,車いす使用者・肢体不自由者,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,シグナルエイド、エコーカードで反応します。,,,"https://www.google.co.jp/maps/place/35%C2%B032'03.4%22N+139%C2%B027'33.2%22E/@35.5342732,139.4581187,18z/data=!3m1!4b1!4m6!3m5!1s0x0:0xa379abb442269639!7e2!8m2!3d35.5342708!4d139.4592127?hl=ja",0
434,EPSG:6668,139.4239689,35.55858283,町田中央地域,交通・移動>音響式信号機等,境川団地中央交差点,さかいがわだんちちゅうおうこうさてん,東京都町田市木曽東2-10-12先,きそひがし2-10-12さき,,,,,,,,車いす使用者・肢体不自由者,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,シグナルエイド、エコーカードで反応します。,,,"https://www.google.co.jp/maps/place/35%C2%B033'31.3%22N+139%C2%B025'28.5%22E/@35.5587002,139.4223307,18z/data=!3m1!4b1!4m13!1m6!3m5!1s0x6018fc3d00d7ce77:0x11bd0a4b48c64116!2z5aKD5bed5Zuj5Zyw5Lit5aSu77yI44OQ44K577yJ!8m2!3d35.5594896!4d139.4240202!3m5!1s0x0:0xf51ba9d1111208f8!7e2!8m2!3d35.5586975!4d139.4245727",0
435,EPSG:6668,139.3690738,35.59528133,相原・多摩境地域,交通・移動>音響式信号機等,馬場交差点,ばんばこうさてん,東京都町田市小山町177 -3先,おやままち177-3さき,,,,,,,,車いす使用者・肢体不自由者,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,シグナルエイド、エコーカードで反応します。,,,"https://www.google.co.jp/maps/place/35%C2%B035'20.9%22N+139%C2%B023'16.5%22E/@35.5891283,139.3857303,17z/data=!3m1!4b1!4m14!1m7!3m6!1s0x6018fd3e3450d89b:0xb2b63e5008638f98!2z44CSMTk0LTAyMTIg5p2x5Lqs6YO955S655Sw5biC5bCP5bGx55S677yR77yX77yX!3b1!8m2!3d35.5892065!4d139.3881763!3m5!1s0x0:0x3489a35df7ef4256!7e2!8m2!3d35.5891236!4d139.3879188?hl=ja",0
436,EPSG:6668,139.4594045,35.60255142,鶴川地域,交通・移動>音響式信号機等,和光学園前交差点,わこうがくえんまえこうさてん,東京都町田市真光寺町1338,しんこうじまち1338,,,,,,,,車いす使用者・肢体不自由者,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,シグナルエイド、エコーカードで反応します。,,,"https://www.google.co.jp/maps/place/35%C2%B035'49.9%22N+139%C2%B027'39.0%22E/@35.5971992,139.4597247,18z/data=!3m1!4b1!4m6!3m5!1s0x0:0xe53c3ff6ddb4548f!7e2!8m2!3d35.5971966!4d139.4608189?hl=ja",0
437,EPSG:6668,139.4559969,35.59106811,鶴川地域,交通・移動>音響式信号機等,鶴川第一小前交差点,つるかわだいいちしょうまえこうさてん,東京都町田市野津田町1409,のづだまち1409,,,,,,,,車いす使用者・肢体不自由者,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,シグナルエイド、エコーカードで反応し音声にて信号の案内をします。,,,"https://www.google.co.jp/maps/place/35%C2%B035'24.3%22N+139%C2%B027'22.0%22E/@35.5900822,139.4550077,18z/data=!3m1!4b1!4m6!3m5!1s0x0:0x873a946864f29fba!7e2!8m2!3d35.5900802!4d139.4561025?hl=ja",0
438,EPSG:6668,139.4724995,35.52802422,成瀬・金森地域,交通・移動>音響式信号機等,町田小川小学校北交差点,まちだおがわしょうがっこうきたこうさてん,東京都町田市小川2-9-35,おがわ2-9-35,,,,,,,,車いす使用者・肢体不自由者,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,シグナルエイド、エコーカードで反応します。,,,"https://www.google.co.jp/maps/place/35%C2%B031'40.6%22N+139%C2%B028'20.7%22E/@35.5279412,139.4713167,18z/data=!3m1!4b1!4m6!3m5!1s0x0:0x126d47ef7d18a15a!7e2!8m2!3d35.5279388!4d139.4724106?hl=ja",0
439,EPSG:6668,139.4425696,35.56556106,町田中央地域,交通・移動>音響式信号機等,山崎団地センター交差点,やまざきだんちせんたーこうさてん,東京都町田市本町田2507 先,ほんまちだ2507さき,,,,,,,,車いす使用者・肢体不自由者,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,シグナルエイド、エコーカードで反応します。,,,"https://www.google.com/maps/place/35%C2%B034'04.0%22N+139%C2%B026'10.9%22E/@35.5677862,139.4352697,18z/data=!3m1!4b1!4m6!3m5!1s0x0:0x165bb3d9a02e4228!7e2!8m2!3d35.5677843!4d139.4363637?hl=ja",0
440,EPSG:6668,139.4450107,35.54321917,町田中央地域,交通・移動>音響式信号機等,町田駅ロータリー式交差点,まちだえきろたりーしきこうさてん,東京都町田市原町田6-2,はらまちだ6-2,,,,,,,,車いす使用者・肢体不自由者,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,信号機の案内が音響にて常時なされています。,,,"https://www.google.com/maps/place/35%C2%B032'35.2%22N+139%C2%B026'41.6%22E/@35.5432597,139.4439567,18z/data=!4m6!3m5!1s0x0:0x8a05b2b1a1035408!7e2!8m2!3d35.5430965!4d139.4448742?hl=ja",0
441,EPSG:6668,139.3690738,35.59528133,相原・多摩境地域,交通・移動>音響式信号機等,都立南大沢学園前交差点,とりつみなみおおさわがくえんまえこうさてん,東京都町田市小山町2842,おやままち2842,,,,,,,,車いす使用者・肢体不自由者,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,シグナルエイド、エコーカードで反応し音声にて信号の案内をします。,,,"https://www.google.com/maps/place/35%C2%B036'28.0%22N+139%C2%B022'03.4%22E/@35.6077853,139.3654323,17z/data=!3m1!4b1!4m6!3m5!1s0x0:0xc11e59bc9e3b36e7!7e2!8m2!3d35.6077809!4d139.3676206?hl=ja",0
442,EPSG:6668,139.8333393,35.9999995,鶴川地域,交通・移動>音響式信号機等,鶴川駅西口交差点,つるかわえきにしぐちこうさてん,東京都町田市能ヶ谷1-5016-4,のうがや1-5016-4,,,,,,,,車いす使用者・肢体不自由者,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,シグナルエイド、エコーカードで反応します。,,,"https://www.google.com/maps/place/35%C2%B035'00.8%22N+139%C2%B028'48.5%22E/@35.5835622,139.4790467,18z/data=!3m1!4b1!4m6!3m5!1s0x0:0xf111a3b218486d27!7e2!8m2!3d35.5835604!4d139.480141",0
443,EPSG:6668,139.4456662,35.54220358,町田中央地域,交通・移動>音響式信号機等,JR町田駅前交差点,じぇいあーるまちだえきまえこうさてん,東京都町田市原町田6-1,はらまちだ6-1,,,,,,,,車いす使用者・肢体不自由者,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,信号機の案内が音響にて常時なされています。,,,"https://www.google.com/maps/place/35%C2%B032'33.0%22N+139%C2%B026'45.0%22E/@35.5425032,139.4447297,18z/data=!3m1!4b1!4m6!3m5!1s0x0:0x915a3f66fc1bf12e!7e2!8m2!3d35.5425012!4d139.4458237?hl=ja",0
445,EPSG:6668,139.4475396,35.54297125,町田中央地域,交通・移動>音響式信号機等,JR町田駅前北交差点,じぇいあーるまちだえきまえきたこうさてん,東京都町田市原町田6-8,はらまちだ6-8,,,,,,,,車いす使用者・肢体不自由者,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,信号機の案内が音響にて常時なされています。,,,"https://www.google.com/maps/place/35%C2%B032'34.6%22N+139%C2%B026'48.0%22E/@35.5429502,139.4455727,18z/data=!3m1!4b1!4m6!3m5!1s0x0:0xd7de0136393d9c36!7e2!8m2!3d35.542948!4d139.4466674",0
446,EPSG:6668,139.8333393,35.9999995,鶴川地域,交通・移動>音響式信号機等,鶴川駅交差点,つるかわえきこうさてん,東京都町田市能ヶ谷1-5016-4,のうがや1-5016-4,,,,,,,,車いす使用者・肢体不自由者,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,シグナルエイド、エコーカードで反応します。,,,"https://www.google.com/maps/place/35%C2%B035'00.3%22N+139%C2%B028'47.7%22E/@35.5834202,139.4777153,17z/data=!4m6!3m5!1s0x0:0x39e0d29fea4e8133!7e2!8m2!3d35.5834178!4d139.4799044?hl=ja",0
447,EPSG:6668,139.3817195,35.591383,相原・多摩境地域,交通・移動>音響式信号機等,小山郵便局東交差点,おやまゆうびんきょくひがしこうさてん,東京都町田市小山町771-1先,おやままち771-1先,,,,,,,,車いす使用者・肢体不自由者,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,シグナルエイド、エコーカードで反応します。,,,"https://www.google.com/maps/place/35%C2%B035'30.2%22N+139%C2%B022'54.7%22E/@35.5917172,139.3796693,17z/data=!4m6!3m5!1s0x0:0x8ad9371f0b03da8b!7e2!8m2!3d35.5917155!4d139.3818577",0
448,EPSG:6668,139.4749412,35.51035611,南町田地域,交通・移動>音響式信号機等,東名横浜インター出口,とうめいよこはまいんたーでぐち,東京都町田市鶴間8-1２,つるま８-１２,,,,,,,,車いす使用者・肢体不自由者,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,シグナルエイド、エコーカードで反応します。,,,"https://www.google.com/maps/place/35%C2%B030'33.8%22N+139%C2%B028'32.0%22E/@35.5094023,139.4733703,17z/data=!3m1!4b1!4m6!3m5!1s0x0:0xcb20cca8298a2821!7e2!8m2!3d35.509398!4d139.4755592?hl=ja",0
450,EPSG:6668,139.4441781,35.59812511,鶴川地域,交通・移動>音響式信号機等,湯船交差点,ゆふねこうさてん,東京都町田市小野路1571-2,おのじ1571-2,,,,,,,,車いす使用者・肢体不自由者,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,シグナルエイド、エコーカードで反応し音声にて信号の案内をします。,,,"https://www.google.com/maps/place/35%C2%B035'51.9%22N+139%C2%B026'47.4%22E/@35.5977533,139.4443043,17z/data=!3m1!4b1!4m6!3m5!1s0x0:0xa26b1ed5ec244606!7e2!8m2!3d35.5977491!4d139.4464934?hl=ja",0
451,EPSG:6668,139.4467484,35.54813458,町田中央地域,交通・移動>音響式信号機等,中央橋北交差点,ちゅうおうばしきたこうさてん,東京都町田市中町1-20-23先,なかまち1-20-23さき,,,,,,,,車いす使用者・肢体不自由者,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,シグナルエイド、エコーカードで反応します。,,,"https://www.google.com/maps/place/35%C2%B032'53.6%22N+139%C2%B026'51.6%22E/@35.5482312,139.4465627,18z/data=!3m1!4b1!4m6!3m5!1s0x0:0x2628efc41c540c79!7e2!8m2!3d35.5482295!4d139.4476574",0
452,EPSG:6668,139.4442678,35.54425967,町田中央地域,交通・移動>音響式信号機等,町田駅バスセンター交差点,まちだえきばすせんたーこうさてん,東京都町田市森野1-17先,もりの1-17さき,,,,,,,,車いす使用者・肢体不自由者,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,シグナルエイド、エコーカードで反応します。,,,"https://www.google.com/maps/place/35%C2%B032'37.7%22N+139%C2%B026'39.7%22E/@35.5438182,139.4432537,18z/data=!3m1!4b1!4m6!3m5!1s0x0:0xe4ab28a370802450!7e2!8m2!3d35.5438162!4d139.4443483?hl=ja",0
453,EPSG:6668,139.4472434,35.54349297,町田中央地域,交通・移動>音響式信号機等,原町田中央通り交差点,はらまちだちゅうおうどおりこうさてん,東京都町田市原町田6-13-14,はらまちだ6-13-14,,,,,,,,車いす使用者・肢体不自由者,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,信号機の案内が音響にて常時なされています。,,,"https://www.google.com/maps/place/35%C2%B032'35.9%22N+139%C2%B026'50.5%22E/@35.5433002,139.4462687,18z/data=!3m1!4b1!4m6!3m5!1s0x0:0xd42587f8991402b6!7e2!8m2!3d35.5432978!4d139.447363",0
