地域階層,地域コード,地域名,産業分類階層,大分類,中分類,分類名,事業所数（事業所）,従業者数（人）,売上（収入）金額（百万円）
4,13122,葛飾区,2,R,94,宗教,183,627,…
4,13122,葛飾区,2,R,95,その他のサービス業,1,11,X
4,13123,江戸川区,1,A,00,農業，林業,11,117,907
4,13123,江戸川区,2,A,01,農業,11,117,907
4,13123,江戸川区,2,A,02,林業,-,-,-
4,13123,江戸川区,1,B,00,漁業,-,-,-
4,13123,江戸川区,2,B,03,漁業（水産養殖業を除く）,-,-,-
4,13123,江戸川区,2,B,04,水産養殖業,-,-,-
4,13123,江戸川区,1,C,00,鉱業，採石業，砂利採取業,-,-,-
4,13123,江戸川区,2,C,05,鉱業，採石業，砂利採取業,-,-,-
4,13123,江戸川区,1,D,00,建設業,1783,13446,…
4,13123,江戸川区,2,D,06,総合工事業,605,4990,…
4,13123,江戸川区,2,D,07,職別工事業（設備工事業を除く）,686,4807,…
4,13123,江戸川区,2,D,08,設備工事業,492,3649,…
4,13123,江戸川区,1,E,00,製造業,2278,16359,273744
4,13123,江戸川区,2,E,09,食料品製造業,76,2005,51040
4,13123,江戸川区,2,E,10,飲料・たばこ・飼料製造業,5,10,103
4,13123,江戸川区,2,E,11,繊維工業,272,1087,9519
4,13123,江戸川区,2,E,12,木材・木製品製造業（家具を除く）,18,76,1368
4,13123,江戸川区,2,E,13,家具・装備品製造業,95,462,5489
4,13123,江戸川区,2,E,14,パルプ・紙・紙加工品製造業,89,834,25082
4,13123,江戸川区,2,E,15,印刷・同関連業,172,1422,18026
4,13123,江戸川区,2,E,16,化学工業,26,753,4497
4,13123,江戸川区,2,E,17,石油製品・石炭製品製造業,1,1,X
4,13123,江戸川区,2,E,18,プラスチック製品製造業（別掲を除く）,145,916,12920
4,13123,江戸川区,2,E,19,ゴム製品製造業,40,293,3260
4,13123,江戸川区,2,E,20,なめし革・同製品・毛皮製造業,82,298,2445
4,13123,江戸川区,2,E,21,窯業・土石製品製造業,44,328,8916
4,13123,江戸川区,2,E,22,鉄鋼業,69,444,9793
4,13123,江戸川区,2,E,23,非鉄金属製造業,26,182,6435
4,13123,江戸川区,2,E,24,金属製品製造業,461,2602,37694
4,13123,江戸川区,2,E,25,はん用機械器具製造業,102,663,9509
4,13123,江戸川区,2,E,26,生産用機械器具製造業,231,1864,36164
4,13123,江戸川区,2,E,27,業務用機械器具製造業,54,327,4788
4,13123,江戸川区,2,E,28,電子部品・デバイス・電子回路製造業,14,146,1247
4,13123,江戸川区,2,E,29,電気機械器具製造業,55,394,7228
4,13123,江戸川区,2,E,30,情報通信機械器具製造業,5,18,X
4,13123,江戸川区,2,E,31,輸送用機械器具製造業,42,267,5668
4,13123,江戸川区,2,E,32,その他の製造業,154,967,12193
4,13123,江戸川区,1,F,00,電気・ガス・熱供給・水道業,5,141,…
4,13123,江戸川区,2,F,33,電気業,1,98,…
4,13123,江戸川区,2,F,34,ガス業,-,-,…
4,13123,江戸川区,2,F,35,熱供給業,-,-,…
4,13123,江戸川区,2,F,36,水道業,4,43,…
4,13123,江戸川区,1,G,00,情報通信業,93,2443,…
4,13123,江戸川区,2,G,37,通信業,4,80,…
4,13123,江戸川区,2,G,38,放送業,5,366,…
4,13123,江戸川区,2,G,39,情報サービス業,65,1893,97716
4,13123,江戸川区,2,G,40,インターネット附随サービス業,4,15,160
4,13123,江戸川区,2,G,41,映像・音声・文字情報制作業,14,85,…
4,13123,江戸川区,1,H,00,運輸業，郵便業,1057,15716,…
4,13123,江戸川区,2,H,42,鉄道業,4,48,…
4,13123,江戸川区,2,H,43,道路旅客運送業,536,4299,…
4,13123,江戸川区,2,H,44,道路貨物運送業,417,8782,…
4,13123,江戸川区,2,H,45,水運業,6,78,…
4,13123,江戸川区,2,H,46,航空運輸業,-,-,…
4,13123,江戸川区,2,H,47,倉庫業,49,1494,…
4,13123,江戸川区,2,H,48,運輸に附帯するサービス業,41,574,…
4,13123,江戸川区,2,H,49,郵便業（信書便事業を含む）,3,440,…
4,13123,江戸川区,1,I,00,卸売業，小売業,4247,37279,1173220
4,13123,江戸川区,2,I,50,各種商品卸売業,3,16,499
4,13123,江戸川区,2,I,51,繊維・衣服等卸売業,93,853,20753
4,13123,江戸川区,2,I,52,飲食料品卸売業,208,2005,159114
4,13123,江戸川区,2,I,53,建築材料，鉱物・金属材料等卸売業,364,2310,150806
4,13123,江戸川区,2,I,54,機械器具卸売業,285,2367,145294
4,13123,江戸川区,2,I,55,その他の卸売業,317,2933,171155
4,13123,江戸川区,2,I,56,各種商品小売業,10,1029,35871
4,13123,江戸川区,2,I,57,織物・衣服・身の回り品小売業,340,1862,27287
4,13123,江戸川区,2,I,58,飲食料品小売業,1025,13105,191905
4,13123,江戸川区,2,I,59,機械器具小売業,417,2411,106585
4,13123,江戸川区,2,I,60,その他の小売業,1079,7330,133655
4,13123,江戸川区,2,I,61,無店舗小売業,102,998,28402
4,13123,江戸川区,1,J,00,金融業，保険業,222,3481,…
4,13123,江戸川区,2,J,62,銀行業,46,1155,…
4,13123,江戸川区,2,J,63,協同組織金融業,55,881,…
4,13123,江戸川区,2,J,64,貸金業，クレジットカード業等非預金信用機関,22,278,…
4,13123,江戸川区,2,J,65,金融商品取引業，商品先物取引業,8,136,…
4,13123,江戸川区,2,J,66,補助的金融業等,3,22,…
4,13123,江戸川区,2,J,67,保険業（保険媒介代理業，保険サービス業を含む）,88,1009,…
4,13123,江戸川区,1,K,00,不動産業，物品賃貸業,1437,6302,147583
4,13123,江戸川区,2,K,68,不動産取引業,315,1412,43914
4,13123,江戸川区,2,K,69,不動産賃貸業・管理業,987,3211,68630
4,13123,江戸川区,2,K,70,物品賃貸業,128,1653,34536
4,13123,江戸川区,1,L,00,学術研究，専門・技術サービス業,479,2853,23571
4,13123,江戸川区,2,L,71,学術・開発研究機関,15,320,580
4,13123,江戸川区,2,L,72,専門サービス業（他に分類されないもの）,236,1022,7912
4,13123,江戸川区,2,L,73,広告業,15,84,1572
4,13123,江戸川区,2,L,74,技術サービス業（他に分類されないもの）,213,1427,13508
4,13123,江戸川区,1,M,00,宿泊業，飲食サービス業,2074,16644,69740
4,13123,江戸川区,2,M,75,宿泊業,73,670,4555
4,13123,江戸川区,2,M,76,飲食店,1742,13225,52505
4,13123,江戸川区,2,M,77,持ち帰り・配達飲食サービス業,259,2749,12680
4,13123,江戸川区,1,N,00,生活関連サービス業，娯楽業,1581,7057,128810
4,13123,江戸川区,2,N,78,洗濯・理容・美容・浴場業,1279,3889,16568
4,13123,江戸川区,2,N,79,その他の生活関連サービス業,157,865,15414
4,13123,江戸川区,2,N,80,娯楽業,144,2298,96824
4,13123,江戸川区,1,O,00,教育，学習支援業,469,5197,…
4,13123,江戸川区,2,O,81,学校教育,72,2369,…
4,13123,江戸川区,2,O,82,その他の教育，学習支援業,397,2828,13446
4,13123,江戸川区,1,P,00,医療，福祉,1519,22952,173646
4,13123,江戸川区,2,P,83,医療業,1045,12150,121262
4,13123,江戸川区,2,P,84,保健衛生,8,85,883
4,13123,江戸川区,2,P,85,社会保険・社会福祉・介護事業,465,10711,51487
4,13123,江戸川区,1,Q,00,複合サービス事業,60,1169,…
4,13123,江戸川区,2,Q,86,郵便局,55,1084,…
4,13123,江戸川区,2,Q,87,協同組合（他に分類されないもの）,5,85,1542
4,13123,江戸川区,1,R,00,サービス業（他に分類されないもの）,894,11302,…
4,13123,江戸川区,2,R,88,廃棄物処理業,75,1607,36497
4,13123,江戸川区,2,R,89,自動車整備業,166,845,9264
4,13123,江戸川区,2,R,90,機械等修理業（別掲を除く）,112,801,15645
4,13123,江戸川区,2,R,91,職業紹介・労働者派遣業,33,1320,6194
4,13123,江戸川区,2,R,92,その他の事業サービス業,297,5672,65490
4,13123,江戸川区,2,R,93,政治・経済・文化団体,40,331,…
4,13123,江戸川区,2,R,94,宗教,161,580,…
4,13123,江戸川区,2,R,95,その他のサービス業,4,122,1316
4,13199,境界未定地域,1,A,00,農業，林業,1,16,X
4,13199,境界未定地域,2,A,01,農業,1,16,X
4,13199,境界未定地域,2,A,02,林業,-,-,-
4,13199,境界未定地域,1,B,00,漁業,-,-,-
4,13199,境界未定地域,2,B,03,漁業（水産養殖業を除く）,-,-,-
4,13199,境界未定地域,2,B,04,水産養殖業,-,-,-
4,13199,境界未定地域,1,C,00,鉱業，採石業，砂利採取業,-,-,-
4,13199,境界未定地域,2,C,05,鉱業，採石業，砂利採取業,-,-,-
4,13199,境界未定地域,1,D,00,建設業,6,113,…
4,13199,境界未定地域,2,D,06,総合工事業,1,13,…
4,13199,境界未定地域,2,D,07,職別工事業（設備工事業を除く）,-,-,…
4,13199,境界未定地域,2,D,08,設備工事業,5,100,…
4,13199,境界未定地域,1,E,00,製造業,6,1110,2508
4,13199,境界未定地域,2,E,09,食料品製造業,-,-,-
4,13199,境界未定地域,2,E,10,飲料・たばこ・飼料製造業,-,-,-
4,13199,境界未定地域,2,E,11,繊維工業,-,-,-
4,13199,境界未定地域,2,E,12,木材・木製品製造業（家具を除く）,-,-,-
4,13199,境界未定地域,2,E,13,家具・装備品製造業,-,-,-
4,13199,境界未定地域,2,E,14,パルプ・紙・紙加工品製造業,-,-,-
4,13199,境界未定地域,2,E,15,印刷・同関連業,-,-,-
4,13199,境界未定地域,2,E,16,化学工業,-,-,-
4,13199,境界未定地域,2,E,17,石油製品・石炭製品製造業,-,-,-
4,13199,境界未定地域,2,E,18,プラスチック製品製造業（別掲を除く）,1,993,X
4,13199,境界未定地域,2,E,19,ゴム製品製造業,-,-,-
4,13199,境界未定地域,2,E,20,なめし革・同製品・毛皮製造業,-,-,-
4,13199,境界未定地域,2,E,21,窯業・土石製品製造業,-,-,-
4,13199,境界未定地域,2,E,22,鉄鋼業,-,-,-
4,13199,境界未定地域,2,E,23,非鉄金属製造業,2,98,X
4,13199,境界未定地域,2,E,24,金属製品製造業,-,-,-
4,13199,境界未定地域,2,E,25,はん用機械器具製造業,-,-,-
4,13199,境界未定地域,2,E,26,生産用機械器具製造業,-,-,-
4,13199,境界未定地域,2,E,27,業務用機械器具製造業,2,18,X
4,13199,境界未定地域,2,E,28,電子部品・デバイス・電子回路製造業,-,-,-
4,13199,境界未定地域,2,E,29,電気機械器具製造業,-,-,-
4,13199,境界未定地域,2,E,30,情報通信機械器具製造業,-,-,-
4,13199,境界未定地域,2,E,31,輸送用機械器具製造業,1,1,X
4,13199,境界未定地域,2,E,32,その他の製造業,-,-,-
4,13199,境界未定地域,1,F,00,電気・ガス・熱供給・水道業,-,-,…
4,13199,境界未定地域,2,F,33,電気業,-,-,…
4,13199,境界未定地域,2,F,34,ガス業,-,-,…
4,13199,境界未定地域,2,F,35,熱供給業,-,-,…
4,13199,境界未定地域,2,F,36,水道業,-,-,…
4,13199,境界未定地域,1,G,00,情報通信業,16,1278,…
4,13199,境界未定地域,2,G,37,通信業,1,82,…
4,13199,境界未定地域,2,G,38,放送業,-,-,…
4,13199,境界未定地域,2,G,39,情報サービス業,11,689,11437
4,13199,境界未定地域,2,G,40,インターネット附随サービス業,2,445,X
4,13199,境界未定地域,2,G,41,映像・音声・文字情報制作業,2,62,…
4,13199,境界未定地域,1,H,00,運輸業，郵便業,11,457,…
4,13199,境界未定地域,2,H,42,鉄道業,-,-,…
4,13199,境界未定地域,2,H,43,道路旅客運送業,3,192,…
4,13199,境界未定地域,2,H,44,道路貨物運送業,1,158,…
4,13199,境界未定地域,2,H,45,水運業,-,-,…
4,13199,境界未定地域,2,H,46,航空運輸業,-,-,…
4,13199,境界未定地域,2,H,47,倉庫業,-,-,…
4,13199,境界未定地域,2,H,48,運輸に附帯するサービス業,7,107,…
4,13199,境界未定地域,2,H,49,郵便業（信書便事業を含む）,-,-,…
4,13199,境界未定地域,1,I,00,卸売業，小売業,168,1619,123447
4,13199,境界未定地域,2,I,50,各種商品卸売業,-,-,-
4,13199,境界未定地域,2,I,51,繊維・衣服等卸売業,2,6,X
4,13199,境界未定地域,2,I,52,飲食料品卸売業,1,26,X
4,13199,境界未定地域,2,I,53,建築材料，鉱物・金属材料等卸売業,5,73,36132
4,13199,境界未定地域,2,I,54,機械器具卸売業,2,13,X
4,13199,境界未定地域,2,I,55,その他の卸売業,7,356,34563
4,13199,境界未定地域,2,I,56,各種商品小売業,1,111,X
4,13199,境界未定地域,2,I,57,織物・衣服・身の回り品小売業,84,397,6371
4,13199,境界未定地域,2,I,58,飲食料品小売業,14,253,3766
4,13199,境界未定地域,2,I,59,機械器具小売業,2,14,X
4,13199,境界未定地域,2,I,60,その他の小売業,46,202,3899
4,13199,境界未定地域,2,I,61,無店舗小売業,4,168,25263
4,13199,境界未定地域,1,J,00,金融業，保険業,14,402,…
4,13199,境界未定地域,2,J,62,銀行業,3,52,…
4,13199,境界未定地域,2,J,63,協同組織金融業,-,-,…
4,13199,境界未定地域,2,J,64,貸金業，クレジットカード業等非預金信用機関,-,-,…
4,13199,境界未定地域,2,J,65,金融商品取引業，商品先物取引業,9,341,…
4,13199,境界未定地域,2,J,66,補助的金融業等,1,5,…
4,13199,境界未定地域,2,J,67,保険業（保険媒介代理業，保険サービス業を含む）,1,4,…
4,13199,境界未定地域,1,K,00,不動産業，物品賃貸業,14,341,50855
4,13199,境界未定地域,2,K,68,不動産取引業,-,-,-
4,13199,境界未定地域,2,K,69,不動産賃貸業・管理業,12,224,X
4,13199,境界未定地域,2,K,70,物品賃貸業,2,117,X
4,13199,境界未定地域,1,L,00,学術研究，専門・技術サービス業,17,4334,635698
4,13199,境界未定地域,2,L,71,学術・開発研究機関,1,90,X
4,13199,境界未定地域,2,L,72,専門サービス業（他に分類されないもの）,13,3712,541642
4,13199,境界未定地域,2,L,73,広告業,1,487,X
4,13199,境界未定地域,2,L,74,技術サービス業（他に分類されないもの）,2,45,X
4,13199,境界未定地域,1,M,00,宿泊業，飲食サービス業,157,2754,16607
4,13199,境界未定地域,2,M,75,宿泊業,1,161,X
4,13199,境界未定地域,2,M,76,飲食店,150,2539,14164
4,13199,境界未定地域,2,M,77,持ち帰り・配達飲食サービス業,6,54,X
4,13199,境界未定地域,1,N,00,生活関連サービス業，娯楽業,24,471,7705
4,13199,境界未定地域,2,N,78,洗濯・理容・美容・浴場業,10,84,477
4,13199,境界未定地域,2,N,79,その他の生活関連サービス業,9,126,6993
4,13199,境界未定地域,2,N,80,娯楽業,5,261,235
4,13199,境界未定地域,1,O,00,教育，学習支援業,1,5,…
4,13199,境界未定地域,2,O,81,学校教育,-,-,…
4,13199,境界未定地域,2,O,82,その他の教育，学習支援業,1,5,X
4,13199,境界未定地域,1,P,00,医療，福祉,13,276,3489
4,13199,境界未定地域,2,P,83,医療業,7,137,2444
4,13199,境界未定地域,2,P,84,保健衛生,3,82,X
4,13199,境界未定地域,2,P,85,社会保険・社会福祉・介護事業,3,57,X
4,13199,境界未定地域,1,Q,00,複合サービス事業,3,23,…
4,13199,境界未定地域,2,Q,86,郵便局,3,23,…
4,13199,境界未定地域,2,Q,87,協同組合（他に分類されないもの）,-,-,-
4,13199,境界未定地域,1,R,00,サービス業（他に分類されないもの）,38,4375,…
4,13199,境界未定地域,2,R,88,廃棄物処理業,9,465,21948
4,13199,境界未定地域,2,R,89,自動車整備業,-,-,-
4,13199,境界未定地域,2,R,90,機械等修理業（別掲を除く）,2,4,X
4,13199,境界未定地域,2,R,91,職業紹介・労働者派遣業,8,3124,135637
4,13199,境界未定地域,2,R,92,その他の事業サービス業,18,766,16157
4,13199,境界未定地域,2,R,93,政治・経済・文化団体,1,16,…
4,13199,境界未定地域,2,R,94,宗教,-,-,…
4,13199,境界未定地域,2,R,95,その他のサービス業,-,-,-
1,13200,市部,1,A,00,農業，林業,184,1378,12410
1,13200,市部,2,A,01,農業,175,1312,11362
1,13200,市部,2,A,02,林業,9,66,1048
1,13200,市部,1,B,00,漁業,1,4,X
1,13200,市部,2,B,03,漁業（水産養殖業を除く）,-,-,-
1,13200,市部,2,B,04,水産養殖業,1,4,X
1,13200,市部,1,C,00,鉱業，採石業，砂利採取業,8,66,1197
1,13200,市部,2,C,05,鉱業，採石業，砂利採取業,8,66,1197
1,13200,市部,1,D,00,建設業,10218,66138,…
1,13200,市部,2,D,06,総合工事業,4136,30398,…
1,13200,市部,2,D,07,職別工事業（設備工事業を除く）,3438,18035,…
1,13200,市部,2,D,08,設備工事業,2640,17696,…
1,13200,市部,1,E,00,製造業,5797,132705,5183279
1,13200,市部,2,E,09,食料品製造業,407,18990,427202
1,13200,市部,2,E,10,飲料・たばこ・飼料製造業,39,922,134379
1,13200,市部,2,E,11,繊維工業,250,1495,14021
1,13200,市部,2,E,12,木材・木製品製造業（家具を除く）,43,205,2857
1,13200,市部,2,E,13,家具・装備品製造業,245,1971,85600
1,13200,市部,2,E,14,パルプ・紙・紙加工品製造業,84,1136,24931
1,13200,市部,2,E,15,印刷・同関連業,463,7399,147799
1,13200,市部,2,E,16,化学工業,92,2492,112766
1,13200,市部,2,E,17,石油製品・石炭製品製造業,10,90,X
1,13200,市部,2,E,18,プラスチック製品製造業（別掲を除く）,295,2942,53889
1,13200,市部,2,E,19,ゴム製品製造業,19,3035,24574
1,13200,市部,2,E,20,なめし革・同製品・毛皮製造業,30,91,698
1,13200,市部,2,E,21,窯業・土石製品製造業,150,1595,69253
1,13200,市部,2,E,22,鉄鋼業,41,513,32319
1,13200,市部,2,E,23,非鉄金属製造業,77,1086,29297
1,13200,市部,2,E,24,金属製品製造業,617,5083,72092
1,13200,市部,2,E,25,はん用機械器具製造業,199,4781,98709
1,13200,市部,2,E,26,生産用機械器具製造業,592,7334,203505
1,13200,市部,2,E,27,業務用機械器具製造業,420,7755,143247
1,13200,市部,2,E,28,電子部品・デバイス・電子回路製造業,398,8563,309514
1,13200,市部,2,E,29,電気機械器具製造業,538,19318,735138
1,13200,市部,2,E,30,情報通信機械器具製造業,154,9320,X
1,13200,市部,2,E,31,輸送用機械器具製造業,222,22386,1602119
1,13200,市部,2,E,32,その他の製造業,407,4141,160630
1,13200,市部,1,F,00,電気・ガス・熱供給・水道業,64,2229,…
1,13200,市部,2,F,33,電気業,10,888,…
1,13200,市部,2,F,34,ガス業,7,448,…
1,13200,市部,2,F,35,熱供給業,6,46,…
1,13200,市部,2,F,36,水道業,41,847,…
1,13200,市部,1,G,00,情報通信業,1683,34900,…
