地域階層,地域コード,地域名,産業分類階層,大分類,中分類,分類名,総数／事業所数（事業所）,総数／従業者数／総数（人）,総数／従業者数／男（人）,総数／従業者数／女（人）,総数／従業者数のうち常用雇用者数／総数（人）,総数／従業者数のうち常用雇用者数／男（人）,総数／従業者数のうち常用雇用者数／女（人）,従業者規模／１～４人／事業所数（事業所）,従業者規模／１～４人／従業者数／総数（人）,従業者規模／１～４人／従業者数／男（人）,従業者規模／１～４人／従業者数／女（人）,従業者規模／１～４人／従業者数のうち常用雇用者数／総数（人）,従業者規模／１～４人／従業者数のうち常用雇用者数／男（人）,従業者規模／１～４人／従業者数のうち常用雇用者数／女（人）,従業者規模／５～９人／事業所数（事業所）,従業者規模／５～９人／従業者数／総数（人）,従業者規模／５～９人／従業者数／男（人）,従業者規模／５～９人／従業者数／女（人）,従業者規模／５～９人／従業者数のうち常用雇用者数／総数（人）,従業者規模／５～９人／従業者数のうち常用雇用者数／男（人）,従業者規模／５～９人／従業者数のうち常用雇用者数／女（人）,従業者規模／10～19人／事業所数（事業所）,従業者規模／10～19人／従業者数／総数（人）,従業者規模／10～19人／従業者数／男（人）,従業者規模／10～19人／従業者数／女（人）,従業者規模／10～19人／従業者数のうち常用雇用者数／総数（人）,従業者規模／10～19人／従業者数のうち常用雇用者数／男（人）,従業者規模／10～19人／従業者数のうち常用雇用者数／女（人）,従業者規模／20～29人／事業所数（事業所）,従業者規模／20～29人／従業者数／総数（人）,従業者規模／20～29人／従業者数／男（人）,従業者規模／20～29人／従業者数／女（人）,従業者規模／20～29人／従業者数のうち常用雇用者数／総数（人）,従業者規模／20～29人／従業者数のうち常用雇用者数／男（人）,従業者規模／20～29人／従業者数のうち常用雇用者数／女（人）,従業者規模／30～49人／事業所数（事業所）,従業者規模／30～49人／従業者数／総数（人）,従業者規模／30～49人／従業者数／男（人）,従業者規模／30～49人／従業者数／女（人）,従業者規模／30～49人／従業者数のうち常用雇用者数／総数（人）,従業者規模／30～49人／従業者数のうち常用雇用者数／男（人）,従業者規模／30～49人／従業者数のうち常用雇用者数／女（人）,従業者規模／50～99人／事業所数（事業所）,従業者規模／50～99人／従業者数／総数（人）,従業者規模／50～99人／従業者数／男（人）,従業者規模／50～99人／従業者数／女（人）,従業者規模／50～99人／従業者数のうち常用雇用者数／総数（人）,従業者規模／50～99人／従業者数のうち常用雇用者数／男（人）,従業者規模／50～99人／従業者数のうち常用雇用者数／女（人）,従業者規模／100～199人／事業所数（事業所）,従業者規模／100～199人／従業者数／総数（人）,従業者規模／100～199人／従業者数／男（人）,従業者規模／100～199人／従業者数／女（人）,従業者規模／100～199人／従業者数のうち常用雇用者数／総数（人）,従業者規模／100～199人／従業者数のうち常用雇用者数／男（人）,従業者規模／100～199人／従業者数のうち常用雇用者数／女（人）,従業者規模／200～299人／事業所数（事業所）,従業者規模／200～299人／従業者数／総数（人）,従業者規模／200～299人／従業者数／男（人）,従業者規模／200～299人／従業者数／女（人）,従業者規模／200～299人／従業者数のうち常用雇用者数／総数（人）,従業者規模／200～299人／従業者数のうち常用雇用者数／男（人）,従業者規模／200～299人／従業者数のうち常用雇用者数／女（人）,従業者規模／300～499人／事業所数（事業所）,従業者規模／300～499人／従業者数／総数（人）,従業者規模／300～499人／従業者数／男（人）,従業者規模／300～499人／従業者数／女（人）,従業者規模／300～499人／従業者数のうち常用雇用者数／総数（人）,従業者規模／300～499人／従業者数のうち常用雇用者数／男（人）,従業者規模／300～499人／従業者数のうち常用雇用者数／女（人）,従業者規模／500人以上／事業所数（事業所）,従業者規模／500人以上／従業者数／総数（人）,従業者規模／500人以上／従業者数／男（人）,従業者規模／500人以上／従業者数／女（人）,従業者規模／500人以上／従業者数のうち常用雇用者数／総数（人）,従業者規模／500人以上／従業者数のうち常用雇用者数／男（人）,従業者規模／500人以上／従業者数のうち常用雇用者数／女（人）,従業者規模／出向・派遣従業者のみの事業所数（事業所）
1,13100,区部,2,I,59,機械器具小売業,6293,50558,37803,12587,43856,32748,10940,4016,8987,6296,2637,4593,2900,1639,1092,7006,5103,1869,5780,4217,1529,638,8937,6907,1999,8487,6582,1874,259,6230,4845,1336,6055,4724,1282,141,5059,3849,1210,4891,3744,1147,66,4286,3185,1101,4130,3071,1059,34,4943,3680,1263,4889,3630,1259,10,2400,1760,640,2337,1718,619,4,1413,1077,336,1413,1077,336,2,1297,1101,196,1281,1085,196,31
1,13100,区部,2,I,60,その他の小売業,26361,179332,80015,98788,151880,63833,87527,15677,35241,16317,18748,19554,6923,12463,6080,39606,15460,23982,34316,12411,21742,3063,40921,18017,22798,37990,16235,21649,802,18761,9002,9711,17646,8288,9310,357,13122,6283,6804,12367,5844,6488,173,11626,5772,5854,10925,5387,5538,68,9387,4923,4464,8883,4628,4255,19,4476,1988,2488,4048,1902,2146,11,4145,1732,2413,4117,1707,2410,3,2047,521,1526,2034,508,1526,108
1,13100,区部,2,I,61,無店舗小売業,3663,57490,30085,27134,52358,26504,25586,2050,4306,2421,1811,2257,1040,1145,645,4274,2378,1842,3331,1731,1546,401,5350,3077,2246,4736,2651,2058,148,3540,2048,1492,3265,1860,1405,166,6239,3893,2230,5833,3561,2157,127,8887,4964,3923,8532,4668,3864,57,8031,4058,3973,7868,3917,3951,17,4144,1794,2350,4004,1720,2284,11,4404,2040,2364,4362,2001,2361,11,8315,3412,4903,8170,3355,4815,30
1,13100,区部,1,J,00,金融業，保険業,8912,376068,199716,174866,364597,190192,172924,2636,6058,3615,2325,3516,1713,1688,1265,8301,4844,3333,6940,3763,3053,1729,24296,13814,10310,23115,12809,10136,974,23612,11228,12384,22920,10620,12300,964,36386,14496,21848,35688,13932,21714,672,45615,22103,23322,44497,21145,23162,274,36951,19435,17391,36164,18719,17320,94,22981,13372,9609,22509,12917,9592,72,27174,15528,11646,26653,15032,11621,98,144694,81281,62698,142595,79542,62338,134
1,13100,区部,2,J,62,銀行業,1292,93784,45773,48011,92770,45219,47551,71,169,103,66,168,102,66,87,585,310,275,572,304,268,245,3657,1999,1658,3608,1974,1634,260,6381,2914,3467,6262,2855,3407,299,11225,4081,7144,11102,4071,7031,175,11984,4608,7376,11889,4579,7310,73,9352,3862,5490,9271,3837,5434,12,2752,1506,1246,2712,1467,1245,13,5027,2572,2455,4932,2484,2448,16,42652,23818,18834,42254,23546,18708,41
1,13100,区部,2,J,63,協同組織金融業,909,24623,16296,8327,24171,15848,8323,58,179,116,63,176,113,63,72,520,298,222,519,297,222,493,6921,4449,2472,6893,4421,2472,162,3863,2371,1492,3856,2365,1491,59,2105,1271,834,2073,1239,834,30,2047,1319,728,1949,1222,727,19,2733,1909,824,2629,1805,824,9,2293,1690,603,2248,1646,602,3,1212,856,356,1140,784,356,3,2750,2017,733,2688,1956,732,1
1,13100,区部,2,J,64,貸金業，クレジットカード業等非預金信用機関,929,41668,22616,18955,39978,21202,18680,463,1067,692,370,538,304,230,145,922,586,319,666,382,267,79,1123,786,337,1011,681,330,39,916,501,415,872,463,409,41,1517,831,686,1428,746,682,57,4083,2080,1928,3970,1997,1898,39,5631,2612,3019,5529,2513,3016,17,4195,2313,1882,4104,2227,1877,13,4783,2525,2258,4711,2455,2256,16,17431,9690,7741,17149,9434,7715,20
1,13100,区部,2,J,65,金融商品取引業，商品先物取引業,1294,51431,35191,15334,48811,32893,15012,505,1048,719,305,457,238,195,197,1291,898,344,1000,638,313,166,2244,1571,620,1949,1316,580,106,2562,1803,759,2356,1603,753,87,3373,2204,1169,3226,2067,1159,106,7352,4959,2328,6909,4553,2291,39,4980,3466,1514,4815,3302,1513,14,3322,2527,795,3231,2438,793,19,7003,4854,2149,6856,4711,2145,16,18256,12190,5351,18012,12027,5270,39
1,13100,区部,2,J,66,補助的金融業等,389,12156,8167,3948,11422,7457,3924,115,260,166,90,196,109,83,77,523,295,219,477,254,214,69,916,586,302,806,481,297,29,711,480,231,633,403,230,29,1085,758,327,1003,676,327,25,1737,1199,538,1635,1098,537,23,3151,2191,960,2999,2043,956,6,1376,928,448,1314,866,448,3,1044,760,284,1020,737,283,2,1353,804,549,1339,790,549,11
1,13100,区部,2,J,67,保険業（保険媒介代理業，保険サービス業を含む）,4097,152377,71661,80274,147418,67563,79417,1423,3333,1819,1429,1979,847,1049,687,4460,2457,1954,3706,1888,1769,677,9435,4423,4921,8848,3936,4823,377,9152,3147,6005,8916,2921,5995,449,17081,5351,11688,16856,5133,11681,279,18412,7938,10424,18145,7696,10399,81,11104,5395,5584,10921,5219,5577,36,9043,4408,4635,8900,4273,4627,21,8105,3961,4144,7994,3861,4133,45,62252,32762,29490,61153,31789,29364,22
1,13100,区部,1,K,00,不動産業，物品賃貸業,45015,306651,190912,114316,237057,148665,86974,34717,70087,37578,32199,24548,12046,12197,6200,38835,23320,15158,25696,15262,10077,2112,27724,18135,9257,23739,15221,8186,653,15484,10081,5329,14066,8935,5057,462,17210,11424,5608,15702,10206,5318,329,22368,14425,7893,21086,13351,7685,209,28415,19082,9211,27187,18110,8955,59,14456,10067,4389,14067,9767,4300,56,21084,13992,7092,20687,13618,7069,51,50988,32808,18180,50279,32149,18130,167
1,13100,区部,2,K,68,不動産取引業,9474,81133,53127,27333,68610,43967,23971,5920,14170,8753,5241,7424,4012,3237,2248,14267,9182,4830,11330,7099,3976,768,10057,6609,3349,9015,5826,3090,209,4851,3295,1535,4424,2926,1477,119,4441,3100,1341,4118,2813,1305,88,6191,4302,1889,5880,4028,1852,56,7544,4824,2598,7241,4549,2570,18,4291,2851,1440,4068,2709,1359,16,5926,3840,2086,5826,3745,2081,8,9395,6371,3024,9284,6260,3024,24
1,13100,区部,2,K,69,不動産賃貸業・管理業,33218,170504,102268,67739,116984,71836,44655,27957,54001,27607,26285,15898,7283,8510,3418,20944,11761,9101,11279,6164,5033,910,11818,7582,4147,9348,5815,3444,242,5818,3676,2117,5151,3137,1989,212,7984,5174,2668,7141,4523,2476,154,10323,6492,3781,9760,5990,3720,106,14656,10208,4448,14102,9739,4363,35,8766,6237,2529,8638,6116,2522,30,11211,7559,3652,11011,7377,3634,27,24983,15972,9011,24656,15692,8964,127
1,13100,区部,2,K,70,物品賃貸業,2212,50793,32943,17597,47466,30453,16760,773,1774,1137,612,1162,719,418,509,3455,2275,1160,2977,1940,1017,426,5741,3873,1724,5287,3525,1618,200,4765,3072,1665,4443,2836,1579,126,4607,3035,1536,4307,2787,1484,84,5631,3495,2136,5237,3211,2026,47,6215,4050,2165,5844,3822,2022,6,1399,979,420,1361,942,419,10,3947,2593,1354,3850,2496,1354,15,13259,8434,4825,12998,8175,4823,16
1,13100,区部,1,L,00,学術研究，専門・技術サービス業,35299,432835,284575,143742,375482,238533,132591,21773,47627,28765,17857,23580,10168,12524,6927,44478,26454,17406,33870,18148,15114,3379,44621,28567,15563,37605,22870,14246,1035,24671,16290,8126,21780,13833,7697,832,31506,21043,10029,28892,18808,9657,661,45515,30536,14852,42950,28402,14429,301,42522,28398,13391,40317,26643,12952,114,27693,18526,9167,26961,17878,9083,72,27143,18393,7895,25980,17433,7692,71,97059,67603,29456,93547,64350,29197,134
1,13100,区部,2,L,71,学術・開発研究機関,830,25073,15947,8656,23893,14945,8478,328,733,440,276,465,242,206,153,995,608,375,816,457,347,124,1699,1093,606,1480,896,584,57,1371,894,477,1282,823,459,52,1967,1394,573,1858,1289,569,56,3952,2537,1415,3815,2410,1405,26,3540,2337,1203,3431,2247,1184,5,1240,979,261,1211,955,256,7,2680,1405,834,2661,1387,833,7,6896,4260,2636,6874,4239,2635,15
1,13100,区部,2,L,72,専門サービス業（他に分類されないもの）,22591,229748,142633,84489,194480,114084,77892,14915,32532,18938,12884,15938,6059,9268,4348,27721,15756,11590,21169,10526,10277,1849,24198,14656,9180,20065,11260,8445,509,12143,7422,4486,10453,5991,4231,363,13692,8356,5209,12516,7314,5075,270,18590,11391,7072,17390,10372,6899,131,18435,11132,7027,17510,10316,6918,59,14310,8492,5818,13928,8140,5788,33,12524,8220,3890,12118,7850,3854,31,55603,38270,17333,53393,36256,17137,83
1,13100,区部,2,L,73,広告業,2655,64182,41780,21679,59102,37945,20449,1156,2759,1801,856,1551,856,594,622,4027,2556,1317,3094,1846,1094,417,5562,3591,1867,4812,2985,1723,118,2794,1905,869,2533,1677,837,126,4752,2940,1648,4328,2642,1524,112,7647,4735,2912,7298,4423,2875,50,6970,4152,2639,6432,3878,2386,19,4724,3039,1685,4627,2957,1670,14,5249,3471,1778,4958,3296,1662,16,19698,13590,6108,19469,13385,6084,5
1,13100,区部,2,L,74,技術サービス業（他に分類されないもの）,9196,113591,84102,28797,97804,71477,25658,5354,11565,7559,3830,5616,3006,2451,1801,11714,7525,4119,8772,5312,3391,989,13162,9227,3910,11248,7729,3494,350,8342,6067,2275,7491,5340,2151,289,11008,8312,2553,10110,7528,2444,222,15252,11839,3413,14374,11164,3210,94,13577,10777,2522,12944,10202,2464,31,7419,6016,1403,7195,5826,1369,18,6690,5297,1393,6243,4900,1343,17,14862,11483,3379,13811,10470,3341,31
1,13100,区部,1,M,00,宿泊業，飲食サービス業,71277,700884,348233,344662,607095,295140,304465,34574,79084,38674,39899,38936,15731,22779,16503,109949,54472,54213,92367,43772,47370,11391,154984,78658,74624,141793,71246,68849,4513,107459,51259,54802,99955,47138,51419,2842,105201,50494,54265,99304,47042,51820,923,60012,30364,29078,56799,28918,27331,174,22427,11339,9852,21203,10794,9182,45,10560,5688,4664,10002,5439,4355,31,12317,6810,5507,11743,6486,5257,39,38891,20475,17758,34993,18574,16103,242
1,13100,区部,2,M,75,宿泊業,2187,61078,32725,27990,55141,29618,25180,703,1570,761,791,1226,548,661,427,2865,1320,1515,2426,1058,1338,506,6985,3283,3607,6389,2944,3350,201,4720,2317,2335,4430,2123,2239,125,4699,2157,2482,4371,1981,2330,77,5271,2598,2581,5036,2475,2488,39,5188,3081,2107,5091,3005,2086,15,3772,2227,1545,3608,2137,1471,12,4952,2821,2131,4466,2573,1893,21,21056,12160,8896,18098,10774,7324,61
1,13100,区部,2,M,76,飲食店,64185,578948,291286,282088,494237,243137,245645,32476,73966,36746,36764,34663,14323,19963,14108,93498,49057,43354,76725,38846,36829,9992,136450,70998,64002,124387,64282,58657,4007,95458,45357,49324,88911,41881,46253,2515,93181,44594,48299,87935,41524,46123,758,48913,25047,23388,46110,23849,21784,115,14746,7096,6612,13776,6732,6006,23,5123,2729,2394,4743,2582,2161,13,5115,3038,2077,5064,2991,2073,12,12498,6624,5874,11923,6127,5796,166
1,13100,区部,2,M,77,持ち帰り・配達飲食サービス業,4869,60081,23840,34189,57028,22045,33291,1392,3542,1163,2342,3045,860,2153,1963,13549,4071,9331,13184,3846,9193,885,11448,4329,6962,10916,3972,6789,292,6968,3413,3002,6347,2984,2810,196,7102,3641,3367,6812,3449,3269,88,5828,2719,3109,5653,2594,3059,19,2392,1130,1064,2235,1025,1021,7,1665,732,725,1651,720,723,6,2250,951,1299,2213,922,1291,6,5337,1691,2988,4972,1673,2983,15
1,13100,区部,1,N,00,生活関連サービス業，娯楽業,34762,260498,120226,134944,213150,93430,114484,23512,49800,20895,28422,25647,7580,17661,5854,37529,15722,21244,31086,11814,18720,2838,37996,19009,18636,33561,16190,17022,1040,24646,12801,11675,22499,11506,10824,661,25206,12649,12250,22745,11175,11263,403,26801,12827,13754,24870,11636,13015,151,20582,9894,10151,19027,9226,9264,34,8361,3435,4666,7192,3120,3812,27,9947,4480,4682,9001,3942,4274,21,19630,8514,9464,17522,7241,8629,221
1,13100,区部,2,N,78,洗濯・理容・美容・浴場業,23626,100978,38351,61660,74750,24317,49544,18239,37618,15354,21986,18148,4835,13101,3516,22228,7904,14046,18710,5933,12510,1188,15370,5861,9362,13915,5090,8679,288,6795,2452,4219,6317,2210,3983,142,5336,2177,3119,4949,1976,2933,91,6035,2321,3714,5698,2178,3520,29,3987,1503,2384,3712,1418,2194,3,767,235,532,463,135,328,2,685,175,510,684,175,509,3,2157,369,1788,2154,367,1787,125
1,13100,区部,2,N,79,その他の生活関連サービス業,5397,64580,28115,32789,56494,22802,30025,3158,7241,2831,4311,4732,1388,3253,1096,7088,3077,3841,5822,2254,3398,536,7165,3606,3533,6145,2834,3285,187,4503,2300,2183,4114,2033,2061,179,6978,3319,3532,6634,3045,3462,99,6657,2892,3665,6294,2653,3542,53,7091,2849,3805,6838,2699,3702,16,3960,1457,2243,3630,1415,1955,14,5317,1993,2539,4818,1755,2278,12,8580,3791,3137,7467,2726,3089,47
1,13100,区部,2,N,80,娯楽業,5730,94903,53746,40472,81871,46299,34892,2109,4924,2704,2114,2752,1353,1296,1240,8203,4738,3350,6544,3624,2805,1113,15451,9537,5736,13491,8261,5053,565,13348,8049,5273,12068,7263,4780,340,12892,7153,5599,11162,6154,4868,213,14109,7614,6375,12878,6805,5953,69,9504,5542,3962,8477,5109,3368,15,3634,1743,1891,3099,1570,1529,11,3945,2312,1633,3499,2012,1487,6,8893,4354,4539,7901,4148,3753,49
1,13100,区部,1,O,00,教育，学習支援業,12767,262657,134296,127250,234089,118966,114042,6068,11823,4821,6834,6132,2263,3718,2354,15601,6309,9037,12628,4882,7496,1933,26333,10711,15390,23105,8918,13958,828,19787,8329,11283,17174,6893,10109,638,24071,11255,12707,22547,10415,12025,497,34209,18247,15790,31464,16506,14786,170,22401,12762,9639,20463,11654,8809,45,11289,6989,4300,9581,5909,3672,42,16768,8649,8119,16148,8235,7913,57,80375,46224,34151,74847,43291,31556,135
1,13100,区部,2,O,81,学校教育,1885,149499,80235,69250,141012,74904,66094,166,422,235,187,372,200,172,206,1447,524,923,1293,422,871,458,6615,1973,4628,6129,1622,4493,252,6080,1991,4089,5775,1787,3988,256,9728,4119,5609,9296,3847,5449,324,22617,12007,10610,21336,11173,10163,112,14357,8200,6157,13192,7482,5710,31,7863,4851,3012,7107,4365,2742,28,11373,6040,5333,11026,5804,5222,47,68997,40295,28702,65486,38202,27284,5
1,13100,区部,2,O,82,その他の教育，学習支援業,10882,113158,54061,58000,93077,44062,47948,5902,11401,4586,6647,5760,2063,3546,2148,14154,5785,8114,11335,4460,6625,1475,19718,8738,10762,16976,7296,9465,576,13707,6338,7194,11399,5106,6121,382,14343,7136,7098,13251,6568,6576,173,11592,6240,5180,10128,5333,4623,58,8044,4562,3482,7271,4172,3099,14,3426,2138,1288,2474,1544,930,14,5395,2609,2786,5122,2431,2691,10,11378,5929,5449,9361,5089,4272,130
1,13100,区部,1,P,00,医療，福祉,35165,557266,173672,379244,501128,142424,354501,13614,32888,14911,17574,18998,5191,13469,10218,67784,20465,46113,55984,13239,41585,6200,82632,22204,59209,73085,17581,54289,1936,46130,12282,33428,42663,10796,31448,1613,60856,15649,44965,56298,14103,41953,862,58813,18583,39902,54980,16946,37737,374,49991,17324,32667,47340,15868,31472,95,23063,7975,15088,21711,7274,14437,70,26882,8998,17884,25063,8234,16829,90,108227,35281,72414,105006,33192,71282,93
1,13100,区部,2,P,83,医療業,24648,329600,109230,218829,287001,82394,203168,12017,28634,13359,15042,15350,3982,11192,7751,50600,15257,34867,39812,8530,30846,3197,41095,11554,29390,34057,7819,26091,615,14508,4801,9666,12726,3818,8868,383,14409,5076,9298,13060,4276,8749,263,18480,6643,11764,16710,5546,11091,166,23036,7606,15430,21377,6563,14814,76,18328,6194,12134,17280,5591,11689,56,21621,7186,14435,20269,6539,13730,80,98889,31554,66803,96360,29730,66098,44
1,13100,区部,2,P,84,保健衛生,332,10022,3592,6396,8351,2684,5634,118,253,104,143,149,46,98,58,384,140,239,321,100,216,49,695,255,417,585,190,372,19,469,204,265,388,150,238,34,1287,437,850,1045,345,700,25,1813,553,1260,1566,466,1100,18,2468,1031,1437,2212,848,1364,4,1030,292,738,767,229,538,3,1061,266,795,975,209,766,1,562,310,252,343,101,242,3
1,13100,区部,2,P,85,社会保険・社会福祉・介護事業,10152,217286,60748,153763,205434,57247,145456,1472,3981,1439,2378,3481,1156,2168,2398,16718,5043,10950,15769,4584,10466,2942,40691,10347,29299,38292,9524,27723,1300,31103,7266,23458,29499,6817,22303,1196,45160,10136,34817,42193,9482,32504,573,38465,11378,26832,36663,10926,25513,190,24487,8687,15800,23751,8457,15294,15,3705,1489,2216,3664,1454,2210,11,4200,1546,2654,3819,1486,2333,9,8776,3417,5359,8303,3361,4942,46
1,13100,区部,1,Q,00,複合サービス事業,1179,22711,14400,8311,22155,13920,8235,125,348,168,180,319,142,177,748,5100,2096,3004,5056,2057,2999,249,3066,1464,1602,2977,1378,1599,14,327,208,119,287,173,114,5,175,113,62,119,57,62,4,216,153,63,200,137,63,4,482,343,139,413,282,131,5,1365,1008,357,1346,989,357,20,7518,5571,1947,7385,5476,1909,4,4114,3276,838,4053,3229,824,1
1,13100,区部,2,Q,86,郵便局,1030,21148,13409,7739,20919,13239,7680,49,186,86,100,181,83,98,731,4981,2018,2963,4975,2015,2960,210,2510,1133,1377,2508,1132,1376,7,156,100,56,156,100,56,1,30,11,19,30,11,19,2,111,79,32,111,79,32,1,177,127,50,174,125,49,5,1365,1008,357,1346,989,357,20,7518,5571,1947,7385,5476,1909,4,4114,3276,838,4053,3229,824,-
1,13100,区部,2,Q,87,協同組合（他に分類されないもの）,149,1563,991,572,1236,681,555,76,162,82,80,138,59,79,17,119,78,41,81,42,39,39,556,331,225,469,246,223,7,171,108,63,131,73,58,4,145,102,43,89,46,43,2,105,74,31,89,58,31,3,305,216,89,239,157,82,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
1,13100,区部,1,R,00,サービス業（他に分類されないもの）,31110,916271,509020,402106,828676,455873,367681,14747,32686,19627,12531,21654,11319,9823,5766,37839,23809,13390,30723,18530,11557,3756,50852,33350,16789,44692,28731,15250,1652,39466,25937,13126,35730,23098,12229,1590,60878,39198,21190,55423,35289,19645,1416,98568,61461,36097,89764,55120,33634,854,118089,72368,45366,109895,67278,42262,298,72211,42813,29135,67234,40052,26919,282,108633,59297,49336,100564,55339,45225,254,297049,131160,165146,272997,121117,151137,495
1,13100,区部,2,R,88,廃棄物処理業,843,17772,15508,2230,13827,11977,1816,291,694,522,155,438,343,78,182,1194,916,261,919,713,189,137,1864,1573,291,1541,1325,216,62,1482,1317,165,1333,1201,132,77,2944,2578,366,2545,2230,315,61,4175,3638,537,3251,2776,475,19,2415,2269,146,1559,1453,106,3,722,575,147,700,555,145,4,1491,1337,154,1478,1325,153,1,791,783,8,63,56,7,6
1,13100,区部,2,R,89,自動車整備業,1553,9725,7994,1693,7654,6353,1263,983,2259,1695,554,1038,703,325,335,2173,1713,432,1666,1339,299,149,1957,1699,258,1727,1519,208,41,942,844,98,873,785,88,24,882,800,82,852,777,75,11,819,729,90,812,723,89,2,234,194,40,227,187,40,2,459,320,139,459,320,139,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6
1,13100,区部,2,R,90,機械等修理業（別掲を除く）,2330,37922,31875,5728,35202,29660,5230,1241,2530,1946,560,1379,1006,354,373,2485,2011,453,2038,1668,349,326,4365,3700,591,4048,3447,529,133,3186,2795,391,3003,2633,370,103,3867,3319,548,3735,3204,531,73,5226,4362,781,5027,4170,774,43,5698,4669,912,5478,4529,832,7,1538,1166,372,1534,1162,372,9,3746,3371,375,3706,3332,374,5,5281,4536,745,5254,4509,745,17
1,13100,区部,2,R,91,職業紹介・労働者派遣業,2668,252878,100729,151536,227627,91307,135708,779,1830,998,742,1185,567,528,429,2834,1595,1147,2249,1198,960,333,4577,2502,1857,3976,2101,1657,175,4205,2451,1638,3826,2213,1497,210,8149,4975,3144,7373,4479,2864,261,18289,10309,7913,16190,9265,6858,196,27968,15797,12171,25468,14602,10866,88,21367,11440,9927,19565,10848,8717,92,35347,14515,20832,31682,13150,18532,93,128312,36147,92165,116113,32884,83229,12
1,13100,区部,2,R,92,その他の事業サービス業,13180,518982,307141,207921,478593,280948,193738,4751,10620,6527,3806,7373,4286,2809,2485,16646,10687,5525,13913,8691,4791,1954,26610,17205,9037,23841,15170,8303,955,22817,14491,8059,20832,13016,7549,975,37453,22953,14040,34758,21053,13246,873,60533,36681,22992,56049,33324,21865,538,73884,44564,29082,69742,41965,27539,184,44747,27516,16968,41761,25423,16075,173,66578,39189,27389,62309,36699,25610,151,159094,87328,71023,148015,81321,65951,141
1,13100,区部,2,R,93,政治・経済・文化団体,6190,54189,31862,22120,46440,25738,20497,3561,7610,3810,3701,6173,2681,3395,1181,7677,4347,3282,6299,3243,3008,625,8456,5074,3342,6985,3867,3078,224,5380,3307,2053,4580,2649,1911,156,5914,3602,2312,4766,2695,2071,107,7444,4563,2881,6423,3749,2674,46,6475,4075,2400,6172,3846,2326,12,2912,1626,1286,2772,1581,1191,3,1012,613,399,965,586,379,2,1309,845,464,1305,841,464,273
1,13100,区部,2,R,94,宗教,3972,18959,10874,8085,13933,7140,6793,3001,6807,3955,2852,3830,1624,2206,706,4305,2252,2053,3167,1429,1738,135,1727,992,735,1373,761,612,37,870,484,386,761,410,351,29,1098,677,421,905,582,323,20,1370,817,553,1326,776,550,7,1053,675,378,892,576,316,-,-,-,-,-,-,-,1,459,272,187,424,247,177,1,1270,750,520,1255,735,520,35
1,13100,区部,2,R,95,その他のサービス業,260,3908,1746,2149,3606,1565,2028,76,194,97,97,157,75,82,56,394,203,191,373,186,187,80,1052,479,560,971,426,532,18,418,170,248,377,130,247,12,432,199,233,354,178,176,8,590,303,287,574,287,287,3,362,125,237,357,120,237,2,466,170,296,443,163,280,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5
4,13101,千代田区,0,A～R,00,全産業（Ｓ公務を除く）,31065,942339,586501,350019,885103,542830,336492,12280,29010,16660,11812,18214,8801,8903,6909,45622,26450,18412,37095,20153,16189,4960,67207,40765,25717,59569,35029,23815,2102,50352,31140,18712,46075,27701,17876,1753,66426,41493,24700,61857,37888,23736,1341,92782,59966,32355,87541,55689,31392,677,93796,60709,32361,89988,57599,31663,265,63908,41850,22058,61414,39969,21445,222,84471,52058,31252,82554,50435,30958,229,348765,215410,132640,340796,209566,130515,327
4,13101,千代田区,1,A,00,農業，林業,12,37,22,10,24,10,9,7,15,11,4,6,2,4,4,22,11,6,18,8,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
4,13101,千代田区,2,A,01,農業,9,32,18,9,22,9,8,4,10,7,3,4,1,3,4,22,11,6,18,8,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
4,13101,千代田区,2,A,02,林業,3,5,4,1,2,1,1,3,5,4,1,2,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13101,千代田区,1,B,00,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13101,千代田区,2,B,03,漁業（水産養殖業を除く）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
