地域階層,地域コード,地域名,産業分類階層,大分類,中分類,分類名,総数／事業所数（事業所）,総数／従業者数（人）,開設時期／昭和59年以前／事業所数（事業所）,開設時期／昭和59年以前／従業者数（人）,開設時期／昭和60年～平成６年／事業所数（事業所）,開設時期／昭和60年～平成６年／従業者数（人）,開設時期／平成７年～平成16年／事業所数（事業所）,開設時期／平成７年～平成16年／従業者数（人）,開設時期／平成17年／事業所数（事業所）,開設時期／平成17年／従業者数（人）,開設時期／平成18年／事業所数（事業所）,開設時期／平成18年／従業者数（人）,開設時期／平成19年／事業所数（事業所）,開設時期／平成19年／従業者数（人）,開設時期／平成20年／事業所数（事業所）,開設時期／平成20年／従業者数（人）,開設時期／平成21年／事業所数（事業所）,開設時期／平成21年／従業者数（人）,開設時期／平成22年／事業所数（事業所）,開設時期／平成22年／従業者数（人）,開設時期／平成23年／事業所数（事業所）,開設時期／平成23年／従業者数（人）,開設時期／平成24年／事業所数（事業所）,開設時期／平成24年／従業者数（人）,開設時期／平成25年／事業所数（事業所）,開設時期／平成25年／従業者数（人）,開設時期／平成26年／事業所数（事業所）,開設時期／平成26年／従業者数（人）,開設時期／平成27年／事業所数（事業所）,開設時期／平成27年／従業者数（人）,開設時期／平成28年／事業所数（事業所）,開設時期／平成28年／従業者数（人）,開設時期／不詳／事業所数（事業所）,開設時期／不詳／従業者数（人）
4,13119,板橋区,2,I,59,機械器具小売業,318,2140,152,1047,38,214,51,434,5,34,5,20,5,39,4,27,13,125,7,50,5,10,3,12,7,24,7,16,6,10,2,14,8,64
4,13119,板橋区,2,I,60,その他の小売業,1082,6398,392,1623,135,821,225,1572,30,336,22,172,26,194,26,193,27,227,23,178,31,185,32,197,34,226,18,74,24,234,11,48,26,118
4,13119,板橋区,2,I,61,無店舗小売業,124,1033,32,133,15,90,23,210,7,23,3,11,-,-,6,132,6,23,8,39,2,9,7,127,5,132,2,7,3,57,3,10,2,30
4,13119,板橋区,1,J,00,金融業，保険業,217,3470,91,1328,19,155,55,875,4,47,7,26,4,41,5,50,4,56,4,31,2,22,2,9,2,8,5,65,3,37,3,7,7,713
4,13119,板橋区,2,J,62,銀行業,35,1108,15,461,1,54,13,420,1,38,-,-,1,22,-,-,-,-,-,-,-,-,-,-,-,-,1,36,2,17,-,-,1,60
4,13119,板橋区,2,J,63,協同組織金融業,40,813,29,621,3,48,7,132,-,-,1,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,2,J,64,貸金業，クレジットカード業等非預金信用機関,25,116,20,64,-,-,1,6,-,-,-,-,-,-,1,16,-,-,2,10,-,-,-,-,-,-,-,-,1,20,-,-,-,-
4,13119,板橋区,2,J,65,金融商品取引業，商品先物取引業,10,26,2,7,1,2,3,8,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,1,4,-,-,-,-,1,3,-,-
4,13119,板橋区,2,J,66,補助的金融業等,3,10,-,-,-,-,1,5,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,4
4,13119,板橋区,2,J,67,保険業（保険媒介代理業，保険サービス業を含む）,104,1397,25,175,14,51,30,304,2,8,4,12,3,19,4,34,4,56,2,21,2,22,2,9,1,4,4,29,-,-,2,4,5,649
4,13119,板橋区,1,K,00,不動産業，物品賃貸業,1456,4877,644,1988,355,967,216,754,17,72,33,110,16,65,12,37,14,89,12,30,27,155,27,106,18,134,18,204,10,43,5,24,32,99
4,13119,板橋区,2,K,68,不動産取引業,326,1386,102,406,59,282,67,258,6,34,11,53,6,33,9,32,5,35,5,19,17,50,13,67,7,41,8,35,3,20,2,5,6,16
4,13119,板橋区,2,K,69,不動産賃貸業・管理業,1066,2937,520,1416,289,643,134,344,9,36,21,56,9,27,3,5,7,33,7,11,7,75,12,29,10,57,8,152,5,9,1,4,24,40
4,13119,板橋区,2,K,70,物品賃貸業,58,527,19,157,6,41,14,151,2,2,1,1,1,5,-,-,2,21,-,-,2,14,2,10,1,36,2,17,2,14,2,15,2,43
4,13119,板橋区,1,L,00,学術研究，専門・技術サービス業,660,3309,148,820,133,658,153,765,15,56,22,92,12,39,14,117,22,100,23,101,28,129,23,110,14,51,12,58,13,63,5,12,23,138
4,13119,板橋区,2,L,71,学術・開発研究機関,18,286,4,81,2,37,6,118,-,-,1,27,1,6,-,-,1,1,1,6,-,-,-,-,1,3,1,7,-,-,-,-,-,-
4,13119,板橋区,2,L,72,専門サービス業（他に分類されないもの）,342,1328,76,350,59,160,75,280,7,20,13,29,6,13,8,84,13,60,13,45,21,94,19,96,7,13,6,26,4,16,2,5,13,37
4,13119,板橋区,2,L,73,広告業,22,99,4,13,5,21,4,11,2,7,-,-,1,2,1,2,1,2,-,-,1,2,-,-,-,-,1,9,-,-,-,-,2,30
4,13119,板橋区,2,L,74,技術サービス業（他に分類されないもの）,278,1596,64,376,67,440,68,356,6,29,8,36,4,18,5,31,7,37,9,50,6,33,4,14,6,35,4,16,9,47,3,7,8,71
4,13119,板橋区,1,M,00,宿泊業，飲食サービス業,2427,16223,565,2356,316,1761,578,4507,66,539,69,541,84,710,64,461,70,716,68,495,87,492,80,561,82,657,79,755,81,492,43,222,95,958
4,13119,板橋区,2,M,75,宿泊業,44,238,12,85,9,30,13,73,1,2,-,-,2,9,-,-,-,-,2,9,-,-,1,2,-,-,-,-,2,6,-,-,2,22
4,13119,板橋区,2,M,76,飲食店,2118,13390,538,2133,285,1587,501,3693,57,469,60,414,73,609,53,354,63,587,60,439,76,377,60,438,70,571,67,622,62,386,41,213,52,498
4,13119,板橋区,2,M,77,持ち帰り・配達飲食サービス業,263,2555,15,138,22,144,64,741,8,68,9,127,9,92,11,107,7,129,6,47,11,115,19,121,11,81,12,133,17,100,2,9,40,403
4,13119,板橋区,1,N,00,生活関連サービス業，娯楽業,1565,8521,577,2313,201,1135,333,2083,50,288,29,257,24,79,35,288,33,121,38,216,60,400,40,277,39,191,27,94,34,498,5,26,40,255
4,13119,板橋区,2,N,78,洗濯・理容・美容・浴場業,1177,4317,510,1583,147,540,218,1001,40,218,19,72,15,41,22,122,23,79,24,114,38,137,25,98,30,90,21,58,19,57,4,10,22,97
4,13119,板橋区,2,N,79,その他の生活関連サービス業,177,990,31,218,19,100,61,400,4,30,4,13,5,17,4,21,5,15,8,30,8,36,6,20,5,23,4,20,4,21,-,-,9,26
4,13119,板橋区,2,N,80,娯楽業,211,3214,36,512,35,495,54,682,6,40,6,172,4,21,9,145,5,27,6,72,14,227,9,159,4,78,2,16,11,420,1,16,9,132
4,13119,板橋区,1,O,00,教育，学習支援業,560,9335,152,5668,65,446,117,1527,23,163,21,181,12,174,16,117,22,280,21,186,16,103,19,112,18,139,20,135,10,32,8,16,20,56
4,13119,板橋区,2,O,81,学校教育,75,6041,60,5352,2,37,6,367,-,-,1,11,-,-,1,67,3,137,-,-,1,4,-,-,-,-,1,66,-,-,-,-,-,-
4,13119,板橋区,2,O,82,その他の教育，学習支援業,485,3294,92,316,63,409,111,1160,23,163,20,170,12,174,15,50,19,143,21,186,15,99,19,112,18,139,19,69,10,32,8,16,20,56
4,13119,板橋区,1,P,00,医療，福祉,1758,45025,275,20629,218,3390,410,6335,77,1345,65,854,69,843,64,794,62,3625,64,768,75,1379,79,1333,86,802,86,1113,40,597,31,290,57,928
4,13119,板橋区,2,P,83,医療業,1115,30356,220,18536,194,2548,281,2488,49,553,33,239,45,429,42,378,30,3144,34,200,37,612,28,460,48,278,30,141,17,220,10,42,17,88
4,13119,板橋区,2,P,84,保健衛生,9,756,4,548,-,-,1,107,-,-,1,39,-,-,-,-,-,-,1,53,-,-,1,6,-,-,1,3,-,-,-,-,-,-
4,13119,板橋区,2,P,85,社会保険・社会福祉・介護事業,631,13892,51,1545,24,842,128,3740,28,792,31,576,24,414,22,416,32,481,29,515,38,767,49,858,38,524,55,969,23,377,21,248,38,828
4,13119,板橋区,1,Q,00,複合サービス事業,51,1112,4,38,-,-,-,-,-,-,-,-,47,1074,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,2,Q,86,郵便局,47,1074,-,-,-,-,-,-,-,-,-,-,47,1074,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,2,Q,87,協同組合（他に分類されないもの）,4,38,4,38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,1,R,00,サービス業（他に分類されないもの）,794,10366,320,3412,101,2120,147,2342,17,415,26,210,15,101,10,31,13,129,22,266,25,286,23,390,13,111,17,184,18,105,5,64,22,200
4,13119,板橋区,2,R,88,廃棄物処理業,48,964,22,593,5,64,10,158,1,5,-,-,-,-,-,-,-,-,3,73,1,3,2,6,-,-,2,25,-,-,-,-,2,37
4,13119,板橋区,2,R,89,自動車整備業,97,537,49,285,16,107,17,84,1,4,2,17,2,3,1,4,-,-,1,3,1,11,-,-,1,5,2,4,1,2,1,3,2,5
4,13119,板橋区,2,R,90,機械等修理業（別掲を除く）,96,942,32,212,14,94,20,377,3,5,2,3,5,18,1,3,1,1,2,10,1,58,3,8,5,49,-,-,4,6,-,-,3,98
4,13119,板橋区,2,R,91,職業紹介・労働者派遣業,27,850,2,231,2,30,10,309,1,203,4,31,-,-,-,-,-,-,-,-,1,3,-,-,1,1,3,30,2,11,-,-,1,1
4,13119,板橋区,2,R,92,その他の事業サービス業,318,6030,71,1592,55,1774,73,1196,8,164,12,137,7,73,4,4,9,113,13,148,16,157,14,360,4,50,8,122,11,86,3,21,10,33
4,13119,板橋区,2,R,93,政治・経済・文化団体,70,580,26,179,8,48,12,202,1,2,5,9,-,-,3,18,2,15,2,2,3,32,3,7,1,3,1,2,-,-,1,40,2,21
4,13119,板橋区,2,R,94,宗教,126,338,117,318,-,-,4,8,-,-,-,-,1,7,1,2,1,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,1,2
4,13119,板橋区,2,R,95,その他のサービス業,7,100,-,-,-,-,1,8,2,32,1,13,-,-,-,-,-,-,1,30,1,14,-,-,1,3,-,-,-,-,-,-,-,-
4,13120,練馬区,0,A～R,00,全産業（Ｓ公務を除く）,20278,172477,6190,49886,3284,21202,4358,38098,506,5243,513,4144,521,5938,422,3922,490,5364,539,4831,577,4846,592,6952,556,5688,519,5469,426,4169,288,2002,497,4723
4,13120,練馬区,1,A,00,農業，林業,22,125,9,59,7,47,2,5,1,4,1,3,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,3
4,13120,練馬区,2,A,01,農業,22,125,9,59,7,47,2,5,1,4,1,3,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,3
4,13120,練馬区,2,A,02,林業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,1,B,00,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,B,03,漁業（水産養殖業を除く）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,B,04,水産養殖業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,1,C,00,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,C,05,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,1,D,00,建設業,2276,15552,895,7115,507,3004,429,2476,44,419,50,305,39,227,33,145,35,166,33,188,38,305,30,186,29,189,39,229,27,179,10,22,38,397
4,13120,練馬区,2,D,06,総合工事業,755,5275,311,2433,139,937,134,741,13,93,14,80,16,66,15,69,8,34,12,60,19,217,13,63,11,97,15,115,12,80,6,13,17,177
4,13120,練馬区,2,D,07,職別工事業（設備工事業を除く）,855,5944,329,2740,206,1161,170,960,16,248,24,167,12,53,8,37,12,65,10,51,8,30,15,114,10,50,13,55,9,60,1,1,12,152
4,13120,練馬区,2,D,08,設備工事業,664,4324,254,1934,162,906,124,774,15,78,12,58,11,108,10,39,15,67,11,77,11,58,2,9,8,42,11,59,6,39,3,8,9,68
4,13120,練馬区,1,E,00,製造業,805,6240,487,4239,120,672,104,783,10,69,7,37,7,62,6,21,9,36,8,27,8,68,5,15,6,34,5,28,5,50,6,45,12,54
4,13120,練馬区,2,E,09,食料品製造業,60,1099,36,665,7,110,9,245,2,31,1,4,-,-,-,-,-,-,-,-,1,13,-,-,-,-,2,6,1,15,-,-,1,10
4,13120,練馬区,2,E,10,飲料・たばこ・飼料製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,E,11,繊維工業,115,459,76,276,20,81,7,14,1,1,-,-,4,42,1,1,-,-,1,1,1,3,-,-,1,18,1,17,1,3,1,2,-,-
4,13120,練馬区,2,E,12,木材・木製品製造業（家具を除く）,9,60,7,13,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,45,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,E,13,家具・装備品製造業,45,255,31,138,6,39,4,51,-,-,-,-,-,-,1,6,1,8,1,2,-,-,-,-,1,11,-,-,-,-,-,-,-,-
4,13120,練馬区,2,E,14,パルプ・紙・紙加工品製造業,39,361,28,277,4,48,2,10,-,-,-,-,-,-,1,2,1,6,1,2,-,-,-,-,-,-,-,-,-,-,-,-,2,16
4,13120,練馬区,2,E,15,印刷・同関連業,109,723,58,484,22,86,16,104,1,1,-,-,-,-,1,6,2,3,3,19,1,1,-,-,1,2,1,3,-,-,2,3,1,11
4,13120,練馬区,2,E,16,化学工業,15,177,7,87,1,3,3,73,1,5,-,-,-,-,-,-,-,-,-,-,1,2,-,-,-,-,-,-,-,-,1,2,1,5
4,13120,練馬区,2,E,17,石油製品・石炭製品製造業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,E,18,プラスチック製品製造業（別掲を除く）,52,329,35,251,8,55,4,13,1,1,-,-,-,-,-,-,-,-,1,2,1,1,1,5,-,-,-,-,-,-,-,-,1,1
4,13120,練馬区,2,E,19,ゴム製品製造業,5,25,3,18,-,-,1,2,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,E,20,なめし革・同製品・毛皮製造業,7,34,5,20,-,-,1,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,-,-,-,-
4,13120,練馬区,2,E,21,窯業・土石製品製造業,13,136,11,98,-,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,36,-,-
4,13120,練馬区,2,E,22,鉄鋼業,4,6,4,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,E,23,非鉄金属製造業,11,261,10,249,1,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,E,24,金属製品製造業,56,334,37,272,7,26,9,24,1,3,-,-,-,-,1,1,1,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,E,25,はん用機械器具製造業,17,103,11,84,2,10,2,6,-,-,-,-,-,-,-,-,1,2,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-
4,13120,練馬区,2,E,26,生産用機械器具製造業,31,159,19,121,2,8,6,16,-,-,-,-,1,11,-,-,-,-,-,-,-,-,1,-,1,1,1,2,-,-,-,-,-,-
4,13120,練馬区,2,E,27,業務用機械器具製造業,49,607,30,506,8,45,8,52,-,-,-,-,1,2,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,1,1
4,13120,練馬区,2,E,28,電子部品・デバイス・電子回路製造業,17,131,6,33,4,39,3,22,1,15,1,16,-,-,-,-,-,-,-,-,-,-,1,5,1,1,-,-,-,-,-,-,-,-
4,13120,練馬区,2,E,29,電気機械器具製造業,37,259,20,178,8,21,5,24,-,-,3,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,25,-,-,-,-
4,13120,練馬区,2,E,30,情報通信機械器具製造業,9,216,4,189,1,13,1,3,-,-,-,-,1,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,1,2
4,13120,練馬区,2,E,31,輸送用機械器具製造業,14,84,7,51,4,25,-,-,-,-,-,-,-,-,1,5,-,-,-,-,1,2,-,-,-,-,-,-,-,-,-,-,1,1
4,13120,練馬区,2,E,32,その他の製造業,89,419,41,221,14,49,21,109,1,7,2,6,-,-,-,-,3,9,-,-,1,1,2,5,-,-,-,-,1,5,-,-,3,7
4,13120,練馬区,1,F,00,電気・ガス・熱供給・水道業,9,264,4,25,1,27,2,196,-,-,-,-,-,-,1,11,-,-,-,-,1,5,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,F,33,電気業,2,196,-,-,-,-,2,196,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,F,34,ガス業,1,27,-,-,1,27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,F,35,熱供給業,1,9,1,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,F,36,水道業,5,32,3,16,-,-,-,-,-,-,-,-,-,-,1,11,-,-,-,-,1,5,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,1,G,00,情報通信業,357,3697,48,430,64,510,98,1108,11,30,22,229,17,266,6,19,8,137,17,59,20,63,14,100,4,20,5,461,9,103,-,-,14,162
4,13120,練馬区,2,G,37,通信業,8,23,1,2,1,3,2,4,1,3,2,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1
4,13120,練馬区,2,G,38,放送業,7,269,-,-,-,-,3,160,-,-,-,-,-,-,-,-,1,3,1,3,-,-,-,-,1,3,-,-,-,-,-,-,1,100
4,13120,練馬区,2,G,39,情報サービス業,135,998,13,80,36,228,39,494,4,13,6,16,7,54,3,11,2,21,7,20,4,8,7,33,1,1,-,-,-,-,-,-,6,19
4,13120,練馬区,2,G,40,インターネット附随サービス業,32,105,2,4,3,9,9,39,2,3,2,2,1,1,2,5,1,13,3,8,3,12,2,5,-,-,-,-,-,-,-,-,2,4
4,13120,練馬区,2,G,41,映像・音声・文字情報制作業,175,2302,32,344,24,270,45,411,4,11,12,201,9,211,1,3,4,100,6,28,13,43,5,62,2,16,5,461,9,103,-,-,4,38
4,13120,練馬区,1,H,00,運輸業，郵便業,713,11564,191,5978,205,612,206,2256,9,182,11,94,10,725,9,546,11,236,17,198,11,151,11,111,7,186,7,141,2,4,2,20,4,124
4,13120,練馬区,2,H,42,鉄道業,22,1036,20,559,1,5,-,-,-,-,-,-,-,-,1,472,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,H,43,道路旅客運送業,489,5312,90,3783,183,245,139,359,7,179,10,93,5,7,8,74,8,222,11,34,9,122,8,42,5,143,3,3,2,4,-,-,1,2
4,13120,練馬区,2,H,44,道路貨物運送業,176,4215,74,1581,16,325,60,1702,1,2,-,-,3,31,-,-,1,4,6,164,2,29,3,69,2,43,4,138,-,-,1,5,3,122
4,13120,練馬区,2,H,45,水運業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,H,46,航空運輸業,1,13,-,-,-,-,1,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,H,47,倉庫業,6,28,1,8,1,1,2,17,1,1,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,H,48,運輸に附帯するサービス業,17,273,6,47,4,36,4,165,-,-,1,1,-,-,-,-,1,9,-,-,-,-,-,-,-,-,-,-,-,-,1,15,-,-
4,13120,練馬区,2,H,49,郵便業（信書便事業を含む）,2,687,-,-,-,-,-,-,-,-,-,-,2,687,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,1,I,00,卸売業，小売業,4438,39062,1667,10390,581,4888,929,9820,112,940,95,812,90,676,79,781,110,1502,86,872,117,1189,117,1444,125,1585,100,1305,107,1782,38,281,85,795
4,13120,練馬区,2,I,50,各種商品卸売業,7,101,4,95,2,5,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,I,51,繊維・衣服等卸売業,60,329,21,143,14,75,16,56,3,30,1,1,-,-,1,4,-,-,-,-,-,-,1,12,-,-,1,3,1,4,-,-,1,1
4,13120,練馬区,2,I,52,飲食料品卸売業,221,2210,105,1189,36,247,46,437,7,39,4,36,1,2,1,10,3,24,3,64,2,32,3,11,2,8,2,1,1,68,1,10,4,32
4,13120,練馬区,2,I,53,建築材料，鉱物・金属材料等卸売業,277,1877,161,1151,37,196,34,149,5,22,4,21,3,14,2,30,3,57,2,15,5,44,5,33,7,45,3,60,-,-,1,10,5,30
4,13120,練馬区,2,I,54,機械器具卸売業,288,2671,101,966,51,463,70,669,7,27,7,70,9,67,6,42,2,95,5,18,4,17,6,51,7,32,3,129,2,2,4,16,4,7
4,13120,練馬区,2,I,55,その他の卸売業,323,2120,124,1022,59,389,63,285,15,74,6,89,5,17,8,82,5,7,5,20,9,25,8,53,5,13,2,14,2,5,2,2,5,23
4,13120,練馬区,2,I,56,各種商品小売業,8,930,4,245,2,551,1,68,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,66,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,I,57,織物・衣服・身の回り品小売業,373,1850,138,479,53,248,70,409,10,41,8,18,13,61,5,27,6,6,8,83,5,12,8,54,14,112,13,89,13,62,2,8,7,141
4,13120,練馬区,2,I,58,飲食料品小売業,1097,14118,400,2317,106,1327,208,4457,18,230,28,291,17,202,27,351,33,481,21,253,48,681,44,925,44,948,31,751,40,472,12,115,20,317
4,13120,練馬区,2,I,59,機械器具小売業,446,2981,193,1002,62,347,84,628,4,47,11,95,11,62,11,57,17,402,7,55,9,44,7,32,6,32,6,14,7,109,5,13,6,42
4,13120,練馬区,2,I,60,その他の小売業,1184,7975,386,1484,131,926,293,2356,35,355,23,179,28,243,17,177,36,417,32,324,29,268,29,191,34,228,35,228,37,312,10,103,29,184
4,13120,練馬区,2,I,61,無店舗小売業,152,1869,29,270,27,110,43,305,8,75,3,12,3,8,1,1,5,13,3,40,6,66,5,16,6,167,4,16,4,748,1,4,4,18
4,13120,練馬区,1,J,00,金融業，保険業,229,3613,75,1283,40,778,44,642,7,101,-,-,3,53,7,47,10,196,3,49,8,77,4,28,9,106,7,91,3,23,2,50,7,89
4,13120,練馬区,2,J,62,銀行業,45,1243,19,604,4,95,10,267,3,87,-,-,2,49,-,-,-,-,-,-,2,45,-,-,1,26,3,70,-,-,-,-,1,-
4,13120,練馬区,2,J,63,協同組織金融業,31,562,20,392,5,65,5,89,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,16,-,-,-,-
4,13120,練馬区,2,J,64,貸金業，クレジットカード業等非預金信用機関,19,80,11,45,2,19,3,8,-,-,-,-,-,-,1,1,1,2,-,-,-,-,-,-,1,5,-,-,-,-,-,-,-,-
4,13120,練馬区,2,J,65,金融商品取引業，商品先物取引業,16,101,1,1,3,11,1,18,-,-,-,-,-,-,2,2,1,26,-,-,2,3,1,1,3,22,2,17,-,-,-,-,-,-
4,13120,練馬区,2,J,66,補助的金融業等,2,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,10,-,-,1,1,-,-,-,-,-,-
4,13120,練馬区,2,J,67,保険業（保険媒介代理業，保険サービス業を含む）,116,1616,24,241,26,588,25,260,4,14,-,-,1,4,4,44,8,168,3,49,4,29,2,17,4,53,1,3,2,7,2,50,6,89
4,13120,練馬区,1,K,00,不動産業，物品賃貸業,1904,6753,682,2527,467,1405,377,1384,27,72,49,167,31,128,26,145,24,94,40,138,35,74,32,150,22,66,25,140,14,48,13,57,40,158
4,13120,練馬区,2,K,68,不動産取引業,428,2264,109,869,77,305,111,528,8,23,20,90,14,62,14,71,10,43,13,45,9,17,7,57,10,34,11,49,6,36,4,24,5,11
4,13120,練馬区,2,K,69,不動産賃貸業・管理業,1391,3829,559,1516,371,1006,241,658,18,46,27,64,14,43,10,47,13,36,26,92,23,48,24,90,9,18,9,53,7,9,8,13,32,90
4,13120,練馬区,2,K,70,物品賃貸業,85,660,14,142,19,94,25,198,1,3,2,13,3,23,2,27,1,15,1,1,3,9,1,3,3,14,5,38,1,3,1,20,3,57
4,13120,練馬区,1,L,00,学術研究，専門・技術サービス業,884,3919,186,761,190,731,227,1152,33,109,28,144,22,106,18,78,21,80,26,101,26,94,29,128,21,248,18,64,16,56,8,15,15,52
4,13120,練馬区,2,L,71,学術・開発研究機関,8,229,3,102,-,-,4,125,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,L,72,専門サービス業（他に分類されないもの）,478,1673,92,329,109,418,115,366,20,60,12,65,12,45,13,69,15,54,13,26,16,40,20,63,9,40,10,27,8,31,4,7,10,33
4,13120,練馬区,2,L,73,広告業,28,75,4,7,7,13,5,15,2,18,3,8,1,4,-,-,1,1,-,-,-,-,2,3,-,-,1,1,1,2,-,-,1,3
4,13120,練馬区,2,L,74,技術サービス業（他に分類されないもの）,369,1941,87,323,74,300,103,646,11,31,13,71,9,57,4,8,5,25,13,75,10,54,6,60,12,208,7,36,7,23,4,8,4,16
4,13120,練馬区,1,M,00,宿泊業，飲食サービス業,2399,18757,487,2099,292,2578,540,4963,76,509,75,699,58,593,65,510,83,866,93,577,88,561,110,831,104,831,97,854,73,572,44,348,114,1366
4,13120,練馬区,2,M,75,宿泊業,35,543,13,62,7,378,8,50,1,11,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,20,4,19
4,13120,練馬区,2,M,76,飲食店,2121,15660,465,1981,262,1833,491,4457,63,399,64,576,46,504,54,429,75,760,85,509,74,419,88,680,92,693,85,753,65,534,38,277,74,856
4,13120,練馬区,2,M,77,持ち帰り・配達飲食サービス業,241,2542,9,56,22,365,41,456,12,99,10,120,12,89,11,81,8,106,8,68,14,142,22,151,12,138,11,91,8,38,5,51,36,491
4,13120,練馬区,1,N,00,生活関連サービス業，娯楽業,1979,9195,665,3042,268,1419,416,1958,54,241,51,171,49,302,45,199,38,246,34,218,46,156,57,333,56,222,46,123,39,171,76,114,39,280
