地域階層,地域コード,地域名,産業分類階層,大分類,中分類,分類名,総数／事業所数（事業所）,総数／従業者数／総数（人）,総数／従業者数／男（人）,総数／従業者数／女（人）,総数／従業者数のうち常用雇用者数／総数（人）,総数／従業者数のうち常用雇用者数／男（人）,総数／従業者数のうち常用雇用者数／女（人）,従業者規模／１～４人／事業所数（事業所）,従業者規模／１～４人／従業者数／総数（人）,従業者規模／１～４人／従業者数／男（人）,従業者規模／１～４人／従業者数／女（人）,従業者規模／１～４人／従業者数のうち常用雇用者数／総数（人）,従業者規模／１～４人／従業者数のうち常用雇用者数／男（人）,従業者規模／１～４人／従業者数のうち常用雇用者数／女（人）,従業者規模／５～９人／事業所数（事業所）,従業者規模／５～９人／従業者数／総数（人）,従業者規模／５～９人／従業者数／男（人）,従業者規模／５～９人／従業者数／女（人）,従業者規模／５～９人／従業者数のうち常用雇用者数／総数（人）,従業者規模／５～９人／従業者数のうち常用雇用者数／男（人）,従業者規模／５～９人／従業者数のうち常用雇用者数／女（人）,従業者規模／10～19人／事業所数（事業所）,従業者規模／10～19人／従業者数／総数（人）,従業者規模／10～19人／従業者数／男（人）,従業者規模／10～19人／従業者数／女（人）,従業者規模／10～19人／従業者数のうち常用雇用者数／総数（人）,従業者規模／10～19人／従業者数のうち常用雇用者数／男（人）,従業者規模／10～19人／従業者数のうち常用雇用者数／女（人）,従業者規模／20～29人／事業所数（事業所）,従業者規模／20～29人／従業者数／総数（人）,従業者規模／20～29人／従業者数／男（人）,従業者規模／20～29人／従業者数／女（人）,従業者規模／20～29人／従業者数のうち常用雇用者数／総数（人）,従業者規模／20～29人／従業者数のうち常用雇用者数／男（人）,従業者規模／20～29人／従業者数のうち常用雇用者数／女（人）,従業者規模／30～49人／事業所数（事業所）,従業者規模／30～49人／従業者数／総数（人）,従業者規模／30～49人／従業者数／男（人）,従業者規模／30～49人／従業者数／女（人）,従業者規模／30～49人／従業者数のうち常用雇用者数／総数（人）,従業者規模／30～49人／従業者数のうち常用雇用者数／男（人）,従業者規模／30～49人／従業者数のうち常用雇用者数／女（人）,従業者規模／50～99人／事業所数（事業所）,従業者規模／50～99人／従業者数／総数（人）,従業者規模／50～99人／従業者数／男（人）,従業者規模／50～99人／従業者数／女（人）,従業者規模／50～99人／従業者数のうち常用雇用者数／総数（人）,従業者規模／50～99人／従業者数のうち常用雇用者数／男（人）,従業者規模／50～99人／従業者数のうち常用雇用者数／女（人）,従業者規模／100～199人／事業所数（事業所）,従業者規模／100～199人／従業者数／総数（人）,従業者規模／100～199人／従業者数／男（人）,従業者規模／100～199人／従業者数／女（人）,従業者規模／100～199人／従業者数のうち常用雇用者数／総数（人）,従業者規模／100～199人／従業者数のうち常用雇用者数／男（人）,従業者規模／100～199人／従業者数のうち常用雇用者数／女（人）,従業者規模／200～299人／事業所数（事業所）,従業者規模／200～299人／従業者数／総数（人）,従業者規模／200～299人／従業者数／男（人）,従業者規模／200～299人／従業者数／女（人）,従業者規模／200～299人／従業者数のうち常用雇用者数／総数（人）,従業者規模／200～299人／従業者数のうち常用雇用者数／男（人）,従業者規模／200～299人／従業者数のうち常用雇用者数／女（人）,従業者規模／300～499人／事業所数（事業所）,従業者規模／300～499人／従業者数／総数（人）,従業者規模／300～499人／従業者数／男（人）,従業者規模／300～499人／従業者数／女（人）,従業者規模／300～499人／従業者数のうち常用雇用者数／総数（人）,従業者規模／300～499人／従業者数のうち常用雇用者数／男（人）,従業者規模／300～499人／従業者数のうち常用雇用者数／女（人）,従業者規模／500人以上／事業所数（事業所）,従業者規模／500人以上／従業者数／総数（人）,従業者規模／500人以上／従業者数／男（人）,従業者規模／500人以上／従業者数／女（人）,従業者規模／500人以上／従業者数のうち常用雇用者数／総数（人）,従業者規模／500人以上／従業者数のうち常用雇用者数／男（人）,従業者規模／500人以上／従業者数のうち常用雇用者数／女（人）,従業者規模／出向・派遣従業者のみの事業所数（事業所）
4,13115,杉並区,1,A,00,農業，林業,11,52,38,10,37,29,4,7,18,10,4,11,5,2,2,11,9,2,8,8,-,2,23,19,4,18,16,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,2,A,01,農業,11,52,38,10,37,29,4,7,18,10,4,11,5,2,2,11,9,2,8,8,-,2,23,19,4,18,16,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,2,A,02,林業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,1,B,00,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,2,B,03,漁業（水産養殖業を除く）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,2,B,04,水産養殖業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,1,C,00,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,2,C,05,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,1,D,00,建設業,983,9412,7411,1994,7501,5884,1610,501,1224,872,352,545,345,200,263,1747,1325,415,1233,922,304,129,1683,1337,346,1318,1045,273,39,935,785,150,744,626,118,30,1127,926,201,1044,853,191,13,871,759,112,823,717,106,5,624,509,115,605,490,115,1,253,191,62,253,191,62,1,411,206,205,406,201,205,1,537,501,36,530,494,36,-
4,13115,杉並区,2,D,06,総合工事業,414,4283,3224,1059,3504,2593,911,212,508,357,151,230,142,88,116,774,584,190,551,404,147,46,600,443,157,480,348,132,17,416,363,53,343,300,43,12,463,383,80,416,341,75,5,347,286,61,331,272,59,4,511,411,100,494,394,100,1,253,191,62,253,191,62,1,411,206,205,406,201,205,-,-,-,-,-,-,-,-
4,13115,杉並区,2,D,07,職別工事業（設備工事業を除く）,328,2436,1902,527,1745,1355,383,172,415,302,113,167,107,60,85,555,418,130,383,286,90,45,585,472,113,450,368,82,14,323,256,67,227,175,52,8,303,233,70,283,216,67,4,255,221,34,235,203,32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,2,D,08,設備工事業,241,2693,2285,408,2252,1936,316,117,301,213,88,148,96,52,62,418,323,95,299,232,67,38,498,422,76,388,329,59,8,196,166,30,174,151,23,10,361,310,51,345,296,49,4,269,252,17,257,242,15,1,113,98,15,111,96,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,537,501,36,530,494,36,-
4,13115,杉並区,1,E,00,製造業,369,3445,2267,1168,2769,1824,935,190,453,269,184,223,109,114,99,639,401,238,436,254,182,50,698,442,246,579,356,213,20,473,330,143,425,294,131,3,101,59,42,98,57,41,3,222,198,24,217,193,24,1,159,120,39,155,116,39,-,-,-,-,-,-,-,2,700,448,252,636,445,191,-,-,-,-,-,-,-,1
4,13115,杉並区,2,E,09,食料品製造業,30,548,389,159,497,351,146,17,45,29,16,24,13,11,5,36,23,13,26,14,12,6,94,58,36,74,45,29,1,28,4,24,28,4,24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,345,275,70,345,275,70,-,-,-,-,-,-,-,-
4,13115,杉並区,2,E,10,飲料・たばこ・飼料製造業,2,48,39,9,44,36,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,11,2,9,8,-,8,-,-,-,-,-,-,-,1,37,37,-,36,36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,2,E,11,繊維工業,32,194,65,129,139,43,96,18,39,15,24,20,5,15,10,65,23,42,46,15,31,2,26,5,21,11,2,9,-,-,-,-,-,-,-,2,64,22,42,62,21,41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,2,E,12,木材・木製品製造業（家具を除く）,2,14,11,3,8,7,1,-,-,-,-,-,-,-,2,14,11,3,8,7,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,2,E,13,家具・装備品製造業,12,53,32,21,29,17,12,7,19,11,8,3,1,2,4,24,13,11,16,8,8,1,10,8,2,10,8,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,2,E,14,パルプ・紙・紙加工品製造業,13,81,44,37,56,25,31,6,17,8,9,8,2,6,5,30,20,10,20,12,8,1,11,4,7,8,1,7,1,23,12,11,20,10,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,2,E,15,印刷・同関連業,69,362,246,116,269,175,94,47,114,72,42,48,24,24,10,58,41,17,46,31,15,9,122,86,36,109,75,34,3,68,47,21,66,45,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,2,E,16,化学工業,11,93,74,19,81,63,18,4,4,4,-,2,2,-,4,26,17,9,23,14,9,2,37,33,4,33,29,4,1,26,20,6,23,18,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,2,E,17,石油製品・石炭製品製造業,1,1,1,-,1,1,-,1,1,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,2,E,18,プラスチック製品製造業（別掲を除く）,11,69,31,38,53,22,31,6,14,6,8,7,4,3,2,14,5,9,7,-,7,3,41,20,21,39,18,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,2,E,19,ゴム製品製造業,5,24,16,8,10,6,4,2,5,3,2,1,1,-,3,19,13,6,9,5,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,2,E,20,なめし革・同製品・毛皮製造業,2,9,3,6,4,1,3,1,4,2,2,2,1,1,1,5,1,4,2,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,2,E,21,窯業・土石製品製造業,5,27,18,9,23,15,8,3,6,3,3,6,3,3,1,7,6,1,6,5,1,1,14,9,5,11,7,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,2,E,22,鉄鋼業,4,27,16,11,23,13,10,2,6,4,2,4,2,2,1,8,7,1,6,6,-,1,13,5,8,13,5,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,2,E,23,非鉄金属製造業,1,2,2,-,1,1,-,1,2,2,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,2,E,24,金属製品製造業,21,107,61,46,76,37,39,10,26,16,10,16,8,8,10,63,40,23,43,25,18,1,18,5,13,17,4,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,2,E,25,はん用機械器具製造業,9,26,17,9,12,9,3,7,14,8,6,6,4,2,2,12,9,3,6,5,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,2,E,26,生産用機械器具製造業,13,133,113,20,106,92,14,5,8,6,2,2,2,-,4,25,18,7,14,11,3,2,25,19,6,21,15,6,1,24,19,5,20,15,5,-,-,-,-,-,-,-,1,51,51,-,49,49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,2,E,27,業務用機械器具製造業,27,357,245,112,300,203,97,12,36,22,14,22,12,10,9,69,49,20,50,35,15,3,47,21,26,35,13,22,2,46,33,13,38,27,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,159,120,39,155,116,39,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,2,E,28,電子部品・デバイス・電子回路製造業,8,53,39,14,36,24,12,2,6,5,1,4,3,1,5,33,23,10,21,13,8,1,14,11,3,11,8,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,2,E,29,電気機械器具製造業,27,685,425,260,575,384,191,9,23,13,10,15,6,9,6,38,23,15,24,12,12,3,32,24,8,27,20,7,6,143,110,33,127,97,30,-,-,-,-,-,-,-,1,94,82,12,91,79,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,355,173,182,291,170,121,-,-,-,-,-,-,-,1
4,13115,杉並区,2,E,30,情報通信機械器具製造業,8,104,74,20,92,64,18,2,5,4,1,3,2,1,1,6,5,1,5,4,1,3,46,35,1,40,29,1,2,47,30,17,44,29,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,2,E,31,輸送用機械器具製造業,13,93,68,25,67,47,20,5,11,9,2,5,3,2,4,21,13,8,14,8,6,3,39,28,11,29,21,8,1,22,18,4,19,15,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,2,E,32,その他の製造業,43,335,238,97,267,188,79,23,48,26,22,23,9,14,10,66,41,25,44,24,20,7,98,69,29,83,56,27,2,46,37,9,40,34,6,-,-,-,-,-,-,-,1,77,65,12,77,65,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,1,F,00,電気・ガス・熱供給・水道業,6,336,295,41,331,292,39,1,1,1,-,-,-,-,-,-,-,-,-,-,-,2,23,20,3,19,18,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,164,146,18,164,146,18,1,148,128,20,148,128,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,2,F,33,電気業,3,109,94,15,104,91,13,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,10,7,3,6,5,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,98,86,12,98,86,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,2,F,34,ガス業,2,214,188,26,214,188,26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,66,60,6,66,60,6,1,148,128,20,148,128,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,2,F,35,熱供給業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,2,F,36,水道業,1,13,13,-,13,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,13,13,-,13,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,1,G,00,情報通信業,482,6754,4302,2408,5978,3733,2201,281,563,362,199,222,124,96,78,517,327,185,396,241,150,56,790,494,283,671,412,246,21,514,312,178,467,274,169,16,579,421,158,516,369,147,16,1106,725,381,1055,682,373,8,1141,834,307,1124,818,306,3,813,481,332,808,478,330,2,731,346,385,719,335,384,-,-,-,-,-,-,-,1
4,13115,杉並区,2,G,37,通信業,2,11,5,6,10,4,6,-,-,-,-,-,-,-,2,11,5,6,10,4,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,2,G,38,放送業,9,545,419,126,530,408,122,5,14,9,5,13,8,5,-,-,-,-,-,-,-,1,11,6,5,4,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,246,179,67,239,173,66,1,274,225,49,274,225,49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,2,G,39,情報サービス業,151,3123,1913,1184,2886,1726,1134,79,157,107,48,53,27,24,29,192,136,56,147,99,48,18,250,175,75,218,152,66,7,171,95,52,163,89,50,7,255,179,76,241,168,73,3,189,129,60,179,120,59,4,639,490,149,632,483,149,2,539,256,283,534,253,281,2,731,346,385,719,335,384,-,-,-,-,-,-,-,-
4,13115,杉並区,2,G,40,インターネット附随サービス業,26,137,104,33,105,78,27,21,33,22,11,13,7,6,2,15,9,6,14,8,6,2,24,8,16,22,7,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,65,65,-,56,56,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,2,G,41,映像・音声・文字情報制作業,292,2934,1859,1057,2444,1516,910,174,355,222,133,140,81,59,45,299,177,117,225,130,90,35,505,305,187,427,251,163,14,343,217,126,304,185,119,9,324,242,82,275,201,74,12,852,531,321,820,506,314,2,256,165,91,253,162,91,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
4,13115,杉並区,1,H,00,運輸業，郵便業,171,8638,7600,1038,8177,7217,960,37,104,79,25,69,53,16,22,148,124,24,119,102,17,32,461,371,90,395,323,72,18,425,328,97,391,305,86,16,620,525,95,583,497,86,16,1147,981,166,1107,947,160,20,2989,2809,180,2795,2628,167,7,1497,1355,142,1490,1349,141,3,1247,1028,219,1228,1013,215,-,-,-,-,-,-,-,-
4,13115,杉並区,2,H,42,鉄道業,9,351,303,48,343,297,46,-,-,-,-,-,-,-,3,23,23,-,23,23,-,-,-,-,-,-,-,-,3,75,54,21,70,51,19,2,81,61,20,78,58,20,-,-,-,-,-,-,-,1,172,165,7,172,165,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,2,H,43,道路旅客運送業,33,4046,3906,140,3976,3854,122,4,14,11,3,8,7,1,2,15,13,2,10,8,2,2,34,30,4,21,18,3,-,-,-,-,-,-,-,2,92,81,11,87,78,9,3,222,203,19,222,203,19,14,2120,2040,80,2086,2018,68,5,1069,1058,11,1062,1052,10,1,480,470,10,480,470,10,-,-,-,-,-,-,-,-
4,13115,杉並区,2,H,44,道路貨物運送業,101,2862,2351,511,2550,2084,466,18,43,32,11,27,20,7,12,78,68,10,64,56,8,30,427,341,86,374,305,69,15,350,274,76,321,254,67,10,382,339,43,355,318,37,12,874,738,136,837,707,130,2,280,262,18,144,127,17,2,428,297,131,428,297,131,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,2,H,45,水運業,1,4,4,-,3,3,-,1,4,4,-,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,2,H,46,航空運輸業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,2,H,47,倉庫業,12,245,138,107,232,129,103,6,17,7,10,10,3,7,3,18,12,6,18,12,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,35,18,17,33,17,16,1,51,40,11,48,37,11,1,124,61,63,123,60,63,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,2,H,48,運輸に附帯するサービス業,12,359,336,23,325,307,18,7,22,21,1,21,20,1,2,14,8,6,4,3,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,30,26,4,30,26,4,-,-,-,-,-,-,-,2,293,281,12,270,258,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,2,H,49,郵便業（信書便事業を含む）,2,767,558,209,748,543,205,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,767,558,209,748,543,205,-,-,-,-,-,-,-,-
4,13115,杉並区,1,I,00,卸売業，小売業,3045,29599,15743,13752,25979,13523,12359,1440,3521,1815,1691,2042,864,1163,809,5272,2551,2700,4369,1972,2376,483,6718,3704,3004,6150,3379,2761,146,3396,1806,1590,3144,1653,1491,80,2985,1717,1268,2841,1619,1222,46,3292,1707,1527,3140,1667,1422,21,2831,1563,1268,2774,1519,1255,1,250,72,178,243,71,172,2,816,518,298,773,504,269,1,518,290,228,503,275,228,16
4,13115,杉並区,2,I,50,各種商品卸売業,3,11,10,1,7,7,-,2,3,2,1,-,-,-,1,8,8,-,7,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,2,I,51,繊維・衣服等卸売業,67,458,235,219,353,175,174,37,78,46,28,34,19,11,19,135,62,73,98,41,57,6,85,40,45,74,35,39,2,50,19,31,41,16,25,3,110,68,42,106,64,42,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,2,I,52,飲食料品卸売業,156,2197,1291,906,1906,1107,799,65,144,86,58,60,29,31,35,212,118,94,154,79,75,25,318,188,130,267,152,115,13,301,171,130,281,155,126,9,346,210,136,314,189,125,3,207,168,39,200,163,37,2,213,164,49,207,158,49,-,-,-,-,-,-,-,1,456,186,270,423,182,241,-,-,-,-,-,-,-,3
4,13115,杉並区,2,I,53,建築材料，鉱物・金属材料等卸売業,163,1355,1002,343,1080,805,265,84,206,132,74,94,58,36,44,288,194,94,197,127,70,21,281,201,70,241,173,58,7,162,134,28,150,125,25,3,97,82,15,93,78,15,2,145,121,24,142,118,24,1,176,138,38,163,126,37,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
4,13115,杉並区,2,I,54,機械器具卸売業,230,2222,1677,479,1910,1447,404,105,261,178,83,144,92,52,71,457,318,131,355,248,99,38,527,415,112,474,373,101,6,149,110,39,135,96,39,5,195,168,27,189,163,26,4,273,156,59,263,153,59,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,360,332,28,350,322,28,-,-,-,-,-,-,-,-
4,13115,杉並区,2,I,55,その他の卸売業,254,2200,1247,949,1777,1019,754,150,347,191,152,186,82,100,60,381,257,124,292,194,98,21,276,171,105,243,150,93,11,266,182,84,248,168,80,3,116,50,66,104,40,64,7,534,242,292,429,234,195,2,280,154,126,275,151,124,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,2,I,56,各種商品小売業,6,432,173,259,425,172,253,-,-,-,-,-,-,-,2,10,-,10,10,-,10,-,-,-,-,-,-,-,1,24,14,10,24,14,10,1,39,19,20,39,19,20,-,-,-,-,-,-,-,1,109,68,41,109,68,41,1,250,72,178,243,71,172,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
