設置,施設名,郵便番号,所在地,経度,緯度,座標系,電話番号,定員
営利法人,ポピンズナーサリースクール羽根木,156-0042,世田谷区羽根木１－７－１１,139.66048,35.66513,JGD2011,03-5301-3603,90
営利法人,羽根木のぞみ保育園,156-0042,世田谷区羽根木１－７－１１,139.66048,35.66513,JGD2011,03-5301-2031,90
区市町村,松原北保育園,156-0043,世田谷区松原１－１１－４,139.65305,35.66781,JGD2011,03-3328-0141,103
社福法人,まつばらけやき保育園,156-0043,世田谷区松原２－１１－１,139.64731,35.66471,JGD2011,03-6304-3730,72
社福法人,松原保育園,156-0043,世田谷区松原５－３３－１６,139.65013,35.66279,JGD2011,03-3324-1631,91
営利法人,にじいろ保育園松原,156-0043,世田谷区松原５－５２－１１,139.65363,35.66491,JGD2011,03-6265-7167,70
社福法人,梅丘至誠保育園,156-0043,世田谷区松原６－６－９,139.65305,35.66,JGD2011,03-6413-9171,100
社福法人,赤堤ゆりの木保育園,156-0044,世田谷区赤堤１－２０－１７,139.64157,35.65607,JGD2011,03-6304-3961,63
社福法人,河田保育園,156-0044,世田谷区赤堤１－３－２３,139.64513,35.65497,JGD2011,03-3322-3327,65
社福法人,おおわだ保育園世田谷豪徳寺,156-0044,世田谷区赤堤２－１５－１４,139.64716,35.65721,JGD2011,03-6265-7556,49
社福法人,マリア保育園,156-0044,世田谷区赤堤３－２０－４,139.63875,35.65899,JGD2011,03-6304-3501,90
区市町村,赤堤保育園,156-0044,世田谷区赤堤４－１－１０,139.64149,35.66013,JGD2011,03-3324-1721,104
営利法人,わらべうた経堂保育園,156-0045,世田谷区桜上水１－７－１０　クールセリシエ１階,139.63159,35.65697,JGD2011,03-3302-1855,32
社福法人,にじのおうち保育園,156-0045,世田谷区桜上水２－１１－１,139.6277,35.65948,JGD2011,03-5357-8722,50
社福法人,早苗保育園,156-0045,世田谷区桜上水３－１８－１２,139.63136,35.66031,JGD2011,03-3303-7556,140
社福法人,みんなのおうち保育園,156-0045,世田谷区桜上水５－３－２８,139.62721,35.66475,JGD2011,03-6379-8911,103
営利法人,京王キッズプラッツ桜上水,156-0045,世田谷区桜上水５－９－１９,139.62987,35.66552,JGD2011,03-5357-8825,45
区市町村,わかくさ保育園,156-0052,世田谷区経堂１－２５－１１,139.6358,35.64897,JGD2011,03-3425-4541,98
営利法人,ポピンズナーサリースクール経堂南,156-0052,世田谷区経堂１－４１－３,139.63194,35.64919,JGD2011,03-5799-7031,45
営利法人,ラフ・クルー経堂保育園,156-0052,世田谷区経堂１－６－１７　Ｇｒａｎｄｉｒ　Ｋｙｏｄｏ１階,139.63663,35.64878,JGD2011,03-5799-4421,28
社福法人,経堂保育園,156-0052,世田谷区経堂４－１３－１０,139.62839,35.64829,JGD2011,03-3427-4020,106
区市町村,桜保育園,156-0053,世田谷区桜２－１８－３,139.63542,35.64357,JGD2011,03-3426-3761,103
社福法人,桜すくすく保育園,156-0053,世田谷区桜３－１９－１３,139.63449,35.64059,JGD2011,03-6413-5871,78
社福法人,さくらのその保育園,156-0054,世田谷区桜丘２－１－８,139.6295,35.64308,JGD2011,03-5450-7077,116
区市町村,南桜丘保育園,156-0054,世田谷区桜丘３－１０－１８,139.62775,35.64294,JGD2011,03-3425-6925,103
社福法人,桜ヶ丘保育園,156-0054,世田谷区桜丘４－１９－３３,139.62115,35.6428,JGD2011,03-3706-2226,76
他の法人,桜の詩保育園,156-0054,世田谷区桜丘４－２６－２２,139.62086,35.63815,JGD2011,03-6804-4682,87
社福法人,すこやか園,156-0055,世田谷区船橋１－３０－９,139.62111,35.64836,JGD2011,03-3426-2359,75
営利法人,フラヌール保育園,156-0055,世田谷区船橋３－１－１,139.62526,35.64998,JGD2011,03-6804-4080,81
営利法人,太陽の子　世田谷船橋保育園,156-0055,世田谷区船橋４－１３－７,139.62082,35.65641,JGD2011,03-5429-0715,66
社福法人,もみの木保育園　希望丘,156-0055,世田谷区船橋４－２９－８,139.61797,35.65578,JGD2011,03-5787-7807,74
社福法人,ひだまり保育園,156-0055,世田谷区船橋４－３－２,139.62242,35.6554,JGD2011,03-6411-2066,80
区市町村,船橋東保育園,156-0055,世田谷区船橋５－１４－１９,139.62769,35.65469,JGD2011,03-3302-9567,91
区市町村,希望丘保育園,156-0055,世田谷区船橋６－２５－１,139.62111,35.65913,JGD2011,03-3302-5814,140
公益法人,ＹＭＣＡ保育園ねがい,156-0055,世田谷区船橋６－２６－５,139.62141,35.65824,JGD2011,03-5317-9105,79
他の法人,日本女子体育大学附属保育園,156-0055,世田谷区船橋７－２０－１６,139.61536,35.65832,JGD2011,03-6277-9351,93
他の法人,えにっくす八幡山保育園,156-0056,世田谷区八幡山３－２１－１５,139.61491,35.66679,JGD2011,03-5357-8498,20
区市町村,南八幡山保育園,156-0056,世田谷区八幡山３－９－２０－１０１,139.61696,35.66473,JGD2011,03-3329-5021,78
社福法人,上北沢こぐま保育園,156-0057,世田谷区上北沢１－３２－１０,139.62418,35.66382,JGD2011,03-5357-8531,90
区市町村,松沢保育園,156-0057,世田谷区上北沢１－３２－３,139.62418,35.66382,JGD2011,03-3302-3029,96
社福法人,小さなおうち保育園,156-0057,世田谷区上北沢３－１－２０,139.62654,35.66632,JGD2011,03-6379-6571,30
社福法人,いずみの園保育園,156-0057,世田谷区上北沢４－１９－２,139.62224,35.67013,JGD2011,03-5316-6605,54
区市町村,上北沢保育園,156-0057,世田谷区上北沢４－２５－３,139.62007,35.66964,JGD2011,03-3302-9045,122
社福法人,北烏山なごみ保育園,157-0061,世田谷区北烏山３－１１－６,139.60226,35.67389,JGD2011,03-3326-7530,121
区市町村,烏山北保育園,157-0061,世田谷区北烏山３－１３－３５,139.60141,35.67874,JGD2011,03-3308-2727,84
区市町村,西之谷保育園,157-0061,世田谷区北烏山６－１２－２１,139.59714,35.67276,JGD2011,03-3326-4071,107
社福法人,烏山いちご保育園,157-0061,世田谷区北烏山８－１－５,139.59216,35.67482,JGD2011,03-5969-1515,60
社福法人,せたがや小鳥の森保育園,157-0061,世田谷区北烏山８－９－１３,139.58932,35.67572,JGD2011,03-5315-5041,67
社福法人,烏山翼保育園,157-0061,世田谷区北烏山一丁目２８番３号,139.60773,35.67473,JGD2011,03-3307-5551,86
社福法人,烏山杉の子保育園,157-0062,世田谷区南烏山２－２－３,139.60614,35.66523,JGD2011,03-3326-5877,95
区市町村,芦花保育園,157-0062,世田谷区南烏山２－３０－１７－１０１,139.60612,35.66889,JGD2011,03-3326-0551,100
社福法人,第二いちご保育園,157-0062,世田谷区南烏山２－３３－３,139.60847,35.66918,JGD2011,03-5969-1500,110
営利法人,メネス保育園,157-0062,世田谷区南烏山４－１６－１６,139.60133,35.67102,JGD2011,03-3300-1673,30
営利法人,京王キッズプラッツ烏山,157-0062,世田谷区南烏山５－１７－５　子育てステーション烏山２階,139.60114,35.66733,JGD2011,03-5313-5511,40
社福法人,烏山保育園,157-0062,世田谷区南烏山６－２２－１４,139.59814,35.66956,JGD2011,03-3326-1700,116
営利法人,ラフ・クルー烏山保育園,157-0062,世田谷区南烏山６－３７－４,139.59935,35.67175,JGD2011,03-6909-0440,95
社福法人,芦花の丘かたるぱ保育園,157-0063,世田谷区粕谷１－２０－１,139.61096,35.66217,JGD2011,03-6379-9963,99
区市町村,八幡山保育園,157-0063,世田谷区粕谷２－２２－３　（芦花中学校敷地内）,139.61105,35.666,JGD2011,03-3302-3730,96
営利法人,ピノキオ幼児舎　芦花保育園,157-0063,世田谷区粕谷２－３－１１,139.61104,35.6633,JGD2011,03-6304-6981,78
営利法人,芦花ゆりかご保育園,157-0063,世田谷区粕谷３－１９－１,139.60779,35.66042,JGD2011,03-3309-7006,67
区市町村,給田保育園,157-0064,世田谷区給田２－１３－６,139.59317,35.66508,JGD2011,03-3309-3408,108
営利法人,にじいろ保育園給田,157-0064,世田谷区給田４－１－８,139.59294,35.66854,JGD2011,03-5314-9263,101
区市町村,上祖師谷保育園,157-0065,世田谷区上祖師谷１－１６－１７,139.60117,35.66309,JGD2011,03-3307-1556,99
社福法人,ＣｈａＣｈａ　Ｃｈｉｌｄｒｅｎ　Ｓｏｓｈｉｇａｙａｋｏｅｎ,157-0065,世田谷区上祖師谷３－１０－３,139.60005,35.65429,JGD2011,03-5429-7331,130
社福法人,祖師谷保育園,157-0065,世田谷区上祖師谷３－２０－１７,139.60049,35.65672,JGD2011,03-3326-1131,168
区市町村,上祖師谷南保育園,157-0065,世田谷区上祖師谷４－６－７,139.59654,35.65421,JGD2011,03-3326-3581,104
区市町村,喜多見保育園,157-0066,世田谷区成城３－１８－２０,139.5983,35.63367,JGD2011,03-3416-5082,91
社福法人,はあと保育園成城,157-0066,世田谷区成城３－２－９,139.59962,35.63472,JGD2011,03-3416-2550,81
社福法人,成城つくしんぼ保育園,157-0066,世田谷区成城８－２７－１７,139.59436,35.64818,JGD2011,03-5490-2100,151
社福法人,喜多見バオバブ保育園,157-0067,世田谷区喜多見１－４－７,139.59818,35.62263,JGD2011,03-3749-1818,77
区市町村,小梅保育園,157-0067,世田谷区喜多見２－１０－４１－１０１,139.5929,35.624,JGD2011,03-3417-2841,79
社福法人,喜多見野の花保育園,157-0067,世田谷区喜多見３－２１－２２,139.59958,35.62696,JGD2011,03-6411-8290,74
社福法人,宇奈根なごやか園,157-0068,世田谷区宇奈根２－７－１６,139.60114,35.62067,JGD2011,03-5727-0036,80
営利法人,キッズスマイル世田谷千歳台,157-0071,世田谷区千歳台３－１１－１３,139.61346,35.65194,JGD2011,03-5787-7512,73
社福法人,千歳なないろ保育園,157-0071,世田谷区千歳台３－１７－５,139.6153,35.65219,JGD2011,03-5429-7716,81
営利法人,太陽の子めぐりさわ保育園,157-0071,世田谷区千歳台４－１４－１,139.61259,35.65649,JGD2011,03-5429-9211,99
営利法人,にじいろ保育園千歳台,157-0071,世田谷区千歳台５－２１－１７,139.61111,35.65813,JGD2011,03-6411-2761,70
社福法人,千歳保育園,157-0071,世田谷区千歳台６－１６－１２,139.60805,35.65759,JGD2011,03-3300-4823,100
社福法人,祖師谷わかば保育園,157-0072,世田谷区祖師谷２－５－３８,139.60896,35.6489,JGD2011,03-3482-5513,148
社福法人,チャイルドスクエアそしがや,157-0072,世田谷区祖師谷３－３６－２,139.60715,35.64579,JGD2011,03-5490-6261,49
社福法人,砧保育園,157-0072,世田谷区祖師谷４－３－１７,139.60764,35.64753,JGD2011,03-3483-1950,76
営利法人,ぽこころ保育園祖師谷,157-0072,世田谷区祖師谷４－４－１６,139.6069,35.64791,JGD2011,03-6411-5606,50
社福法人,世田谷つくしんぼ保育園,157-0072,世田谷区祖師谷６－３３－５,139.60312,35.65773,JGD2011,03-5384-5800,102
営利法人,太陽の子世田谷きぬた保育園,157-0073,世田谷区砧４－２６－８,139.61537,35.6424,JGD2011,03-6805-8390,78
事務組合,生活クラブ保育園ぽむ・砧,157-0073,世田谷区砧４－３８－４　グランドテラス１階,139.61475,35.64413,JGD2011,03-5727-9595,82
区市町村,大蔵保育園,157-0073,世田谷区砧４－５－１２,139.6118,35.64045,JGD2011,03-3416-8551,102
営利法人,Ｇａｋｋｅｎほいくえん　砧,157-0073,世田谷区砧５－２０－１４,139.60985,35.63951,JGD2011,03-5727-9351,80
社福法人,ひなたの森保育園,157-0073,世田谷区砧６－７－５,139.61304,35.64311,JGD2011,03-5429-6361,71
区市町村,南大蔵保育園,157-0074,世田谷区大蔵１－７－１１,139.61914,35.6338,JGD2011,03-3417-3671,88
社福法人,成育しせい保育園,157-0074,世田谷区大蔵２－１０－１８,139.6111,35.63297,JGD2011,03-5727-2252,110
社福法人,大蔵ふたば保育園,157-0074,世田谷区大蔵３－１－２０,139.61009,35.63362,JGD2011,03-3415-1298,114
社福法人,ちきゅうのこどもほいくえん成城,157-0074,世田谷区大蔵五丁目７番２９号,139.60887,35.63023,JGD2011,03-6411-0812,80
社福法人,世田谷おとぎの森保育園,157-0076,世田谷区岡本２－２２－１１,139.61845,35.62191,JGD2011,03-5797-9771,60
社福法人,青い空保育園,157-0076,世田谷区岡本２－５－１１,139.62054,35.61994,JGD2011,03-3700-6914,77
社福法人,岡本こもれび保育園,157-0076,世田谷区岡本３－２０－１０,139.61536,35.62737,JGD2011,03-3416-6116,100
社福法人,鎌田のびやか園,157-0077,世田谷区鎌田４－１２－１７,139.61021,35.6231,JGD2011,03-6411-0351,103
社福法人,いずみ保育園,158-0081,世田谷区深沢１－１４－２３,139.6608,35.61767,JGD2011,03-5752-8911,85
社福法人,ふかさわミル保育園,158-0081,世田谷区深沢１－３２－２４,139.66483,35.61946,JGD2011,03-6432-1546,120
社福法人,駒沢どろんこ保育園,158-0081,世田谷区深沢２－１９－１４,139.66032,35.62274,JGD2011,03-6455-9551,108
社福法人,めぐみ保育園,158-0081,世田谷区深沢３－１３－８,139.65799,35.61616,JGD2011,03-3701-3241,77
社福法人,せたがやこころ保育園,158-0081,世田谷区深沢４－２５－２２,139.65717,35.62104,JGD2011,03-5752-2111,75
区市町村,深沢保育園,158-0081,世田谷区深沢５－１６－１７,139.65041,35.62035,JGD2011,03-3705-4194,85
営利法人,ニチイキッズ深沢坂上保育園,158-0081,世田谷区深沢５－２３－１５,139.65141,35.61837,JGD2011,03-5758-1088,60
営利法人,コンビプラザ等々力保育園,158-0082,世田谷区等々力２－３２－１６　ヴァレーサイドトドロキ２階,139.64775,35.60808,JGD2011,03-5758-8761,41
営利法人,わらべうた等々力保育園,158-0082,世田谷区等々力３－２７－１５　パークハイム等々力三丁目壱番館,139.65082,35.61037,JGD2011,03-5758-1156,35
社福法人,ナオミ保育園,158-0082,世田谷区等々力４－１３－１０,139.65346,35.60907,JGD2011,03-3701-8311,239
営利法人,Ｇａｋｋｅｎほいくえん　等々力,158-0082,世田谷区等々力４－２－１２,139.65192,35.60778,JGD2011,03-5752-1711,80
社福法人,等々力保育園,158-0082,世田谷区等々力５－２２－２２,139.65787,35.60905,JGD2011,03-3704-5103,158
社福法人,ＣｈａＣｈａ　Ｃｈｉｌｄｒｅｎ　Ｔｏｄｏｒｏｋｉ,158-0082,世田谷区等々力７－７－９,139.65274,35.61155,JGD2011,03-5758-1277,119
区市町村,南奥沢保育園,158-0083,世田谷区奥沢１－２－１３,139.67999,35.59921,JGD2011,03-3727-9309,79
社福法人,グリーンヒル奥沢保育園,158-0083,世田谷区奥沢１－４８－１３,139.67812,35.60366,JGD2011,03-3727-1833,99
区市町村,奥沢保育園,158-0083,世田谷区奥沢２－３－１１,139.6758,35.60511,JGD2011,03-3717-0922,83
社福法人,にじのこ保育園,158-0083,世田谷区奥沢７－３６－９,139.66121,35.60701,JGD2011,03-3703-3500,76
区市町村,奥沢西保育園,158-0083,世田谷区奥沢８－４－１４,139.65781,35.60265,JGD2011,03-3705-0938,77
社福法人,グリーンホーム東玉川保育園,158-0084,世田谷区東玉川１－２１－１３,139.67795,35.59618,JGD2011,03-6421-8970,60
社福法人,東玉川善隣保育園,158-0084,世田谷区東玉川２－３５－１６,139.67274,35.59898,JGD2011,03-6425-7276,54
社福法人,キッド・ステイ世田谷南保育園,158-0085,世田谷区玉川田園調布２－４－１４,139.66801,35.60033,JGD2011,03-5483-1181,96
