【2020年度HAPs成分】,表8-1　物質別月別調査結果（HAPｓ）,,,,,,,,,,,,,,,,,,,2020年度　HAPs,
AQ,,環八通り八幡山,0.099 ,0.105 ,0.036 ,0.025 ,0.044 ,0.455 ,0.306 ,0.171 ,0.305 ,0.197 ,0.179 ,0.099 ,0.455 ,0.025 ,0.168 ,0.156 ,0.009 ,0.058 ,
,沿,２地点沿道平均,0.069 ,0.077 ,0.056 ,0.086 ,0.079 ,0.267 ,0.197 ,0.130 ,0.207 ,0.124 ,0.124 ,0.064 ,0.455 ,0.025 ,0.123 ,0.156 ,0.009 ,0.042 ,
AT,道,甲州街道大原,0.050 ,0.109 ,0.160 ,0.127 ,0.237 ,0.049 ,0.086 ,0.092 ,0.149 ,0.066 ,0.091 ,0.049 ,0.237 ,0.049 ,0.105 ,0.081 ,0.017 ,0.036 ,
AU,,中山道大和町,0.042 ,0.109 ,0.102 ,0.068 ,0.110 ,0.129 ,0.121 ,0.083 ,0.119 ,0.086 ,0.094 ,0.028 ,0.129 ,0.028 ,0.091 ,0.044 ,0.010 ,0.031 ,
,,４地点沿道平均,0.058 ,0.093 ,0.094 ,0.091 ,0.127 ,0.178 ,0.150 ,0.109 ,0.171 ,0.100 ,0.108 ,0.051 ,0.455 ,0.025 ,0.111 ,0.156 ,0.009 ,0.038 ,
AO,檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,0.030 ,  < 0.02,  < 0.02,  < 0.02,  < 0.02,  < 0.02,0.030 ,  < 0.02,  < 0.02,0.010 ,  < 0.006,  < 0.006,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,12,"2-Methyl-1,3-butadiene",,,,,,,,,　　基準値  　：,,,,,,,,分子量：,68.1,
,,,,,,,,,,,　　定量下限値：,,0.08,μg/m3,(0.028 ppb),,,,換算係数(→ppb）：,0.353 ,
,,,2020年度,,,,,,,,　　検出下限値：,,0.03,,(0.009 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）,
,測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均,
AE,,中央区晴海,0.038 ,0.412 ,0.628 ,0.232 ,0.984 ,0.297 ,0.125 ,0.050 ,0.063 ,0.047 ,0.043 ,0.031 ,0.984 ,0.031 ,0.246 ,0.347 ,0.011 ,0.087 ,
AF,区,国設東京新宿,0.049 ,0.203 ,0.702 ,0.231 ,0.954 ,0.545 ,0.375 ,0.089 ,0.091 ,0.055 ,0.092 ,0.039 ,0.954 ,0.039 ,0.285 ,0.337 ,0.014 ,0.101 ,
AG,部,大田区東糀谷,0.070 ,0.065 ,0.188 ,0.143 ,0.230 ,0.160 ,0.063 ,0.092 ,0.093 ,0.084 ,0.092 ,0.030 ,0.230 ,0.030 ,0.109 ,0.081 ,0.011 ,0.039 ,
AH,一,世田谷区世田谷,0.076 ,0.081 ,0.168 ,0.144 ,0.164 ,0.161 ,0.082 ,0.091 ,0.105 ,0.080 ,0.060 ,  < 0.03,0.168 ,  < 0.03,0.102 ,0.059 ,  < 0.009,0.036 ,
AI,般,板橋区氷川町,0.067 ,0.095 ,0.154 ,0.123 ,0.220 ,0.278 ,0.116 ,0.103 ,0.125 ,0.079 ,0.087 ,0.039 ,0.278 ,0.039 ,0.124 ,0.098 ,0.014 ,0.044 ,
AJ,環,練馬区石神井町,0.043 ,0.110 ,0.231 ,0.160 ,0.329 ,0.202 ,0.100 ,0.084 ,0.103 ,0.072 ,0.061 ,  < 0.03,0.329 ,  < 0.03,0.126 ,0.116 ,  < 0.009,0.044 ,
AK,境,足立区西新井,0.078 ,0.233 ,0.377 ,0.148 ,0.542 ,0.413 ,0.159 ,0.108 ,0.124 ,0.073 ,0.148 ,  < 0.03,0.542 ,  < 0.03,0.202 ,0.191 ,  < 0.009,0.071 ,
AL,,江戸川区春江町,0.038 ,0.061 ,0.106 ,0.088 ,0.116 ,0.211 ,0.093 ,0.072 ,0.100 ,0.053 ,0.083 ,0.054 ,0.211 ,0.038 ,0.090 ,0.075 ,0.013 ,0.032 ,
,,区部一般平均,0.057 ,0.158 ,0.319 ,0.159 ,0.442 ,0.283 ,0.139 ,0.086 ,0.101 ,0.068 ,0.083 ,  < 0.03,0.984 ,  < 0.03,0.160 ,0.347 ,  < 0.009,0.057 ,
AM,多,小金井市本町,0.062 ,0.154 ,0.343 ,0.295 ,0.259 ,0.214 ,0.145 ,0.088 ,0.092 ,0.088 ,0.108 ,0.031 ,0.343 ,0.031 ,0.157 ,0.121 ,0.011 ,0.055 ,
AN,摩,東大和市奈良橋,0.058 ,0.426 ,0.352 ,0.288 ,1.133 ,1.230 ,0.413 ,0.129 ,0.123 ,0.095 ,0.080 ,0.039 ,1.230 ,0.039 ,0.364 ,0.434 ,0.014 ,0.128 ,
,一般,多摩部一般平均,0.060 ,0.290 ,0.347 ,0.291 ,0.696 ,0.722 ,0.279 ,0.108 ,0.107 ,0.092 ,0.094 ,0.035 ,1.230 ,0.031 ,0.260 ,0.434 ,0.011 ,0.092 ,
,都一般平均,,0.058 ,0.184 ,0.325 ,0.185 ,0.493 ,0.371 ,0.167 ,0.090 ,0.102 ,0.073 ,0.085 ,0.031 ,1.230 ,  < 0.03,0.180 ,0.434 ,  < 0.009,0.064 ,
AP,,京葉道路亀戸,0.060 ,0.105 ,0.161 ,0.180 ,0.160 ,0.183 ,0.088 ,0.076 ,0.122 ,0.066 ,0.103 ,0.036 ,0.183 ,0.036 ,0.112 ,0.065 ,0.013 ,0.039 ,
AQ,,環八通り八幡山,0.078 ,0.137 ,0.401 ,0.210 ,0.657 ,0.364 ,0.212 ,0.112 ,0.152 ,0.116 ,0.084 ,0.040 ,0.657 ,0.040 ,0.214 ,0.232 ,0.014 ,0.075 ,
,沿,２地点沿道平均,0.069 ,0.121 ,0.281 ,0.195 ,0.408 ,0.273 ,0.150 ,0.094 ,0.137 ,0.091 ,0.094 ,0.038 ,0.657 ,0.036 ,0.163 ,0.232 ,0.013 ,0.057 ,
AT,道,甲州街道大原,0.081 ,0.190 ,0.248 ,0.220 ,0.250 ,0.172 ,0.171 ,0.117 ,0.160 ,0.116 ,0.124 ,0.107 ,0.250 ,0.081 ,0.163 ,0.088 ,0.029 ,0.058 ,
AU,,中山道大和町,0.072 ,0.124 ,0.158 ,0.148 ,0.154 ,0.299 ,0.162 ,0.107 ,0.175 ,0.120 ,0.110 ,0.032 ,0.299 ,0.032 ,0.138 ,0.106 ,0.011 ,0.049 ,
,,４地点沿道平均,0.073 ,0.139 ,0.242 ,0.190 ,0.305 ,0.254 ,0.158 ,0.103 ,0.152 ,0.104 ,0.105 ,0.054 ,0.657 ,0.032 ,0.157 ,0.232 ,0.011 ,0.055 ,
AO,檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.046 ,0.186 ,1.630 ,0.828 ,1.434 ,0.697 ,0.188 ,0.062 ,0.042 ,  < 0.03,0.032 ,0.033 ,1.630 ,  < 0.03,0.433 ,0.575 ,  < 0.009,0.153 ,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,2020年度　PAMS,
,,,,,,,,,,,,,,,,,,,,,
,13,"2,2-Dimethylbutane",,,,,,,,,　　基準値  　：,,,,,,,,分子量：,86.2,
,,,,,,,,,,,　　定量下限値：,,0.07,μg/m3,(0.018 ppb),,,,換算係数(→ppb）：,0.279 ,
,,,2020年度,,,,,,,,　　検出下限値：,,0.02,,(0.006 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）,
,測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均,
AE,,中央区晴海,0.027 ,0.052 ,0.121 ,0.132 ,0.216 ,0.132 ,0.066 ,0.068 ,0.099 ,0.061 ,0.104 ,0.058 ,0.216 ,0.027 ,0.095 ,0.060 ,0.008 ,0.026 ,
AF,区,国設東京新宿,0.026 ,0.047 ,0.051 ,0.034 ,0.108 ,0.104 ,0.065 ,0.068 ,0.111 ,0.063 ,0.103 ,0.048 ,0.111 ,0.026 ,0.069 ,0.031 ,0.007 ,0.019 ,
AG,部,大田区東糀谷,0.052 ,0.082 ,0.092 ,0.061 ,0.150 ,0.211 ,0.065 ,0.095 ,0.165 ,0.094 ,0.133 ,0.070 ,0.211 ,0.052 ,0.106 ,0.059 ,0.014 ,0.030 ,
AH,一,世田谷区世田谷,0.041 ,0.061 ,0.072 ,0.035 ,0.092 ,0.119 ,0.063 ,0.082 ,0.149 ,0.075 ,0.102 ,0.061 ,0.149 ,0.035 ,0.079 ,0.042 ,0.010 ,0.022 ,
AI,般,板橋区氷川町,0.044 ,0.063 ,0.046 ,0.036 ,0.120 ,0.144 ,0.088 ,0.100 ,0.164 ,0.086 ,0.106 ,0.061 ,0.164 ,0.036 ,0.088 ,0.046 ,0.010 ,0.025 ,
AJ,環,練馬区石神井町,0.035 ,0.063 ,0.066 ,0.021 ,0.071 ,0.114 ,0.071 ,0.072 ,0.151 ,0.098 ,0.098 ,0.052 ,0.151 ,0.021 ,0.076 ,0.042 ,  < 0.006,0.021 ,
AK,境,足立区西新井,0.063 ,0.070 ,0.087 ,0.060 ,0.180 ,0.144 ,0.106 ,0.154 ,0.153 ,0.094 ,0.188 ,0.068 ,0.188 ,0.060 ,0.114 ,0.053 ,0.017 ,0.032 ,
AL,,江戸川区春江町,0.044 ,0.045 ,0.058 ,0.056 ,0.055 ,0.201 ,0.132 ,0.147 ,0.206 ,0.090 ,0.194 ,0.114 ,0.206 ,0.044 ,0.112 ,0.058 ,0.012 ,0.031 ,
,,区部一般平均,0.042 ,0.060 ,0.074 ,0.054 ,0.124 ,0.146 ,0.082 ,0.098 ,0.150 ,0.083 ,0.129 ,0.067 ,0.216 ,0.021 ,0.092 ,0.060 ,  < 0.006,0.026 ,
AM,多,小金井市本町,0.043 ,0.064 ,0.068 ,0.029 ,0.063 ,0.109 ,0.066 ,0.096 ,0.121 ,0.090 ,0.125 ,0.072 ,0.125 ,0.029 ,0.079 ,0.035 ,0.008 ,0.022 ,
AN,摩,東大和市奈良橋,0.042 ,0.077 ,0.100 ,0.056 ,0.077 ,0.105 ,0.061 ,0.079 ,0.153 ,0.103 ,0.148 ,0.044 ,0.153 ,0.042 ,0.087 ,0.043 ,0.012 ,0.024 ,
,一般,多摩部一般平均,0.042 ,0.071 ,0.084 ,0.042 ,0.070 ,0.107 ,0.064 ,0.088 ,0.137 ,0.097 ,0.136 ,0.058 ,0.153 ,0.029 ,0.083 ,0.043 ,0.008 ,0.023 ,
,都一般平均,,0.042 ,0.062 ,0.076 ,0.052 ,0.113 ,0.138 ,0.078 ,0.096 ,0.147 ,0.086 ,0.130 ,0.065 ,0.216 ,0.021 ,0.090 ,0.060 ,  < 0.006,0.025 ,
AP,,京葉道路亀戸,0.054 ,0.071 ,0.145 ,0.321 ,0.159 ,0.168 ,0.102 ,0.121 ,0.160 ,0.098 ,0.156 ,0.065 ,0.321 ,0.054 ,0.135 ,0.090 ,0.015 ,0.038 ,
AQ,,環八通り八幡山,0.050 ,0.086 ,0.052 ,0.032 ,0.066 ,0.866 ,0.194 ,0.127 ,0.222 ,0.151 ,0.171 ,0.080 ,0.866 ,0.032 ,0.175 ,0.241 ,0.009 ,0.049 ,
,沿,２地点沿道平均,0.052 ,0.078 ,0.098 ,0.176 ,0.113 ,0.517 ,0.148 ,0.124 ,0.191 ,0.124 ,0.164 ,0.073 ,0.866 ,0.032 ,0.155 ,0.241 ,0.009 ,0.043 ,
AT,道,甲州街道大原,0.052 ,0.088 ,0.165 ,0.111 ,0.286 ,0.134 ,0.098 ,0.113 ,0.171 ,0.101 ,0.141 ,0.077 ,0.286 ,0.052 ,0.128 ,0.080 ,0.014 ,0.036 ,
AU,,中山道大和町,0.056 ,0.109 ,0.108 ,0.075 ,0.185 ,0.249 ,0.144 ,0.128 ,0.169 ,0.119 ,0.149 ,0.072 ,0.249 ,0.056 ,0.130 ,0.069 ,0.016 ,0.036 ,
,,４地点沿道平均,0.053 ,0.089 ,0.117 ,0.135 ,0.174 ,0.354 ,0.134 ,0.122 ,0.180 ,0.117 ,0.154 ,0.074 ,0.866 ,0.032 ,0.142 ,0.241 ,0.009 ,0.040 ,
AO,檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,  < 0.02,0.036 ,0.035 ,  < 0.02,0.058 ,0.024 ,0.047 ,0.051 ,0.069 ,0.044 ,0.061 ,0.042 ,0.069 ,  < 0.02,0.041 ,0.019 ,  < 0.006,0.011 ,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,14,2-Methylpentane,,,,,,,,,　　基準値  　：,,,,,,,,分子量：,86.2,
,,,,,,,,,,,　　定量下限値：,,0.06,μg/m3,(0.016 ppb),,,,換算係数(→ppb）：,0.279 ,
,,,2020年度,,,,,,,,　　検出下限値：,,0.02,,(0.005 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）,
,測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均,
AE,,中央区晴海,0.290 ,0.743 ,1.369 ,0.949 ,2.518 ,1.218 ,0.696 ,0.677 ,1.029 ,0.612 ,0.812 ,0.314 ,2.518 ,0.290 ,0.936 ,0.702 ,0.081 ,0.261 ,
AF,区,国設東京新宿,0.336 ,0.810 ,0.898 ,0.486 ,1.242 ,1.138 ,0.699 ,0.718 ,1.313 ,0.646 ,0.985 ,0.361 ,1.313 ,0.336 ,0.803 ,0.366 ,0.094 ,0.224 ,
AG,部,大田区東糀谷,1.047 ,1.301 ,1.533 ,0.966 ,2.299 ,2.122 ,1.188 ,1.603 ,2.065 ,1.363 ,1.465 ,0.669 ,2.299 ,0.669 ,1.468 ,0.641 ,0.187 ,0.410 ,
AH,一,世田谷区世田谷,0.554 ,0.872 ,0.928 ,0.479 ,1.046 ,1.222 ,0.712 ,0.837 ,1.437 ,0.898 ,0.768 ,0.294 ,1.437 ,0.294 ,0.837 ,0.401 ,0.082 ,0.234 ,
AI,般,板橋区氷川町,0.562 ,1.065 ,0.928 ,0.551 ,1.308 ,1.503 ,0.937 ,1.050 ,1.747 ,0.996 ,0.835 ,0.374 ,1.747 ,0.374 ,0.988 ,0.487 ,0.104 ,0.276 ,
AJ,環,練馬区石神井町,0.471 ,1.009 ,0.915 ,0.389 ,0.795 ,1.223 ,0.872 ,0.824 ,1.584 ,1.050 ,0.728 ,0.353 ,1.584 ,0.353 ,0.851 ,0.442 ,0.098 ,0.237 ,
AK,境,足立区西新井,0.856 ,1.176 ,1.253 ,0.576 ,1.765 ,1.320 ,1.032 ,1.358 ,1.742 ,1.041 ,1.541 ,0.424 ,1.765 ,0.424 ,1.174 ,0.492 ,0.118 ,0.327 ,
AL,,江戸川区春江町,0.657 ,0.735 ,0.796 ,0.573 ,0.755 ,1.253 ,1.154 ,1.624 ,1.802 ,0.893 ,1.463 ,1.032 ,1.802 ,0.573 ,1.061 ,0.503 ,0.160 ,0.296 ,
,,区部一般平均,0.597 ,0.964 ,1.077 ,0.621 ,1.466 ,1.375 ,0.911 ,1.086 ,1.590 ,0.937 ,1.075 ,0.478 ,2.518 ,0.290 ,1.015 ,0.702 ,0.081 ,0.283 ,
AM,多,小金井市本町,0.492 ,1.031 ,1.281 ,0.467 ,0.790 ,1.148 ,0.892 ,0.978 ,1.491 ,0.923 ,1.102 ,0.606 ,1.491 ,0.467 ,0.933 ,0.416 ,0.130 ,0.260 ,
AN,摩,東大和市奈良橋,0.516 ,1.249 ,1.680 ,1.097 ,1.249 ,1.464 ,1.174 ,0.876 ,1.732 ,1.152 ,1.244 ,0.402 ,1.732 ,0.402 ,1.153 ,0.483 ,0.112 ,0.322 ,
,一般,多摩部一般平均,0.504 ,1.140 ,1.480 ,0.782 ,1.020 ,1.306 ,1.033 ,0.927 ,1.611 ,1.037 ,1.173 ,0.504 ,1.732 ,0.402 ,1.043 ,0.483 ,0.112 ,0.291 ,
,都一般平均,,0.578 ,0.999 ,1.158 ,0.653 ,1.377 ,1.361 ,0.936 ,1.054 ,1.594 ,0.957 ,1.094 ,0.483 ,2.518 ,0.290 ,1.020 ,0.702 ,0.081 ,0.285 ,
AP,,京葉道路亀戸,0.609 ,0.955 ,1.468 ,1.829 ,1.667 ,1.340 ,1.064 ,1.182 ,1.731 ,0.918 ,1.254 ,0.479 ,1.829 ,0.479 ,1.208 ,0.510 ,0.134 ,0.337 ,
AQ,,環八通り八幡山,0.698 ,1.143 ,0.885 ,0.358 ,0.822 ,3.149 ,1.768 ,1.218 ,2.272 ,1.417 ,1.560 ,0.580 ,3.149 ,0.358 ,1.322 ,0.878 ,0.100 ,0.369 ,
,沿,２地点沿道平均,0.654 ,1.049 ,1.177 ,1.094 ,1.244 ,2.245 ,1.416 ,1.200 ,2.002 ,1.167 ,1.407 ,0.530 ,3.149 ,0.358 ,1.265 ,0.878 ,0.100 ,0.353 ,
AT,道,甲州街道大原,0.586 ,1.446 ,1.704 ,1.160 ,2.544 ,1.417 ,1.213 ,1.094 ,2.172 ,1.025 ,1.460 ,0.483 ,2.544 ,0.483 ,1.359 ,0.710 ,0.135 ,0.379 ,
AU,,中山道大和町,0.606 ,1.512 ,1.366 ,0.821 ,1.706 ,1.938 ,1.506 ,1.248 ,1.915 ,1.417 ,1.350 ,0.463 ,1.938 ,0.463 ,1.321 ,0.540 ,0.129 ,0.368 ,
,,４地点沿道平均,0.625 ,1.264 ,1.356 ,1.042 ,1.685 ,1.961 ,1.388 ,1.186 ,2.023 ,1.194 ,1.406 ,0.501 ,3.149 ,0.358 ,1.302 ,0.878 ,0.100 ,0.363 ,
AO,檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.132 ,0.638 ,0.868 ,0.234 ,0.859 ,0.282 ,0.497 ,0.419 ,0.784 ,0.444 ,0.468 ,0.270 ,0.868 ,0.132 ,0.491 ,0.242 ,0.037 ,0.137 ,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,15,"2,3-Dimethylbutane",,,,,,,,,　　基準値  　：,,,,,,,,分子量：,86.2,
,,,,,,,,,,,　　定量下限値：,,0.06,μg/m3,(0.015 ppb),,,,換算係数(→ppb）：,0.279 ,
,,,2020年度,,,,,,,,　　検出下限値：,,0.02,,(0.005 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）,
,測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均,
AE,,中央区晴海,0.049 ,0.115 ,0.216 ,0.183 ,0.410 ,0.176 ,0.105 ,0.121 ,0.182 ,0.090 ,0.145 ,0.047 ,0.410 ,0.047 ,0.153 ,0.114 ,0.013 ,0.043 ,
AF,区,国設東京新宿,0.056 ,0.098 ,0.122 ,0.068 ,0.195 ,0.155 ,0.093 ,0.124 ,0.209 ,0.101 ,0.168 ,0.047 ,0.209 ,0.047 ,0.120 ,0.058 ,0.013 ,0.033 ,
AG,部,大田区東糀谷,0.161 ,0.193 ,0.233 ,0.137 ,0.481 ,0.337 ,0.180 ,0.297 ,0.394 ,0.245 ,0.273 ,0.115 ,0.481 ,0.115 ,0.254 ,0.134 ,0.032 ,0.071 ,
AH,一,世田谷区世田谷,0.098 ,0.117 ,0.124 ,0.068 ,0.151 ,0.174 ,0.119 ,0.154 ,0.281 ,0.157 ,0.148 ,0.039 ,0.281 ,0.039 ,0.136 ,0.078 ,0.011 ,0.038 ,
AI,般,板橋区氷川町,0.100 ,0.150 ,0.121 ,0.063 ,0.201 ,0.183 ,0.153 ,0.189 ,0.324 ,0.166 ,0.134 ,0.046 ,0.324 ,0.046 ,0.153 ,0.090 ,0.013 ,0.043 ,
AJ,環,練馬区石神井町,0.072 ,0.154 ,0.130 ,0.054 ,0.108 ,0.180 ,0.138 ,0.148 ,0.300 ,0.184 ,0.128 ,0.055 ,0.300 ,0.054 ,0.138 ,0.084 ,0.015 ,0.038 ,
AK,境,足立区西新井,0.146 ,0.177 ,0.176 ,0.093 ,0.293 ,0.176 ,0.157 ,0.268 ,0.287 ,0.166 ,0.284 ,0.060 ,0.293 ,0.060 ,0.190 ,0.082 ,0.017 ,0.053 ,
AL,,江戸川区春江町,0.107 ,0.100 ,0.118 ,0.092 ,0.098 ,0.191 ,0.219 ,0.289 ,0.356 ,0.162 ,0.297 ,0.176 ,0.356 ,0.092 ,0.184 ,0.099 ,0.026 ,0.051 ,
,,区部一般平均,0.099 ,0.138 ,0.155 ,0.095 ,0.242 ,0.197 ,0.146 ,0.199 ,0.292 ,0.159 ,0.197 ,0.073 ,0.481 ,0.039 ,0.166 ,0.134 ,0.011 ,0.046 ,
AM,多,小金井市本町,0.083 ,0.158 ,0.153 ,0.067 ,0.097 ,0.152 ,0.134 ,0.176 ,0.247 ,0.164 ,0.213 ,0.095 ,0.247 ,0.067 ,0.145 ,0.069 ,0.019 ,0.040 ,
AN,摩,東大和市奈良橋,0.082 ,0.189 ,0.241 ,0.116 ,0.135 ,0.148 ,0.128 ,0.155 ,0.313 ,0.201 ,0.233 ,0.037 ,0.313 ,0.037 ,0.165 ,0.087 ,0.010 ,0.046 ,
,一般,多摩部一般平均,0.082 ,0.173 ,0.197 ,0.091 ,0.116 ,0.150 ,0.131 ,0.165 ,0.280 ,0.183 ,0.223 ,0.066 ,0.313 ,0.037 ,0.155 ,0.087 ,0.010 ,0.043 ,
,都一般平均,,0.095 ,0.145 ,0.163 ,0.094 ,0.217 ,0.187 ,0.143 ,0.192 ,0.289 ,0.164 ,0.202 ,0.072 ,0.481 ,0.037 ,0.164 ,0.134 ,0.010 ,0.046 ,
AP,,京葉道路亀戸,0.102 ,0.146 ,0.246 ,0.366 ,0.288 ,0.215 ,0.182 ,0.225 ,0.320 ,0.160 ,0.234 ,0.065 ,0.366 ,0.065 ,0.213 ,0.102 ,0.018 ,0.059 ,
AQ,,環八通り八幡山,0.137 ,0.209 ,0.121 ,0.054 ,0.119 ,0.686 ,0.360 ,0.246 ,0.445 ,0.277 ,0.313 ,0.101 ,0.686 ,0.054 ,0.255 ,0.191 ,0.015 ,0.071 ,
,沿,２地点沿道平均,0.120 ,0.178 ,0.183 ,0.210 ,0.203 ,0.450 ,0.271 ,0.236 ,0.383 ,0.218 ,0.274 ,0.083 ,0.686 ,0.054 ,0.234 ,0.191 ,0.015 ,0.065 ,
AT,道,甲州街道大原,0.099 ,0.229 ,0.337 ,0.257 ,0.499 ,0.208 ,0.213 ,0.220 ,0.436 ,0.181 ,0.287 ,0.069 ,0.499 ,0.069 ,0.253 ,0.139 ,0.019 ,0.071 ,
AU,,中山道大和町,0.105 ,0.254 ,0.240 ,0.171 ,0.335 ,0.334 ,0.293 ,0.243 ,0.357 ,0.245 ,0.256 ,0.072 ,0.357 ,0.072 ,0.242 ,0.100 ,0.020 ,0.068 ,
,,４地点沿道平均,0.111 ,0.209 ,0.236 ,0.212 ,0.310 ,0.361 ,0.262 ,0.233 ,0.389 ,0.216 ,0.273 ,0.077 ,0.686 ,0.054 ,0.241 ,0.191 ,0.015 ,0.067 ,
AO,檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,  < 0.02,0.068 ,0.053 ,0.025 ,0.080 ,0.032 ,0.071 ,0.061 ,0.131 ,0.063 ,0.071 ,0.024 ,0.131 ,  < 0.02,0.057 ,0.037 ,  < 0.005,0.016 ,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,16,Cyclopentane,,,,,,,,,　　基準値  　：,,,,,,,,分子量：,70.1,
,,,,,,,,,,,　　定量下限値：,,0.09,μg/m3,(0.03 ppb),,,,換算係数(→ppb）：,0.343 ,
,,,2020年度,,,,,,,,　　検出下限値：,,0.03,,(0.009 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）,
,測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均,
AE,,中央区晴海,0.034 ,0.174 ,0.301 ,0.322 ,0.585 ,0.145 ,0.114 ,0.210 ,0.185 ,0.085 ,0.173 ,0.093 ,0.585 ,0.034 ,0.202 ,0.201 ,0.012 ,0.069 ,
AF,区,国設東京新宿,0.039 ,0.093 ,0.073 ,0.034 ,0.241 ,0.123 ,0.088 ,0.071 ,0.192 ,0.057 ,0.172 ,0.038 ,0.241 ,0.034 ,0.102 ,0.083 ,0.012 ,0.035 ,
AG,部,大田区東糀谷,0.087 ,0.146 ,0.366 ,0.226 ,1.644 ,0.188 ,0.116 ,0.126 ,0.229 ,0.194 ,0.212 ,0.063 ,1.644 ,0.063 ,0.300 ,0.564 ,0.021 ,0.103 ,
AH,一,世田谷区世田谷,0.083 ,0.116 ,0.076 ,0.036 ,0.109 ,0.170 ,0.077 ,0.112 ,0.266 ,0.111 ,0.197 ,0.034 ,0.266 ,0.034 ,0.116 ,0.091 ,0.012 ,0.040 ,
AI,般,板橋区氷川町,0.087 ,0.138 ,0.075 ,  < 0.03,0.237 ,0.177 ,0.128 ,0.105 ,0.237 ,0.114 ,0.117 ,  < 0.03,0.237 ,  < 0.03,0.120 ,0.081 ,  < 0.009,0.041 ,
AJ,環,練馬区石神井町,0.066 ,0.138 ,0.084 ,  < 0.03,0.086 ,0.150 ,0.079 ,0.084 ,0.214 ,0.115 ,0.139 ,  < 0.03,0.214 ,  < 0.03,0.099 ,0.073 ,  < 0.009,0.034 ,
AK,境,足立区西新井,0.110 ,0.170 ,0.211 ,0.063 ,0.422 ,0.155 ,0.166 ,0.196 ,0.200 ,0.110 ,0.205 ,0.044 ,0.422 ,0.044 ,0.171 ,0.145 ,0.015 ,0.059 ,
AL,,江戸川区春江町,0.097 ,0.107 ,0.108 ,0.069 ,0.070 ,0.168 ,0.189 ,0.134 ,0.530 ,0.110 ,0.271 ,0.186 ,0.530 ,0.069 ,0.170 ,0.182 ,0.024 ,0.058 ,
,,区部一般平均,0.075 ,0.135 ,0.162 ,0.098 ,0.424 ,0.160 ,0.120 ,0.130 ,0.257 ,0.112 ,0.186 ,0.061 ,1.644 ,  < 0.03,0.160 ,0.564 ,  < 0.009,0.055 ,
AM,多,小金井市本町,0.065 ,0.125 ,0.115 ,0.036 ,0.064 ,0.110 ,0.109 ,0.093 ,0.211 ,0.108 ,0.122 ,0.131 ,0.211 ,0.036 ,0.107 ,0.072 ,0.012 ,0.037 ,
AN,摩,東大和市奈良橋,0.057 ,0.129 ,0.126 ,0.062 ,0.061 ,0.092 ,0.103 ,0.107 ,0.201 ,0.127 ,0.163 ,0.031 ,0.201 ,0.031 ,0.105 ,0.069 ,0.011 ,0.036 ,
,一般,多摩部一般平均,0.061 ,0.127 ,0.121 ,0.049 ,0.063 ,0.101 ,0.106 ,0.100 ,0.206 ,0.117 ,0.143 ,0.081 ,0.211 ,0.031 ,0.106 ,0.072 ,0.011 ,0.036 ,
,都一般平均,,0.073 ,0.133 ,0.154 ,0.088 ,0.352 ,0.148 ,0.117 ,0.124 ,0.246 ,0.113 ,0.177 ,0.065 ,1.644 ,  < 0.03,0.149 ,0.564 ,  < 0.009,0.051 ,
AP,,京葉道路亀戸,0.099 ,0.208 ,0.361 ,0.397 ,0.378 ,0.185 ,0.138 ,0.129 ,0.291 ,0.086 ,0.349 ,0.059 ,0.397 ,0.059 ,0.223 ,0.136 ,0.020 ,0.077 ,
