ID,Title,Content,Excerpt,Date,"Post Type",Permalink," wheelchair-1.5m-b",_aioseo_description,_aioseo_keywords,_aioseo_og_article_section,_aioseo_og_article_tags,_aioseo_og_description,_aioseo_og_title,_aioseo_title,_aioseo_twitter_description,_aioseo_twitter_title,_aioseop_custom_link,_aioseop_description,_aioseop_disable,_aioseop_disable_analytics,_aioseop_keywords,_aioseop_nofollow,_aioseop_noindex,_aioseop_sitemap_exclude,_aioseop_title,_view_count,_wp_desired_post_slug,_wp_old_date,_wp_old_slug,_wp_page_template,address,appearance-img,baby-bed,baby-car,baby-chair,barrierfree-1.5m-a,barrierfree-1.5m-b,barrierfree-1.5m-c,barrierfree-barrier-free-a,barrierfree-barrier-free-b,barrierfree-barrier-free-c,barrierfree-bath-step-a,barrierfree-bath-step-b,barrierfree-bath-step-c,barrierfree-bath-width-a,barrierfree-bath-width-b,barrierfree-bath-width-c,barrierfree-bed-num-a,barrierfree-bed-num-b,barrierfree-bed-num-c,barrierfree-breadth-a,barrierfree-breadth-b,barrierfree-breadth-c,barrierfree-capacity-a,barrierfree-capacity-b,barrierfree-capacity-c,barrierfree-image-a,barrierfree-image-b,barrierfree-image-c,barrierfree-room-img-a,barrierfree-room-img-b,barrierfree-room-img-c,barrierfree-room-type-a,barrierfree-room-type-b,barrierfree-room-type-c,barrierfree-step-a,barrierfree-step-b,barrierfree-step-c,barrierfree-toilet-step-a,barrierfree-toilet-step-b,barrierfree-toilet-step-c,barrierfree-toilet-width-a,barrierfree-toilet-width-b,barrierfree-toilet-width-c,barrierfree-width-a,barrierfree-width-b,barrierfree-width-c,ch-address,ch-name,column,daredemo-toilet-floor,daredemo-toilet-numbber,diaper-changing-table,dog-bowl,dog-mat,dog-toilet-floor,elevator-capacity-a,elevator-capacity-b,elevator-capacity-c,elevator-capacity-d,elevator-capacity-e,elevator-depth-a,elevator-depth-b,elevator-depth-c,elevator-depth-d,elevator-depth-e,elevator-number-a,elevator-number-b,elevator-number-c,elevator-number-d,elevator-number-e,elevator-width-a,elevator-width-b,elevator-width-c,elevator-width-d,elevator-width-e,en-address,en-name,entrance-name,entrance-step,entrance-width,flash-bell,google_map,guidance-map,ko-address,ko-adress,ko-name,latitude,leisure-latitude,leisure-longitude,longitude,mobile-handrail,new-ch-address,new-en-address,new-en-name,new-ko-address,normal-1.5m-a,normal-1.5m-b,normal-1.5m-c,normal-barrier-free-a,normal-barrier-free-b,normal-barrier-free-c,normal-bath-step-a,normal-bath-step-b,normal-bath-step-c,normal-bath-width-a,normal-bath-width-b,normal-bath-width-c,normal-bed-num-a,normal-bed-num-b,normal-bed-num-c,normal-breadth-a,normal-breadth-b,normal-breadth-c,normal-capacity-a,normal-capacity-b,normal-capacity-c,normal-image-a,normal-image-b,normal-image-c,normal-room-img-a,normal-room-img-b,normal-room-img-c,normal-room-type-a,normal-room-type-b,normal-room-type-c,normal-step-a,normal-step-b,normal-step-c,normal-toilet-step-a,normal-toilet-step-b,normal-toilet-step-c,normal-toilet-width-a,normal-toilet-width-b,normal-toilet-width-c,normal-width-a,normal-width-b,normal-width-c,ostomate-floor,ostomate-number,page_builder,park-latitude,park-longitude,parking-capacity,phone,public-latitude,public-longitude,restaurant-latitude,restaurant-longitude,route,route-arakawa,route-disney,route-hokuso,route-jr,route-keikyu,route-keio,route-keisei,route-keiyo,route-metro,route-mitake,route-monorail,route-odakyu,route-rinkai,route-saitama,route-seibu,route-takao,route-tamamonorail,route-tobu,route-toei,route-tokyu,route-toneri,route-tsukuba,route-yurikamome,shopping-latitude,shopping-longitude,shower-chair,sign-language,slider_time,staff-writing,toilet-latitude,toilet-longitude,touchpanel,traffic-latitude,traffic-longitude,tv-with-subtitles,url,use_page_builder,vibrating-clock,wheelchair,wheelchair-1.5m-a,wheelchair-1.5m-b,wheelchair-1.5m-c,wheelchair-barrier-free-a,wheelchair-barrier-free-b,wheelchair-barrier-free-c,wheelchair-bath-step-a,wheelchair-bath-step-b,wheelchair-bath-step-c,wheelchair-bath-width-a,wheelchair-bath-width-b,wheelchair-bath-width-c,wheelchair-bed-num-a,wheelchair-bed-num-b,wheelchair-bed-num-c,wheelchair-breadth-a,wheelchair-breadth-b,wheelchair-breadth-c,wheelchair-capacity-a,wheelchair-capacity-b,wheelchair-capacity-c,wheelchair-image-a,wheelchair-image-b,wheelchair-image-c,wheelchair-parking-capacity,wheelchair-room-img-a,wheelchair-room-img-b,wheelchair-room-img-c,wheelchair-room-type-a,wheelchair-room-type-b,wheelchair-room-type-c,wheelchair-step-a,wheelchair-step-b,wheelchair-step-c,wheelchair-toilet-step-a,wheelchair-toilet-step-b,wheelchair-toilet-step-c,wheelchair-toilet-width-a,wheelchair-toilet-width-b,wheelchair-toilet-width-c,wheelchair-width-a,wheelchair-width-b,wheelchair-width-c,writing-goods,施設情報,区市町村,駅,カテゴリー,"Image URL","Images Filename","Images Path","Images ID","Images Title","Images Caption","Images Description","Images Alt Text","Attachment URL","Attachments Filename","Attachments Path","Attachments ID","Attachments Title","Attachments Caption","Attachments Description","Attachments Alt Text",Status,"Author ID","Author Username","Author Email","Author First Name","Author Last Name",Slug,Format,"Post Password",Template,Parent,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date"
60173,東京武道館（弓道場遠的）,,,"2024-02-18 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/public/60173/,,,,,,,,,,,,,,,,,,,,3555,,2019-11-18||2023-02-15,,default,足立区綾瀬3-20-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,绫濑3-20-1,东京武道馆（射箭场远专用）,,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"아야세 3-20-1",,"도쿄 부도칸 (궁도장 원적)",35.7656658,,,139.8257996,,,"Ayase 3-20-1","Tokyo Budokan (archery field far-specific)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,70,03-5697-2111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,'-,,,,,,,http://www.tef.or.jp/tb/,,,'-,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,1,公共施設,葛飾・江戸川・江東>足立区,,"葛飾・江戸川・江東>足立区,駐車場,車いす専用駐車場,施設出入口の段差,車椅子使用者対応トイレ,筆談対応用備品,施設内おむつ交換台,車いすの貸出,スタッフの筆談対応,2cm未満",,,,,,,,,,,,,,,,,publish,111,,,,,%e6%9d%b1%e4%ba%ac%e6%ad%a6%e9%81%93%e9%a4%a8%ef%bc%88%e5%bc%93%e9%81%93%e5%a0%b4%e9%81%a0%e7%9a%84%ef%bc%89,,,default,,,,open,open,"2024-02-28 01:44:47"
60174,東京武道館（大研修室）,,,"2024-02-18 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/public/60174/,,,,,,,,,,,,,,,,,,,,3603,,2019-11-18||2023-02-15,,default,足立区綾瀬3-20-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,绫濑3-20-1,东京武道馆（大训练室）,,,,1,,,,,,,,,135,,,,,1,,,,,80,,,,,,,,,,,,,"아야세 3-20-1",,"도쿄 부도칸 (대 연수실)",35.7656658,,,139.8257996,,,"Ayase 3-20-1","Tokyo Budokan (large training room)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,70,03-5697-2111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,'-,,,,,,,https://www.tef.or.jp/tb/,,,'-,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,1,公共施設,葛飾・江戸川・江東>足立区,,"葛飾・江戸川・江東>足立区,駐車場,車いす専用駐車場,エレベーター,音声案内,点字表示,車いす利用者用パネル(ボタン),階段の手すり,筆談対応用備品,施設内おむつ交換台,車いすの貸出,スタッフの筆談対応",,,,,,,,,,,,,,,,,publish,111,,,,,%e6%9d%b1%e4%ba%ac%e6%ad%a6%e9%81%93%e9%a4%a8%ef%bc%88%e5%a4%a7%e7%a0%94%e4%bf%ae%e5%ae%a4%ef%bc%89,,,default,,,,open,open,"2024-02-28 01:51:38"
60175,有明テニスの森公園テニス施設,,,"2024-02-18 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/public/60175/,,,,,,,,,,,,,,,,,,,,3492,,2019-11-09||2021-03-10||2023-02-15,,default,江東区有明二丁目2番22号,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,有明2-2-22,有明网球森林公园网球设施,,,'-,,,,,,,,,,,,,,,'-,,,,,,,,,,,,,,,,,,"아리아케 2-2-22",,"아리아케 테니스의 숲 공원 테니스장",35.6356515,,,139.7870924,,,"Ariake 2-2-22","Forest Park tennis facility of Ariake Tennis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'-,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,232,03-3529-3301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,'-,,,,,,,http://www.tptc.co.jp/,,,'-,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,公共施設,葛飾・江戸川・江東>江東区,,"葛飾・江戸川・江東>江東区,駐車場,車いす専用駐車場,施設出入口スロープ,施設出入口の段差,エレベーター,階段の手すり,車椅子使用者対応トイレ,オストメイト対応トイレ,車いすの貸出,スタッフの筆談対応,2cm未満",,,,,,,,,,,,,,,,,publish,111,,,,,%e6%9c%89%e6%98%8e%e3%83%86%e3%83%8b%e3%82%b9%e3%81%ae%e6%a3%ae%e5%85%ac%e5%9c%92%e3%83%86%e3%83%8b%e3%82%b9%e6%96%bd%e8%a8%ad,,,default,,,,open,open,"2024-02-28 01:55:19"
60176,武蔵野の森総合スポーツプラザ,,,"2024-02-18 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/public/60176/,,,,,,,,,,,,,,,,,,,,3496,,2019-11-13,,default,調布市西町290-11,,不可,,不可,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,西町290-11,武藏野森林综合体育广场,,"1F,2F,3F,M4F,4F",17,,,,,18,26,,,,200,250,,,,2,1,,,,90,120,,,,,,メインエントランス入口,7,180,,,,"니시 마치 290-11",,"무사시노의 숲 종합 스포츠 플라자",35.665766,,,139.5246587,,,"Nishi-machi 290-11","Musashino Forest Comprehensive Sports Plaza",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1F,2F,3F,M4F",12,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,134,042-488-8607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,不可,,7000,'-,,,,,,,https://www.musamori-plaza.com/,,,3（プール利用者用）,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,1,公共施設,八王子・立川・町田・吉祥寺・調布>調布市,,"八王子・立川・町田・吉祥寺・調布>調布市,入口の段差,駐車場,車いす専用駐車場,施設出入口スロープ,施設出入口の段差,点字ブロック,館内の点字ブロック,館内案内（点字・浮き出し文字）,施設入口：自動ドア,エレベーター,音声案内,点字表示,車いす利用者用パネル(ボタン),階段の手すり,車椅子使用者対応トイレ,オストメイト対応トイレ,筆談対応用備品,車いすの貸出,スタッフの筆談対応",,,,,,,,,,,,,,,,,publish,111,,,,,%e6%ad%a6%e8%94%b5%e9%87%8e%e3%81%ae%e6%a3%ae%e7%b7%8f%e5%90%88%e3%82%b9%e3%83%9d%e3%83%bc%e3%83%84%e3%83%97%e3%83%a9%e3%82%b6,,,default,,,,open,open,"2024-02-28 02:21:46"
60177,アミノバイタルフィールド,,,"2019-11-08 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/public/60177/,,,,,,,,,,,,,,,,,,,,3020,,,,default,調布市西町376番地3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,西镇376地址3,个重要领域,,,'-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"니시 마치 376 번지 3",,"아미노 바이탈 필드",35.6642546,,,139.5281269,,,"West Town 376 at address 3","Amino Vital field",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,35,042-440-0555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,,,,,,,,https://www.ajinomotostadium.com/,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,公共施設,八王子・立川・町田・吉祥寺・調布>調布市,,"八王子・立川・町田・吉祥寺・調布>調布市,駐車場,車いす専用駐車場,施設出入口の段差,階段の手すり,車椅子使用者対応トイレ,車いすの貸出,2cm未満",,,,,,,,,,,,,,,,,publish,111,,,,,%e3%82%a2%e3%83%9f%e3%83%8e%e3%83%90%e3%82%a4%e3%82%bf%e3%83%ab%e3%83%95%e3%82%a3%e3%83%bc%e3%83%ab%e3%83%89,,,default,,,,open,open,"2022-03-04 05:39:51"
60178,味の素スタジアム,,,"2022-12-12 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/public/60178/,,,,,,,,,,,,,,,,,,,,1694,,2019-11-09,,default,調布市西町376番地3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,西镇376地址3,味之素体育场,,,'-,,,,,,,,,,,,,,,'-,,,,,,,,,,,,,,,,,,"니시 마치 376 번지 3",,"아지노모토 스타디움",35.6642546,,,139.5281269,,,"West Town 376 at address 3","Ajinomoto Stadium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'-,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,約30,042-440-0555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,,,,,,,,https://www.ajinomotostadium.com/,,,可（イベントによる）,,,,,,,,,,,,,,,,,,,,,,,,,１６（スタジアム本体内）,,,,,,,,,,,,,,,,,,,,公共施設,八王子・立川・町田・吉祥寺・調布>調布市,,"八王子・立川・町田・吉祥寺・調布>調布市,駐車場,車いす専用駐車場,施設出入口スロープ,施設出入口の段差,エレベーター,階段の手すり,車椅子使用者対応トイレ,オストメイト対応トイレ,車いすの貸出,2cm未満",,,,,,,,,,,,,,,,,publish,111,,,,,%e5%91%b3%e3%81%ae%e7%b4%a0%e3%82%b9%e3%82%bf%e3%82%b8%e3%82%a2%e3%83%a0,,,default,,,,open,open,"2022-12-13 02:54:47"
60180,大井ホッケー競技場,,,"2019-11-08 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/public/60180/,,,,,,,,,,,,,,,,,,,,2751,,,,default,品川区八潮4-1-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,八潮4-1-19,爱曲棍球体育场,,,'-,,,,,,,,,,,,,,,'-,,,,,,,,,,,,,,,,,,"야시 4-1-19",,"오이 하키",35.5924983,,,139.75231,,,"Yashio 4-1-19","Oi hockey stadium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'-,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,'-,03-3790-2378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,,,,,,,,http://seaside-park.jp,,,'-,,,,,,,,,,,,,,,,,,,,,,,,,'-,,,,,,,,,,,,,,,,,,,,公共施設,品川・蒲田・大森・羽田>品川区,,"品川・蒲田・大森・羽田>品川区,駐車場,車いす専用駐車場,施設出入口の段差,エレベーター,階段の手すり,車椅子使用者対応トイレ,オストメイト対応トイレ,車いすの貸出,2cm未満",,,,,,,,,,,,,,,,,private,111,,,,,%e5%a4%a7%e4%ba%95%e3%83%9b%e3%83%83%e3%82%b1%e3%83%bc%e7%ab%b6%e6%8a%80%e5%a0%b4,,,default,,,,open,open,"2024-02-28 02:24:45"
60181,夢の島公園アーチェリー場,,,"2024-02-18 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/public/60181/,,,,,,,,,,,,,,,,,,,,3618,,2019-11-09||2020-02-25||2023-02-15,,default,江東区夢の島2-1-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,江东区梦之岛2-1-4,梦之岛公园射箭场,"階段の手すり----休憩棟の階段 アーチェリー場の所在する夢の島公園内の、熱帯植物館では車いすの貸し出し及び授乳室あり。 ※貸し出し、授乳室利用は植物館の利用者に限る。  また、夢の島公園内には駐車場、多目的トイレ及びオストメイトトイレあり。",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dream Island Park Archery Field",,,,,,,"강동구 유메노 시마 2-1-4",,"유메노 시마 공원 양궁장",35.649962,,,139.828389,,,"Koto Yumenoshima 2-1-4","Dream Island Park archery range",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,,03-3522-1588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,9:30-16:30,,,,,,,http://www.yumenoshima.jp/archery/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,公共施設,葛飾・江戸川・江東>江東区,,"葛飾・江戸川・江東>江東区,施設出入口の段差,階段の手すり,スタッフの筆談対応",,,,,,,,,,,,,,,,,publish,111,,,,,%e5%a4%a2%e3%81%ae%e5%b3%b6%e5%85%ac%e5%9c%92%e3%82%a2%e3%83%bc%e3%83%81%e3%82%a7%e3%83%aa%e3%83%bc%e5%a0%b4-2,,,default,,,,open,open,"2024-02-28 02:28:57"
60182,海の森水上競技場,,,"2024-02-18 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/public/60182/,,,,,,,,,,,,,,,,,,,,3503,,2019-11-09||2023-02-15,,default,江東区海の森三丁目6-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,地址符号将决定江东区青海三街地先,海的森林涵养水源体育场,,"・艇庫棟…２階11箇所、１階３箇所 ・グランドスタンド棟 　…２階１箇所、１階１箇所""",6,10,,,,24,13,,,,175,135,,,,3,1,,,,110,90,,,,,Ｓｅａ　Ｆｏｒｅｓｔ　Ｗａｔｅｒｗａｙ,,,200,,,,"코토 구 아오 산 쵸메 지역의 먼저",,"바다 숲 수상 경기장",,,,,,,"Address notation will determine in Koto-ku, Qinghai Third Street Chisaki","Forest Water stadium of the sea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"・艇庫棟…２階１箇所 ・グランドスタンド棟…１階１箇所",6,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,最大900,03-3599-5420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,休館日以外、9：00～17：00,,,,,,,https://www.uminomori.tokyo/,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,公共施設,葛飾・江戸川・江東>江東区,,"葛飾・江戸川・江東>江東区,駐車場,車いす専用駐車場,施設出入口スロープ,点字ブロック,敷地内道路の点字ブロック,館内の点字ブロック,エレベーター,12人以上,音声案内,点字表示,車いす利用者用パネル(ボタン),階段の手すり,車椅子使用者対応トイレ,オストメイト対応トイレ,施設内おむつ交換台,シャワーチェアの貸出,スタッフの筆談対応,100cm以上,120cm以上,授乳室",,,,,,,,,,,,,,,,,publish,111,,,,,%e6%b5%b7%e3%81%ae%e6%a3%ae%e6%b0%b4%e4%b8%8a%e7%ab%b6%e6%8a%80%e5%a0%b4,,,default,,,,open,open,"2024-02-28 02:38:50"
60183,カヌー・スラロームセンター,,,"2024-02-18 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/public/60183/,,,,,,,,,,,,,,,,,,,,3096,,2019-11-09||2023-02-15||2024-02-15,,default,江戸川区臨海町6-1-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,江户川区临海町6-1-1,皮划艇激流回旋中心,敷地内道路の点字ブロックについては今後整備予定。車いすの貸出はシャワー用,"1,2階",3,1,,,,17,,,,,150,,,,,1,,,,,90,,,,,,"Canoe Slalom Centre",,,200,,,,"에도가와 구 임해 도시 6-1-1",,"카누 슬라럼 센터",,,,,,,"Edogawa Rinkai-cho 6-1-1","Canoe Slalom Center",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1階,1,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,77,03-6808-6100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,施設開場時間中（9時-17時）,,,,,,,https://canoe-slalom.tokyo/,,,'-,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,公共施設,葛飾・江戸川・江東>江戸川区,,"葛飾・江戸川・江東>江戸川区,駐車場,車いす専用駐車場,点字ブロック,館内の点字ブロック,施設入口：自動ドア,エレベーター,12人以上,階段の手すり,車椅子使用者対応トイレ,オストメイト対応トイレ,施設内おむつ交換台,車いすの貸出,スタッフの筆談対応,100cm以上,120cm以上",,,,,,,,,,,,,,,,,publish,111,,,,,%e3%82%ab%e3%83%8c%e3%83%bc%e3%83%bb%e3%82%b9%e3%83%a9%e3%83%ad%e3%83%bc%e3%83%a0%e3%82%bb%e3%83%b3%e3%82%bf%e3%83%bc,,,default,,,,open,open,"2024-02-28 02:34:10"
60184,大井ふ頭中央海浜公園ホッケー競技場（メインピッチ）,,,"2024-02-18 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/public/60184/,,,,,,,,,,,,,,,,,,,,3342,,2019-11-09,,default,品川区八潮4-1-19,,有,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,品川区八潮4-1-19,爱码头中心海滨公园曲棍球场（主俯仰）,ベビーベッドはおむつ交換台と同じ。,"1,2,3階",9,8,,,,26,,,,,170,,,,,2,,,,,100,,,,,,"Oi Central Seaside Park Hockey Stadium (Main pitch)",,,95,,,有,"시나가와 구 야시 4-1-19",,"오이 부두 중앙 해변 공원 하키 경기장 (주 경기장)",,,,,,,"Shinagawa Yashio 4-1-19","Oi Pier center Seaside Park Hockey Stadium (main pitch)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,2,3階",4,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,,03-3790-2378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,8：30～21:00（年末年始以外）,,,,,,,https://seaside-park.jp/park_ooisports/hockey/,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,公共施設,品川・蒲田・大森・羽田>品川区,,"品川・蒲田・大森・羽田>品川区,点字ブロック,館内の点字ブロック,館内案内（点字・浮き出し文字）,施設入口：自動ドア,エレベーター,12人以上,階段の手すり,車椅子使用者対応トイレ,オストメイト対応トイレ,筆談対応用備品,施設内おむつ交換台,ベビーベッドの貸出,車いすの貸出,スタッフの筆談対応,80cm未満,授乳室",,,,,,,,,,,,,,,,,publish,111,,,,,%e5%a4%a7%e4%ba%95%e3%81%b5%e9%a0%ad%e4%b8%ad%e5%a4%ae%e6%b5%b7%e6%b5%9c%e5%85%ac%e5%9c%92%e3%83%9b%e3%83%83%e3%82%b1%e3%83%bc%e7%ab%b6%e6%8a%80%e5%a0%b4%ef%bc%88%e3%83%a1%e3%82%a4%e3%83%b3%e3%83%94,,,default,,,,open,open,"2024-02-28 02:45:13"
60185,大井ふ頭中央海浜公園ホッケー競技場（サブピッチ）,,,"2022-02-18 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/public/60185/,,,,,,,,,,,,,,,,,,,,3113,,2019-11-09,,default,大田区東海1-2-1,,有,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,大田东海1-2-1,爱码头中心海滨公园曲棍球场（子间距）,ベビーベッドはおむつ交換台と同じ。,"1,2階",4,5,,,,26,,,,,170,,,,,1,,,,,100,,,,,,"Oi Central Seaside Park Hockey Stadium (Sub pitch)",,1段目11㎝、2段目12.5㎝,210,,,有,"오타구 도카이 1-2-1",,"오이 부두 중앙 해변 공원 하키 경기장 (사부핏찌)",,,,,,,"Ota Tokai 1-2-1","Oi Pier center Seaside Park Hockey Stadium (sub-pitch)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,2階",4,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,,03-3790-2378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,不可,,7000,8：30～21:00（年末年始以外）,,,,,,,https://seaside-park.jp/park_ooisports/hockey/,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'-,公共施設,品川・蒲田・大森・羽田>大田区,,"品川・蒲田・大森・羽田>大田区,施設出入口スロープ,施設出入口の段差,点字ブロック,館内の点字ブロック,館内案内（点字・浮き出し文字）,施設入口：自動ドア,エレベーター,12人以上,階段の手すり,車椅子使用者対応トイレ,オストメイト対応トイレ,筆談対応用備品,施設内おむつ交換台,ベビーベッドの貸出,車いすの貸出,スタッフの筆談対応,授乳室",,,,,,,,,,,,,,,,,publish,111,,,,,%e5%a4%a7%e4%ba%95%e3%81%b5%e9%a0%ad%e4%b8%ad%e5%a4%ae%e6%b5%b7%e6%b5%9c%e5%85%ac%e5%9c%92%e3%83%9b%e3%83%83%e3%82%b1%e3%83%bc%e7%ab%b6%e6%8a%80%e5%a0%b4%ef%bc%88%e3%82%b5%e3%83%96%e3%83%94%e3%83%83,,,default,,,,open,open,"2024-02-28 02:51:35"
