年度,会計,会計名称,款,款名称,項,項名称,目,目名称,大事業,大事業名称,節,節名称,細節,細節名称,支出済額
2020,1,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,4,私立幼稚園等助成事業,19,負担金、補助及び交付金,2,補助金,"553,209,996"
2020,1,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,6,子ども・子育て支援事業,1,報酬,2,委員,"72,000"
2020,1,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,6,子ども・子育て支援事業,12,役務費,1,通信運搬費,0
2020,1,一般会計,3,民生費,2,児童福祉費,1,児童福祉総務費,6,子ども・子育て支援事業,13,委託料,52,保育等,0
2020,1,一般会計,3,民生費,2,児童福祉費,2,児童措置費,1,私立保育園等運営事業,12,役務費,1,通信運搬費,"273,171"
2020,1,一般会計,3,民生費,2,児童福祉費,2,児童措置費,1,私立保育園等運営事業,13,委託料,19,調査等,"251,900"
2020,1,一般会計,3,民生費,2,児童福祉費,2,児童措置費,1,私立保育園等運営事業,13,委託料,51,管理業務（指定管理者）,"101,233,726"
2020,1,一般会計,3,民生費,2,児童福祉費,2,児童措置費,1,私立保育園等運営事業,14,使用料及び賃借料,1,借上料,"855,079"
2020,1,一般会計,3,民生費,2,児童福祉費,2,児童措置費,1,私立保育園等運営事業,19,負担金、補助及び交付金,1,負担金,"1,568,005,780"
2020,1,一般会計,3,民生費,2,児童福祉費,2,児童措置費,1,私立保育園等運営事業,19,負担金、補助及び交付金,2,補助金,"691,001,000"
2020,1,一般会計,3,民生費,2,児童福祉費,2,児童措置費,1,私立保育園等運営事業,23,償還金、利子及び割引料,5,還付金,"2,887,170"
2020,1,一般会計,3,民生費,2,児童福祉費,2,児童措置費,3,児童扶養手当事業,11,需用費,1,消耗品費,"12,967"
2020,1,一般会計,3,民生費,2,児童福祉費,2,児童措置費,3,児童扶養手当事業,11,需用費,2,印刷製本費,"23,760"
2020,1,一般会計,3,民生費,2,児童福祉費,2,児童措置費,3,児童扶養手当事業,12,役務費,1,通信運搬費,"256,518"
2020,1,一般会計,3,民生費,2,児童福祉費,2,児童措置費,3,児童扶養手当事業,13,委託料,28,事務処理等,0
2020,1,一般会計,3,民生費,2,児童福祉費,2,児童措置費,3,児童扶養手当事業,20,扶助費,4,児童関係扶助費,"275,288,630"
2020,1,一般会計,3,民生費,2,児童福祉費,2,児童措置費,4,児童育成手当事業,11,需用費,1,消耗品費,"8,833"
2020,1,一般会計,3,民生費,2,児童福祉費,2,児童措置費,4,児童育成手当事業,11,需用費,2,印刷製本費,"23,760"
2020,1,一般会計,3,民生費,2,児童福祉費,2,児童措置費,4,児童育成手当事業,20,扶助費,4,児童関係扶助費,"193,808,000"
2020,1,一般会計,3,民生費,2,児童福祉費,2,児童措置費,6,児童手当等事業,1,報酬,17,会計年度任用職員,"62,400"
2020,1,一般会計,3,民生費,2,児童福祉費,2,児童措置費,6,児童手当等事業,11,需用費,1,消耗品費,"19,088"
2020,1,一般会計,3,民生費,2,児童福祉費,2,児童措置費,6,児童手当等事業,11,需用費,2,印刷製本費,"67,001"
2020,1,一般会計,3,民生費,2,児童福祉費,2,児童措置費,6,児童手当等事業,11,需用費,6,修繕料,0
2020,1,一般会計,3,民生費,2,児童福祉費,2,児童措置費,6,児童手当等事業,12,役務費,1,通信運搬費,"899,979"
2020,1,一般会計,3,民生費,2,児童福祉費,2,児童措置費,6,児童手当等事業,13,委託料,17,システム業務等,"4,818,000"
2020,1,一般会計,3,民生費,2,児童福祉費,2,児童措置費,6,児童手当等事業,13,委託料,18,システム保守点検,"892,320"
2020,1,一般会計,3,民生費,2,児童福祉費,2,児童措置費,6,児童手当等事業,14,使用料及び賃借料,1,借上料,"6,446,515"
2020,1,一般会計,3,民生費,2,児童福祉費,2,児童措置費,6,児童手当等事業,20,扶助費,4,児童関係扶助費,"1,046,060,000"
2020,1,一般会計,3,民生費,2,児童福祉費,2,児童措置費,8,子育て世帯への臨時特別給付金給付事業,11,需用費,1,消耗品費,"24,630"
2020,1,一般会計,3,民生費,2,児童福祉費,2,児童措置費,8,子育て世帯への臨時特別給付金給付事業,11,需用費,2,印刷製本費,"68,882"
2020,1,一般会計,3,民生費,2,児童福祉費,2,児童措置費,8,子育て世帯への臨時特別給付金給付事業,12,役務費,1,通信運搬費,"391,158"
2020,1,一般会計,3,民生費,2,児童福祉費,2,児童措置費,8,子育て世帯への臨時特別給付金給付事業,12,役務費,2,手数料,"668,090"
2020,1,一般会計,3,民生費,2,児童福祉費,2,児童措置費,8,子育て世帯への臨時特別給付金給付事業,13,委託料,17,システム業務等,"1,100,000"
2020,1,一般会計,3,民生費,2,児童福祉費,2,児童措置費,8,子育て世帯への臨時特別給付金給付事業,19,負担金、補助及び交付金,2,補助金,"86,090,000"
2020,1,一般会計,3,民生費,2,児童福祉費,3,母子福祉費,1,ひとり親家庭ホームヘルプサービス事業,13,委託料,46,派遣等,"8,764,180"
2020,1,一般会計,3,民生費,2,児童福祉費,3,母子福祉費,2,母子生活支援施設等入所措置事業,20,扶助費,4,児童関係扶助費,"6,585,172"
2020,1,一般会計,3,民生費,2,児童福祉費,3,母子福祉費,3,母子及び父子福祉資金貸付事業,1,報酬,17,会計年度任用職員,"1,051,440"
2020,1,一般会計,3,民生費,2,児童福祉費,3,母子福祉費,3,母子及び父子福祉資金貸付事業,11,需用費,2,印刷製本費,"45,080"
2020,1,一般会計,3,民生費,2,児童福祉費,3,母子福祉費,3,母子及び父子福祉資金貸付事業,12,役務費,1,通信運搬費,"179,812"
2020,1,一般会計,3,民生費,2,児童福祉費,3,母子福祉費,3,母子及び父子福祉資金貸付事業,13,委託料,18,システム保守点検,"528,000"
2020,1,一般会計,3,民生費,2,児童福祉費,3,母子福祉費,3,母子及び父子福祉資金貸付事業,14,使用料及び賃借料,1,借上料,"1,151,040"
2020,1,一般会計,3,民生費,2,児童福祉費,3,母子福祉費,4,ひとり親家庭等医療費助成事業,11,需用費,2,印刷製本費,"97,482"
2020,1,一般会計,3,民生費,2,児童福祉費,3,母子福祉費,4,ひとり親家庭等医療費助成事業,12,役務費,1,通信運搬費,"64,206"
2020,1,一般会計,3,民生費,2,児童福祉費,3,母子福祉費,4,ひとり親家庭等医療費助成事業,13,委託料,28,事務処理等,"672,666"
2020,1,一般会計,3,民生費,2,児童福祉費,3,母子福祉費,4,ひとり親家庭等医療費助成事業,20,扶助費,4,児童関係扶助費,"27,994,448"
2020,1,一般会計,3,民生費,2,児童福祉費,3,母子福祉費,5,ひとり親家庭支援事業,9,旅費,1,費用弁償（普通）,"12,289"
2020,1,一般会計,3,民生費,2,児童福祉費,3,母子福祉費,5,ひとり親家庭支援事業,20,扶助費,4,児童関係扶助費,"11,934,039"
2020,1,一般会計,3,民生費,2,児童福祉費,3,母子福祉費,7,母子緊急一時保護事業,20,扶助費,4,児童関係扶助費,0
2020,1,一般会計,3,民生費,2,児童福祉費,4,子ども医療費,1,乳幼児医療費助成事業,11,需用費,1,消耗品費,"17,138"
2020,1,一般会計,3,民生費,2,児童福祉費,4,子ども医療費,1,乳幼児医療費助成事業,11,需用費,2,印刷製本費,"59,675"
2020,1,一般会計,3,民生費,2,児童福祉費,4,子ども医療費,1,乳幼児医療費助成事業,12,役務費,1,通信運搬費,"297,986"
2020,1,一般会計,3,民生費,2,児童福祉費,4,子ども医療費,1,乳幼児医療費助成事業,13,委託料,28,事務処理等,"2,690,100"
2020,1,一般会計,3,民生費,2,児童福祉費,4,子ども医療費,1,乳幼児医療費助成事業,20,扶助費,4,児童関係扶助費,"82,791,377"
2020,1,一般会計,3,民生費,2,児童福祉費,4,子ども医療費,2,義務教育就学児医療費助成事業,1,報酬,17,会計年度任用職員,"93,600"
2020,1,一般会計,3,民生費,2,児童福祉費,4,子ども医療費,2,義務教育就学児医療費助成事業,11,需用費,1,消耗品費,"20,240"
2020,1,一般会計,3,民生費,2,児童福祉費,4,子ども医療費,2,義務教育就学児医療費助成事業,11,需用費,2,印刷製本費,"59,675"
2020,1,一般会計,3,民生費,2,児童福祉費,4,子ども医療費,2,義務教育就学児医療費助成事業,12,役務費,1,通信運搬費,"282,020"
2020,1,一般会計,3,民生費,2,児童福祉費,4,子ども医療費,2,義務教育就学児医療費助成事業,13,委託料,28,事務処理等,"2,460,149"
2020,1,一般会計,3,民生費,2,児童福祉費,4,子ども医療費,2,義務教育就学児医療費助成事業,20,扶助費,4,児童関係扶助費,"92,890,043"
2020,1,一般会計,3,民生費,2,児童福祉費,5,青少年対策費,1,青少年問題協議会事業,1,報酬,2,委員,"54,000"
2020,1,一般会計,3,民生費,2,児童福祉費,5,青少年対策費,1,青少年問題協議会事業,19,負担金、補助及び交付金,2,補助金,"276,650"
2020,1,一般会計,3,民生費,2,児童福祉費,5,青少年対策費,1,青少年問題協議会事業,19,負担金、補助及び交付金,3,交付金,"390,104"
2020,1,一般会計,3,民生費,2,児童福祉費,5,青少年対策費,3,青少年委員活動事業,1,報酬,2,委員,"960,000"
2020,1,一般会計,3,民生費,2,児童福祉費,5,青少年対策費,3,青少年委員活動事業,9,旅費,1,費用弁償（普通）,0
2020,1,一般会計,3,民生費,2,児童福祉費,5,青少年対策費,3,青少年委員活動事業,12,役務費,2,手数料,133
2020,1,一般会計,3,民生費,2,児童福祉費,5,青少年対策費,3,青少年委員活動事業,12,役務費,3,保険料,"13,500"
2020,1,一般会計,3,民生費,2,児童福祉費,5,青少年対策費,4,放課後子ども教室推進事業,8,報償費,2,謝礼,"14,323,015"
2020,1,一般会計,3,民生費,2,児童福祉費,5,青少年対策費,4,放課後子ども教室推進事業,11,需用費,1,消耗品費,"138,561"
2020,1,一般会計,3,民生費,2,児童福祉費,5,青少年対策費,4,放課後子ども教室推進事業,11,需用費,8,医薬材料費,0
2020,1,一般会計,3,民生費,2,児童福祉費,5,青少年対策費,4,放課後子ども教室推進事業,12,役務費,1,通信運搬費,"211,299"
2020,1,一般会計,3,民生費,2,児童福祉費,5,青少年対策費,4,放課後子ども教室推進事業,12,役務費,2,手数料,"2,420"
2020,1,一般会計,3,民生費,2,児童福祉費,5,青少年対策費,4,放課後子ども教室推進事業,13,委託料,15,警備等,"9,511,236"
2020,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,1,職員人件費,1,報酬,17,会計年度任用職員,"113,118,997"
2020,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,1,職員人件費,2,給料,2,一般職,"210,341,875"
2020,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,1,職員人件費,3,職員手当等,2,地域手当等,"134,910,067"
2020,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,1,職員人件費,3,職員手当等,5,会計年度任用職員期末手当,"12,491,370"
2020,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,1,職員人件費,4,共済費,3,職員共済組合費,"62,619,945"
2020,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,1,職員人件費,9,旅費,3,普通旅費,"4,118"
2020,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,2,市立保育園施設維持事業,11,需用費,1,消耗品費,"29,459"
2020,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,2,市立保育園施設維持事業,11,需用費,6,修繕料,"982,940"
2020,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,2,市立保育園施設維持事業,12,役務費,2,手数料,"25,392"
2020,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,2,市立保育園施設維持事業,12,役務費,3,保険料,"32,820"
2020,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,2,市立保育園施設維持事業,13,委託料,3,設備保守点検,"501,820"
2020,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,2,市立保育園施設維持事業,13,委託料,5,特殊建築物定期検査,"181,500"
2020,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,2,市立保育園施設維持事業,13,委託料,12,清掃等,"385,000"
2020,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,2,市立保育園施設維持事業,13,委託料,19,調査等,"165,000"
2020,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,2,市立保育園施設維持事業,14,使用料及び賃借料,1,借上料,"438,585"
2020,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,2,市立保育園施設維持事業,15,工事請負費,2,設置工事,"1,034,075"
2020,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,2,市立保育園施設維持事業,16,原材料費,1,砂・砂利等,"35,200"
2020,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,2,市立保育園施設維持事業,16,原材料費,3,製作用資材,0
2020,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,3,市立保育園運営管理事業,1,報酬,5,嘱託医等,"1,496,000"
2020,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,3,市立保育園運営管理事業,1,報酬,17,会計年度任用職員,"32,274,638"
2020,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,3,市立保育園運営管理事業,3,職員手当等,5,会計年度任用職員期末手当,"1,678,661"
2020,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,3,市立保育園運営管理事業,8,報償費,2,謝礼,"192,000"
2020,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,3,市立保育園運営管理事業,9,旅費,1,費用弁償（普通）,0
2020,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,3,市立保育園運営管理事業,11,需用費,1,消耗品費,"2,264,345"
2020,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,3,市立保育園運営管理事業,11,需用費,2,印刷製本費,"512,600"
2020,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,3,市立保育園運営管理事業,11,需用費,3,光熱水費,"9,967,094"
2020,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,3,市立保育園運営管理事業,11,需用費,5,燃料費,"1,041,012"
2020,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,3,市立保育園運営管理事業,11,需用費,7,賄材料費,"18,851,205"
2020,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,3,市立保育園運営管理事業,11,需用費,8,医薬材料費,"108,279"
2020,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,3,市立保育園運営管理事業,12,役務費,1,通信運搬費,"417,879"
2020,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,3,市立保育園運営管理事業,12,役務費,2,手数料,"103,862"
2020,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,3,市立保育園運営管理事業,12,役務費,3,保険料,"59,707"
2020,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,3,市立保育園運営管理事業,13,委託料,7,健康診断等,"1,111,352"
2020,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,3,市立保育園運営管理事業,13,委託料,16,検査等,"433,862"
2020,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,3,市立保育園運営管理事業,13,委託料,17,システム業務等,"13,209,900"
2020,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,3,市立保育園運営管理事業,13,委託料,18,システム保守点検,"37,950"
2020,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,3,市立保育園運営管理事業,13,委託料,46,派遣等,"5,934,383"
