年度,会計,会計名称,款,款名称,項,項名称,目,目名称,大事業,大事業名称,節,節名称,細節,細節名称,当初予算額
2021,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,2,市立保育園施設維持事業,16,原材料費,3,製作用資材,"22,000"
2021,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,3,市立保育園運営管理事業,1,報酬,5,嘱託医等,"1,496,000"
2021,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,3,市立保育園運営管理事業,1,報酬,17,会計年度任用職員,"33,000,000"
2021,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,3,市立保育園運営管理事業,3,職員手当等,5,会計年度任用職員期末手当,"3,327,000"
2021,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,3,市立保育園運営管理事業,8,報償費,2,謝礼,"192,000"
2021,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,3,市立保育園運営管理事業,9,旅費,1,費用弁償（普通）,"12,000"
2021,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,3,市立保育園運営管理事業,11,需用費,1,消耗品費,"2,250,000"
2021,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,3,市立保育園運営管理事業,11,需用費,2,印刷製本費,"550,000"
2021,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,3,市立保育園運営管理事業,11,需用費,3,光熱水費,"9,900,000"
2021,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,3,市立保育園運営管理事業,11,需用費,5,燃料費,"1,200,000"
2021,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,3,市立保育園運営管理事業,11,需用費,7,賄材料費,"23,000,000"
2021,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,3,市立保育園運営管理事業,11,需用費,8,医薬材料費,"120,000"
2021,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,3,市立保育園運営管理事業,12,役務費,1,通信運搬費,"440,000"
2021,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,3,市立保育園運営管理事業,12,役務費,2,手数料,"179,000"
2021,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,3,市立保育園運営管理事業,12,役務費,3,保険料,"64,000"
2021,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,3,市立保育園運営管理事業,13,委託料,7,健康診断等,"1,400,000"
2021,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,3,市立保育園運営管理事業,13,委託料,16,検査等,"500,000"
2021,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,3,市立保育園運営管理事業,13,委託料,46,派遣等,"9,700,000"
2021,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,3,市立保育園運営管理事業,14,使用料及び賃借料,1,借上料,"1,397,000"
2021,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,3,市立保育園運営管理事業,18,備品購入費,6,管理及び教科備品,"2,200,000"
2021,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,3,市立保育園運営管理事業,19,負担金、補助及び交付金,1,負担金,"161,000"
2021,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,3,市立保育園運営管理事業,19,負担金、補助及び交付金,2,補助金,"9,000"
2021,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,3,市立保育園運営管理事業,23,償還金、利子及び割引料,5,還付金,"1,000"
2021,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,5,認可外保育施設等助成事業,19,負担金、補助及び交付金,2,補助金,"14,466,000"
2021,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,6,認証保育所助成事業,12,役務費,1,通信運搬費,"5,000"
2021,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,6,認証保育所助成事業,19,負担金、補助及び交付金,2,補助金,"51,460,000"
2021,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,7,子育てひろば事業,1,報酬,17,会計年度任用職員,"5,282,000"
2021,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,7,子育てひろば事業,3,職員手当等,5,会計年度任用職員期末手当,"777,000"
2021,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,7,子育てひろば事業,8,報償費,2,謝礼,"44,000"
2021,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,7,子育てひろば事業,11,需用費,1,消耗品費,"5,000"
2021,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,10,車両管理事業,11,需用費,5,燃料費,"30,000"
2021,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,10,車両管理事業,12,役務費,3,保険料,"18,000"
2021,1,一般会計,3,民生費,2,児童福祉費,6,保育園費,10,車両管理事業,14,使用料及び賃借料,1,借上料,"230,000"
2021,1,一般会計,3,民生費,2,児童福祉費,9,子ども家庭支援センター費,1,職員人件費,1,報酬,17,会計年度任用職員,"6,787,000"
2021,1,一般会計,3,民生費,2,児童福祉費,9,子ども家庭支援センター費,1,職員人件費,2,給料,2,一般職,"21,345,000"
2021,1,一般会計,3,民生費,2,児童福祉費,9,子ども家庭支援センター費,1,職員人件費,3,職員手当等,2,地域手当等,"15,684,000"
2021,1,一般会計,3,民生費,2,児童福祉費,9,子ども家庭支援センター費,1,職員人件費,3,職員手当等,5,会計年度任用職員期末手当,"1,105,000"
2021,1,一般会計,3,民生費,2,児童福祉費,9,子ども家庭支援センター費,1,職員人件費,4,共済費,3,職員共済組合費,"7,713,000"
2021,1,一般会計,3,民生費,2,児童福祉費,9,子ども家庭支援センター費,1,職員人件費,9,旅費,3,普通旅費,"40,000"
2021,1,一般会計,3,民生費,2,児童福祉費,9,子ども家庭支援センター費,2,子ども家庭支援センター事業,1,報酬,2,委員,"250,000"
2021,1,一般会計,3,民生費,2,児童福祉費,9,子ども家庭支援センター費,2,子ども家庭支援センター事業,1,報酬,17,会計年度任用職員,"3,811,000"
2021,1,一般会計,3,民生費,2,児童福祉費,9,子ども家庭支援センター費,2,子ども家庭支援センター事業,8,報償費,2,謝礼,"250,000"
2021,1,一般会計,3,民生費,2,児童福祉費,9,子ども家庭支援センター費,2,子ども家庭支援センター事業,9,旅費,1,費用弁償（普通）,"15,000"
2021,1,一般会計,3,民生費,2,児童福祉費,9,子ども家庭支援センター費,2,子ども家庭支援センター事業,11,需用費,1,消耗品費,"130,000"
2021,1,一般会計,3,民生費,2,児童福祉費,9,子ども家庭支援センター費,2,子ども家庭支援センター事業,11,需用費,5,燃料費,"30,000"
2021,1,一般会計,3,民生費,2,児童福祉費,9,子ども家庭支援センター費,2,子ども家庭支援センター事業,11,需用費,8,医薬材料費,"9,000"
2021,1,一般会計,3,民生費,2,児童福祉費,9,子ども家庭支援センター費,2,子ども家庭支援センター事業,12,役務費,1,通信運搬費,"554,000"
2021,1,一般会計,3,民生費,2,児童福祉費,9,子ども家庭支援センター費,2,子ども家庭支援センター事業,12,役務費,3,保険料,"14,000"
2021,1,一般会計,3,民生費,2,児童福祉費,9,子ども家庭支援センター費,2,子ども家庭支援センター事業,13,委託料,20,運営管理費,"29,800,000"
2021,1,一般会計,3,民生費,2,児童福祉費,9,子ども家庭支援センター費,2,子ども家庭支援センター事業,14,使用料及び賃借料,1,借上料,"260,000"
2021,1,一般会計,3,民生費,2,児童福祉費,9,子ども家庭支援センター費,2,子ども家庭支援センター事業,14,使用料及び賃借料,2,使用料,"583,000"
2021,1,一般会計,3,民生費,2,児童福祉費,9,子ども家庭支援センター費,2,子ども家庭支援センター事業,19,負担金、補助及び交付金,1,負担金,"117,000"
2021,1,一般会計,3,民生費,2,児童福祉費,9,子ども家庭支援センター費,2,子ども家庭支援センター事業,19,負担金、補助及び交付金,2,補助金,"55,169,000"
2021,1,一般会計,3,民生費,2,児童福祉費,9,子ども家庭支援センター費,4,ファミリー・サポート・センター事業,13,委託料,20,運営管理費,"15,050,000"
2021,1,一般会計,3,民生費,2,児童福祉費,9,子ども家庭支援センター費,4,ファミリー・サポート・センター事業,19,負担金、補助及び交付金,2,補助金,0
2021,1,一般会計,3,民生費,2,児童福祉費,9,子ども家庭支援センター費,5,ホームビジター派遣事業,13,委託料,20,運営管理費,"2,200,000"
2021,1,一般会計,3,民生費,2,児童福祉費,9,子ども家庭支援センター費,7,子育てクーポン事業,11,需用費,2,印刷製本費,"81,000"
2021,1,一般会計,3,民生費,2,児童福祉費,9,子ども家庭支援センター費,7,子育てクーポン事業,12,役務費,1,通信運搬費,"150,000"
2021,1,一般会計,3,民生費,2,児童福祉費,9,子ども家庭支援センター費,7,子育てクーポン事業,13,委託料,20,運営管理費,"13,000,000"
2021,1,一般会計,3,民生費,2,児童福祉費,9,子ども家庭支援センター費,7,子育てクーポン事業,19,負担金、補助及び交付金,2,補助金,"9,000,000"
2021,1,一般会計,3,民生費,2,児童福祉費,9,子ども家庭支援センター費,10,子供食堂推進事業,19,負担金、補助及び交付金,2,補助金,"3,360,000"
2021,1,一般会計,3,民生費,2,児童福祉費,10,子どもの発達支援・交流センター費,1,子どもの発達支援・交流センター運営管理事業,1,報酬,2,委員,"56,000"
2021,1,一般会計,3,民生費,2,児童福祉費,10,子どもの発達支援・交流センター費,1,子どもの発達支援・交流センター運営管理事業,12,役務費,3,保険料,"9,000"
2021,1,一般会計,3,民生費,2,児童福祉費,10,子どもの発達支援・交流センター費,1,子どもの発達支援・交流センター運営管理事業,13,委託料,51,管理業務（指定管理者）,"84,014,000"
2021,1,一般会計,3,民生費,3,生活保護費,1,生活保護総務費,1,職員人件費,1,報酬,17,会計年度任用職員,"25,040,000"
2021,1,一般会計,3,民生費,3,生活保護費,1,生活保護総務費,1,職員人件費,2,給料,2,一般職,"79,431,000"
2021,1,一般会計,3,民生費,3,生活保護費,1,生活保護総務費,1,職員人件費,3,職員手当等,2,地域手当等,"63,081,000"
2021,1,一般会計,3,民生費,3,生活保護費,1,生活保護総務費,1,職員人件費,3,職員手当等,5,会計年度任用職員期末手当,"4,372,000"
2021,1,一般会計,3,民生費,3,生活保護費,1,生活保護総務費,1,職員人件費,4,共済費,3,職員共済組合費,"29,487,000"
2021,1,一般会計,3,民生費,3,生活保護費,1,生活保護総務費,1,職員人件費,9,旅費,3,普通旅費,"200,000"
2021,1,一般会計,3,民生費,3,生活保護費,1,生活保護総務費,1,職員人件費,9,旅費,4,特別旅費,"200,000"
2021,1,一般会計,3,民生費,3,生活保護費,1,生活保護総務費,2,生活保護事務事業,1,報酬,5,嘱託医等,"2,112,000"
2021,1,一般会計,3,民生費,3,生活保護費,1,生活保護総務費,2,生活保護事務事業,1,報酬,17,会計年度任用職員,"1,566,000"
2021,1,一般会計,3,民生費,3,生活保護費,1,生活保護総務費,2,生活保護事務事業,3,職員手当等,5,会計年度任用職員期末手当,"257,000"
2021,1,一般会計,3,民生費,3,生活保護費,1,生活保護総務費,2,生活保護事務事業,9,旅費,1,費用弁償（普通）,"20,000"
2021,1,一般会計,3,民生費,3,生活保護費,1,生活保護総務費,2,生活保護事務事業,11,需用費,1,消耗品費,"230,000"
2021,1,一般会計,3,民生費,3,生活保護費,1,生活保護総務費,2,生活保護事務事業,11,需用費,2,印刷製本費,"439,000"
2021,1,一般会計,3,民生費,3,生活保護費,1,生活保護総務費,2,生活保護事務事業,11,需用費,6,修繕料,"12,000"
2021,1,一般会計,3,民生費,3,生活保護費,1,生活保護総務費,2,生活保護事務事業,12,役務費,1,通信運搬費,"3,600,000"
2021,1,一般会計,3,民生費,3,生活保護費,1,生活保護総務費,2,生活保護事務事業,13,委託料,18,システム保守点検,"2,637,000"
2021,1,一般会計,3,民生費,3,生活保護費,1,生活保護総務費,2,生活保護事務事業,13,委託料,26,指導等,"3,300,000"
2021,1,一般会計,3,民生費,3,生活保護費,1,生活保護総務費,2,生活保護事務事業,13,委託料,28,事務処理等,"3,437,000"
2021,1,一般会計,3,民生費,3,生活保護費,1,生活保護総務費,2,生活保護事務事業,14,使用料及び賃借料,1,借上料,"2,729,000"
2021,1,一般会計,3,民生費,3,生活保護費,1,生活保護総務費,2,生活保護事務事業,14,使用料及び賃借料,2,使用料,"924,000"
2021,1,一般会計,3,民生費,3,生活保護費,1,生活保護総務費,2,生活保護事務事業,14,使用料及び賃借料,3,通行料,"40,000"
2021,1,一般会計,3,民生費,3,生活保護費,2,扶助費,1,生活保護援護事業,11,需用費,1,消耗品費,"10,000"
2021,1,一般会計,3,民生費,3,生活保護費,2,扶助費,1,生活保護援護事業,20,扶助費,5,生活保護関係扶助費,"3,800,000,000"
2021,1,一般会計,4,衛生費,1,保健衛生費,1,保健衛生総務費,1,職員人件費,1,報酬,17,会計年度任用職員,"25,750,000"
2021,1,一般会計,4,衛生費,1,保健衛生費,1,保健衛生総務費,1,職員人件費,2,給料,2,一般職,"86,710,000"
2021,1,一般会計,4,衛生費,1,保健衛生費,1,保健衛生総務費,1,職員人件費,3,職員手当等,2,地域手当等,"66,878,000"
2021,1,一般会計,4,衛生費,1,保健衛生費,1,保健衛生総務費,1,職員人件費,3,職員手当等,5,会計年度任用職員期末手当,"4,631,000"
2021,1,一般会計,4,衛生費,1,保健衛生費,1,保健衛生総務費,1,職員人件費,4,共済費,3,職員共済組合費,"32,770,000"
2021,1,一般会計,4,衛生費,1,保健衛生費,1,保健衛生総務費,1,職員人件費,9,旅費,3,普通旅費,"60,000"
2021,1,一般会計,4,衛生費,1,保健衛生費,1,保健衛生総務費,2,健康センター施設維持管理事業,1,報酬,2,委員,"43,000"
2021,1,一般会計,4,衛生費,1,保健衛生費,1,保健衛生総務費,2,健康センター施設維持管理事業,11,需用費,1,消耗品費,"180,000"
2021,1,一般会計,4,衛生費,1,保健衛生費,1,保健衛生総務費,2,健康センター施設維持管理事業,11,需用費,3,光熱水費,"810,000"
2021,1,一般会計,4,衛生費,1,保健衛生費,1,保健衛生総務費,2,健康センター施設維持管理事業,11,需用費,6,修繕料,"500,000"
2021,1,一般会計,4,衛生費,1,保健衛生費,1,保健衛生総務費,2,健康センター施設維持管理事業,12,役務費,1,通信運搬費,"70,000"
2021,1,一般会計,4,衛生費,1,保健衛生費,1,保健衛生総務費,2,健康センター施設維持管理事業,13,委託料,3,設備保守点検,"900,000"
2021,1,一般会計,4,衛生費,1,保健衛生費,1,保健衛生総務費,2,健康センター施設維持管理事業,13,委託料,5,特殊建築物定期検査,"168,000"
2021,1,一般会計,4,衛生費,1,保健衛生費,1,保健衛生総務費,2,健康センター施設維持管理事業,13,委託料,10,設計・監理等,"30,000,000"
2021,1,一般会計,4,衛生費,1,保健衛生費,1,保健衛生総務費,2,健康センター施設維持管理事業,13,委託料,12,清掃等,"147,000"
