産業分類階層,大分類,中分類,小分類,分類名,企業常用雇用者規模階層,企業常用雇用者規模コード,企業常用雇用者規模,総数／事業所数（事業所）,総数／従業者数／総数（人）,総数／従業者数／男（人）,総数／従業者数／女（人）,民営／事業所数（事業所）,民営／従業者数／総数（人）,民営／従業者数／男（人）,民営／従業者数／女（人）,国、地方公共団体／事業所数（事業所）,国、地方公共団体／従業者数／総数（人）,国、地方公共団体／従業者数／男（人）,国、地方公共団体／従業者数／女（人）
3,E,26,266,金属加工機械製造業,1,0300,10～19人,102,1364,1100,264,102,1364,1100,264,-,-,-,-
3,E,26,266,金属加工機械製造業,1,0400,20～29人,42,1017,818,199,42,1017,818,199,-,-,-,-
3,E,26,266,金属加工機械製造業,1,0500,30～49人,19,702,563,139,19,702,563,139,-,-,-,-
3,E,26,266,金属加工機械製造業,1,0600,50～99人,12,862,649,213,12,862,649,213,-,-,-,-
3,E,26,266,金属加工機械製造業,1,0700,100～199人,2,219,177,42,2,219,177,42,-,-,-,-
3,E,26,266,金属加工機械製造業,1,0800,200～299人,1,224,186,38,1,224,186,38,-,-,-,-
3,E,26,266,金属加工機械製造業,1,0900,300～499人,1,303,257,46,1,303,257,46,-,-,-,-
3,E,26,266,金属加工機械製造業,1,1000,500～999人,-,-,-,-,-,-,-,-,-,-,-,-
3,E,26,266,金属加工機械製造業,1,1100,1000人以上,-,-,-,-,-,-,-,-,-,-,-,-
3,E,26,266,金属加工機械製造業,1,1200,出向・派遣従業員のみ,-,-,-,-,-,-,-,-,-,-,-,-
3,E,26,267,半導体・フラットパネルディスプレイ製造装置製造業,0,0000,全ての規模,320,7146,5613,1533,320,7146,5613,1533,-,-,-,-
3,E,26,267,半導体・フラットパネルディスプレイ製造装置製造業,1,0100,1～4人,142,363,250,113,142,363,250,113,-,-,-,-
3,E,26,267,半導体・フラットパネルディスプレイ製造装置製造業,1,0101,1人,28,28,25,3,28,28,25,3,-,-,-,-
3,E,26,267,半導体・フラットパネルディスプレイ製造装置製造業,1,0102,2人,45,90,59,31,45,90,59,31,-,-,-,-
3,E,26,267,半導体・フラットパネルディスプレイ製造装置製造業,1,0103,3人,31,93,62,31,31,93,62,31,-,-,-,-
3,E,26,267,半導体・フラットパネルディスプレイ製造装置製造業,1,0104,4人,38,152,104,48,38,152,104,48,-,-,-,-
3,E,26,267,半導体・フラットパネルディスプレイ製造装置製造業,1,0200,5～9人,73,488,363,125,73,488,363,125,-,-,-,-
3,E,26,267,半導体・フラットパネルディスプレイ製造装置製造業,1,0300,10～19人,49,626,504,122,49,626,504,122,-,-,-,-
3,E,26,267,半導体・フラットパネルディスプレイ製造装置製造業,1,0400,20～29人,18,425,353,72,18,425,353,72,-,-,-,-
3,E,26,267,半導体・フラットパネルディスプレイ製造装置製造業,1,0500,30～49人,21,790,655,135,21,790,655,135,-,-,-,-
3,E,26,267,半導体・フラットパネルディスプレイ製造装置製造業,1,0600,50～99人,8,559,468,91,8,559,468,91,-,-,-,-
3,E,26,267,半導体・フラットパネルディスプレイ製造装置製造業,1,0700,100～199人,2,251,234,17,2,251,234,17,-,-,-,-
3,E,26,267,半導体・フラットパネルディスプレイ製造装置製造業,1,0800,200～299人,2,487,378,109,2,487,378,109,-,-,-,-
3,E,26,267,半導体・フラットパネルディスプレイ製造装置製造業,1,0900,300～499人,3,1100,951,149,3,1100,951,149,-,-,-,-
3,E,26,267,半導体・フラットパネルディスプレイ製造装置製造業,1,1000,500～999人,1,746,486,260,1,746,486,260,-,-,-,-
3,E,26,267,半導体・フラットパネルディスプレイ製造装置製造業,1,1100,1000人以上,1,1311,971,340,1,1311,971,340,-,-,-,-
3,E,26,267,半導体・フラットパネルディスプレイ製造装置製造業,1,1200,出向・派遣従業員のみ,-,-,-,-,-,-,-,-,-,-,-,-
3,E,26,269,その他の生産用機械・同部分品製造業,0,0000,全ての規模,1271,8363,6569,1794,1271,8363,6569,1794,-,-,-,-
3,E,26,269,その他の生産用機械・同部分品製造業,1,0100,1～4人,830,1933,1395,538,830,1933,1395,538,-,-,-,-
3,E,26,269,その他の生産用機械・同部分品製造業,1,0101,1人,208,208,195,13,208,208,195,13,-,-,-,-
3,E,26,269,その他の生産用機械・同部分品製造業,1,0102,2人,281,562,372,190,281,562,372,190,-,-,-,-
3,E,26,269,その他の生産用機械・同部分品製造業,1,0103,3人,201,603,414,189,201,603,414,189,-,-,-,-
3,E,26,269,その他の生産用機械・同部分品製造業,1,0104,4人,140,560,414,146,140,560,414,146,-,-,-,-
3,E,26,269,その他の生産用機械・同部分品製造業,1,0200,5～9人,231,1492,1093,399,231,1492,1093,399,-,-,-,-
3,E,26,269,その他の生産用機械・同部分品製造業,1,0300,10～19人,130,1706,1396,310,130,1706,1396,310,-,-,-,-
3,E,26,269,その他の生産用機械・同部分品製造業,1,0400,20～29人,36,842,659,183,36,842,659,183,-,-,-,-
3,E,26,269,その他の生産用機械・同部分品製造業,1,0500,30～49人,29,1120,917,203,29,1120,917,203,-,-,-,-
3,E,26,269,その他の生産用機械・同部分品製造業,1,0600,50～99人,11,774,665,109,11,774,665,109,-,-,-,-
3,E,26,269,その他の生産用機械・同部分品製造業,1,0700,100～199人,2,296,259,37,2,296,259,37,-,-,-,-
3,E,26,269,その他の生産用機械・同部分品製造業,1,0800,200～299人,1,200,185,15,1,200,185,15,-,-,-,-
3,E,26,269,その他の生産用機械・同部分品製造業,1,0900,300～499人,-,-,-,-,-,-,-,-,-,-,-,-
3,E,26,269,その他の生産用機械・同部分品製造業,1,1000,500～999人,-,-,-,-,-,-,-,-,-,-,-,-
3,E,26,269,その他の生産用機械・同部分品製造業,1,1100,1000人以上,-,-,-,-,-,-,-,-,-,-,-,-
3,E,26,269,その他の生産用機械・同部分品製造業,1,1200,出向・派遣従業員のみ,1,-,-,-,1,-,-,-,-,-,-,-
2,E,27,000,業務用機械器具製造業,0,0000,全ての規模,2056,36009,27280,8647,2056,36009,27280,8647,-,-,-,-
2,E,27,000,業務用機械器具製造業,1,0100,1～4人,1034,2502,1693,809,1034,2502,1693,809,-,-,-,-
2,E,27,000,業務用機械器具製造業,1,0101,1人,243,243,226,17,243,243,226,17,-,-,-,-
2,E,27,000,業務用機械器具製造業,1,0102,2人,334,668,421,247,334,668,421,247,-,-,-,-
2,E,27,000,業務用機械器具製造業,1,0103,3人,237,711,477,234,237,711,477,234,-,-,-,-
2,E,27,000,業務用機械器具製造業,1,0104,4人,220,880,569,311,220,880,569,311,-,-,-,-
2,E,27,000,業務用機械器具製造業,1,0200,5～9人,433,2795,1927,868,433,2795,1927,868,-,-,-,-
2,E,27,000,業務用機械器具製造業,1,0300,10～19人,269,3694,2627,1067,269,3694,2627,1067,-,-,-,-
2,E,27,000,業務用機械器具製造業,1,0400,20～29人,104,2513,1852,661,104,2513,1852,661,-,-,-,-
2,E,27,000,業務用機械器具製造業,1,0500,30～49人,96,3619,2744,875,96,3619,2744,875,-,-,-,-
2,E,27,000,業務用機械器具製造業,1,0600,50～99人,61,4146,3158,906,61,4146,3158,906,-,-,-,-
2,E,27,000,業務用機械器具製造業,1,0700,100～199人,27,3674,2826,848,27,3674,2826,848,-,-,-,-
2,E,27,000,業務用機械器具製造業,1,0800,200～299人,10,2438,1799,639,10,2438,1799,639,-,-,-,-
2,E,27,000,業務用機械器具製造業,1,0900,300～499人,7,2619,2070,549,7,2619,2070,549,-,-,-,-
2,E,27,000,業務用機械器具製造業,1,1000,500～999人,7,4410,3598,812,7,4410,3598,812,-,-,-,-
2,E,27,000,業務用機械器具製造業,1,1100,1000人以上,3,3599,2986,613,3,3599,2986,613,-,-,-,-
2,E,27,000,業務用機械器具製造業,1,1200,出向・派遣従業員のみ,5,-,-,-,5,-,-,-,-,-,-,-
3,E,27,270,管理，補助的経済活動を行う事業所,0,0000,全ての規模,93,5268,4244,1024,93,5268,4244,1024,-,-,-,-
3,E,27,270,管理，補助的経済活動を行う事業所,1,0100,1～4人,41,95,61,34,41,95,61,34,-,-,-,-
3,E,27,270,管理，補助的経済活動を行う事業所,1,0101,1人,13,13,11,2,13,13,11,2,-,-,-,-
3,E,27,270,管理，補助的経済活動を行う事業所,1,0102,2人,11,22,12,10,11,22,12,10,-,-,-,-
3,E,27,270,管理，補助的経済活動を行う事業所,1,0103,3人,8,24,15,9,8,24,15,9,-,-,-,-
3,E,27,270,管理，補助的経済活動を行う事業所,1,0104,4人,9,36,23,13,9,36,23,13,-,-,-,-
3,E,27,270,管理，補助的経済活動を行う事業所,1,0200,5～9人,19,120,85,35,19,120,85,35,-,-,-,-
3,E,27,270,管理，補助的経済活動を行う事業所,1,0300,10～19人,11,144,97,47,11,144,97,47,-,-,-,-
3,E,27,270,管理，補助的経済活動を行う事業所,1,0400,20～29人,2,50,41,9,2,50,41,9,-,-,-,-
3,E,27,270,管理，補助的経済活動を行う事業所,1,0500,30～49人,5,194,175,19,5,194,175,19,-,-,-,-
3,E,27,270,管理，補助的経済活動を行う事業所,1,0600,50～99人,6,407,338,69,6,407,338,69,-,-,-,-
3,E,27,270,管理，補助的経済活動を行う事業所,1,0700,100～199人,3,486,398,88,3,486,398,88,-,-,-,-
3,E,27,270,管理，補助的経済活動を行う事業所,1,0800,200～299人,2,534,422,112,2,534,422,112,-,-,-,-
3,E,27,270,管理，補助的経済活動を行う事業所,1,0900,300～499人,-,-,-,-,-,-,-,-,-,-,-,-
3,E,27,270,管理，補助的経済活動を行う事業所,1,1000,500～999人,1,649,520,129,1,649,520,129,-,-,-,-
3,E,27,270,管理，補助的経済活動を行う事業所,1,1100,1000人以上,2,2589,2107,482,2,2589,2107,482,-,-,-,-
3,E,27,270,管理，補助的経済活動を行う事業所,1,1200,出向・派遣従業員のみ,1,-,-,-,1,-,-,-,-,-,-,-
3,E,27,271,事務用機械器具製造業,0,0000,全ての規模,109,3255,2637,618,109,3255,2637,618,-,-,-,-
3,E,27,271,事務用機械器具製造業,1,0100,1～4人,47,111,74,37,47,111,74,37,-,-,-,-
3,E,27,271,事務用機械器具製造業,1,0101,1人,11,11,11,-,11,11,11,-,-,-,-,-
3,E,27,271,事務用機械器具製造業,1,0102,2人,17,34,23,11,17,34,23,11,-,-,-,-
3,E,27,271,事務用機械器具製造業,1,0103,3人,10,30,19,11,10,30,19,11,-,-,-,-
3,E,27,271,事務用機械器具製造業,1,0104,4人,9,36,21,15,9,36,21,15,-,-,-,-
3,E,27,271,事務用機械器具製造業,1,0200,5～9人,19,136,89,47,19,136,89,47,-,-,-,-
3,E,27,271,事務用機械器具製造業,1,0300,10～19人,13,184,135,49,13,184,135,49,-,-,-,-
3,E,27,271,事務用機械器具製造業,1,0400,20～29人,9,211,169,42,9,211,169,42,-,-,-,-
3,E,27,271,事務用機械器具製造業,1,0500,30～49人,9,366,255,111,9,366,255,111,-,-,-,-
3,E,27,271,事務用機械器具製造業,1,0600,50～99人,5,353,319,34,5,353,319,34,-,-,-,-
3,E,27,271,事務用機械器具製造業,1,0700,100～199人,3,459,408,51,3,459,408,51,-,-,-,-
3,E,27,271,事務用機械器具製造業,1,0800,200～299人,2,440,368,72,2,440,368,72,-,-,-,-
3,E,27,271,事務用機械器具製造業,1,0900,300～499人,1,375,322,53,1,375,322,53,-,-,-,-
3,E,27,271,事務用機械器具製造業,1,1000,500～999人,1,620,498,122,1,620,498,122,-,-,-,-
3,E,27,271,事務用機械器具製造業,1,1100,1000人以上,-,-,-,-,-,-,-,-,-,-,-,-
3,E,27,271,事務用機械器具製造業,1,1200,出向・派遣従業員のみ,-,-,-,-,-,-,-,-,-,-,-,-
3,E,27,272,サービス用・娯楽用機械器具製造業,0,0000,全ての規模,205,6853,5604,1249,205,6853,5604,1249,-,-,-,-
3,E,27,272,サービス用・娯楽用機械器具製造業,1,0100,1～4人,76,190,140,50,76,190,140,50,-,-,-,-
3,E,27,272,サービス用・娯楽用機械器具製造業,1,0101,1人,17,17,14,3,17,17,14,3,-,-,-,-
3,E,27,272,サービス用・娯楽用機械器具製造業,1,0102,2人,20,40,27,13,20,40,27,13,-,-,-,-
3,E,27,272,サービス用・娯楽用機械器具製造業,1,0103,3人,23,69,52,17,23,69,52,17,-,-,-,-
3,E,27,272,サービス用・娯楽用機械器具製造業,1,0104,4人,16,64,47,17,16,64,47,17,-,-,-,-
3,E,27,272,サービス用・娯楽用機械器具製造業,1,0200,5～9人,54,363,271,92,54,363,271,92,-,-,-,-
3,E,27,272,サービス用・娯楽用機械器具製造業,1,0300,10～19人,29,417,318,99,29,417,318,99,-,-,-,-
3,E,27,272,サービス用・娯楽用機械器具製造業,1,0400,20～29人,10,229,161,68,10,229,161,68,-,-,-,-
3,E,27,272,サービス用・娯楽用機械器具製造業,1,0500,30～49人,12,480,371,109,12,480,371,109,-,-,-,-
3,E,27,272,サービス用・娯楽用機械器具製造業,1,0600,50～99人,9,656,573,83,9,656,573,83,-,-,-,-
3,E,27,272,サービス用・娯楽用機械器具製造業,1,0700,100～199人,7,944,704,240,7,944,704,240,-,-,-,-
3,E,27,272,サービス用・娯楽用機械器具製造業,1,0800,200～299人,-,-,-,-,-,-,-,-,-,-,-,-
3,E,27,272,サービス用・娯楽用機械器具製造業,1,0900,300～499人,2,691,626,65,2,691,626,65,-,-,-,-
3,E,27,272,サービス用・娯楽用機械器具製造業,1,1000,500～999人,3,1873,1561,312,3,1873,1561,312,-,-,-,-
3,E,27,272,サービス用・娯楽用機械器具製造業,1,1100,1000人以上,1,1010,879,131,1,1010,879,131,-,-,-,-
3,E,27,272,サービス用・娯楽用機械器具製造業,1,1200,出向・派遣従業員のみ,2,-,-,-,2,-,-,-,-,-,-,-
3,E,27,273,計量器・測定器・分析機器・試験機・測量機械器具・理化学機械器具製造業,0,0000,全ての規模,794,9602,7276,2244,794,9602,7276,2244,-,-,-,-
3,E,27,273,計量器・測定器・分析機器・試験機・測量機械器具・理化学機械器具製造業,1,0100,1～4人,419,1044,712,332,419,1044,712,332,-,-,-,-
3,E,27,273,計量器・測定器・分析機器・試験機・測量機械器具・理化学機械器具製造業,1,0101,1人,85,85,80,5,85,85,80,5,-,-,-,-
3,E,27,273,計量器・測定器・分析機器・試験機・測量機械器具・理化学機械器具製造業,1,0102,2人,145,290,188,102,145,290,188,102,-,-,-,-
3,E,27,273,計量器・測定器・分析機器・試験機・測量機械器具・理化学機械器具製造業,1,0103,3人,87,261,175,86,87,261,175,86,-,-,-,-
3,E,27,273,計量器・測定器・分析機器・試験機・測量機械器具・理化学機械器具製造業,1,0104,4人,102,408,269,139,102,408,269,139,-,-,-,-
3,E,27,273,計量器・測定器・分析機器・試験機・測量機械器具・理化学機械器具製造業,1,0200,5～9人,157,1013,738,275,157,1013,738,275,-,-,-,-
3,E,27,273,計量器・測定器・分析機器・試験機・測量機械器具・理化学機械器具製造業,1,0300,10～19人,109,1522,1124,398,109,1522,1124,398,-,-,-,-
3,E,27,273,計量器・測定器・分析機器・試験機・測量機械器具・理化学機械器具製造業,1,0400,20～29人,44,1061,811,250,44,1061,811,250,-,-,-,-
3,E,27,273,計量器・測定器・分析機器・試験機・測量機械器具・理化学機械器具製造業,1,0500,30～49人,38,1367,1103,264,38,1367,1103,264,-,-,-,-
3,E,27,273,計量器・測定器・分析機器・試験機・測量機械器具・理化学機械器具製造業,1,0600,50～99人,15,980,705,193,15,980,705,193,-,-,-,-
3,E,27,273,計量器・測定器・分析機器・試験機・測量機械器具・理化学機械器具製造業,1,0700,100～199人,8,1007,774,233,8,1007,774,233,-,-,-,-
3,E,27,273,計量器・測定器・分析機器・試験機・測量機械器具・理化学機械器具製造業,1,0800,200～299人,2,468,331,137,2,468,331,137,-,-,-,-
3,E,27,273,計量器・測定器・分析機器・試験機・測量機械器具・理化学機械器具製造業,1,0900,300～499人,1,457,383,74,1,457,383,74,-,-,-,-
3,E,27,273,計量器・測定器・分析機器・試験機・測量機械器具・理化学機械器具製造業,1,1000,500～999人,1,683,595,88,1,683,595,88,-,-,-,-
3,E,27,273,計量器・測定器・分析機器・試験機・測量機械器具・理化学機械器具製造業,1,1100,1000人以上,-,-,-,-,-,-,-,-,-,-,-,-
3,E,27,273,計量器・測定器・分析機器・試験機・測量機械器具・理化学機械器具製造業,1,1200,出向・派遣従業員のみ,-,-,-,-,-,-,-,-,-,-,-,-
3,E,27,274,医療用機械器具・医療用品製造業,0,0000,全ての規模,568,8343,5688,2655,568,8343,5688,2655,-,-,-,-
3,E,27,274,医療用機械器具・医療用品製造業,1,0100,1～4人,298,715,478,237,298,715,478,237,-,-,-,-
3,E,27,274,医療用機械器具・医療用品製造業,1,0101,1人,72,72,66,6,72,72,66,6,-,-,-,-
3,E,27,274,医療用機械器具・医療用品製造業,1,0102,2人,97,194,124,70,97,194,124,70,-,-,-,-
3,E,27,274,医療用機械器具・医療用品製造業,1,0103,3人,67,201,135,66,67,201,135,66,-,-,-,-
3,E,27,274,医療用機械器具・医療用品製造業,1,0104,4人,62,248,153,95,62,248,153,95,-,-,-,-
3,E,27,274,医療用機械器具・医療用品製造業,1,0200,5～9人,125,809,528,281,125,809,528,281,-,-,-,-
3,E,27,274,医療用機械器具・医療用品製造業,1,0300,10～19人,65,884,578,306,65,884,578,306,-,-,-,-
3,E,27,274,医療用機械器具・医療用品製造業,1,0400,20～29人,25,633,428,205,25,633,428,205,-,-,-,-
3,E,27,274,医療用機械器具・医療用品製造業,1,0500,30～49人,20,741,504,237,20,741,504,237,-,-,-,-
3,E,27,274,医療用機械器具・医療用品製造業,1,0600,50～99人,21,1394,972,422,21,1394,972,422,-,-,-,-
3,E,27,274,医療用機械器具・医療用品製造業,1,0700,100～199人,6,778,542,236,6,778,542,236,-,-,-,-
3,E,27,274,医療用機械器具・医療用品製造業,1,0800,200～299人,3,708,495,213,3,708,495,213,-,-,-,-
3,E,27,274,医療用機械器具・医療用品製造業,1,0900,300～499人,3,1096,739,357,3,1096,739,357,-,-,-,-
3,E,27,274,医療用機械器具・医療用品製造業,1,1000,500～999人,1,585,424,161,1,585,424,161,-,-,-,-
3,E,27,274,医療用機械器具・医療用品製造業,1,1100,1000人以上,-,-,-,-,-,-,-,-,-,-,-,-
3,E,27,274,医療用機械器具・医療用品製造業,1,1200,出向・派遣従業員のみ,1,-,-,-,1,-,-,-,-,-,-,-
3,E,27,275,光学機械器具・レンズ製造業,0,0000,全ての規模,284,2624,1783,841,284,2624,1783,841,-,-,-,-
3,E,27,275,光学機械器具・レンズ製造業,1,0100,1～4人,152,343,227,116,152,343,227,116,-,-,-,-
3,E,27,275,光学機械器具・レンズ製造業,1,0101,1人,45,45,44,1,45,45,44,1,-,-,-,-
3,E,27,275,光学機械器具・レンズ製造業,1,0102,2人,44,88,47,41,44,88,47,41,-,-,-,-
3,E,27,275,光学機械器具・レンズ製造業,1,0103,3人,42,126,81,45,42,126,81,45,-,-,-,-
3,E,27,275,光学機械器具・レンズ製造業,1,0104,4人,21,84,55,29,21,84,55,29,-,-,-,-
3,E,27,275,光学機械器具・レンズ製造業,1,0200,5～9人,59,354,216,138,59,354,216,138,-,-,-,-
3,E,27,275,光学機械器具・レンズ製造業,1,0300,10～19人,42,543,375,168,42,543,375,168,-,-,-,-
3,E,27,275,光学機械器具・レンズ製造業,1,0400,20～29人,13,308,227,81,13,308,227,81,-,-,-,-
3,E,27,275,光学機械器具・レンズ製造業,1,0500,30～49人,11,432,304,128,11,432,304,128,-,-,-,-
3,E,27,275,光学機械器具・レンズ製造業,1,0600,50～99人,5,356,251,105,5,356,251,105,-,-,-,-
3,E,27,275,光学機械器具・レンズ製造業,1,0700,100～199人,-,-,-,-,-,-,-,-,-,-,-,-
3,E,27,275,光学機械器具・レンズ製造業,1,0800,200～299人,1,288,183,105,1,288,183,105,-,-,-,-
3,E,27,275,光学機械器具・レンズ製造業,1,0900,300～499人,-,-,-,-,-,-,-,-,-,-,-,-
3,E,27,275,光学機械器具・レンズ製造業,1,1000,500～999人,-,-,-,-,-,-,-,-,-,-,-,-
3,E,27,275,光学機械器具・レンズ製造業,1,1100,1000人以上,-,-,-,-,-,-,-,-,-,-,-,-
3,E,27,275,光学機械器具・レンズ製造業,1,1200,出向・派遣従業員のみ,1,-,-,-,1,-,-,-,-,-,-,-
3,E,27,276,武器製造業,0,0000,全ての規模,3,64,48,16,3,64,48,16,-,-,-,-
3,E,27,276,武器製造業,1,0100,1～4人,1,4,1,3,1,4,1,3,-,-,-,-
3,E,27,276,武器製造業,1,0101,1人,-,-,-,-,-,-,-,-,-,-,-,-
3,E,27,276,武器製造業,1,0102,2人,-,-,-,-,-,-,-,-,-,-,-,-
3,E,27,276,武器製造業,1,0103,3人,-,-,-,-,-,-,-,-,-,-,-,-
3,E,27,276,武器製造業,1,0104,4人,1,4,1,3,1,4,1,3,-,-,-,-
3,E,27,276,武器製造業,1,0200,5～9人,-,-,-,-,-,-,-,-,-,-,-,-
3,E,27,276,武器製造業,1,0300,10～19人,-,-,-,-,-,-,-,-,-,-,-,-
3,E,27,276,武器製造業,1,0400,20～29人,1,21,15,6,1,21,15,6,-,-,-,-
3,E,27,276,武器製造業,1,0500,30～49人,1,39,32,7,1,39,32,7,-,-,-,-
3,E,27,276,武器製造業,1,0600,50～99人,-,-,-,-,-,-,-,-,-,-,-,-
3,E,27,276,武器製造業,1,0700,100～199人,-,-,-,-,-,-,-,-,-,-,-,-
3,E,27,276,武器製造業,1,0800,200～299人,-,-,-,-,-,-,-,-,-,-,-,-
3,E,27,276,武器製造業,1,0900,300～499人,-,-,-,-,-,-,-,-,-,-,-,-
3,E,27,276,武器製造業,1,1000,500～999人,-,-,-,-,-,-,-,-,-,-,-,-
3,E,27,276,武器製造業,1,1100,1000人以上,-,-,-,-,-,-,-,-,-,-,-,-
3,E,27,276,武器製造業,1,1200,出向・派遣従業員のみ,-,-,-,-,-,-,-,-,-,-,-,-
2,E,28,000,電子部品・デバイス・電子回路製造業,0,0000,全ての規模,1203,27421,21022,6399,1203,27421,21022,6399,-,-,-,-
2,E,28,000,電子部品・デバイス・電子回路製造業,1,0100,1～4人,544,1256,822,434,544,1256,822,434,-,-,-,-
2,E,28,000,電子部品・デバイス・電子回路製造業,1,0101,1人,146,146,131,15,146,146,131,15,-,-,-,-
2,E,28,000,電子部品・デバイス・電子回路製造業,1,0102,2人,178,356,224,132,178,356,224,132,-,-,-,-
2,E,28,000,電子部品・デバイス・電子回路製造業,1,0103,3人,126,378,230,148,126,378,230,148,-,-,-,-
