地域階層,地域コード,地域名,産業分類階層,大分類,中分類,産業分類名,総数／事業所数（事業所）,総数／従業者数（人）,開設時期／昭和59年以前／事業所数（事業所）,開設時期／昭和59年以前／従業者数（人）,開設時期／昭和60年～平成６年／事業所数（事業所）,開設時期／昭和60年～平成６年／従業者数（人）,開設時期／平成７年～平成16年／事業所数（事業所）,開設時期／平成７年～平成16年／従業者数（人）,開設時期／平成17年／事業所数（事業所）,開設時期／平成17年／従業者数（人）,開設時期／平成18年／事業所数（事業所）,開設時期／平成18年／従業者数（人）,開設時期／平成19年／事業所数（事業所）,開設時期／平成19年／従業者数（人）,開設時期／平成20年／事業所数（事業所）,開設時期／平成20年／従業者数（人）,開設時期／平成21年／事業所数（事業所）,開設時期／平成21年／従業者数（人）,開設時期／平成22年／事業所数（事業所）,開設時期／平成22年／従業者数（人）,開設時期／平成23年／事業所数（事業所）,開設時期／平成23年／従業者数（人）,開設時期／平成24年／事業所数（事業所）,開設時期／平成24年／従業者数（人）,開設時期／平成25年／事業所数（事業所）,開設時期／平成25年／従業者数（人）,開設時期／平成26年／事業所数（事業所）,開設時期／平成26年／従業者数（人）
4,13108,江東区,2,R,94,宗教,115,622,113,619,1,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13108,江東区,2,R,95,その他のサービス業,11,109,2,23,6,61,2,22,-,-,-,-,-,-,-,-,-,-,-,-,1,3,-,-,-,-,-,-
4,13109,品川区,0,A-R,00,全産業（Ｓ公務を除く）,21370,403584,6811,105212,3126,50493,4679,90154,562,16285,605,14505,602,27128,599,9493,611,16572,639,12425,752,14737,685,16273,594,15008,361,5772
4,13109,品川区,0,A-B,00,農林漁業（Ａ～Ｂ）,8,39,2,13,1,3,1,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,-,-,1,1
4,13109,品川区,1,A,00,農業，林業,7,35,2,13,1,3,1,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,-,-,1,1
4,13109,品川区,2,A,01,農業,6,28,1,6,1,3,1,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,-,-,1,1
4,13109,品川区,2,A,02,林業,1,7,1,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13109,品川区,1,B,00,漁業,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13109,品川区,2,B,03,漁業（水産養殖業を除く）,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13109,品川区,2,B,04,水産養殖業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13109,品川区,0,C-R,00,非農林漁業（Ｃ～Ｒ）Ｓ公務を除く,21362,403545,6809,105199,3125,50490,4678,90146,562,16285,605,14505,602,27128,599,9493,611,16572,639,12425,752,14737,684,16271,594,15008,360,5771
4,13109,品川区,1,C,00,鉱業，採石業，砂利採取業,1,4,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13109,品川区,2,C,05,鉱業，採石業，砂利採取業,1,4,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13109,品川区,1,D,00,建設業,1192,19676,482,6449,229,2602,227,5607,23,1249,22,282,17,358,27,293,28,561,17,248,19,319,20,580,16,732,7,53
4,13109,品川区,2,D,06,総合工事業,361,3971,132,1607,61,501,65,749,5,17,7,103,4,35,6,46,9,393,4,59,7,23,9,33,7,109,5,10
4,13109,品川区,2,D,07,職別工事業（設備工事業を除く）,362,2979,163,1097,73,535,61,579,5,22,8,73,5,103,7,33,10,82,8,95,7,129,4,193,3,17,-,-
4,13109,品川区,2,D,08,設備工事業,469,12726,187,3745,95,1566,101,4279,13,1210,7,106,8,220,14,214,9,86,5,94,5,167,7,354,6,606,2,43
4,13109,品川区,1,E,00,製造業,1785,36558,1096,19701,235,3034,205,5573,27,946,23,562,13,1139,29,868,24,757,26,1160,21,109,32,2195,14,159,8,65
4,13109,品川区,2,E,09,食料品製造業,66,1104,37,467,6,88,9,164,2,31,1,22,1,10,1,88,2,13,2,176,2,18,2,26,1,1,-,-
4,13109,品川区,2,E,10,飲料・たばこ・飼料製造業,6,175,2,9,3,117,-,-,-,-,1,49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13109,品川区,2,E,11,繊維工業,44,496,21,129,8,44,7,21,-,-,1,1,1,285,2,4,1,5,-,-,-,-,1,1,1,5,-,-
4,13109,品川区,2,E,12,木材・木製品製造業（家具を除く）,5,12,2,4,1,2,2,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13109,品川区,2,E,13,家具・装備品製造業,42,264,25,133,4,28,5,47,-,-,-,-,-,-,-,-,1,2,3,9,-,-,2,4,2,41,-,-
4,13109,品川区,2,E,14,パルプ・紙・紙加工品製造業,26,238,17,80,1,1,2,15,1,100,1,17,1,2,-,-,2,14,-,-,-,-,1,9,-,-,-,-
4,13109,品川区,2,E,15,印刷・同関連業,197,2646,106,1809,33,235,25,310,3,17,3,22,3,45,2,9,1,20,1,3,5,25,3,17,2,6,1,10
4,13109,品川区,2,E,16,化学工業,50,3477,19,2498,6,47,8,239,2,6,2,8,-,-,-,-,-,-,2,481,-,-,5,145,2,10,1,2
4,13109,品川区,2,E,17,石油製品・石炭製品製造業,5,138,1,3,-,-,1,121,2,10,-,-,-,-,1,4,-,-,-,-,-,-,-,-,-,-,-,-
4,13109,品川区,2,E,18,プラスチック製品製造業（別掲を除く）,138,862,99,645,20,102,13,99,2,8,-,-,-,-,-,-,-,-,-,-,1,2,1,2,-,-,1,3
4,13109,品川区,2,E,19,ゴム製品製造業,15,93,9,49,4,25,1,3,-,-,-,-,-,-,-,-,1,16,-,-,-,-,-,-,-,-,-,-
4,13109,品川区,2,E,20,なめし革・同製品・毛皮製造業,11,52,3,22,3,14,-,-,1,1,-,-,-,-,1,1,-,-,2,5,-,-,-,-,-,-,-,-
4,13109,品川区,2,E,21,窯業・土石製品製造業,27,255,19,136,1,30,6,62,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,27,-,-
4,13109,品川区,2,E,22,鉄鋼業,18,380,10,21,2,16,2,7,1,2,-,-,1,197,-,-,-,-,2,137,-,-,-,-,-,-,-,-
4,13109,品川区,2,E,23,非鉄金属製造業,31,632,17,291,3,60,4,12,1,2,1,160,-,-,2,84,-,-,-,-,1,5,-,-,-,-,-,-
4,13109,品川区,2,E,24,金属製品製造業,247,2201,187,1095,22,135,19,152,2,5,1,3,1,2,3,8,3,34,1,4,1,3,2,744,1,5,1,2
4,13109,品川区,2,E,25,はん用機械器具製造業,110,1619,71,453,16,510,17,113,-,-,-,-,-,-,1,3,3,532,-,-,-,-,1,7,-,-,-,-
4,13109,品川区,2,E,26,生産用機械器具製造業,225,3168,142,1898,28,178,30,879,1,6,2,4,1,4,3,11,5,98,5,45,2,11,4,21,1,12,-,-
4,13109,品川区,2,E,27,業務用機械器具製造業,96,3055,56,683,10,238,11,181,3,634,3,11,1,18,3,322,-,-,1,2,2,8,3,943,2,10,1,5
4,13109,品川区,2,E,28,電子部品・デバイス・電子回路製造業,68,1565,38,720,11,62,8,161,2,46,1,169,-,-,1,58,1,7,3,182,1,9,1,148,-,-,-,-
4,13109,品川区,2,E,29,電気機械器具製造業,184,5104,117,1066,26,453,16,2742,1,9,3,10,1,548,3,20,3,11,1,94,3,21,2,6,1,42,1,3
4,13109,品川区,2,E,30,情報通信機械器具製造業,48,3071,24,2295,5,359,7,185,-,-,1,73,-,-,3,9,1,5,-,-,1,1,2,96,-,-,2,40
4,13109,品川区,2,E,31,輸送用機械器具製造業,53,5114,38,4872,6,176,3,23,1,2,1,2,1,9,1,10,-,-,2,20,-,-,-,-,-,-,-,-
4,13109,品川区,2,E,32,その他の製造業,73,837,36,323,16,114,9,31,2,67,1,11,1,19,2,237,-,-,1,2,2,6,2,26,-,-,-,-
4,13109,品川区,1,F,00,電気・ガス・熱供給・水道業,19,828,3,111,3,52,5,556,-,-,-,-,-,-,1,6,1,18,3,41,1,39,2,5,-,-,-,-
4,13109,品川区,2,F,33,電気業,11,733,2,105,-,-,3,546,-,-,-,-,-,-,1,6,-,-,2,32,1,39,2,5,-,-,-,-
4,13109,品川区,2,F,34,ガス業,1,41,-,-,1,41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13109,品川区,2,F,35,熱供給業,5,27,1,6,2,11,2,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13109,品川区,2,F,36,水道業,2,27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,18,1,9,-,-,-,-,-,-,-,-
4,13109,品川区,1,G,00,情報通信業,824,74558,78,16115,125,8977,256,15399,34,6923,33,3898,39,4589,38,2505,40,3452,39,3026,38,3233,38,1799,25,1255,10,1658
4,13109,品川区,2,G,37,通信業,21,1577,-,-,-,-,9,729,1,1,2,622,2,5,1,58,1,15,1,37,2,76,1,8,-,-,-,-
4,13109,品川区,2,G,38,放送業,3,51,-,-,-,-,1,41,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1,10,-,-
4,13109,品川区,2,G,39,情報サービス業,570,64554,54,15643,88,8343,174,13469,24,6753,26,2982,30,1865,24,2267,30,2897,29,1471,24,2808,25,1696,14,1050,7,1651
4,13109,品川区,2,G,40,インターネット附随サービス業,75,5577,3,34,7,117,22,497,5,162,3,199,5,2709,2,106,3,39,5,1497,5,22,7,68,2,111,3,7
4,13109,品川区,2,G,41,映像・音声・文字情報制作業,155,2799,21,438,30,517,50,663,4,7,2,95,2,10,10,74,6,501,4,21,7,327,5,27,8,84,-,-
4,13109,品川区,1,H,00,運輸業，郵便業,600,25567,155,6108,123,4998,183,4996,21,949,15,434,12,779,8,193,7,160,14,1202,15,244,13,318,13,5043,4,22
4,13109,品川区,2,H,42,鉄道業,22,2434,10,650,10,1399,1,6,-,-,-,-,-,-,-,-,-,-,1,379,-,-,-,-,-,-,-,-
4,13109,品川区,2,H,43,道路旅客運送業,145,3185,21,931,63,119,52,1688,3,135,1,1,-,-,-,-,-,-,3,308,-,-,1,2,-,-,-,-
4,13109,品川区,2,H,44,道路貨物運送業,236,8292,74,2602,28,2576,72,1450,9,415,10,398,3,134,5,162,3,44,4,28,9,94,3,70,5,218,2,16
4,13109,品川区,2,H,45,水運業,14,288,4,214,1,7,4,7,1,14,2,9,-,-,-,-,-,-,-,-,-,-,-,-,1,34,-,-
4,13109,品川区,2,H,46,航空運輸業,7,692,1,42,1,33,1,144,2,41,-,-,1,6,-,-,-,-,1,426,-,-,-,-,-,-,-,-
4,13109,品川区,2,H,47,倉庫業,49,6066,12,422,3,62,18,583,-,-,-,-,1,31,2,20,1,18,-,-,4,133,3,28,2,4757,-,-
4,13109,品川区,2,H,48,運輸に附帯するサービス業,126,4211,33,1247,17,802,35,1118,6,344,2,26,6,209,1,11,3,98,5,61,2,17,6,218,5,34,2,6
4,13109,品川区,2,H,49,郵便業（信書便事業を含む）,1,399,-,-,-,-,-,-,-,-,-,-,1,399,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13109,品川区,1,I,00,卸売業，小売業,4876,87184,1721,19932,562,13694,1040,22333,107,2429,120,2517,129,5745,129,2046,138,2406,165,2541,222,3530,141,2818,151,3289,95,1808
4,13109,品川区,2,I,50,各種商品卸売業,7,487,2,308,4,156,1,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13109,品川区,2,I,51,繊維・衣服等卸売業,151,4343,37,2733,22,205,48,300,5,75,2,8,5,25,2,24,5,440,6,14,5,230,7,199,1,6,4,78
4,13109,品川区,2,I,52,飲食料品卸売業,252,9928,91,1243,38,4294,60,1421,7,147,3,428,11,1813,8,154,4,130,7,57,9,120,2,10,7,90,-,-
4,13109,品川区,2,I,53,建築材料，鉱物・金属材料等卸売業,355,10144,169,2172,46,1058,60,4384,5,168,9,178,9,650,9,47,4,23,9,97,8,137,9,353,9,760,1,1
4,13109,品川区,2,I,54,機械器具卸売業,821,25448,245,6088,121,2957,182,6147,21,515,29,901,19,1599,18,851,27,656,34,1017,37,938,26,698,30,1510,18,1057
4,13109,品川区,2,I,55,その他の卸売業,454,10183,132,2571,61,1783,109,2722,11,117,11,159,10,312,18,288,15,332,18,262,26,427,13,762,4,31,10,165
4,13109,品川区,2,I,56,各種商品小売業,9,1139,1,143,-,-,3,910,1,10,-,-,-,-,-,-,-,-,2,32,1,8,-,-,-,-,1,36
4,13109,品川区,2,I,57,織物・衣服・身の回り品小売業,443,2379,154,449,33,163,102,762,8,108,12,58,13,46,14,104,10,47,18,82,16,128,17,112,16,55,8,33
4,13109,品川区,2,I,58,飲食料品小売業,970,10118,402,2077,81,800,161,2659,19,332,23,400,24,607,24,285,28,458,29,425,60,793,30,475,34,406,16,121
4,13109,品川区,2,I,59,機械器具小売業,226,1983,95,463,28,501,36,410,8,48,3,21,3,274,4,12,5,8,4,12,13,81,6,43,5,21,4,60
4,13109,品川区,2,I,60,その他の小売業,1015,7835,372,1598,102,1147,233,2104,19,795,25,201,27,255,29,233,31,257,26,193,32,233,25,148,35,298,30,234
4,13109,品川区,2,I,61,無店舗小売業,173,3197,21,87,26,630,45,491,3,114,3,163,8,164,3,48,9,55,12,350,15,435,6,18,10,112,3,23
4,13109,品川区,1,J,00,金融業，保険業,359,9353,86,1798,35,1682,86,2094,12,167,7,96,9,134,11,178,14,796,13,261,11,161,30,268,14,313,9,409
4,13109,品川区,2,J,62,銀行業,50,2688,16,568,5,1155,10,266,5,93,1,7,3,42,1,20,2,247,1,45,-,-,1,67,1,26,4,152
4,13109,品川区,2,J,63,協同組織金融業,40,834,25,642,5,49,8,94,-,-,-,-,2,49,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13109,品川区,2,J,64,貸金業，クレジットカード業等非預金信用機関,47,1821,16,219,1,4,9,579,-,-,-,-,-,-,3,68,3,462,2,11,2,45,2,8,7,258,-,-
4,13109,品川区,2,J,65,金融商品取引業，商品先物取引業,30,741,9,99,4,276,4,115,1,1,-,-,1,1,-,-,3,25,1,129,2,3,2,17,1,5,-,-
4,13109,品川区,2,J,66,補助的金融業等,7,100,1,17,-,-,3,69,1,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,3,-,-
4,13109,品川区,2,J,67,保険業（保険媒介代理業，保険サービス業を含む）,185,3169,19,253,20,198,52,971,5,63,6,89,3,42,7,90,6,62,9,76,7,113,25,176,4,21,5,257
4,13109,品川区,1,K,00,不動産業，物品賃貸業,2632,12061,1101,4154,619,1888,466,2100,42,128,55,226,37,259,33,636,27,320,35,227,41,987,37,571,35,174,13,114
4,13109,品川区,2,K,68,不動産取引業,374,2055,93,465,61,312,92,411,12,71,20,127,12,77,12,56,8,185,11,73,8,43,16,100,15,71,4,26
4,13109,品川区,2,K,69,不動産賃貸業・管理業,2173,8029,995,3347,548,1479,347,1303,29,55,34,98,24,166,13,16,16,78,21,114,29,867,17,193,16,38,8,81
4,13109,品川区,2,K,70,物品賃貸業,85,1977,13,342,10,97,27,386,1,2,1,1,1,16,8,564,3,57,3,40,4,77,4,278,4,65,1,7
4,13109,品川区,1,L,00,学術研究，専門・技術サービス業,1137,24168,219,3417,188,1568,305,3320,30,323,43,1922,47,10425,36,173,41,527,51,856,54,496,54,526,31,216,10,55
4,13109,品川区,2,L,71,学術・開発研究機関,37,2743,8,984,6,193,12,174,-,-,-,-,1,1281,-,-,1,1,-,-,3,17,2,62,1,1,2,29
4,13109,品川区,2,L,72,専門サービス業（他に分類されないもの）,646,14243,116,808,96,613,167,1254,20,198,22,878,30,8512,24,99,26,387,36,487,35,323,36,377,18,146,6,11
4,13109,品川区,2,L,73,広告業,69,1750,12,181,9,55,16,737,2,10,8,71,2,323,1,6,3,26,3,213,5,98,2,10,3,10,-,-
4,13109,品川区,2,L,74,技術サービス業（他に分類されないもの）,385,5432,83,1444,77,707,110,1155,8,115,13,973,14,309,11,68,11,113,12,156,11,58,14,77,9,59,2,15
4,13109,品川区,1,M,00,宿泊業，飲食サービス業,3253,27560,634,3231,390,3322,777,7514,116,1083,106,1248,113,1161,134,1105,138,1302,137,1606,146,1586,145,1221,142,846,119,1126
4,13109,品川区,2,M,75,宿泊業,99,1993,24,338,16,553,18,383,8,125,5,197,6,148,3,31,4,31,-,-,1,15,6,133,1,14,-,-
4,13109,品川区,2,M,76,飲食店,2946,23286,598,2698,348,2268,700,6477,104,940,93,969,96,903,117,966,122,1171,128,1539,136,1486,124,958,133,764,116,1116
4,13109,品川区,2,M,77,持ち帰り・配達飲食サービス業,208,2281,12,195,26,501,59,654,4,18,8,82,11,110,14,108,12,100,9,67,9,85,15,130,8,68,3,10
4,13109,品川区,1,N,00,生活関連サービス業，娯楽業,1455,17664,465,4200,197,1865,323,3772,37,523,56,567,39,226,38,377,42,587,48,189,54,471,44,4209,37,179,29,130
4,13109,品川区,2,N,78,洗濯・理容・美容・浴場業,988,3737,386,1279,123,379,183,761,16,64,33,122,28,82,28,115,26,131,30,96,34,283,27,111,26,131,21,71
4,13109,品川区,2,N,79,その他の生活関連サービス業,209,6244,40,2086,35,822,57,1946,14,401,7,223,2,10,3,158,4,326,11,24,9,35,9,36,8,32,3,12
4,13109,品川区,2,N,80,娯楽業,258,7683,39,835,39,664,83,1065,7,58,16,222,9,134,7,104,12,130,7,69,11,153,8,4062,3,16,5,47
4,13109,品川区,1,O,00,教育，学習支援業,460,10979,130,7552,62,656,98,926,17,112,22,209,10,77,10,221,20,152,9,37,21,412,17,247,11,157,14,83
4,13109,品川区,2,O,81,学校教育,64,7480,52,7008,4,71,2,18,-,-,1,66,-,-,1,177,1,26,-,-,-,-,-,-,2,107,-,-
4,13109,品川区,2,O,82,その他の教育，学習支援業,396,3499,78,544,58,585,96,908,17,112,21,143,10,77,9,44,19,126,9,37,21,412,17,247,9,50,14,83
4,13109,品川区,1,P,00,医療，福祉,1411,19265,214,6738,192,1604,412,5394,50,534,59,656,57,676,63,474,59,488,46,414,64,654,55,519,70,691,31,193
4,13109,品川区,2,P,83,医療業,1065,12536,188,6060,163,1099,318,2625,35,304,46,468,40,386,47,307,41,217,37,180,41,232,31,216,42,279,17,79
4,13109,品川区,2,P,84,保健衛生,16,379,1,139,3,114,3,11,3,38,-,-,1,26,2,12,1,11,-,-,-,-,1,9,1,19,-,-
4,13109,品川区,2,P,85,社会保険・社会福祉・介護事業,330,6350,25,539,26,391,91,2758,12,192,13,188,16,264,14,155,17,260,9,234,23,422,23,294,27,393,14,114
4,13109,品川区,1,Q,00,複合サービス事業,52,921,7,46,1,1,-,-,-,-,-,-,41,863,-,-,1,4,-,-,-,-,-,-,-,-,1,3
4,13109,品川区,2,Q,86,郵便局,45,895,2,24,-,-,-,-,-,-,-,-,41,863,-,-,1,4,-,-,-,-,-,-,-,-,-,-
4,13109,品川区,2,Q,87,協同組合（他に分類されないもの）,7,26,5,22,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,3
4,13109,品川区,1,R,00,サービス業（他に分類されないもの）,1306,37199,417,5643,164,4547,295,10562,46,919,44,1888,39,697,42,418,31,5042,36,617,45,2496,56,995,35,1954,10,52
4,13109,品川区,2,R,88,廃棄物処理業,26,586,7,95,2,45,7,153,5,190,1,30,1,15,1,19,-,-,1,36,-,-,-,-,-,-,-,-
4,13109,品川区,2,R,89,自動車整備業,65,572,26,222,11,117,12,113,2,8,3,21,2,14,1,1,-,-,1,1,3,10,1,4,-,-,-,-
4,13109,品川区,2,R,90,機械等修理業（別掲を除く）,155,3907,41,584,16,246,34,633,8,94,7,92,-,-,6,29,-,-,4,75,5,15,10,159,12,1165,3,6
4,13109,品川区,2,R,91,職業紹介・労働者派遣業,115,4958,13,384,10,197,35,1839,6,248,7,254,5,241,4,15,4,300,4,264,5,449,10,400,5,66,2,9
4,13109,品川区,2,R,92,その他の事業サービス業,580,25263,99,3350,98,3821,164,7517,23,376,22,1479,24,336,26,318,21,4716,16,200,23,1908,27,415,14,682,3,28
4,13109,品川区,2,R,93,政治・経済・文化団体,187,1237,74,452,22,112,34,256,2,3,4,12,7,91,1,4,6,26,8,18,8,112,8,17,4,41,2,9
4,13109,品川区,2,R,94,宗教,172,624,155,551,5,9,7,26,-,-,-,-,-,-,3,32,-,-,1,3,-,-,-,-,-,-,-,-
4,13109,品川区,2,R,95,その他のサービス業,6,52,2,5,-,-,2,25,-,-,-,-,-,-,-,-,-,-,1,20,1,2,-,-,-,-,-,-
4,13110,目黒区,0,A-R,00,全産業（Ｓ公務を除く）,12035,133033,3675,42201,1750,16361,2672,33993,345,3442,344,4468,307,4021,330,3268,331,3531,405,4561,420,4361,410,3817,372,3672,199,1730
4,13110,目黒区,0,A-B,00,農林漁業（Ａ～Ｂ）,7,47,3,11,-,-,3,33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,3,-,-
4,13110,目黒区,1,A,00,農業，林業,7,47,3,11,-,-,3,33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,3,-,-
4,13110,目黒区,2,A,01,農業,6,45,2,9,-,-,3,33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,3,-,-
4,13110,目黒区,2,A,02,林業,1,2,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13110,目黒区,1,B,00,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13110,目黒区,2,B,03,漁業（水産養殖業を除く）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13110,目黒区,2,B,04,水産養殖業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13110,目黒区,0,C-R,00,非農林漁業（Ｃ～Ｒ）Ｓ公務を除く,12028,132986,3672,42190,1750,16361,2669,33960,345,3442,344,4468,307,4021,330,3268,331,3531,405,4561,420,4361,410,3817,371,3669,199,1730
4,13110,目黒区,1,C,00,鉱業，採石業，砂利採取業,1,2,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13110,目黒区,2,C,05,鉱業，採石業，砂利採取業,1,2,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13110,目黒区,1,D,00,建設業,508,4148,272,2194,95,663,68,687,12,83,5,31,6,75,5,26,4,16,10,31,7,152,5,28,5,52,4,31
4,13110,目黒区,2,D,06,総合工事業,179,1592,95,856,25,149,30,267,5,66,4,27,4,32,1,2,2,5,2,9,2,62,3,22,2,41,2,7
4,13110,目黒区,2,D,07,職別工事業（設備工事業を除く）,180,1009,85,495,44,265,23,144,6,14,-,-,-,-,3,19,2,11,3,9,3,9,1,4,2,7,-,-
4,13110,目黒区,2,D,08,設備工事業,149,1547,92,843,26,249,15,276,1,3,1,4,2,43,1,5,-,-,5,13,2,81,1,2,1,4,2,24
4,13110,目黒区,1,E,00,製造業,590,7283,381,3757,62,477,65,1074,5,68,13,751,5,73,6,18,8,37,5,151,9,504,8,38,6,22,3,15
4,13110,目黒区,2,E,09,食料品製造業,54,1606,28,491,2,19,13,736,1,4,-,-,1,1,-,-,-,-,2,141,1,7,2,6,1,6,-,-
4,13110,目黒区,2,E,10,飲料・たばこ・飼料製造業,1,1,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13110,目黒区,2,E,11,繊維工業,49,827,9,24,6,20,12,109,-,-,4,597,-,-,1,3,4,26,2,5,3,11,3,12,3,13,-,-
4,13110,目黒区,2,E,12,木材・木製品製造業（家具を除く）,1,1,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13110,目黒区,2,E,13,家具・装備品製造業,18,84,10,40,3,7,3,33,-,-,-,-,-,-,-,-,1,3,-,-,-,-,-,-,1,1,-,-
4,13110,目黒区,2,E,14,パルプ・紙・紙加工品製造業,8,395,6,132,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,1,262,-,-,-,-,-,-
4,13110,目黒区,2,E,15,印刷・同関連業,62,603,39,322,6,37,7,32,1,36,2,77,2,59,1,4,-,-,-,-,-,-,1,3,-,-,2,14
4,13110,目黒区,2,E,16,化学工業,14,279,7,168,2,74,3,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,15,-,-,-,-
4,13110,目黒区,2,E,17,石油製品・石炭製品製造業,1,26,1,26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13110,目黒区,2,E,18,プラスチック製品製造業（別掲を除く）,29,114,24,97,2,6,2,8,-,-,-,-,-,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-
4,13110,目黒区,2,E,19,ゴム製品製造業,5,36,3,11,1,8,1,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13110,目黒区,2,E,20,なめし革・同製品・毛皮製造業,6,22,2,9,-,-,1,1,-,-,1,9,-,-,-,-,1,2,-,-,1,1,-,-,-,-,-,-
4,13110,目黒区,2,E,21,窯業・土石製品製造業,8,66,4,26,3,38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13110,目黒区,2,E,22,鉄鋼業,3,25,2,22,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13110,目黒区,2,E,23,非鉄金属製造業,11,77,8,55,2,8,-,-,-,-,1,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13110,目黒区,2,E,24,金属製品製造業,67,392,58,352,3,8,4,9,1,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13110,目黒区,2,E,25,はん用機械器具製造業,24,193,22,183,1,8,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13110,目黒区,2,E,26,生産用機械器具製造業,38,229,29,186,4,4,3,26,-,-,1,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13110,目黒区,2,E,27,業務用機械器具製造業,29,582,23,342,2,11,1,3,-,-,1,11,1,10,-,-,-,-,-,-,1,205,-,-,-,-,-,-
4,13110,目黒区,2,E,28,電子部品・デバイス・電子回路製造業,30,485,15,276,9,130,3,33,1,8,1,27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13110,目黒区,2,E,29,電気機械器具製造業,65,489,49,390,9,74,2,3,-,-,1,3,-,-,2,7,1,1,-,-,1,11,-,-,-,-,-,-
4,13110,目黒区,2,E,30,情報通信機械器具製造業,11,66,7,48,1,3,-,-,-,-,-,-,-,-,1,1,-,-,-,-,1,7,-,-,-,-,-,-
4,13110,目黒区,2,E,31,輸送用機械器具製造業,17,234,11,177,2,8,2,4,-,-,-,-,-,-,-,-,-,-,1,5,-,-,-,-,-,-,-,-
4,13110,目黒区,2,E,32,その他の製造業,39,451,24,380,3,11,5,37,-,-,1,6,1,3,-,-,1,5,-,-,-,-,1,2,1,2,1,1
4,13110,目黒区,1,F,00,電気・ガス・熱供給・水道業,4,141,1,130,-,-,1,1,-,-,1,9,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-
