地域階層,地域コード,地域名,産業分類階層,大分類,産業分類名称,資本金階級階層,資本金階級コード,資本金階級名称,総数（決算月）／会社企業数,総数（決算月）／企業事業所数（事業所）,総数（決算月）／企業従業者数（人）,1月決算／会社企業数,1月決算／企業事業所数（事業所）,1月決算／企業従業者数（人）,2月決算／会社企業数,2月決算／企業事業所数（事業所）,2月決算／企業従業者数（人）,3月決算／会社企業数,3月決算／企業事業所数（事業所）,3月決算／企業従業者数（人）,4月決算／会社企業数,4月決算／企業事業所数（事業所）,4月決算／企業従業者数（人）,5月決算／会社企業数,5月決算／企業事業所数（事業所）,5月決算／企業従業者数（人）,6月決算／会社企業数,6月決算／企業事業所数（事業所）,6月決算／企業従業者数（人）,7月決算／会社企業数,7月決算／企業事業所数（事業所）,7月決算／企業従業者数（人）,8月決算／会社企業数,8月決算／企業事業所数（事業所）,8月決算／企業従業者数（人）,9月決算／会社企業数,9月決算／企業事業所数（事業所）,9月決算／企業従業者数（人）,10月決算／会社企業数,10月決算／企業事業所数（事業所）,10月決算／企業従業者数（人）,11月決算／会社企業数,11月決算／企業事業所数（事業所）,11月決算／企業従業者数（人）,12月決算／会社企業数,12月決算／企業事業所数（事業所）,12月決算／企業従業者数（人）
4,13121,足立区,0,A-R,全産業（Ｓ公務を除く）,1,06,資本金5000万～1億円未満,208,1051,24251,7,40,554,7,21,416,52,446,10969,13,90,1132,9,15,463,14,37,810,16,49,1910,14,33,1261,23,96,1551,10,18,326,7,72,1183,29,116,2666
4,13121,足立区,0,A-R,全産業（Ｓ公務を除く）,1,07,資本金1億～3億円未満,45,285,6314,1,1,3,4,120,632,26,138,4560,2,3,9,-,-,-,1,1,86,2,2,39,-,-,-,1,1,16,2,3,50,-,-,-,6,16,919
4,13121,足立区,0,A-R,全産業（Ｓ公務を除く）,1,08,資本金3億～10億円未満,14,203,6862,-,-,-,2,109,4109,8,86,2282,1,1,67,1,2,97,-,-,-,-,-,-,-,-,-,1,1,5,-,-,-,-,-,-,1,4,302
4,13121,足立区,0,A-R,全産業（Ｓ公務を除く）,1,09,資本金10億～50億円未満,3,63,1859,-,-,-,-,-,-,2,5,193,-,-,-,-,-,-,-,-,-,-,-,-,1,58,1666,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,0,A-R,全産業（Ｓ公務を除く）,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,1,A-B,農林漁業,0,00,総数（資本金階級）,9,12,179,-,-,-,2,2,57,1,1,3,-,-,-,1,1,12,-,-,-,-,-,-,-,-,-,2,5,79,1,1,17,-,-,-,2,2,11
4,13121,足立区,1,A-B,農林漁業,1,01,資本金300万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,1,A-B,農林漁業,1,02,資本金300万～500万円未満,3,3,61,-,-,-,1,1,56,1,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2
4,13121,足立区,1,A-B,農林漁業,1,03,資本金500万～1000万円未満,3,3,11,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,1,1,9
4,13121,足立区,1,A-B,農林漁業,1,04,資本金1000万～3000万円未満,3,6,107,-,-,-,-,-,-,-,-,-,-,-,-,1,1,12,-,-,-,-,-,-,-,-,-,1,4,78,1,1,17,-,-,-,-,-,-
4,13121,足立区,1,A-B,農林漁業,1,05,資本金3000万～5000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,1,A-B,農林漁業,1,06,資本金5000万～1億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,1,A-B,農林漁業,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,1,A-B,農林漁業,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,1,A-B,農林漁業,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,1,A-B,農林漁業,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,A,農業，林業,0,00,総数（資本金階級）,9,12,179,-,-,-,2,2,57,1,1,3,-,-,-,1,1,12,-,-,-,-,-,-,-,-,-,2,5,79,1,1,17,-,-,-,2,2,11
4,13121,足立区,2,A,農業，林業,1,01,資本金300万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,A,農業，林業,1,02,資本金300万～500万円未満,3,3,61,-,-,-,1,1,56,1,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2
4,13121,足立区,2,A,農業，林業,1,03,資本金500万～1000万円未満,3,3,11,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,1,1,9
4,13121,足立区,2,A,農業，林業,1,04,資本金1000万～3000万円未満,3,6,107,-,-,-,-,-,-,-,-,-,-,-,-,1,1,12,-,-,-,-,-,-,-,-,-,1,4,78,1,1,17,-,-,-,-,-,-
4,13121,足立区,2,A,農業，林業,1,05,資本金3000万～5000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,A,農業，林業,1,06,資本金5000万～1億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,A,農業，林業,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,A,農業，林業,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,A,農業，林業,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,A,農業，林業,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,B,漁業,0,00,総数（資本金階級）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,B,漁業,1,01,資本金300万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,B,漁業,1,02,資本金300万～500万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,B,漁業,1,03,資本金500万～1000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,B,漁業,1,04,資本金1000万～3000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,B,漁業,1,05,資本金3000万～5000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,B,漁業,1,06,資本金5000万～1億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,B,漁業,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,B,漁業,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,B,漁業,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,B,漁業,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,1,C-R,非農林漁業（Ｓ公務を除く）,0,00,総数（資本金階級）,10183,13902,152946,308,401,4071,716,1093,11492,1552,2576,40977,779,1010,8724,858,1036,9488,914,1107,11471,802,967,8946,946,1235,12775,1114,1418,12673,520,678,5611,291,403,3507,781,1022,12610
4,13121,足立区,1,C-R,非農林漁業（Ｓ公務を除く）,1,01,資本金300万円未満,510,545,3229,15,15,110,32,33,310,85,92,498,26,26,100,36,41,194,53,56,345,32,33,168,42,43,253,48,53,302,39,42,241,30,39,304,42,42,206
4,13121,足立区,1,C-R,非農林漁業（Ｓ公務を除く）,1,02,資本金300万～500万円未満,3884,4239,22019,120,126,633,311,346,1773,548,591,3019,322,347,1918,373,422,2229,382,411,2354,308,334,1742,362,410,2150,428,452,2121,244,281,1432,120,137,792,305,320,1436
4,13121,足立区,1,C-R,非農林漁業（Ｓ公務を除く）,1,03,資本金500万～1000万円未満,1183,1313,8383,34,42,247,87,88,476,163,187,1541,120,132,746,103,115,636,110,132,863,111,116,715,126,138,1015,134,155,1057,63,69,325,30,32,136,85,89,440
4,13121,足立区,1,C-R,非農林漁業（Ｓ公務を除く）,1,04,資本金1000万～3000万円未満,3594,4783,57304,122,152,1826,252,349,3404,597,870,13433,262,327,3395,307,386,4300,319,414,5549,315,399,3949,373,506,5108,436,573,6251,153,231,2367,95,105,885,283,371,5373
4,13121,足立区,1,C-R,非農林漁業（Ｓ公務を除く）,1,05,資本金3000万～5000万円未満,278,632,15128,9,25,698,15,21,339,59,148,4422,28,79,1331,23,49,1540,31,52,1443,13,29,399,24,41,1291,35,79,1318,8,33,869,5,14,191,24,58,1247
4,13121,足立区,1,C-R,非農林漁業（Ｓ公務を除く）,1,06,資本金5000万～1億円未満,208,1051,24251,7,40,554,7,21,416,52,446,10969,13,90,1132,9,15,463,14,37,810,16,49,1910,14,33,1261,23,96,1551,10,18,326,7,72,1183,29,116,2666
4,13121,足立区,1,C-R,非農林漁業（Ｓ公務を除く）,1,07,資本金1億～3億円未満,45,285,6314,1,1,3,4,120,632,26,138,4560,2,3,9,-,-,-,1,1,86,2,2,39,-,-,-,1,1,16,2,3,50,-,-,-,6,16,919
4,13121,足立区,1,C-R,非農林漁業（Ｓ公務を除く）,1,08,資本金3億～10億円未満,14,203,6862,-,-,-,2,109,4109,8,86,2282,1,1,67,1,2,97,-,-,-,-,-,-,-,-,-,1,1,5,-,-,-,-,-,-,1,4,302
4,13121,足立区,1,C-R,非農林漁業（Ｓ公務を除く）,1,09,資本金10億～50億円未満,3,63,1859,-,-,-,-,-,-,2,5,193,-,-,-,-,-,-,-,-,-,-,-,-,1,58,1666,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,1,C-R,非農林漁業（Ｓ公務を除く）,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,C,鉱業，採石業，砂利採取業,0,00,総数（資本金階級）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,C,鉱業，採石業，砂利採取業,1,01,資本金300万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,C,鉱業，採石業，砂利採取業,1,02,資本金300万～500万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,C,鉱業，採石業，砂利採取業,1,03,資本金500万～1000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,C,鉱業，採石業，砂利採取業,1,04,資本金1000万～3000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,C,鉱業，採石業，砂利採取業,1,05,資本金3000万～5000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,C,鉱業，採石業，砂利採取業,1,06,資本金5000万～1億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,C,鉱業，採石業，砂利採取業,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,C,鉱業，採石業，砂利採取業,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,C,鉱業，採石業，砂利採取業,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,C,鉱業，採石業，砂利採取業,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,D,建設業,0,00,総数（資本金階級）,2077,2318,18018,65,67,371,155,156,1015,314,358,2948,180,192,1523,193,205,1301,192,207,1718,178,196,1582,186,220,1826,240,301,2675,111,119,858,54,55,364,130,133,906
4,13121,足立区,2,D,建設業,1,01,資本金300万円未満,80,80,357,1,1,3,6,6,39,10,10,37,6,6,36,5,5,21,10,10,48,5,5,18,4,4,12,7,7,36,7,7,40,4,4,30,6,6,16
4,13121,足立区,2,D,建設業,1,02,資本金300万～500万円未満,852,866,4346,26,26,103,66,66,364,133,134,629,72,73,386,93,96,503,83,87,467,78,80,418,63,64,318,104,105,568,51,52,259,22,22,91,56,56,241
4,13121,足立区,2,D,建設業,1,03,資本金500万～1000万円未満,249,254,1555,6,6,24,24,24,111,36,37,244,31,33,220,24,24,145,23,25,154,25,25,182,27,27,227,27,27,156,15,15,54,1,1,4,14,14,63
4,13121,足立区,2,D,建設業,1,04,資本金1000万～3000万円未満,727,815,7474,29,30,228,57,58,484,117,142,1411,62,65,671,64,72,520,62,70,776,62,68,567,82,102,1021,86,95,799,31,34,310,23,24,186,43,46,423
4,13121,足立区,2,D,建設業,1,05,資本金3000万～5000万円未満,57,75,1116,2,3,10,2,2,17,12,12,203,3,5,115,3,3,51,8,8,117,3,6,116,5,13,120,7,11,121,3,3,117,2,2,27,6,6,95
4,13121,足立区,2,D,建設業,1,06,資本金5000万～1億円未満,38,123,2091,-,-,-,-,-,-,5,22,388,4,8,78,2,3,54,4,5,68,5,12,281,5,10,128,6,53,968,4,8,78,1,1,25,4,4,59
4,13121,足立区,2,D,建設業,1,07,資本金1億～3億円未満,6,6,155,1,1,3,-,-,-,1,1,36,1,1,5,-,-,-,1,1,86,-,-,-,-,-,-,1,1,16,-,-,-,-,-,-,1,1,9
4,13121,足立区,2,D,建設業,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,D,建設業,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,D,建設業,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,E,製造業,0,00,総数（資本金階級）,2108,2731,31474,78,99,1202,135,168,1425,243,378,6943,183,223,1815,196,237,3181,199,235,1776,191,226,2073,230,277,3414,242,284,2377,100,110,652,56,123,1363,181,260,3993
4,13121,足立区,2,E,製造業,1,01,資本金300万円未満,33,34,113,-,-,-,2,2,7,6,7,21,2,2,2,4,4,19,6,6,17,2,2,10,2,2,10,1,1,2,3,3,8,2,2,7,2,2,4
4,13121,足立区,2,E,製造業,1,02,資本金300万～500万円未満,779,838,3740,27,28,122,60,67,295,83,91,351,70,79,343,75,84,464,81,85,397,63,68,313,84,87,424,83,86,354,49,51,205,25,27,126,69,75,282
4,13121,足立区,2,E,製造業,1,03,資本金500万～1000万円未満,263,277,1528,9,10,100,14,14,90,22,23,164,27,28,119,27,32,174,32,35,203,34,34,181,29,29,206,37,39,164,12,13,46,4,4,13,15,15,63
4,13121,足立区,2,E,製造業,1,04,資本金1000万～3000万円未満,830,1054,11403,38,52,612,53,70,658,99,152,1690,71,84,893,79,96,1220,71,88,777,80,98,1177,102,127,1332,100,120,1313,33,36,316,21,27,218,75,96,971
4,13121,足立区,2,E,製造業,1,05,資本金3000万～5000万円未満,73,152,3583,2,3,56,2,2,28,13,29,415,8,16,294,7,14,1027,7,19,352,5,9,169,9,18,435,10,18,261,1,4,24,1,1,64,7,18,443
4,13121,足立区,2,E,製造業,1,06,資本金5000万～1億円未満,53,215,6598,2,6,312,3,12,336,12,30,2031,4,13,162,3,6,272,2,2,30,4,12,193,4,14,1007,7,16,278,1,1,8,3,62,935,9,42,1134
4,13121,足立区,2,E,製造業,1,07,資本金1億～3億円未満,9,46,2776,-,-,-,1,1,11,4,35,1908,-,-,-,-,-,-,-,-,-,1,1,19,-,-,-,-,-,-,1,2,45,-,-,-,2,7,793
4,13121,足立区,2,E,製造業,1,08,資本金3億～10億円未満,2,8,456,-,-,-,-,-,-,1,4,154,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,4,302
4,13121,足立区,2,E,製造業,1,09,資本金10億～50億円未満,1,4,193,-,-,-,-,-,-,1,4,193,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,E,製造業,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,F,電気・ガス・熱供給・水道業,0,00,総数（資本金階級）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,F,電気・ガス・熱供給・水道業,1,01,資本金300万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,F,電気・ガス・熱供給・水道業,1,02,資本金300万～500万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,F,電気・ガス・熱供給・水道業,1,03,資本金500万～1000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,F,電気・ガス・熱供給・水道業,1,04,資本金1000万～3000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,F,電気・ガス・熱供給・水道業,1,05,資本金3000万～5000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,F,電気・ガス・熱供給・水道業,1,06,資本金5000万～1億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,F,電気・ガス・熱供給・水道業,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,F,電気・ガス・熱供給・水道業,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,F,電気・ガス・熱供給・水道業,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,F,電気・ガス・熱供給・水道業,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,G,情報通信業,0,00,総数（資本金階級）,123,139,676,4,4,29,5,6,34,27,33,160,4,4,71,12,13,37,14,14,40,5,5,14,8,9,66,14,15,66,7,9,58,5,5,16,8,8,20
4,13121,足立区,2,G,情報通信業,1,01,資本金300万円未満,20,22,64,1,1,2,-,-,-,4,5,5,1,1,2,3,4,7,2,2,2,2,2,2,2,2,36,-,-,-,-,-,-,1,1,1,2,2,3
4,13121,足立区,2,G,情報通信業,1,02,資本金300万～500万円未満,48,52,202,1,1,1,3,3,7,15,17,68,1,1,14,3,3,4,5,5,11,2,2,9,2,2,2,5,5,8,3,5,46,1,1,2,4,4,7
4,13121,足立区,2,G,情報通信業,1,03,資本金500万～1000万円未満,12,12,47,-,-,-,-,-,-,2,2,12,-,-,-,-,-,-,5,5,14,-,-,-,2,2,9,3,3,12,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,G,情報通信業,1,04,資本金1000万～3000万円未満,34,37,255,2,2,26,2,3,27,3,3,15,2,2,55,6,6,26,1,1,2,1,1,3,1,2,18,6,7,46,4,4,12,3,3,13,2,2,10
4,13121,足立区,2,G,情報通信業,1,05,資本金3000万～5000万円未満,1,1,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,G,情報通信業,1,06,資本金5000万～1億円未満,1,4,54,-,-,-,-,-,-,1,4,54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,G,情報通信業,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,G,情報通信業,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,G,情報通信業,1,09,資本金10億～50億円未満,1,1,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,G,情報通信業,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,H,運輸業，郵便業,0,00,総数（資本金階級）,428,658,21082,12,23,972,22,29,853,137,212,7597,24,29,625,28,35,509,30,38,1716,17,33,1692,31,38,1171,45,59,1587,17,45,1041,9,11,182,23,29,500
4,13121,足立区,2,H,運輸業，郵便業,1,01,資本金300万円未満,12,12,193,1,1,3,3,3,113,3,3,34,-,-,-,2,2,27,-,-,-,-,-,-,1,1,4,1,1,2,-,-,-,1,1,10,-,-,-
4,13121,足立区,2,H,運輸業，郵便業,1,02,資本金300万～500万円未満,84,93,1018,5,5,31,5,6,31,17,20,332,6,7,167,5,5,23,7,8,78,4,6,52,8,8,69,10,10,87,7,7,20,3,4,34,5,5,76
4,13121,足立区,2,H,運輸業，郵便業,1,03,資本金500万～1000万円未満,59,70,998,-,-,-,3,3,10,21,30,448,3,3,26,6,7,50,5,5,54,2,2,15,7,7,116,5,6,144,1,1,12,1,1,7,3,3,42
4,13121,足立区,2,H,運輸業，郵便業,1,04,資本金1000万～3000万円未満,213,294,8869,5,8,402,10,13,525,78,107,3789,14,18,430,12,16,283,15,21,543,10,13,386,13,20,347,27,36,1247,7,17,308,4,5,131,13,14,257
4,13121,足立区,2,H,運輸業，郵便業,1,05,資本金3000万～5000万円未満,21,68,4520,1,9,536,1,4,174,10,21,1649,1,1,2,2,4,96,1,2,638,-,-,-,2,2,635,2,6,107,1,19,683,-,-,-,-,-,-
4,13121,足立区,2,H,運輸業，郵便業,1,06,資本金5000万～1億円未満,18,67,4254,-,-,-,-,-,-,7,29,1318,-,-,-,1,1,30,2,2,403,1,12,1239,-,-,-,-,-,-,1,1,18,-,-,-,1,6,120
4,13121,足立区,2,H,運輸業，郵便業,1,07,資本金1億～3億円未満,2,3,32,-,-,-,-,-,-,1,2,27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,5
4,13121,足立区,2,H,運輸業，郵便業,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
