地域階層,地域コード,地域名,産業分類階層,大分類,中分類,産業分類名,企業等／総数／企業数（企業）,企業等／総数／事業所数（事業所）,企業等／総数／企業従業者数（人）,企業等／総数／売上（収入）金額（百万円）,企業等／単一事業所企業／企業数（企業）,企業等／単一事業所企業／事業所数（事業所）,企業等／単一事業所企業／企業従業者数（人）,企業等／単一事業所企業／売上（収入）金額（百万円）,企業等／複数事業所企業／企業数（企業）,企業等／複数事業所企業／事業所数（事業所）,企業等／複数事業所企業／企業従業者数（人）,企業等／複数事業所企業／売上（収入）金額（百万円）,個人／総数／企業数（企業）,個人／総数／事業所数（事業所）,個人／総数／企業従業者数（人）,個人／総数／売上（収入）金額（百万円）,個人／単一事業所企業／企業数（企業）,個人／単一事業所企業／事業所数（事業所）,個人／単一事業所企業／企業従業者数（人）,個人／単一事業所企業／売上（収入）金額（百万円）,個人／複数事業所企業／企業数（企業）,個人／複数事業所企業／事業所数（事業所）,個人／複数事業所企業／企業従業者数（人）,個人／複数事業所企業／売上（収入）金額（百万円）,会社企業／総数／企業数（企業）,会社企業／総数／事業所数（事業所）,会社企業／総数／企業従業者数（人）,会社企業／総数／売上（収入）金額（百万円）,会社企業／単一事業所企業／企業数（企業）,会社企業／単一事業所企業／事業所数（事業所）,会社企業／単一事業所企業／企業従業者数（人）,会社企業／単一事業所企業／売上（収入）金額（百万円）,会社企業／複数事業所企業／企業数（企業）,会社企業／複数事業所企業／事業所数（事業所）,会社企業／複数事業所企業／企業従業者数（人）,会社企業／複数事業所企業／売上（収入）金額（百万円）,会社以外の法人／総数／企業数（企業）,会社以外の法人／総数／事業所数（事業所）,会社以外の法人／総数／企業従業者数（人）,会社以外の法人／総数／売上（収入）金額（百万円）,会社以外の法人／単一事業所企業／企業数（企業）,会社以外の法人／単一事業所企業／事業所数（事業所）,会社以外の法人／単一事業所企業／企業従業者数（人）,会社以外の法人／単一事業所企業／売上（収入）金額（百万円）,会社以外の法人／複数事業所企業／企業数（企業）,会社以外の法人／複数事業所企業／事業所数（事業所）,会社以外の法人／複数事業所企業／企業従業者数（人）,会社以外の法人／複数事業所企業／売上（収入）金額（百万円）
4,13120,練馬区,2,E,23,非鉄金属製造業,8,15,394,7409,6,6,40,x,2,9,354,x,3,3,9,29,3,3,9,29,-,-,-,-,5,12,385,7381,3,3,31,x,2,9,354,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,E,24,金属製品製造業,46,73,905,13190,32,32,122,986,14,41,783,12204,13,13,23,89,13,13,23,89,-,-,-,-,33,60,882,13101,19,19,99,897,14,41,783,12204,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,E,25,はん用機械器具製造業,20,24,180,2741,15,15,69,921,5,9,111,1819,3,3,5,10,3,3,5,10,-,-,-,-,17,21,175,2730,12,12,64,911,5,9,111,1819,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,E,26,生産用機械器具製造業,30,48,1010,19800,23,23,143,2428,7,25,867,17372,4,4,12,45,4,4,12,45,-,-,-,-,26,44,998,19755,19,19,131,2383,7,25,867,17372,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,E,27,業務用機械器具製造業,36,40,462,x,34,34,220,2219,2,6,242,x,6,6,13,91,6,6,13,91,-,-,-,-,30,34,449,x,28,28,207,2128,2,6,242,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,E,28,電子部品・デバイス・電子回路製造業,11,23,1182,45263,7,7,28,231,4,16,1154,45032,1,1,1,x,1,1,1,x,-,-,-,-,10,22,1181,x,6,6,27,x,4,16,1154,45032,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,E,29,電気機械器具製造業,29,42,365,5702,26,26,176,2172,3,16,189,3530,6,6,8,33,6,6,8,33,-,-,-,-,23,36,357,5669,20,20,168,2140,3,16,189,3530,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,E,30,情報通信機械器具製造業,6,6,43,232,6,6,43,232,-,-,-,-,2,2,11,x,2,2,11,x,-,-,-,-,4,4,32,x,4,4,32,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,E,31,輸送用機械器具製造業,8,10,79,1292,5,5,58,579,3,5,21,712,-,-,-,-,-,-,-,-,-,-,-,-,8,10,79,1292,5,5,58,579,3,5,21,712,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,E,32,その他の製造業,74,77,334,3740,71,71,298,3414,3,6,36,326,22,22,31,186,22,22,31,186,-,-,-,-,52,55,303,3554,49,49,267,3228,3,6,36,326,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,1,F,00,電気・ガス・熱供給・水道業,1,3,22,x,-,-,-,-,1,3,22,x,-,-,-,-,-,-,-,-,-,-,-,-,1,3,22,x,-,-,-,-,1,3,22,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,F,33,電気業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,F,34,ガス業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,F,35,熱供給業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,F,36,水道業,1,3,22,x,-,-,-,-,1,3,22,x,-,-,-,-,-,-,-,-,-,-,-,-,1,3,22,x,-,-,-,-,1,3,22,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,1,G,00,情報通信業,268,317,3480,106506,244,244,1530,14499,24,73,1950,92007,15,15,34,x,15,15,34,x,-,-,-,-,252,301,3444,106432,228,228,1494,14425,24,73,1950,92007,1,1,2,x,1,1,2,x,-,-,-,-
4,13120,練馬区,2,G,37,通信業,6,8,74,x,5,5,22,x,1,3,52,x,-,-,-,-,-,-,-,-,-,-,-,-,6,8,74,x,5,5,22,x,1,3,52,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,G,38,放送業,1,14,428,x,-,-,-,-,1,14,428,x,-,-,-,-,-,-,-,-,-,-,-,-,1,14,428,x,-,-,-,-,1,14,428,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,G,39,情報サービス業,108,116,594,10486,99,99,401,3143,9,17,193,7344,2,2,5,x,2,2,5,x,-,-,-,-,106,114,589,x,97,97,396,x,9,17,193,7344,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,G,40,インターネット附随サービス業,23,24,90,442,22,22,86,x,1,2,4,x,1,1,3,x,1,1,3,x,-,-,-,-,22,23,87,x,21,21,83,x,1,2,4,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,G,41,映像・音声・文字情報制作業,130,155,2294,56352,118,118,1021,x,12,37,1273,x,12,12,26,x,12,12,26,x,-,-,-,-,117,142,2266,56301,105,105,993,x,12,37,1273,x,1,1,2,x,1,1,2,x,-,-,-,-
4,13120,練馬区,1,H,00,運輸業，郵便業,539,592,6278,45449,504,504,4119,x,35,88,2159,x,400,400,517,x,400,400,517,x,-,-,-,-,135,188,5712,x,100,100,3553,23164,35,88,2159,x,4,4,49,x,4,4,49,x,-,-,-,-
4,13120,練馬区,2,H,42,鉄道業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,H,43,道路旅客運送業,420,421,2892,x,419,419,2670,13838,1,2,222,x,392,392,505,1902,392,392,505,1902,-,-,-,-,26,27,2362,13135,25,25,2140,x,1,2,222,x,2,2,25,x,2,2,25,x,-,-,-,-
4,13120,練馬区,2,H,44,道路貨物運送業,102,145,2965,27144,74,74,1224,x,28,71,1741,x,8,8,12,x,8,8,12,x,-,-,-,-,92,135,2929,x,64,64,1188,10163,28,71,1741,x,2,2,24,x,2,2,24,x,-,-,-,-
4,13120,練馬区,2,H,45,水運業,1,1,4,x,1,1,4,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,4,x,1,1,4,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,H,46,航空運輸業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,H,47,倉庫業,2,3,12,x,1,1,1,x,1,2,11,x,-,-,-,-,-,-,-,-,-,-,-,-,2,3,12,x,1,1,1,x,1,2,11,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,H,48,運輸に附帯するサービス業,14,22,405,2895,9,9,220,x,5,13,185,x,-,-,-,-,-,-,-,-,-,-,-,-,14,22,405,2895,9,9,220,x,5,13,185,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,H,49,郵便業（信書便事業を含む）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,1,I,00,卸売業，小売業,2660,3323,19813,579909,2430,2430,11279,267221,230,893,8534,312688,1144,1153,3772,29013,1133,1133,3643,27271,11,20,129,1742,1506,2160,15943,549089,1287,1287,7538,238143,219,873,8405,310946,10,10,98,1807,10,10,98,1807,-,-,-,-
4,13120,練馬区,2,I,50,各種商品卸売業,6,6,45,x,6,6,45,x,-,-,-,-,1,1,3,x,1,1,3,x,-,-,-,-,5,5,42,x,5,5,42,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,I,51,繊維・衣服等卸売業,56,59,280,10404,52,52,200,x,4,7,80,x,11,11,18,112,11,11,18,112,-,-,-,-,45,48,262,10292,41,41,182,x,4,7,80,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,I,52,飲食料品卸売業,162,195,1535,x,145,145,962,35700,17,50,573,x,30,30,69,x,30,30,69,x,-,-,-,-,130,163,1462,x,113,113,889,34731,17,50,573,x,2,2,4,x,2,2,4,x,-,-,-,-
4,13120,練馬区,2,I,53,建築材料，鉱物・金属材料等卸売業,194,252,1610,132471,175,175,879,80755,19,77,731,51716,30,30,85,x,30,30,85,x,-,-,-,-,162,220,1500,130612,143,143,769,78896,19,77,731,51716,2,2,25,x,2,2,25,x,-,-,-,-
4,13120,練馬区,2,I,54,機械器具卸売業,183,278,2019,143761,152,152,791,x,31,126,1228,x,12,12,19,x,12,12,19,x,-,-,-,-,170,265,1999,142974,139,139,771,x,31,126,1228,x,1,1,1,x,1,1,1,x,-,-,-,-
4,13120,練馬区,2,I,55,その他の卸売業,223,250,1259,34225,208,208,1016,x,15,42,243,x,40,40,107,x,39,39,100,x,1,1,7,x,181,208,1146,33229,167,167,910,x,14,41,236,x,2,2,6,x,2,2,6,x,-,-,-,-
4,13120,練馬区,2,I,56,各種商品小売業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,I,57,織物・衣服・身の回り品小売業,230,302,896,9315,216,216,475,3232,14,86,421,6083,160,161,298,1254,159,159,294,x,1,2,4,x,70,141,598,8061,57,57,181,x,13,84,417,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,I,58,飲食料品小売業,637,820,6609,67300,596,596,3595,32931,41,224,3014,34369,405,410,2100,17424,401,401,2005,15970,4,9,95,1455,230,408,4495,x,193,193,1576,x,37,215,2919,32915,2,2,14,x,2,2,14,x,-,-,-,-
4,13120,練馬区,2,I,59,機械器具小売業,240,264,967,24847,227,227,697,8380,13,37,270,16467,118,118,234,1755,118,118,234,1755,-,-,-,-,122,146,733,23092,109,109,463,6625,13,37,270,16467,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,I,60,その他の小売業,637,804,4289,53888,562,562,2321,23000,75,242,1968,30888,310,313,794,4952,305,305,771,x,5,8,23,x,326,490,3447,x,256,256,1502,17943,70,234,1945,x,1,1,48,x,1,1,48,x,-,-,-,-
4,13120,練馬区,2,I,61,無店舗小売業,92,93,304,x,91,91,298,5646,1,2,6,x,27,27,45,307,27,27,45,307,-,-,-,-,65,66,259,x,64,64,253,5339,1,2,6,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,1,J,00,金融業，保険業,95,100,348,3476,89,89,289,x,6,11,59,x,17,18,33,132,16,16,28,x,1,2,5,x,78,82,315,3343,73,73,261,x,5,9,54,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,J,62,銀行業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,J,63,協同組織金融業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,J,64,貸金業，クレジットカード業等非預金信用機関,14,17,41,577,12,12,29,x,2,5,12,x,4,5,9,75,3,3,4,x,1,2,5,x,10,12,32,501,9,9,25,x,1,3,7,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,J,65,金融商品取引業，商品先物取引業,6,6,13,941,6,6,13,941,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,6,13,941,6,6,13,941,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,J,66,補助的金融業等,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,J,67,保険業（保険媒介代理業，保険サービス業を含む）,75,77,294,1958,71,71,247,x,4,6,47,x,13,13,24,57,13,13,24,57,-,-,-,-,62,64,270,1901,58,58,223,x,4,6,47,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,1,K,00,不動産業，物品賃貸業,1356,1402,4278,78649,1329,1329,3683,66757,27,73,595,11892,441,441,736,5644,440,440,733,x,1,1,3,x,911,957,3501,67442,885,885,2909,x,26,72,592,x,4,4,41,5563,4,4,41,5563,-,-,-,-
4,13120,練馬区,2,K,68,不動産取引業,280,293,1196,38266,270,270,1026,36497,10,23,170,1769,38,38,91,403,38,38,91,403,-,-,-,-,240,253,1070,x,230,230,900,x,10,23,170,1769,2,2,35,x,2,2,35,x,-,-,-,-
4,13120,練馬区,2,K,69,不動産賃貸業・管理業,1044,1065,2755,34046,1030,1030,2505,27871,14,35,250,6176,398,398,634,5207,397,397,631,x,1,1,3,x,644,665,2115,x,631,631,1868,22665,13,34,247,x,2,2,6,x,2,2,6,x,-,-,-,-
4,13120,練馬区,2,K,70,物品賃貸業,32,44,327,6337,29,29,152,2389,3,15,175,3948,5,5,11,35,5,5,11,35,-,-,-,-,27,39,316,6302,24,24,141,2354,3,15,175,3948,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,1,L,00,学術研究，専門・技術サービス業,704,750,3061,36356,670,670,2139,18087,34,80,922,18269,304,306,804,x,302,302,790,x,2,4,14,x,386,429,1987,27733,356,356,1262,12419,30,73,725,15315,14,15,270,x,12,12,87,x,2,3,183,x
4,13120,練馬区,2,L,71,学術・開発研究機関,5,6,159,x,4,4,9,34,1,2,150,x,-,-,-,-,-,-,-,-,-,-,-,-,3,3,7,x,3,3,7,x,-,-,-,-,2,3,152,x,1,1,2,x,1,2,150,x
4,13120,練馬区,2,L,72,専門サービス業（他に分類されないもの）,401,408,1367,17303,393,393,1209,9353,8,15,158,7950,227,228,637,4274,226,226,631,x,1,2,6,x,164,170,624,12264,158,158,505,x,6,12,119,x,10,10,106,765,9,9,73,x,1,1,33,x
4,13120,練馬区,2,L,73,広告業,21,22,51,x,20,20,36,610,1,2,15,x,1,1,1,x,1,1,1,x,-,-,-,-,20,21,50,x,19,19,35,x,1,2,15,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,L,74,技術サービス業（他に分類されないもの）,277,314,1484,x,253,253,885,8090,24,61,599,x,76,77,166,777,75,75,158,x,1,2,8,x,199,235,1306,14195,176,176,715,7144,23,59,591,7051,2,2,12,x,2,2,12,x,-,-,-,-
4,13120,練馬区,1,M,00,宿泊業，飲食サービス業,1226,1327,5970,25641,1176,1176,4400,18071,50,151,1570,7570,974,977,2842,9376,970,970,2810,9197,4,7,32,180,249,347,3081,16135,204,204,1583,x,45,143,1498,x,3,3,47,130,2,2,7,x,1,1,40,x
4,13120,練馬区,2,M,75,宿泊業,9,9,346,2687,9,9,346,2687,-,-,-,-,2,2,11,x,2,2,11,x,-,-,-,-,5,5,328,2525,5,5,328,2525,-,-,-,-,2,2,7,x,2,2,7,x,-,-,-,-
4,13120,練馬区,2,M,76,飲食店,1188,1254,4721,18597,1147,1147,3905,14762,41,107,816,3835,960,963,2785,9190,956,956,2753,9011,4,7,32,180,228,291,1936,9407,191,191,1152,5751,37,100,784,3656,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,M,77,持ち帰り・配達飲食サービス業,29,64,903,4356,20,20,149,622,9,44,754,3735,12,12,46,x,12,12,46,x,-,-,-,-,16,51,817,4203,8,8,103,x,8,43,714,x,1,1,40,x,-,-,-,-,1,1,40,x
4,13120,練馬区,1,N,00,生活関連サービス業，娯楽業,1249,1466,6904,88142,1174,1174,3970,19760,75,292,2934,68382,974,983,2107,7307,964,964,2032,x,10,19,75,x,270,471,4677,x,206,206,1906,x,64,265,2771,65961,5,12,120,x,4,4,32,402,1,8,88,x
4,13120,練馬区,2,N,78,洗濯・理容・美容・浴場業,1028,1206,4303,26710,973,973,2255,8104,55,233,2048,18606,869,876,1855,6338,861,861,1790,x,8,15,65,x,159,330,2448,20372,112,112,465,x,47,218,1983,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,N,79,その他の生活関連サービス業,109,122,507,6232,102,102,332,2940,7,20,175,3292,62,62,122,657,62,62,122,657,-,-,-,-,43,49,277,3672,37,37,190,x,6,12,87,x,4,11,108,1903,3,3,20,x,1,8,88,x
4,13120,練馬区,2,N,80,娯楽業,112,138,2094,55200,99,99,1383,8717,13,39,711,46484,43,45,130,312,41,41,120,x,2,4,10,x,68,92,1952,x,57,57,1251,8143,11,35,701,x,1,1,12,x,1,1,12,x,-,-,-,-
4,13120,練馬区,1,O,00,教育，学習支援業,454,521,4108,29666,418,418,2242,11384,36,103,1866,18283,354,363,1275,x,345,345,1188,x,9,18,87,x,74,117,1213,8039,53,53,555,x,21,64,658,x,26,41,1620,x,20,20,499,4596,6,21,1121,x
4,13120,練馬区,2,O,81,学校教育,38,52,1868,19466,33,33,834,x,5,19,1034,x,17,17,352,x,17,17,352,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,21,35,1516,x,16,16,482,4382,5,19,1034,x
4,13120,練馬区,2,O,82,その他の教育，学習支援業,416,469,2240,10200,385,385,1408,x,31,84,832,x,337,346,923,x,328,328,836,1456,9,18,87,x,74,117,1213,8039,53,53,555,x,21,64,658,x,5,6,104,x,4,4,17,214,1,2,87,x
4,13120,練馬区,1,P,00,医療，福祉,1393,1628,18898,115408,1307,1307,11573,73429,86,321,7325,41979,916,920,4145,26540,912,912,4124,26420,4,8,21,119,176,228,3014,9690,143,143,1804,5564,33,85,1210,4125,301,480,11739,79178,252,252,5645,41445,49,228,6094,37734
4,13120,練馬区,2,P,83,医療業,1182,1251,10820,79903,1142,1142,8256,60748,40,109,2564,19156,905,909,4057,26332,901,901,4036,26213,4,8,21,119,66,84,475,2490,53,53,208,962,13,31,267,1528,211,258,6288,51081,188,188,4012,33573,23,70,2276,17509
4,13120,練馬区,2,P,84,保健衛生,5,5,102,424,5,5,102,424,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5,102,424,5,5,102,424,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,P,85,社会保険・社会福祉・介護事業,206,372,7976,35080,160,160,3215,12257,46,212,4761,22823,11,11,88,207,11,11,88,207,-,-,-,-,105,139,2437,6776,85,85,1494,4178,20,54,943,2598,90,222,5451,28097,64,64,1633,7872,26,158,3818,20225
4,13120,練馬区,1,Q,00,複合サービス事業,2,30,497,x,1,1,9,x,1,29,488,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,30,497,x,1,1,9,x,1,29,488,x
4,13120,練馬区,2,Q,86,郵便局,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,Q,87,協同組合（他に分類されないもの）,2,30,497,x,1,1,9,x,1,29,488,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,30,497,x,1,1,9,x,1,29,488,x
4,13120,練馬区,1,R,00,サービス業（他に分類されないもの）,504,602,7234,45441,463,463,3761,23197,41,139,3473,22243,62,62,169,576,62,62,169,576,-,-,-,-,284,362,6214,40154,251,251,2964,21077,33,111,3250,19077,158,178,851,4711,150,150,628,1544,8,28,223,3167
4,13120,練馬区,2,R,88,廃棄物処理業,21,33,533,7882,15,15,203,2491,6,18,330,5391,1,1,2,x,1,1,2,x,-,-,-,-,20,32,531,x,14,14,201,x,6,18,330,5391,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,R,89,自動車整備業,85,85,341,2693,85,85,341,2693,-,-,-,-,25,25,66,x,25,25,66,x,-,-,-,-,59,59,267,x,59,59,267,x,-,-,-,-,1,1,8,x,1,1,8,x,-,-,-,-
4,13120,練馬区,2,R,90,機械等修理業（別掲を除く）,57,66,317,3228,50,50,228,2489,7,16,89,739,20,20,37,142,20,20,37,142,-,-,-,-,37,46,280,3087,30,30,191,2348,7,16,89,739,-,-,-,-,-,-,-,-,-,-,-,-
4,13120,練馬区,2,R,91,職業紹介・労働者派遣業,17,22,1016,3830,13,13,415,878,4,9,601,2952,2,2,13,x,2,2,13,x,-,-,-,-,14,17,966,2405,11,11,402,x,3,6,564,x,1,3,37,x,-,-,-,-,1,3,37,x
4,13120,練馬区,2,R,92,その他の事業サービス業,171,234,4284,25666,151,151,1955,13219,20,83,2329,12447,12,12,47,x,12,12,47,x,-,-,-,-,154,208,4170,24478,137,137,1903,x,17,71,2267,x,5,14,67,x,2,2,5,x,3,12,62,x
4,13120,練馬区,2,R,93,政治・経済・文化団体,34,38,275,1229,32,32,161,x,2,6,114,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,34,38,275,1229,32,32,161,x,2,6,114,x
4,13120,練馬区,2,R,94,宗教,119,124,468,913,117,117,458,x,2,7,10,x,2,2,4,x,2,2,4,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,117,122,464,x,115,115,454,x,2,7,10,x
4,13120,練馬区,2,R,95,その他のサービス業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,0,A-R,00,全産業（Ｓ公務を除く）,16871,20136,161731,2563775,15793,15793,79390,1051696,1078,4343,82341,1512079,8266,8321,21236,110378,8219,8219,20762,107494,47,102,474,2885,8060,10924,117376,2244465,7111,7111,52528,878402,949,3813,64848,1366063,545,891,23119,208932,463,463,6100,65801,82,428,17019,143131
4,13121,足立区,0,A-B,00,農林漁業（Ａ～Ｂ）,7,10,150,987,6,6,72,x,1,4,78,x,-,-,-,-,-,-,-,-,-,-,-,-,7,10,150,987,6,6,72,x,1,4,78,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,1,A,00,農業，林業,7,10,150,987,6,6,72,x,1,4,78,x,-,-,-,-,-,-,-,-,-,-,-,-,7,10,150,987,6,6,72,x,1,4,78,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,A,01,農業,7,10,150,987,6,6,72,x,1,4,78,x,-,-,-,-,-,-,-,-,-,-,-,-,7,10,150,987,6,6,72,x,1,4,78,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,A,02,林業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,1,B,00,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,B,03,漁業（水産養殖業を除く）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,B,04,水産養殖業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,0,C-R,00,非農林漁業（Ｃ～Ｒ）Ｓ公務を除く,16864,20126,161581,2562789,15787,15787,79318,x,1077,4339,82263,x,8266,8321,21236,110378,8219,8219,20762,107494,47,102,474,2885,8053,10914,117226,2243478,7105,7105,52456,x,948,3809,64770,x,545,891,23119,208932,463,463,6100,65801,82,428,17019,143131
4,13121,足立区,1,C,00,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,C,05,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,1,D,00,建設業,2022,2207,15155,329958,1925,1925,11709,x,97,282,3446,x,381,381,874,5086,381,381,874,5086,-,-,-,-,1639,1824,14277,x,1542,1542,10831,x,97,282,3446,x,2,2,4,x,2,2,4,x,-,-,-,-
4,13121,足立区,2,D,06,総合工事業,543,565,3995,100802,526,526,3514,x,17,39,481,x,88,88,209,x,88,88,209,x,-,-,-,-,455,477,3786,x,438,438,3305,79471,17,39,481,x,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,2,D,07,職別工事業（設備工事業を除く）,899,972,6243,115982,853,853,4996,79698,46,119,1247,36284,208,208,479,x,208,208,479,x,-,-,-,-,689,762,5760,x,643,643,4513,x,46,119,1247,36284,2,2,4,x,2,2,4,x,-,-,-,-
