区分／分類コード／部門名,中間需要／Ｋ0111／穀類（百万円）,中間需要／Ｋ0112／いも・豆類（百万円）,中間需要／Ｋ0113／野菜（百万円）,中間需要／Ｋ0114／果実（百万円）,中間需要／Ｋ0115／その他の食用作物（百万円）,中間需要／Ｋ0116／非食用作物（百万円）,中間需要／Ｋ0121／畜産（百万円）,中間需要／Ｋ0131／農業サービス（百万円）,中間需要／Ｋ0151／育林（百万円）,中間需要／Ｋ0152／素材（百万円）,中間需要／Ｋ0153／特用林産物（百万円）,中間需要／Ｋ0171／海面漁業（百万円）,中間需要／Ｋ0172／内水面漁業（百万円）,中間需要／Ｋ0611／金属鉱物（百万円）,中間需要／Ｋ0621／石炭・原油・天然ガス（百万円）,中間需要／Ｋ0631／砂利・砕石（百万円）,中間需要／Ｋ0639／その他の鉱物（百万円）,中間需要／Ｋ1111／食肉（百万円）,中間需要／Ｋ1112／畜産食料品（百万円）,中間需要／Ｋ1113／水産食料品（百万円）,中間需要／Ｋ1114／精穀・製粉（百万円）,中間需要／Ｋ1115／めん・パン・菓子類（百万円）,中間需要／Ｋ1116／農産保存食料品（百万円）,中間需要／Ｋ1117／砂糖・油脂・調味料類（百万円）,中間需要／Ｋ1119／その他の食料品（百万円）,中間需要／Ｋ1121／酒類（百万円）,中間需要／Ｋ1129／その他の飲料（百万円）,中間需要／Ｋ1131／飼料・有機質肥料（別掲を除く。）（百万円）,中間需要／Ｋ1141／たばこ（百万円）,中間需要／Ｋ1511／紡績（百万円）,中間需要／Ｋ1512／織物（百万円）,中間需要／Ｋ1513／ニット生地（百万円）,中間需要／Ｋ1514／染色整理（百万円）,中間需要／Ｋ1519／その他の繊維工業製品（百万円）,中間需要／Ｋ1521／衣服（百万円）,中間需要／Ｋ1522／その他の衣服・身の回り品（百万円）,中間需要／Ｋ1529／その他の繊維既製品（百万円）,中間需要／Ｋ1611／木材（百万円）,中間需要／Ｋ1619／その他の木製品（百万円）,中間需要／Ｋ1621／家具・装備品（百万円）,中間需要／Ｋ1631／パルプ（百万円）,中間需要／Ｋ1632／紙・板紙（百万円）,中間需要／Ｋ1633／加工紙（百万円）,中間需要／Ｋ1641／紙製容器（百万円）,中間需要／Ｋ1649／その他の紙加工品（百万円）,中間需要／Ｋ1911／印刷・製版・製本（百万円）,中間需要／Ｋ2011／化学肥料（百万円）,中間需要／Ｋ2021／ソーダ工業製品（百万円）,中間需要／Ｋ2029／その他の無機化学工業製品（百万円）,中間需要／Ｋ2031／石油化学基礎製品（百万円）,中間需要／Ｋ2041／脂肪族中間物・環式中間物（百万円）,中間需要／Ｋ2042／合成ゴム（百万円）,中間需要／Ｋ2049／その他の有機化学工業製品（百万円）,中間需要／Ｋ2051／合成樹脂（百万円）,中間需要／Ｋ2061／化学繊維（百万円）,中間需要／Ｋ2071／医薬品（百万円）,中間需要／Ｋ2081／油脂加工製品・石けん・界面活性剤・化粧品（百万円）,中間需要／Ｋ2082／塗料・印刷インキ（百万円）,中間需要／Ｋ2083／写真感光材料（百万円）,中間需要／Ｋ2084／農薬（百万円）,中間需要／Ｋ2089／その他の化学最終製品（百万円）,中間需要／Ｋ2111／石油製品（百万円）,中間需要／Ｋ2121／石炭製品（百万円）,中間需要／Ｋ2211／プラスチック製品（百万円）,中間需要／Ｋ2221／タイヤ・チューブ（百万円）,中間需要／Ｋ2229／その他のゴム製品（百万円）,中間需要／Ｋ2311／革製履物（百万円）,中間需要／Ｋ2312／なめし革・毛皮・その他の革製品（百万円）,中間需要／Ｋ2511／ガラス・ガラス製品（百万円）,中間需要／Ｋ2521／セメント・セメント製品（百万円）,中間需要／Ｋ2531／陶磁器（百万円）,中間需要／Ｋ2591／建設用土石製品（百万円）,中間需要／Ｋ2599／その他の窯業・土石製品（百万円）,中間需要／Ｋ2611／銑鉄・粗鋼（百万円）,中間需要／Ｋ2612／鉄屑（百万円）,中間需要／Ｋ2621／熱間圧延鋼材（百万円）,中間需要／Ｋ2622／鋼管（百万円）,中間需要／Ｋ2623／冷延・めっき鋼材（百万円）,中間需要／Ｋ2631／鋳鍛造品（百万円）,中間需要／Ｋ2699／その他の鉄鋼製品（百万円）,中間需要／Ｋ2711／非鉄金属製錬・精製（百万円）,中間需要／Ｋ2712／非鉄金属屑（百万円）,中間需要／Ｋ2721／電線・ケーブル（百万円）,中間需要／Ｋ2729／その他の非鉄金属製品（百万円）,中間需要／Ｋ2811／建設用金属製品（百万円）,中間需要／Ｋ2812／建築用金属製品（百万円）,中間需要／Ｋ2891／ガス・石油機器・暖厨房機器（百万円）,中間需要／Ｋ2899／その他の金属製品（百万円）,中間需要／Ｋ2911／ボイラ・原動機（百万円）,中間需要／Ｋ2912／ポンプ・圧縮機（百万円）,中間需要／Ｋ2913／運搬機械（百万円）,中間需要／Ｋ2914／冷凍機・温湿調整装置（百万円）,中間需要／Ｋ2919／その他のはん用機械（百万円）,中間需要／Ｋ3011／農業用機械（百万円）,中間需要／Ｋ3012／建設・鉱山機械（百万円）,中間需要／Ｋ3013／繊維機械（百万円）,中間需要／Ｋ3014／生活関連産業用機械（百万円）,中間需要／Ｋ3015／基礎素材産業用機械（百万円）,中間需要／Ｋ3016／金属加工機械（百万円）,中間需要／Ｋ3017／半導体製造装置（百万円）,中間需要／Ｋ3019／その他の生産用機械（百万円）,中間需要／Ｋ3111／事務用機械（百万円）,中間需要／Ｋ3112／サービス用機器（百万円）,中間需要／Ｋ3113／計測機器（百万円）,中間需要／Ｋ3114／医療用機械器具（百万円）,中間需要／Ｋ3115／光学機械・レンズ（百万円）,中間需要／Ｋ3116／武器（百万円）,中間需要／Ｋ3211／電子デバイス（百万円）,中間需要／Ｋ3299／その他の電子部品（百万円）,中間需要／Ｋ3311／産業用電気機器（百万円）,中間需要／Ｋ3321／民生用電気機器（百万円）,中間需要／Ｋ3331／電子応用装置（百万円）,中間需要／Ｋ3332／電気計測器（百万円）,中間需要／Ｋ3399／その他の電気機械（百万円）,中間需要／Ｋ3411／民生用電子機器（百万円）,中間需要／Ｋ3412／通信機械（百万円）,中間需要／Ｋ3421／電子計算機・同附属装置（百万円）,中間需要／Ｋ3511／乗用車（百万円）,中間需要／Ｋ3521／トラック・バス・その他の自動車（百万円）,中間需要／Ｋ3522／二輪自動車（百万円）,中間需要／Ｋ3531／自動車部品・同附属品（百万円）,中間需要／Ｋ3541／船舶・同修理（百万円）,中間需要／Ｋ3591／鉄道車両・同修理（百万円）,中間需要／Ｋ3592／航空機・同修理（百万円）,中間需要／Ｋ3599／その他の輸送機械（百万円）,中間需要／Ｋ3911／がん具・運動用品（百万円）,中間需要／Ｋ3919／その他の製造工業製品（百万円）,中間需要／Ｋ3921／再生資源回収・加工処理（百万円）,中間需要／Ｋ4111／住宅建築（百万円）,中間需要／Ｋ4112／非住宅建築（百万円）,中間需要／Ｋ4121／建設補修（百万円）,中間需要／Ｋ4131／公共事業（百万円）,中間需要／Ｋ4191／その他の土木建設（百万円）,中間需要／Ｋ4611／電力（百万円）,中間需要／Ｋ4621／都市ガス（百万円）,中間需要／Ｋ4622／熱供給業（百万円）,中間需要／Ｋ4711／水道（百万円）,中間需要／Ｋ4811／廃棄物処理（百万円）,中間需要／Ｋ5111／卸売（百万円）,中間需要／Ｋ5112／小売（百万円）,中間需要／Ｋ5311／金融（百万円）,中間需要／Ｋ5312／保険（百万円）,中間需要／Ｋ5511／不動産仲介及び賃貸（百万円）,中間需要／Ｋ5521／住宅賃貸料（百万円）,中間需要／Ｋ5531／住宅賃貸料（帰属家賃）（百万円）,中間需要／Ｋ5711／鉄道旅客輸送（百万円）,中間需要／Ｋ5712／鉄道貨物輸送（百万円）,中間需要／Ｋ5721／道路旅客輸送（百万円）,中間需要／Ｋ5722／道路貨物輸送（自家輸送を除く。）（百万円）,中間需要／Ｋ5731／自家輸送（旅客自動車）（百万円）,中間需要／Ｋ5732／自家輸送（貨物自動車）（百万円）,中間需要／Ｋ5741／外洋輸送（百万円）,中間需要／Ｋ5742／沿海・内水面輸送（百万円）,中間需要／Ｋ5743／港湾運送（百万円）,中間需要／Ｋ5751／航空輸送（百万円）,中間需要／Ｋ5761／貨物利用運送（百万円）,中間需要／Ｋ5771／倉庫（百万円）,中間需要／Ｋ5781／こん包（百万円）,中間需要／Ｋ5789／その他の運輸附帯サービス（百万円）,中間需要／Ｋ5791／郵便・信書便（百万円）,中間需要／Ｋ5911／電気通信（百万円）,中間需要／Ｋ5919／その他の通信サービス（百万円）,中間需要／Ｋ5921／放送（百万円）,中間需要／Ｋ5931／情報サービス（百万円）,中間需要／Ｋ5941／インターネット附随サービス（百万円）,中間需要／Ｋ5951／映像・音声・文字情報制作（百万円）,中間需要／Ｋ6111／公務（中央）（百万円）,中間需要／Ｋ6112／公務（地方）（百万円）,中間需要／Ｋ6311／学校教育（百万円）,中間需要／Ｋ6312／社会教育・その他の教育（百万円）,中間需要／Ｋ6321／学術研究機関（百万円）,中間需要／Ｋ6322／企業内研究開発（百万円）,中間需要／Ｋ6411／医療（百万円）,中間需要／Ｋ6421／保健衛生（百万円）,中間需要／Ｋ6431／社会保険・社会福祉（百万円）,中間需要／Ｋ6441／介護（百万円）,中間需要／Ｋ6599／その他の非営利団体サービス（百万円）,中間需要／Ｋ6611／物品賃貸業（貸自動車業を除く。）（百万円）,中間需要／Ｋ6612／貸自動車業（百万円）,中間需要／Ｋ6621／広告（百万円）,中間需要／Ｋ6631／自動車整備（百万円）,中間需要／Ｋ6632／機械修理（百万円）,中間需要／Ｋ6699／その他の対事業所サービス（百万円）,中間需要／Ｋ6711／宿泊業（百万円）,中間需要／Ｋ6721／飲食サービス（百万円）,中間需要／Ｋ6731／洗濯・理容・美容・浴場業（百万円）,中間需要／Ｋ6741／娯楽サービス（百万円）,中間需要／Ｋ6799／その他の対個人サービス（百万円）,中間需要／Ｋ6811／事務用品（百万円）,中間需要／Ｋ6911／分類不明（百万円）,中間需要／Ｌ1000／本社（百万円）,中間需要／Ｒ7000／財・サービス内生部門計（百万円）,中間需要／Ｒ7100／内生部門計（百万円）,最終需要／Ｐ7111／都事業所家計外消費支出（百万円）,最終需要／Ｐ6111／他県事業所家計外消費支出（百万円）,最終需要／Ｐ7211／都民家計消費支出（百万円）,最終需要／Ｐ7212／対家計民間非営利団体消費支出（百万円）,最終需要／Ｐ9211／他県民支出（通勤・通学）（百万円）,最終需要／Ｐ9212／他県民支出（その他：観光，教育，医療等）（百万円）,最終需要／Ｐ7311／一般政府消費支出（百万円）,最終需要／Ｐ7321／一般政府消費支出（社会資本等減耗分）（百万円）,最終需要／Ｐ7411／都内総固定資本形成（公的）（百万円）,最終需要／Ｐ7511／都内総固定資本形成（民間）（百万円）,最終需要／Ｐ7611／在庫純増（百万円）,最終需要／Ｐ7711／調整項（百万円）,最終需要／Ｒ7800／都内最終需要計（百万円）,最終需要／Ｒ7900／都内需要合計（百万円）,最終需要／Ｐ8011／輸出（百万円）,最終需要／Ｐ8012／輸出（直接購入）（百万円）,最終需要／Ｒ8100／輸出計（百万円）,最終需要／Ｐ8111／移出（百万円）,最終需要／Ｒ8200／移輸出計（百万円）,最終需要／Ｒ8300／最終需要計（百万円）,最終需要／Ｒ8400／需要合計（百万円）,Ｐ8411／（控除）輸入（百万円）,Ｐ8412／（控除）輸入（直接購入）（百万円）,Ｐ8511／（控除）関税（百万円）,Ｐ8611／（控除）輸入品商品税（百万円）,Ｒ8700／（控除）輸入計（百万円）,Ｐ8811／移入（百万円）,Ｑ7111／都事業所家計外消費支出（百万円）,Ｑ7211／都民支出（通勤・通学）（百万円）,Ｑ7213／都民支出（その他；教育，医療等）（百万円）,Ｒ8900／（控除）移輸入計（百万円）,Ｒ9000／最終需要部門計（百万円）,Ｒ9700／生産額（百万円）
中間投入／Ａ2891／ガス・石油機器・暖厨房機器（百万円）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,550,27,5,1,0,1,24,0,0,1,0,3,11,0,18,0,0,43,0,0,0,0,5,22,0,0,0,0,0,4,0,0,0,0,0,3,74,0,0,0,0,0,11896,15137,37055,405,169,0,0,0,26,0,0,0,0,0,0,371,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,183,0,0,0,339,453,0,0,0,0,350,0,47,0,67492,67492,347,0,8621,0,534,0,0,0,20,5905,-1205,4,14226,81718,183,3,186,3530,3716,17942,85434,-1475,-88,0,-74,-1637,-79837,0,-4,0,-81478,-63536,3956
中間投入／Ａ2899／その他の金属製品（百万円）,0,1,17,2,0,1,1,0,0,0,0,26,0,0,0,170,1,291,495,264,12,486,92,380,340,1870,8693,2,0,0,0,0,0,1,392,22,13,4,279,4690,0,48,0,17,193,591,0,1,318,0,49,0,40,0,0,565,1605,2327,290,55,453,0,0,145,792,1300,173,1222,257,195,8,4,113,0,0,1,0,0,90,1,0,0,31,49,270,919,196,11552,276,4611,295,321,2531,67,460,127,1859,1318,2157,4287,2543,717,3476,9714,1421,1801,169,2776,7098,12248,588,2654,1703,909,1843,7603,4025,0,3095,0,2971,143,490,468,192,646,5218,19,21644,13671,80094,5625,7376,412,773,0,651,93,44656,6666,670,207,200,181,1415,316,7,183,539,0,0,22,66,458,51,60,308,3121,285,4,1679,4,77,2083,525,1283,62737,4043,380,76,38,198,1660,18,615,618,935,1344,1516,29,133,8417,1497,609,14715,3323,262,7644,86,2809,0,444361,444361,7144,0,21241,0,698,0,0,0,326,40959,-201,393,70560,514921,9579,4,9583,131413,140996,211556,655917,-53931,-374,-389,-2716,-57410,-385863,0,-28,0,-443301,-231745,212616
中間投入／Ａ2911／ボイラ・原動機（百万円）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,868,1735,23,0,26,98,167,0,160,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,32,0,50,0,0,0,108,286,0,406,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14884,0,0,0,0,0,0,0,0,0,20739,20739,0,0,0,0,0,0,0,0,2002,69002,49,1,71054,91793,149,0,149,10301,10450,81504,102243,-11253,0,0,-563,-11816,-78239,0,0,0,-90055,-8551,12188
中間投入／Ａ2912／ポンプ・圧縮機（百万円）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,80,7527,154,416,122,17,103,0,336,862,226,1231,373,0,116,1596,310,0,0,0,0,196,101,308,0,0,1,0,0,0,25,0,136,33,57,0,63,0,6,0,4277,3923,0,3593,3769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1862,0,0,0,0,0,0,0,0,0,31824,31824,0,0,1338,0,0,0,0,0,13815,56654,-457,24,71374,103198,961,0,961,75059,76020,147394,179218,-17201,0,0,-860,-18061,-77971,0,0,0,-96032,51362,83186
中間投入／Ａ2913／運搬機械（百万円）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,21,0,0,0,0,0,0,2578,4636,0,1031,1603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11973,0,0,0,0,0,0,0,0,0,23513,23513,0,0,0,0,0,0,0,0,5474,87055,255,0,92784,116297,1,0,1,13140,13141,105925,129438,-6630,0,0,-331,-6961,-104831,0,0,0,-111792,-5867,17646
中間投入／Ａ2914／冷凍機・温湿調整装置（百万円）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1647,68,0,0,0,55,13,0,985,281,0,1284,0,66,0,0,0,0,4,245,0,0,0,0,0,16,0,359,0,0,5,22,0,0,0,0,0,1503,8205,0,533,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11614,0,0,0,0,0,0,0,0,0,27054,27054,0,0,0,0,0,0,0,0,1735,104210,22,412,106379,133433,9833,0,9833,5089,14922,121301,148355,-9220,0,0,-461,-9681,-121710,0,0,0,-131391,-10090,16964
中間投入／Ａ2919／その他のはん用機械（百万円）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,34,0,0,0,0,40,2,0,6,11,0,0,0,0,0,17,0,0,0,0,0,11,0,5,105,427,1952,1253,449,10833,55,109,49,4103,584,2438,3067,3153,199,377,1449,14,267,77,417,640,2144,131,112,204,26,170,450,665,0,136,0,2119,77,109,468,352,0,1854,0,486,730,1066,53,16,0,0,0,3639,0,41,0,0,0,0,0,0,148,1,5,1,0,0,5,0,1,49,2,15,2,273,8,0,0,6,0,0,173,2037,146,0,0,0,0,0,0,4,0,0,22,0,0,144,36387,1028,0,0,0,0,55,0,0,0,87956,87956,0,0,32,0,0,0,0,0,1707,37964,359,107,40169,128125,2562,0,2562,56464,59026,99195,187151,-22603,0,0,-1130,-23733,-98136,0,0,0,-121869,-22674,65282
中間投入／Ａ3011／農業用機械（百万円）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12168,0,0,0,0,0,0,0,0,0,12446,12446,0,0,0,0,0,0,0,0,160,2834,-107,80,2967,15413,1982,0,1982,459,2441,5408,17854,-1053,0,0,-53,-1106,-14261,0,0,0,-15367,-9959,2487
中間投入／Ａ3012／建設・鉱山機械（百万円）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21224,0,0,0,0,0,0,0,0,0,24061,24061,0,0,0,0,0,0,0,0,1697,275707,194,1,277599,301660,19,0,19,10576,10595,288194,312255,-20883,0,0,-1044,-21927,-277272,0,0,0,-299199,-11005,13056
中間投入／Ａ3013／繊維機械（百万円）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6869,0,0,0,0,0,0,0,0,0,7414,7414,0,0,744,0,45,0,0,0,18,532,23,28,1390,8804,2942,0,2942,491,3433,4823,12237,-2973,0,0,-149,-3122,-5627,0,0,0,-8749,-3926,3488
中間投入／Ａ3014／生活関連産業用機械（百万円）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4721,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17680,0,0,0,0,0,0,0,0,0,22406,22406,0,0,0,0,0,0,0,0,738,93101,243,555,94637,117043,17252,0,17252,40391,57643,152280,174686,-18574,0,0,-929,-19503,-90717,0,0,0,-110220,42060,64466
中間投入／Ａ3015／基礎素材産業用機械（百万円）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5724,0,0,0,0,0,0,0,0,0,8518,8518,0,0,0,0,0,0,0,0,7386,31419,286,53,39144,47662,2908,0,2908,34350,37258,76402,84920,-10518,0,0,-526,-11044,-34444,0,0,0,-45488,30914,39432
中間投入／Ａ3016／金属加工機械（百万円）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,251,0,0,0,0,1,3,0,5,15,0,0,0,0,0,13,21,0,0,0,5,0,1,0,107,2,140,75,39,243,3,6,5,156,113,12593,442,360,40,107,411,1,32,56,844,674,1731,25,249,228,6,27,104,243,0,102,0,195,2,6,88,63,20,301,0,29,34,155,76,9,0,21,0,105,0,43,0,0,0,0,0,0,24,0,4,5,0,0,0,8,23,28,32,8,15,86,5,2,0,0,0,29,0,117,15,0,0,0,0,0,0,0,0,0,1,257,0,75,33611,0,0,0,0,0,84,0,0,0,55109,55109,0,0,24,0,0,0,0,0,2352,79519,990,323,83208,138317,17470,0,17470,54545,72015,155223,210332,-13730,0,0,-686,-14416,-99820,0,0,0,-114236,40987,96096
中間投入／Ａ3017／半導体製造装置（百万円）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,14317,14317,0,0,0,0,0,0,0,0,237,12617,-1071,771,12554,26871,25585,0,25585,61831,87416,99970,114287,-6236,0,0,-312,-6548,-13877,0,0,0,-20425,79545,93862
中間投入／Ａ3019／その他の生産用機械（百万円）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,37,17,276,2,6,2,259,129,41,208,7081,1,17,155,12,0,0,0,0,18,6,38,0,0,0,0,0,0,3,0,14,2,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19719,36,0,0,0,0,0,0,0,0,28111,28111,0,0,0,0,0,0,0,0,4762,86496,513,450,92221,120332,12155,0,12155,57316,69471,161692,189803,-12497,0,0,-624,-13121,-92258,0,0,0,-105379,56313,84424
