"全国地方公共団体コード","ID","地方公共団体名","施設名称","施設名称_カナ","施設名称_英字","営業の種類","業態","所在地_全国地方公共団体コード","町字ID","所在地_連結表記","施設所在地_都道府県","施設所在地_市区町村","施設所在地_町字","施設所在地_番地以下","施設方書","緯度","経度","施設電話番号","連絡先メールアドレス","連絡先FormURL","連絡先備考（その他、SNSなど）","郵便番号","法人名","法人番号","許可番号","初回許可年月日","許可年月日","許可開始日","許可満了日","廃業年月日","申請区分","許可条件","備考"
"132136","132136E00345","東村山市","久米川ダイニング","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市栄町2丁目9-32","東京都","東村山市","栄町2丁目","9-32","","35.749392","139.471739","(042)313-3321","","","","1890013","株式会社リキッド","","","2022-04-15","","","","","新規","",""
"132136","132136E00346","東村山市","居酒屋一休 久米川店","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市栄町2丁目9-32晃正プラザビルB1F","東京都","東村山市","栄町2丁目","9-32 晃正プラザビルB1F","","35.749392","139.471739","(042)395-1900","","","","1890013","株式会社一休","","","2023-03-22","","","","","新規","",""
"132136","132136E00347","東村山市","イタリアーノ","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市栄町2丁目9-5東晃ビル1階","東京都","東村山市","栄町2丁目","9-5 東晃ビル1階","","35.749707","139.471235","","","","","1890013","ファースト・ブランディング合同会社","","","2020-02-10","","","","","新規","",""
"132136","132136E00348","東村山市","やきとりむらやま","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市栄町2丁目9-5","東京都","東村山市","栄町2丁目","9-5","","35.749707","139.471235","(042)391-1004","","","","1890013","株式会社 シライ","","","1989-03-06","","","","","更新","",""
"132136","132136E00349","東村山市","カラオケバー ＬＥＯＮ","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市栄町2丁目9-5東晃ビルB1","東京都","東村山市","栄町2丁目","9-5 東晃ビルB1","","35.749707","139.471235","(042)306-1076","","","","1890013","","","","2022-09-30","","","","","新規","",""
"132136","132136E00350","東村山市","上海亭","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市栄町2丁目9-5","東京都","東村山市","栄町2丁目","9-5","","35.749707","139.471235","(042)392-0810","","","","1890013","","","","2023-04-07","","","","","新規","",""
"132136","132136E00351","東村山市","スナック バーニー","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市栄町2丁目9-5東晃ビル地下C号","東京都","東村山市","栄町2丁目","9-5 東晃ビル地下C号","","35.749707","139.471235","(042)395-2105","","","","1890013","","","","2005-08-30","","","","","更新","",""
"132136","132136E00352","東村山市","スナック オールナイト","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市栄町2丁目9-5東晃ビル地下1階B号","東京都","東村山市","栄町2丁目","9-5 東晃ビル地下1階B号","","35.749707","139.471235","(042)394-7754","","","","1890013","","","","2006-07-07","","","","","更新","",""
"132136","132136E00353","東村山市","スナック バニティ","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市栄町2丁目9-5東晃ビル地下1F","東京都","東村山市","栄町2丁目","9-5 東晃ビル地下1F","","35.749707","139.471235","(042)306-1076","","","","1890013","","","","2021-06-24","","","","","新規","",""
"132136","132136E00354","東村山市","おでん酒場 安太郎","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市栄町2丁目9-8ホワイトビル1F","東京都","東村山市","栄町2丁目","9-8 ホワイトビル1F","","35.749313","139.471584","(042)306-2728","","","","1890013","Ｋ ｆｏｏｄ ｉｎｎｏｖａｔｉｏｎ株式会社","","","2017-10-27","","","","","新規","",""
"132136","132136E00355","東村山市","不二家 ファミリーチェーン加盟店久米川店","","","喫茶店営業(店舗)","","132136","","東京都東村山市栄町2丁目9-9","東京都","東村山市","栄町2丁目","9-9","","35.749281","139.471663","(042)393-7198","","","","1890013","株式会社光正","","","2014-05-02","","","","","更新","",""
"132136","132136E00356","東村山市","不二家 ファミリーチェーン加盟店久米川店","","","菓子製造業(生菓子製造業)","","132136","","東京都東村山市栄町2丁目9-9","東京都","東村山市","栄町2丁目","9-9","","35.749281","139.471663","(042)393-7198","","","","1890013","株式会社光正","","","2005-11-11","","","","","更新","",""
"132136","132136E00357","東村山市","鳥幸","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市栄町3丁目10-17","東京都","東村山市","栄町3丁目","10-17","","35.746048","139.467412","","","","","1890013","株式会社ハッピートレーディング","","","2013-04-17","","","","","更新","",""
"132136","132136E00358","東村山市","Cafｅ moimoi","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市栄町3丁目10-18エクレール八坂1階","東京都","東村山市","栄町3丁目","10-18 エクレール八坂1階","","35.745992","139.467347","","","","","1890013","","","","2021-03-26","","","","","新規","",""
"132136","132136E00359","東村山市","Cafｅ moimoi","","","菓子製造業(その他の菓子製造業)","","132136","","東京都東村山市栄町3丁目10-18エクレール八坂1階","東京都","東村山市","栄町3丁目","10-18 エクレール八坂1階","","35.745992","139.467347","","","","","1890013","","","","2021-03-26","","","","","新規","",""
"132136","132136E00360","東村山市","ほっともっと 八坂駅前店","","","飲食店営業(弁当屋)","","132136","","東京都東村山市栄町3丁目10-28三京ビル1F","東京都","東村山市","栄町3丁目","10-28 三京ビル1F","","35.745855","139.467090","(042)399-0220","","","","1890013","株式会社プレナス","","","2012-02-29","","","","","更新","",""
"132136","132136E00361","東村山市","焼肉八坂あら川","","","飲食店営業(仕出し屋)","","132136","","東京都東村山市栄町3丁目10-3","東京都","東村山市","栄町3丁目","10-3","","35.746812","139.467092","","","","","1890013","有限会社荒川商店","","","2019-05-28","","","","","新規","",""
"132136","132136E00362","東村山市","焼肉八坂あら川","","","食肉販売業(一般)","","132136","","東京都東村山市栄町3丁目10-3","東京都","東村山市","栄町3丁目","10-3","","35.746812","139.467092","","","","","1890013","有限会社荒川商店","","","2019-05-28","","","","","新規","",""
"132136","132136E00363","東村山市","焼肉八坂あら川","","","食品の冷凍又は冷蔵業(食品の冷凍業)","","132136","","東京都東村山市栄町3丁目10-3","東京都","東村山市","栄町3丁目","10-3","","35.746812","139.467092","(042)403-6750","","","","1890013","有限会社荒川商店","","","2020-11-12","","","","","新規","",""
"132136","132136E00364","東村山市","焼肉八坂あら川","","","そうざい製造業","","132136","","東京都東村山市栄町3丁目10-3","東京都","東村山市","栄町3丁目","10-3","","35.746812","139.467092","(042)403-6750","","","","1890013","有限会社荒川商店","","","2020-10-30","","","","","新規","",""
"132136","132136E00365","東村山市","１１５","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市栄町3丁目10-37","東京都","東村山市","栄町3丁目","10-37","","35.746255","139.467345","(042)313-3667","","","","1890013","","","","2019-11-20","","","","","新規","",""
"132136","132136E00366","東村山市","株式会社 荒川肉店","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市栄町3丁目10-6","東京都","東村山市","栄町3丁目","10-6","","35.746287","139.467678","(042)391-0573","","","","1890013","株式会社荒川肉店","","","2021-06-30","","","","","新規","",""
"132136","132136E00367","東村山市","株式会社 荒川肉店","","","食肉販売業(一般)","","132136","","東京都東村山市栄町3丁目10-6","東京都","東村山市","栄町3丁目","10-6","","35.746287","139.467678","(042)391-0573","","","","1890013","株式会社荒川肉店","","","2021-06-30","","","","","新規","",""
"132136","132136E00368","東村山市","焼き肉レストラン八坂あら川","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市栄町3丁目11-31","東京都","東村山市","栄町3丁目","11-31","","35.746791","139.467322","(042)397-4129","","","","1890013","有限会社 荒川商店","","","1989-11-17","","","","","更新","",""
"132136","132136E00369","東村山市","くころｃａｆｅ","","","飲食店営業(弁当屋)","","132136","","東京都東村山市栄町3丁目11-40","東京都","東村山市","栄町3丁目","11-40","","35.746491","139.467660","(042)306-0735","","","","1890013","","","","2014-09-26","","","","","更新","",""
"132136","132136E00370","東村山市","くころｃａｆｅ","","","菓子製造業(パン製造業)","","132136","","東京都東村山市栄町3丁目11-40","東京都","東村山市","栄町3丁目","11-40","","35.746491","139.467660","(042)306-0735","","","","1890013","","","","2014-09-26","","","","","更新","",""
"132136","132136E00371","東村山市","波寿瑠","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市栄町3丁目11-44岡部ビル1階","東京都","東村山市","栄町3丁目","11-44 岡部ビル1階","","35.746795","139.467902","(042)306-2345","","","","1890013","","","","2021-09-03","","","","","新規","",""
"132136","132136E00372","東村山市","ＨＡＣＨＩ","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市栄町3丁目11-9ウモーレ久米川101","東京都","東村山市","栄町3丁目","11-9 ウモーレ久米川101","","35.746590","139.468148","","","","","1890013","合同会社kantharos","","","2021-01-13","","","","","新規","",""
"132136","132136E00373","東村山市","Music Salon Foggy","","","飲食店営業(一般飲食店)","","132136","","東京都東村山市栄町3丁目13-15大洋ビルB1F","東京都","東村山市","栄町3丁目","13-15 大洋ビルB1F","","35.746677","139.468311","(042)393-6869","","","","1890013","","","","2020-02-26","","","","","新規","",""
"132136","132136E00374","東村山市","丸正 久米川八坂店","","","飲食店営業(そうざい店)","","132136","","東京都東村山市栄町3丁目14-19","東京都","東村山市","栄町3丁目","14-19","","35.746433","139.468882","(042)395-3344","","","","1890013","株式会社SHIMA－Foodｓ","","","2011-08-22","","","","","更新","",""
"132136","132136E00375","東村山市","TAIRAYA久米川八坂店","","","飲食店営業(すし屋)","","132136","","東京都東村山市栄町3丁目14-19","東京都","東村山市","栄町3丁目","14-19","","35.746433","139.468882","(042)399-5721","","","","1890013","株式会社エコス","","","2020-01-15","","","","","新規","",""
"132136","132136E00376","東村山市","TAIRAYA久米川八坂店","","","飲食店営業(そうざい店)","","132136","","東京都東村山市栄町3丁目14-19","東京都","東村山市","栄町3丁目","14-19","","35.746433","139.468882","(042)399-5721","","","","1890013","株式会社エコス","","","2020-01-15","","","","","新規","",""
"132136","132136E00377","東村山市","TAIRAYA久米川八坂店","","","菓子製造業(生菓子製造業)","","132136","","東京都東村山市栄町3丁目14-19","東京都","東村山市","栄町3丁目","14-19","","35.746433","139.468882","(042)399-5721","","","","1890013","株式会社エコス","","","2020-01-15","","","","","新規","",""
"132136","132136E00378","東村山市","TAIRAYA久米川八坂店","","","食肉販売業(一般)","","132136","","東京都東村山市栄町3丁目14-19","東京都","東村山市","栄町3丁目","14-19","","35.746433","139.468882","(042)399-5721","","","","1890013","株式会社エコス","","","2020-01-15","","","","","新規","",""
